index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
127,0.0,25.0,0.0,0.0,171.0,1347.2839999999999,0.0,241.6121,113.14874999999999,0.0,0.0,0.0,304239.0
128,0.0,25.0,0.0,0.0,171.0,1357.9270000000001,0.0,241.9608,113.0944,0.0,0.0,0.0,306645.0
129,0.0,25.0,0.0,0.0,171.0,1368.576,0.0,246.532,112.391,0.0,0.0,0.0,309044.0
130,0.0,25.0,0.0,0.0,171.0,1379.1529999999998,0.0,240.9421,113.25354999999999,0.0,0.0,0.0,311439.0
131,0.0,25.0,0.0,0.0,171.0,1389.725,0.0,240.0817,113.38864999999998,0.0,0.0,0.0,313832.0
132,0.0,25.0,0.0,0.0,171.0,1399.9229999999998,0.0,242.1631,113.06285000000001,0.0,0.0,0.0,316145.0
133,0.0,25.0,0.0,0.0,171.0,1410.565,0.0,245.0451,112.61785,0.0,0.0,0.0,318542.0
134,0.0,25.0,0.0,0.0,171.0,1421.2020000000002,0.0,245.0799,112.61255,0.0,0.0,0.0,320938.0
135,0.0,25.0,0.0,0.0,171.0,1431.844,0.0,243.6871,112.8267,0.0,0.0,0.0,323339.0
136,0.0,25.0,0.0,0.0,170.0,1442.481,0.0,241.9003,113.1038,0.0,0.0,0.0,325744.0
137,0.0,25.0,0.0,0.0,171.0,1453.124,0.0,244.7922,112.65665,0.0,0.0,0.0,328142.0
138,0.0,24.0,0.0,0.0,171.0,1464.2089999999998,0.0,243.2907,112.88795,0.0,0.0,0.0,330640.0
139,0.0,26.0,0.0,0.0,171.0,1474.352,0.0,243.0501,112.92514999999999,0.0,0.0,0.0,332932.0
140,0.0,25.0,0.0,0.0,171.0,1484.9289999999999,0.0,240.7645,113.28139999999999,0.0,0.0,0.0,335329.0
141,0.0,26.0,0.0,0.0,171.0,1495.0710000000001,0.0,238.9649,113.56505,0.0,0.0,0.0,337635.0
142,0.0,25.0,0.0,0.0,171.0,1505.7079999999999,0.0,243.8582,112.8003,0.0,0.0,0.0,340034.0
143,0.0,24.0,0.0,0.0,171.0,1516.277,0.0,238.9603,113.56575000000001,0.0,0.0,0.0,342439.0
144,0.0,25.0,0.0,0.0,171.0,1526.781,0.0,236.1039,114.02190000000002,0.0,0.0,0.0,344835.0
145,0.0,25.0,0.0,0.0,170.0,1537.9379999999999,0.0,244.0268,112.7743,0.0,0.0,0.0,347341.0
146,0.0,25.0,0.0,0.0,170.0,1548.5710000000001,0.0,242.3742,113.03005,0.0,0.0,0.0,349746.0
147,0.0,26.0,0.0,0.0,170.0,1558.631,0.0,236.5371,113.95225,0.0,0.0,0.0,352042.0
148,0.0,26.0,0.0,0.0,170.0,1568.779,0.0,241.5949,113.15145,0.0,0.0,0.0,354343.0
149,0.0,25.0,0.0,0.0,170.0,1579.504,0.0,248.8158,112.0461,0.0,0.0,0.0,356743.0
150,0.0,25.0,0.0,0.0,170.0,1590.0639999999999,0.0,243.0164,112.93039999999999,0.0,0.0,0.0,359130.0
151,0.0,25.0,0.0,0.0,171.0,1600.629,0.0,239.1905,113.52930000000002,0.0,0.0,0.0,361531.0
152,0.0,26.0,0.0,0.0,171.0,1611.28,0.0,240.9314,113.25519999999999,0.0,0.0,0.0,363936.0
153,0.0,25.0,0.0,0.0,171.0,1621.49,0.0,246.678,112.36885,0.0,0.0,0.0,366237.0
154,0.0,26.0,0.0,0.0,171.0,1632.201,0.0,244.86599999999999,112.64535000000001,0.0,0.0,0.0,368642.0
155,0.0,25.0,0.0,0.0,171.0,1642.787,0.0,242.1839,113.05964999999999,0.0,0.0,0.0,371040.0
156,0.0,25.0,0.0,0.0,171.0,1652.9260000000002,0.0,241.2907,113.19895,0.0,0.0,0.0,373342.0
157,0.0,25.0,0.0,0.0,172.0,1664.0739999999998,0.0,246.8163,112.34785000000001,0.0,0.0,0.0,375837.0
158,0.0,25.0,0.0,0.0,172.0,1674.2120000000002,0.0,243.6906,112.82614999999998,0.0,0.0,0.0,378133.0
159,0.0,25.0,0.0,0.0,172.0,1684.859,0.0,244.2208,112.74445000000001,0.0,0.0,0.0,380532.0
160,0.0,25.0,0.0,0.0,171.0,1695.504,0.0,241.6956,113.13575,0.0,0.0,0.0,382937.0
161,0.0,25.0,0.0,0.0,171.0,1706.136,0.0,241.4546,113.17335,0.0,0.0,0.0,385344.0
162,0.0,26.0,0.0,0.0,171.0,1716.271,0.0,246.2176,112.43885,0.0,0.0,0.0,387629.0
163,0.0,25.0,0.0,0.0,171.0,1726.906,0.0,244.7473,112.66355000000001,0.0,0.0,0.0,390026.0
164,0.0,25.0,0.0,0.0,171.0,1737.5439999999999,0.0,241.5234,113.1626,0.0,0.0,0.0,392432.0
165,0.0,25.0,0.0,0.0,172.0,1748.11,0.0,239.6482,113.457,0.0,0.0,0.0,394829.0
166,0.0,25.0,0.0,0.0,172.0,1758.7579999999998,0.0,240.9978,113.24480000000001,0.0,0.0,0.0,397237.0
167,0.0,25.0,0.0,0.0,172.0,1769.404,0.0,244.3007,112.73215,0.0,0.0,0.0,399635.0
168,0.0,26.0,0.0,0.0,173.0,1779.539,0.0,241.3854,113.18415,0.0,0.0,0.0,401934.0
169,0.0,26.0,0.0,0.0,173.0,1789.7479999999998,0.0,245.6534,112.52485000000001,0.0,0.0,0.0,404235.0
170,0.0,25.0,0.0,0.0,173.0,1800.394,0.0,245.8332,112.4974,0.0,0.0,0.0,406628.0
171,0.0,25.0,0.0,0.0,173.0,1811.111,0.0,243.2798,112.88959999999999,0.0,0.0,0.0,409041.0
172,0.0,25.0,0.0,0.0,173.0,1821.249,0.0,243.93400000000003,112.7886,0.0,0.0,0.0,411337.0
173,0.0,25.0,0.0,0.0,173.0,1832.391,0.0,244.7026,112.67039999999999,0.0,0.0,0.0,413837.0
174,0.0,25.0,0.0,0.0,173.0,1842.594,0.0,246.7315,112.3607,0.0,0.0,0.0,416137.0
175,0.0,25.0,0.0,0.0,172.0,1853.3020000000001,0.0,244.9988,112.62494999999998,0.0,0.0,0.0,418544.0
176,0.0,25.0,0.0,0.0,173.0,1863.9370000000001,0.0,244.4969,112.702,0.0,0.0,0.0,420940.0
177,0.0,26.0,0.0,0.0,173.0,1873.55,0.0,241.085,113.23115,0.0,0.0,0.0,423127.0
178,0.0,26.0,0.0,0.0,173.0,1884.1770000000001,0.0,239.9169,113.4146,0.0,0.0,0.0,425531.0
179,0.0,25.0,0.0,0.0,173.0,1894.754,0.0,237.1315,113.85695000000001,0.0,0.0,0.0,427936.0
180,0.0,26.0,0.0,0.0,173.0,1904.8270000000002,0.0,240.6778,113.29494999999999,0.0,0.0,0.0,430225.0
181,0.0,25.0,0.0,0.0,172.0,1915.406,0.0,240.4298,113.33395,0.0,0.0,0.0,432624.0
182,0.0,26.0,0.0,0.0,173.0,1926.046,0.0,236.8187,113.90710000000001,0.0,0.0,0.0,435039.0
183,0.0,25.0,0.0,0.0,173.0,1936.1760000000002,0.0,242.0108,113.08659999999999,0.0,0.0,0.0,437337.0
184,0.0,26.0,0.0,0.0,173.0,1946.8870000000002,0.0,248.8456,112.04160000000002,0.0,0.0,0.0,439730.0
185,0.0,26.0,0.0,0.0,173.0,1957.165,0.0,250.7228,111.7613,0.0,0.0,0.0,442031.0
186,0.0,25.0,0.0,0.0,173.0,1967.815,0.0,243.72099999999998,112.82145,0.0,0.0,0.0,444434.0
187,0.0,26.0,0.0,0.0,172.0,1978.105,0.0,252.5082,111.49725000000001,0.0,0.0,0.0,446729.0
188,0.0,25.0,0.0,0.0,172.0,1988.9029999999998,0.0,254.0553,111.27045000000001,0.0,0.0,0.0,449132.0
189,0.0,26.0,0.0,0.0,172.0,1999.058,0.0,244.7793,112.65859999999999,0.0,0.0,0.0,451425.0
190,0.0,26.0,0.0,0.0,172.0,2009.765,0.0,246.3298,112.42175,0.0,0.0,0.0,453824.0
191,0.0,26.0,0.0,0.0,172.0,2020.04,0.0,247.9558,112.17550000000001,0.0,0.0,0.0,456133.0
192,0.0,26.0,0.0,0.0,172.0,2030.168,0.0,240.1689,113.37494999999998,0.0,0.0,0.0,458435.0
193,0.0,25.0,0.0,0.0,172.0,2040.8129999999999,0.0,242.3662,113.03130000000002,0.0,0.0,0.0,460836.0
194,0.0,26.0,0.0,0.0,172.0,2051.019,0.0,243.5358,112.85005000000001,0.0,0.0,0.0,463141.0
195,0.0,26.0,0.0,0.0,172.0,2061.652,0.0,244.5484,112.69404999999999,0.0,0.0,0.0,465532.0
196,0.0,25.0,0.0,0.0,172.0,2071.784,0.0,243.5252,112.8517,0.0,0.0,0.0,467829.0
197,0.0,25.0,0.0,0.0,172.0,2082.499,0.0,247.7444,112.20739999999998,0.0,0.0,0.0,470231.0
198,0.0,25.0,0.0,0.0,172.0,2093.143,0.0,244.6496,112.67855,0.0,0.0,0.0,472628.0
199,0.0,25.0,0.0,0.0,173.0,2103.706,0.0,239.2295,113.52314999999999,0.0,0.0,0.0,475026.0
200,0.0,26.0,0.0,0.0,173.0,2113.834,0.0,239.8509,113.425,0.0,0.0,0.0,477329.0
201,0.0,26.0,0.0,0.0,173.0,2124.547,0.0,243.9563,112.78519999999999,0.0,0.0,0.0,479735.0
202,0.0,26.0,0.0,0.0,173.0,2134.678,0.0,242.2937,113.04255,0.0,0.0,0.0,482031.0
