index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
45,0.0,18,0.0,0.0,0.0,46.0,142,0.0,0.0,0.0,10000.0,1.69235815285e-05,0.0,0.0,49.240004,16.511673,1459588554.0
46,0.0,18,0.0,0.0,0.0,47.0,142,0.0,0.0,0.0,10000.0,2.53853722928e-05,0.0,0.0,49.240004,16.511673,1459588555.0
47,0.0,18,0.0,0.0,0.0,48.0,142,0.0,0.0,0.0,10000.0,3.80780584392e-05,0.0,0.0,49.240004,16.511673,1459588556.0
48,0.0,18,0.0,0.0,0.0,49.0,142,0.0,0.0,0.0,10000.0,5.71170876588e-05,0.0,0.0,49.240004,16.511673,1459588557.0
49,0.0,18,0.0,0.0,0.0,50.0,142,0.0,0.0,0.0,10000.0,8.56756314883e-05,0.0,0.0,49.240004,16.511673,1459588558.0
50,0.0,18,0.0,0.0,0.0,51.0,142,0.0,0.0,0.0,10000.0,0.000128513447232,0.0,0.0,49.240004,16.511673,1459588559.0
51,0.0,18,0.0,0.0,0.0,52.0,142,0.0,0.0,0.0,10000.0,0.000192770170849,0.0,0.0,49.240004,16.511673,1459588560.0
52,0.0,18,0.0,0.0,0.0,53.0,142,0.0,0.0,0.0,10000.0,0.000289155256273,0.0,0.0,49.240004,16.511673,1459588561.0
53,0.0,18,0.0,0.0,0.0,54.0,142,0.0,0.0,0.0,10000.0,0.000433732884409,0.0,0.0,49.240004,16.511673,1459588562.0
54,0.0,18,0.0,0.0,0.0,55.0,142,0.0,0.0,0.0,10000.0,0.000650599326614,0.0,0.0,49.240004,16.511673,1459588563.0
55,0.0,18,0.0,0.0,0.0,56.0,142,0.0,0.0,0.0,10000.0,0.000975898989921,0.0,0.0,49.240004,16.511673,1459588564.0
56,0.0,18,0.0,0.0,0.0,57.0,142,0.0,0.0,0.0,10000.0,0.00146384848488,0.0,0.0,49.240004,16.511673,1459588565.0
57,0.0,18,0.0,0.0,0.0,58.0,142,0.0,0.0,0.0,10000.0,0.00219577272732,0.0,0.0,49.240004,16.511673,1459588566.0
58,0.0,18,0.0,0.0,0.0,59.0,142,0.0,0.0,0.0,10000.0,0.00329365909098,0.0,0.0,49.240004,16.511673,1459588567.0
59,0.0,18,0.0,0.0,0.0,60.0,142,0.0,0.0,0.0,10000.0,0.00494048863648,0.0,0.0,49.240004,16.511673,1459588568.0
60,0.0,18,0.0,0.0,0.0,61.0,142,0.0,0.0,0.0,10000.0,0.00741073295471,0.0,0.0,49.240004,16.511673,1459588569.0
61,0.0,18,0.0,0.0,0.0,62.0,142,0.0,0.0,0.0,10000.0,0.0111160994321,0.0,0.0,49.240004,16.511673,1459588570.0
62,0.0,18,0.0,0.0,0.0,63.0,142,0.0,0.0,0.0,10000.0,0.0166741491481,0.0,0.0,49.240004,16.511673,1459588571.0
63,0.0,18,0.0,0.0,0.0,64.0,142,0.0,0.0,0.0,10000.0,0.0250112237222,0.0,0.0,49.240004,16.511673,1459588572.0
64,0.0,18,0.0,0.0,0.0,65.0,142,0.0,0.0,0.0,10000.0,0.0375168355832,0.0,0.0,49.240004,16.511673,1459588573.0
65,0.0,18,0.0,0.0,0.0,66.0,142,0.0,0.0,0.0,10000.0,0.0562752533749,0.0,0.0,49.240004,16.511673,1459588574.0
66,0.0,18,0.0,0.0,0.0,67.0,142,0.0,0.0,0.0,10000.0,0.0844128800623,0.0,0.0,49.240004,16.511673,1459588575.0
67,0.0,18,0.0,0.0,0.0,68.0,142,0.0,0.0,0.0,10000.0,0.126619320093,0.0,0.0,49.240004,16.511673,1459588576.0
68,0.0,18,0.0,0.0,0.0,69.0,142,0.0,0.0,0.0,10000.0,0.18992898014,0.0,0.0,49.240004,16.511673,1459588577.0
69,0.0,18,0.0,0.0,0.0,70.0,142,0.0,0.0,0.0,9426.51325042,0.28489347021,0.0,0.0,49.240004,16.511673,1459588578.0
70,0.0,18,0.0,0.0,0.0,71.0,142,0.0,0.0,0.0,6284.34216695,0.427340205315,0.0,0.0,49.240004,16.511673,1459588579.0
71,0.0,18,0.0,0.0,0.0,72.0,142,0.0,0.0,0.0,4189.56144463,0.641010307973,0.0,0.0,49.240004,16.511673,1459588580.0
72,0.0,18,0.0,0.0,0.0,73.0,142,0.0,0.0,0.0,2793.04096309,0.961515461959,0.0,0.0,49.240004,16.511673,1459588581.0
73,0.0,18,0.0,0.0,0.0,74.0,142,0.0,0.0,0.0,1862.02730873,1.44227319294,0.0,0.0,49.240004,16.511673,1459588582.0
74,0.0,18,0.0,0.0,0.0,75.0,142,0.0,0.0,0.0,1241.35153915,2.16340978941,0.0,0.0,49.240004,16.511673,1459588583.0
75,0.0,18,0.0,0.0,0.0,76.0,142,0.0,0.0,0.0,827.567692767,3.24511468411,0.0,0.0,49.240004,16.511673,1459588584.0
76,0.0,18,0.0,0.0,0.0,77.0,142,0.0,0.0,0.0,551.711795178,4.86767202617,0.0,0.0,49.240004,16.511673,1459588585.0
77,0.0,18,0.0,0.0,0.0,78.0,142,0.0,0.0,0.0,367.807863452,7.30150803925,0.0,0.0,49.240004,16.511673,1459588586.0
78,0.0,18,0.0,0.0,0.0,79.0,142,0.0,0.0,0.0,245.205242301,17.1100059053,0.0,0.0,49.240004,16.511673,1459588587.0
79,0.0,18,0.0,0.0,0.0,80.0,142,11.0839389235,0.0,0.0,101.916325951,15.8851166121,0.0,0.0,49.240084,16.511582,1459588588.0
80,0.0,18,0.0,0.0,0.0,81.0,142,19.342657036,0.0,0.0,112.994086726,9.70096041331,0.0,0.0,49.240153,16.51154,1459588589.0
81,0.0,18,0.0,0.0,0.0,82.0,142,19.342657036,0.0,0.0,208.37664699,10.397454766,0.0,0.0,49.240153,16.51154,1459588590.0
82,0.0,18,0.0,0.0,0.0,83.0,142,20.5588217922,0.0,0.0,212.489635979,11.2808743093,0.0,0.0,49.240159,16.511526,1459588591.0
