index,index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min), HRCur (bpm), Stroke500mPace (sec/500m), Power (watts), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), PeakDriveForce (lbs), lapIdx, ElapsedTime (sec), latitude, longitude,GPS Speed,catch,slip,finish,wash,driveenergy,peakforceangle, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
164,164,1625679614.234,178.8,29.0,175.0,118.203,266.6,8.6,940.0,1130.0,71.80400249987635,136.12186447612754,463468,405.2349998950958,52.2395545,6.8285434,4.23,-59.0,3.0,47.0,14.0,551.5862068965517,-26.0,0.0,0.0,4.230011082629036,319.4,605.5000000000001,1.0,4.0,132,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1179.8799999999997,0.0,0.0,0.0,0.0,266.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
165,165,1625679616.503,187.39,29.5,175.0,117.37,279.4,8.6,930.0,1100.0,74.47922989420488,134.7280485227799,463468,407.5039999485016,52.2395002,6.8286328,4.26,-59.0,3.0,47.0,13.0,568.271186440678,-26.0,0.0,0.0,4.260032376246059,331.3,599.3,1.0,4.0,133,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1188.4699999999996,0.0,0.0,0.0,0.0,0.0,279.4,124.30000000000001,169.5,203.4,237.3,271.2
166,166,1625679618.433,196.67,28.5,175.0,116.279,258.8,9.3,950.0,1160.0,69.10629420307448,132.61484369028508,463468,409.4340000152588,52.2394419,6.8287303,4.3,-59.0,4.0,45.0,12.0,544.8421052631579,-20.0,0.0,0.0,4.300002580001548,307.4,589.9,1.0,4.0,134,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1197.7499999999995,0.0,0.0,0.0,0.0,258.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
167,167,1625679619.453,200.23,28.5,175.0,116.279,258.8,3.6,950.0,1160.0,69.10629420307448,132.61484369028508,463468,410.4539999961853,52.239419,6.8287667,4.3,-59.0,4.0,45.0,12.0,544.8421052631579,-20.0,0.0,0.0,4.300002580001548,307.4,589.9,1.0,4.0,135,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1201.3099999999995,0.0,0.0,0.0,0.0,258.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
168,168,1625679620.433,205.28,28.5,175.0,116.55,255.4,5.0,1050.0,1030.0,63.32870226742382,132.61484369028508,463468,411.4340000152588,52.2393866,6.8288186,4.29,-59.0,5.0,45.0,13.0,537.6842105263158,-24.0,0.0,0.0,4.2900042900042905,281.7,589.9,1.0,4.0,135,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1206.3599999999994,0.0,0.0,0.0,0.0,255.4,0.0,124.30000000000001,169.5,203.4,237.3,271.2
169,169,1625679622.503,213.16,28.0,176.0,118.483,250.6,7.9,980.0,1190.0,69.0163705931811,125.84809204580708,463468,413.5039999485016,52.2393364,6.8289001,4.22,-60.0,4.0,46.0,11.0,537.0,-25.0,0.0,0.0,4.220014685651106,307.0,559.8,1.0,4.0,136,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1214.2399999999993,0.0,0.0,0.0,0.0,250.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
170,170,1625679624.632,222.9,28.5,176.0,117.924,268.4,9.7,950.0,1140.0,73.46758928290417,131.13110412704407,463468,415.6329998970032,52.2392737,6.8289995,4.24,-60.0,3.0,47.0,12.0,565.0526315789473,-31.0,0.0,0.0,4.240018995285099,326.8,583.3,1.0,4.0,137,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1223.9799999999993,0.0,0.0,0.0,0.0,268.4,0.0,124.30000000000001,169.5,203.4,237.3,271.2
171,171,1625679626.835,232.06,28.5,177.0,119.617,261.8,9.2,950.0,1150.0,71.66911708503626,129.7148072712231,463468,417.8359999656677,52.2392153,6.8290942,4.18,-60.0,4.0,48.0,13.0,551.1578947368421,-28.0,0.0,0.0,4.180007858414774,318.8,577.0,1.0,4.0,138,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1233.1399999999994,0.0,0.0,0.0,0.0,261.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
172,172,1625679628.832,240.59,28.5,177.0,120.192,248.6,8.5,1000.0,1130.0,66.00392966175235,128.4333958302422,463468,419.8329999446869,52.239161,6.8291825,4.16,-60.0,5.0,47.0,13.0,523.3684210526316,-32.0,0.0,0.0,4.160010649627263,293.6,571.3,1.0,4.0,139,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1241.6699999999994,0.0,0.0,0.0,0.0,248.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
173,173,1625679631.476,250.62,28.5,177.0,120.192,248.6,10.0,1000.0,1130.0,66.00392966175235,128.4333958302422,463468,422.4769999980927,52.2390966,6.8292855,4.16,-60.0,5.0,47.0,13.0,523.3684210526316,-32.0,0.0,0.0,4.160010649627263,293.6,571.3,1.0,4.0,141,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1251.6999999999994,0.0,0.0,0.0,0.0,248.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
174,174,1625679660.999,0.0,0.0,171.0,300.0,248.6,0.0,1000.0,1130.0,66.00392966175235,128.4333958302422,463469,452.0,52.2385846,6.8300911,0.0,-60.0,5.0,47.0,13.0,inf,-32.0,0.0,0.0,1.6666666666666667,293.6,571.3,1.0,4.0,141,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1251.6999999999994,0.0,0.0,0.0,0.0,248.6,0.0,124.30000000000001,169.5,203.4,237.3,271.2
175,175,1625679661.371,1.86,23.5,171.0,165.016,262.7,1.9,1070.0,1350.0,79.33510482844822,149.04838339830314,463469,452.3719999790192,52.2385731,6.8301108,3.03,-59.0,5.0,47.0,11.0,670.7234042553191,-10.0,0.0,0.0,3.0300092112280024,352.9,663.0,1.0,4.0,141,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1253.5599999999993,0.0,0.0,0.0,0.0,262.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
176,176,1625679663.562,10.26,27.5,171.0,142.45,294.5,8.4,920.0,1170.0,83.38166727365103,144.59716470858007,463469,454.5629999637604,52.2385178,6.8301947,3.51,-58.0,3.0,47.0,12.0,642.5454545454545,-17.0,0.0,0.0,3.5100035100035103,370.9,643.2,1.0,4.0,142,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1261.9599999999994,0.0,0.0,0.0,0.0,0.0,294.5,124.30000000000001,169.5,203.4,237.3,271.2
177,177,1625679665.562,18.59,29.5,170.0,129.87,293.0,8.3,940.0,1110.0,77.06453367864,145.5863244174074,463469,456.5629999637604,52.2384623,6.8302768,3.85,-59.0,5.0,44.0,9.0,595.9322033898305,-22.0,0.0,0.0,3.85000385000385,342.80000000000007,647.6,1.0,4.0,143,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1270.2899999999993,0.0,0.0,0.0,0.0,0.0,293.0,124.30000000000001,169.5,203.4,237.3,271.2
178,178,1625679667.773,27.75,30.0,168.0,123.456,275.7,9.2,940.0,1110.0,73.46758928290417,137.4482377220551,463469,458.7739999294281,52.2384025,6.8303691,4.05,-58.0,4.0,47.0,12.0,551.4,-26.0,0.0,0.0,4.050025920165889,326.8,611.4,1.0,4.0,144,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1279.4499999999994,0.0,0.0,0.0,0.0,0.0,275.7,124.30000000000001,169.5,203.4,237.3,271.2
179,179,1625679670.031,36.25,28.0,167.0,119.904,264.0,8.5,980.0,1150.0,70.50011015642212,134.70556762030657,463469,461.0319998264313,52.2383461,6.8304532,4.17,-59.0,4.0,46.0,11.0,565.7142857142857,-25.0,0.0,0.0,4.1700026688017084,313.6,599.2,1.0,4.0,145,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1287.9499999999994,0.0,0.0,0.0,0.0,264.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
180,180,1625679671.96,45.28,28.5,167.0,120.192,261.3,9.0,970.0,1160.0,70.43266744900207,129.10782290444266,463469,462.9609999656677,52.2382888,6.830547,4.16,-59.0,4.0,46.0,11.0,550.1052631578947,-28.0,0.0,0.0,4.160010649627263,313.29999999999995,574.3,1.0,4.0,146,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1296.9799999999993,0.0,0.0,0.0,0.0,261.3,0.0,124.30000000000001,169.5,203.4,237.3,271.2
181,181,1625679673.96,53.76,28.5,167.0,121.654,250.4,8.5,1020.0,1130.0,65.46438800239197,122.79068930943164,463469,464.9609999656677,52.238234,6.8306334,4.11,-59.0,4.0,46.0,11.0,527.1578947368421,-8.0,0.0,0.0,4.110016933269765,291.2,546.2,1.0,4.0,147,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1305.4599999999994,0.0,0.0,0.0,0.0,250.4,0.0,124.30000000000001,169.5,203.4,237.3,271.2
182,182,1625679676.031,61.42,28.5,167.0,122.249,274.4,7.7,960.0,1050.0,70.65747647373556,137.60560403936856,463469,467.0319998264313,52.2381843,6.8307111,4.09,-58.0,4.0,45.0,11.0,577.6842105263158,-27.0,0.0,0.0,4.09001300624136,314.29999999999995,612.1,1.0,4.0,148,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1313.1199999999994,0.0,0.0,0.0,0.0,0.0,274.4,124.30000000000001,169.5,203.4,237.3,271.2
183,183,1625679678.16,71.06,28.5,167.0,119.617,254.1,9.6,1010.0,1130.0,65.8915251493856,130.65900517510374,463469,469.1610000133514,52.2381217,6.8308087,4.18,-58.0,3.0,46.0,11.0,534.9473684210526,-26.0,0.0,0.0,4.180007858414774,293.1,581.1999999999999,1.0,4.0,149,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1322.7599999999995,0.0,0.0,0.0,0.0,254.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2
184,184,1625679680.359,80.08,28.5,167.0,120.192,276.4,9.0,950.0,1100.0,73.80480282000441,136.7513297453813,463469,471.3599998950958,52.2380633,6.8309006,4.16,-58.0,3.0,45.0,10.0,581.8947368421053,-28.0,0.0,0.0,4.160010649627263,328.3,608.3,1.0,4.0,150,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1331.7799999999995,0.0,0.0,0.0,0.0,0.0,276.4,124.30000000000001,169.5,203.4,237.3,271.2
185,185,1625679682.359,88.54,28.5,168.0,121.359,272.7,8.5,940.0,1150.0,74.34434447936478,138.14514569872892,463469,473.3599998950958,52.2380085,6.8309866,4.12,-58.0,3.0,45.0,11.0,574.1052631578947,-30.0,0.0,0.0,4.120007580813949,330.7,614.5,1.0,4.0,151,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1340.2399999999996,0.0,0.0,0.0,0.0,0.0,272.7,124.30000000000001,169.5,203.4,237.3,271.2
186,186,1625679684.359,97.03,28.5,169.0,119.047,269.2,8.5,950.0,1150.0,71.96136881718981,130.09698261327003,463469,475.3599998950958,52.2379529,6.8310718,4.2,-59.0,4.0,46.0,11.0,566.7368421052631,-27.0,0.0,0.0,4.2000218401135685,320.1,578.7,1.0,4.0,152,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1348.7299999999996,0.0,0.0,0.0,0.0,269.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2
187,187,1625679685.187,100.28,28.5,169.0,119.047,269.2,3.3,950.0,1150.0,71.96136881718981,130.09698261327003,463469,476.1879999637604,52.2379322,6.8311053,4.2,-59.0,4.0,46.0,11.0,566.7368421052631,-27.0,0.0,0.0,4.2000218401135685,320.1,578.7,1.0,4.0,152,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1351.9799999999996,0.0,0.0,0.0,0.0,269.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2
188,188,1625679686.558,106.21,28.5,169.0,119.904,270.4,5.9,940.0,1130.0,73.04045213591054,131.91793571361129,463469,477.5590000152588,52.2378944,6.8311666,4.17,-59.0,4.0,46.0,12.0,569.2631578947368,-34.0,0.0,0.0,4.1700026688017084,324.9,586.8,1.0,4.0,153,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1357.9099999999996,0.0,0.0,0.0,0.0,270.4,0.0,124.30000000000001,169.5,203.4,237.3,271.2
189,189,1625679688.558,114.74,29.0,170.0,120.192,285.9,8.5,880.0,1110.0,78.23354060725414,136.03194086623412,463469,479.5590000152588,52.2378402,6.8312552,4.16,-58.0,4.0,48.0,14.0,591.5172413793103,-27.0,0.0,0.0,4.160010649627263,348.0,605.0999999999999,1.0,4.0,154,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1366.4399999999996,0.0,0.0,0.0,0.0,0.0,285.9,124.30000000000001,169.5,203.4,237.3,271.2
190,190,1625679690.57,123.23,29.5,172.0,118.203,260.2,8.5,950.0,1170.0,71.24197993804263,137.5381613319485,463469,481.5709998607636,52.2377866,6.8313438,4.23,-59.0,4.0,46.0,13.0,529.2203389830509,-28.0,0.0,0.0,4.230011082629036,316.9,611.8,1.0,4.0,155,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1374.9299999999996,0.0,0.0,0.0,0.0,260.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2
191,191,1625679691.019,123.93,29.5,172.0,118.203,260.2,0.7,950.0,1170.0,71.24197993804263,137.5381613319485,463469,482.0199999809265,52.2377818,6.8313504,4.23,-59.0,4.0,46.0,13.0,529.2203389830509,-28.0,0.0,0.0,4.230011082629036,316.9,611.8,1.0,4.0,155,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1375.6299999999997,0.0,0.0,0.0,0.0,260.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2
192,192,1625679692.761,132.53,28.5,171.0,119.904,272.1,8.6,930.0,1150.0,74.9962906510919,135.58232281676715,463469,483.7619998455048,52.2377251,6.8314362,4.17,-60.0,3.0,46.0,11.0,572.8421052631579,-32.0,0.0,0.0,4.1700026688017084,333.6,603.0999999999999,1.0,4.0,156,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1384.2299999999996,0.0,0.0,0.0,0.0,0.0,272.1,124.30000000000001,169.5,203.4,237.3,271.2
193,193,1625679694.777,141.04,28.5,171.0,120.481,261.5,8.5,940.0,1170.0,71.9164070122431,131.8280121037179,463469,485.7779998779297,52.2376712,6.8315248,4.15,-60.0,5.0,48.0,14.0,550.5263157894736,-21.0,0.0,0.0,4.150031955246056,319.9,586.4,1.0,4.0,157,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1392.7399999999996,0.0,0.0,0.0,0.0,261.5,0.0,124.30000000000001,169.5,203.4,237.3,271.2
194,194,1625679697.019,149.61,28.5,171.0,118.483,276.9,8.6,950.0,1100.0,73.19781845322399,129.96209719842994,463469,488.0199999809265,52.2376163,6.8316128,4.22,-59.0,3.0,47.0,13.0,582.9473684210526,-16.0,0.0,0.0,4.220014685651106,325.6,578.1,1.0,4.0,158,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1401.3099999999995,0.0,0.0,0.0,0.0,0.0,276.9,124.30000000000001,169.5,203.4,237.3,271.2
195,195,1625679698.96,158.78,30.0,172.0,117.37,257.7,9.2,950.0,1100.0,69.21869871544122,136.16682628107424,463469,489.9609999656677,52.2375571,6.8317063,4.26,-59.0,4.0,47.0,15.0,515.4,-23.0,0.0,0.0,4.260032376246059,307.9,605.7,1.0,4.0,159,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1410.4799999999996,0.0,0.0,0.0,0.0,257.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
196,196,1625679699.515,161.23,30.0,172.0,117.37,257.7,2.4,950.0,1100.0,69.21869871544122,136.16682628107424,463469,490.5160000324249,52.2375413,6.8317315,4.26,-59.0,4.0,47.0,15.0,515.4,-23.0,0.0,0.0,4.260032376246059,307.9,605.7,1.0,4.0,159,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1412.9299999999996,0.0,0.0,0.0,0.0,257.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
197,197,1625679700.98,167.19,29.0,173.0,118.483,265.7,6.0,940.0,1090.0,70.814842791049,129.51247914896297,463469,491.98099994659424,52.2375022,6.8317912,4.22,-59.0,3.0,46.0,12.0,549.7241379310345,-28.0,0.0,0.0,4.220014685651106,315.0,576.1,1.0,4.0,160,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1418.8899999999996,0.0,0.0,0.0,0.0,265.7,0.0,124.30000000000001,169.5,203.4,237.3,271.2
198,198,1625679703.019,175.02,29.5,174.0,120.481,266.1,7.8,960.0,1100.0,70.59003376631551,124.296909775146,463469,494.0199999809265,52.237451,6.8318699,4.15,-60.0,3.0,44.0,11.0,541.220338983051,-7.0,0.0,0.0,4.150031955246056,314.0,552.9,1.0,4.0,161,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,1426.7199999999996,0.0,0.0,0.0,0.0,266.1,0.0,124.30000000000001,169.5,203.4,237.3,271.2
199,199,1625679704.968,184.02,29.0,175.0,118.483,264.2,9.0,950.0,1100.0,71.35438445040937,129.7148072712231,463469,495.9689998626709,52.2373928,6.8319615,4.22,-59.0,4.0,48.0,15.0,546.6206896551724,-30.0,0.0,0.0,4.220014685651106,317.4,577.0,1.0,4.0,162,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,1435.7199999999996,0.0,0.0,0.0,0.0,264.2,0.0,124.30000000000001,169.5,203.4,237.3,271.2
200,200,1625679707.167,193.09,29.0,176.0,119.331,276.6,9.1,950.0,1140.0,74.95132884614519,141.29247204499777,463469,498.16799998283386,52.2373331,6.832052,4.19,-60.0,4.0,47.0,12.0,572.2758620689655,-23.0,0.0,0.0,4.190026061962105,333.4,628.5,1.0,4.0,163,0.0,0.0,0.0,0.0,176.0,0.0,142,146,160,167,180,192,1444.7899999999995,0.0,0.0,0.0,0.0,0.0,276.6,124.30000000000001,169.5,203.4,237.3,271.2
201,201,1625679708.968,200.15,29.0,177.0,119.331,276.6,7.1,950.0,1140.0,74.95132884614519,141.29247204499777,463469,499.9689998626709,52.2372868,6.8321229,4.19,-60.0,4.0,47.0,12.0,572.2758620689655,-23.0,0.0,0.0,4.190026061962105,333.4,628.5,1.0,4.0,164,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1451.8499999999995,0.0,0.0,0.0,0.0,0.0,276.6,124.30000000000001,169.5,203.4,237.3,271.2
202,202,1625679709.128,200.89,29.5,177.0,121.654,278.6,0.7,940.0,1120.0,75.26606148077208,136.796291550328,463469,500.1289999485016,52.237282,6.8321304,4.11,-60.0,3.0,46.0,12.0,566.6440677966102,-19.0,0.0,0.0,4.110016933269765,334.8,608.5,1.0,4.0,164,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1452.5899999999995,0.0,0.0,0.0,0.0,0.0,278.6,124.30000000000001,169.5,203.4,237.3,271.2
203,203,1625679711.367,210.38,28.5,177.0,119.617,279.0,9.5,940.0,1130.0,74.77148162635841,138.97693909024284,463469,502.3680000305176,52.2372212,6.8322279,4.18,-58.0,3.0,47.0,14.0,587.3684210526316,-20.0,0.0,0.0,4.180007858414774,332.6,618.2,1.0,4.0,165,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1462.0799999999995,0.0,0.0,0.0,0.0,0.0,279.0,124.30000000000001,169.5,203.4,237.3,271.2
204,204,1625679713.367,218.91,28.5,178.0,121.654,267.3,8.5,960.0,1160.0,72.52339137902352,144.19250846405978,463469,504.3680000305176,52.2371657,6.8323142,4.11,-59.0,4.0,46.0,12.0,562.7368421052631,-25.0,0.0,0.0,4.110016933269765,322.6,641.4,1.0,4.0,166,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,1470.6099999999994,0.0,0.0,0.0,0.0,267.3,0.0,124.30000000000001,169.5,203.4,237.3,271.2
205,205,1625679715.566,228.01,27.5,178.0,122.85,246.0,9.1,990.0,1150.0,66.9031657606863,132.90709542243866,463469,506.566999912262,52.237107,6.8324071,4.07,-59.0,4.0,45.0,12.0,536.7272727272727,-27.0,0.0,0.0,4.07000407000407,297.6,591.2,1.0,4.0,167,0.0,0.0,0.0,0.0,178.0,0.0,142,146,160,167,180,192,1479.7099999999994,0.0,0.0,0.0,0.0,246.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
206,206,1625679718.039,237.06,28.5,177.0,121.359,231.5,9.1,990.0,1160.0,63.7333585119441,126.52251912000754,463469,509.039999961853,52.2370477,6.832498,4.12,-59.0,6.0,47.0,14.0,487.36842105263156,-27.0,0.0,0.0,4.120007580813949,283.5,562.8,1.0,4.0,168,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1488.7599999999993,0.0,0.0,0.0,231.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
207,207,1625679719.765,245.25,27.5,177.0,123.762,184.5,8.2,1060.0,1130.0,50.60451146750835,106.1773023816268,463469,510.7660000324249,52.2369942,6.8325804,4.04,-58.0,5.0,45.0,18.0,402.54545454545456,-29.0,0.0,0.0,4.0400122816373365,225.1,472.29999999999995,1.0,4.0,169,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1496.9499999999994,0.0,0.0,184.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
208,208,1625679721.0,249.06,27.5,177.0,123.762,184.5,3.8,1060.0,1130.0,50.60451146750835,106.1773023816268,463469,512.0009999275208,52.2369699,6.8326198,4.04,-58.0,5.0,45.0,18.0,402.54545454545456,-29.0,0.0,0.0,4.0400122816373365,225.1,472.29999999999995,1.0,4.0,169,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1500.7599999999993,0.0,0.0,184.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
209,209,1625679721.191,250.72,27.5,177.0,123.762,184.5,1.7,1060.0,1130.0,50.60451146750835,106.1773023816268,463469,512.191999912262,52.2369583,6.8326352,4.04,-58.0,5.0,45.0,18.0,402.54545454545456,-29.0,0.0,0.0,4.0400122816373365,225.1,472.29999999999995,1.0,4.0,169,0.0,0.0,0.0,0.0,177.0,0.0,142,146,160,167,180,192,1502.4199999999994,0.0,0.0,184.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
210,210,1625679750.999,0.0,0.0,169.0,300.0,184.5,0.0,1060.0,1130.0,50.60451146750835,106.1773023816268,463470,542.0,52.2364469,6.8334307,0.0,-58.0,5.0,45.0,18.0,inf,-29.0,0.0,0.0,1.6666666666666667,225.1,472.29999999999995,1.0,4.0,169,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1502.4199999999994,0.0,0.0,184.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
211,211,1625679753.195,8.19,25.5,169.0,150.15,279.7,8.2,940.0,1260.0,84.07857525032485,143.02350153544566,463470,544.1959998607635,52.2363931,6.8335126,3.33,-58.0,4.0,47.0,11.0,658.1176470588235,-15.0,0.0,0.0,3.33000333000333,374.0,636.2000000000002,1.0,4.0,170,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1510.6099999999994,0.0,0.0,0.0,0.0,0.0,279.7,124.30000000000001,169.5,203.4,237.3,271.2
212,212,1625679755.175,16.38,28.5,168.0,135.135,273.1,8.2,950.0,1200.0,76.21025938465273,137.56064223442186,463470,546.175999879837,52.2363395,6.833595,3.7,-58.0,4.0,47.0,12.0,574.9473684210526,-28.0,0.0,0.0,3.7000037000037,338.99999999999994,611.9,1.0,4.0,171,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1518.7999999999995,0.0,0.0,0.0,0.0,0.0,273.1,124.30000000000001,169.5,203.4,237.3,271.2
213,213,1625679757.375,25.34,27.5,167.0,126.903,271.4,9.0,940.0,1150.0,73.9846500397912,141.02270121531757,463470,548.3759999275208,52.2362821,6.8336871,3.94,-58.0,5.0,47.0,13.0,592.1454545454545,-26.0,0.0,0.0,3.940017178474898,329.1,627.3,1.0,4.0,172,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1527.7599999999995,0.0,0.0,0.0,0.0,0.0,271.4,124.30000000000001,169.5,203.4,237.3,271.2
214,214,1625679759.386,33.66,29.5,166.0,121.654,281.7,8.3,910.0,1120.0,76.61491562917301,136.9311769651681,463470,550.3869998455048,52.2362291,6.8337731,4.11,-58.0,4.0,47.0,13.0,572.9491525423729,-26.0,0.0,0.0,4.110016933269765,340.79999999999995,609.1000000000001,1.0,4.0,173,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,1536.0799999999995,0.0,0.0,0.0,0.0,0.0,281.7,124.30000000000001,169.5,203.4,237.3,271.2
215,215,1625679761.574,42.6,28.5,165.0,121.951,276.3,8.9,960.0,1150.0,73.75984101505772,135.6947273291339,463470,552.5749998092651,52.2361721,6.8338655,4.1,-59.0,4.0,46.0,11.0,581.6842105263158,-19.0,0.0,0.0,4.100007380013285,328.1,603.6,1.0,4.0,174,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,1545.0199999999995,0.0,0.0,0.0,0.0,0.0,276.3,124.30000000000001,169.5,203.4,237.3,271.2
216,216,1625679763.574,50.95,29.0,165.0,121.951,258.5,8.4,970.0,1100.0,66.9031657606863,127.4667170238882,463470,554.5749998092651,52.2361194,6.8339526,4.1,-58.0,5.0,47.0,13.0,534.8275862068965,-17.0,0.0,0.0,4.100007380013285,297.6,567.0,1.0,4.0,175,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,1553.3699999999994,0.0,0.0,0.0,0.0,258.5,0.0,124.30000000000001,169.5,203.4,237.3,271.2
217,217,1625679765.835,59.25,28.5,164.0,120.772,253.9,8.3,950.0,1140.0,69.24117961791458,128.16362500056204,463470,556.8359999656677,52.2360666,6.8340386,4.14,-58.0,4.0,47.0,13.0,534.5263157894736,-28.0,0.0,0.0,4.14003245785447,308.0,570.1,1.0,4.0,176,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,1561.6699999999994,0.0,0.0,0.0,0.0,253.9,0.0,124.30000000000001,169.5,203.4,237.3,271.2
218,218,1625679767.777,68.06,28.5,165.0,121.065,263.8,8.8,950.0,1160.0,72.45594867160348,137.11102418495489,463470,558.7779998779297,52.2360115,6.8341314,4.13,-58.0,3.0,48.0,13.0,555.3684210526316,-29.0,0.0,0.0,4.13001280303969,322.3,609.9,1.0,4.0,177,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,1570.4799999999993,0.0,0.0,0.0,0.0,263.8,0.0,124.30000000000001,169.5,203.4,237.3,271.2
