index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2029,2029,0.0,32.0,0.0,0.0,168.0,6588.588126877637,0.0,0.0,116.42410992931924,8.067256851234493,0.0,0.0,50.449168,14.323711,1458891260.0,2150.0,0.0,4.294643096722394,0.0,0.0,1.0,4.0,785,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,6588.588126877637,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2030,2030,0.0,31.0,0.0,0.0,169.0,6592.771499573927,0.0,0.0,117.7513452072014,8.160723483636026,0.0,0.0,50.449189,14.32376,1458891261.0,2151.0,0.0,4.246235990936443,0.0,0.0,1.0,4.0,786,0.0,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,6592.771499573927,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2031,2031,0.0,31.0,0.0,0.0,169.0,6597.255841745819,0.0,0.0,117.12179108157729,8.210476736913208,0.0,0.0,50.449212,14.323812,1458891262.0,2152.0,0.0,4.26906039758,0.0,0.0,1.0,4.0,786,0.0,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,6597.255841745819,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2032,2032,0.0,31.0,0.0,0.0,170.0,6601.498154014163,0.0,0.0,117.14469477693328,8.238407935870816,0.0,0.0,50.449233,14.323862,1458891263.0,2153.0,0.0,4.268225726756975,0.0,0.0,1.0,4.0,787,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,6601.498154014163,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2033,2033,0.0,31.0,0.0,0.0,170.0,6605.686945929606,0.0,0.0,117.467105661305,8.167671978363472,0.0,0.0,50.449255,14.32391,1458891264.0,2154.0,0.0,4.256510766866589,0.0,0.0,1.0,4.0,787,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,6605.686945929606,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2034,2034,0.0,31.0,0.0,0.0,170.0,6609.929255511422,0.0,0.0,118.48442714735148,8.028752520932443,0.0,0.0,50.449276,14.32396,1458891265.0,2155.0,0.0,4.219963855487794,0.0,0.0,1.0,4.0,788,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,6609.929255511422,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2035,2035,0.0,31.0,0.0,0.0,170.0,6614.05405340826,0.0,0.0,120.53453297517748,8.095510320108238,0.0,0.0,50.449297,14.324008,1458891266.0,2156.0,0.0,4.148188802481762,0.0,0.0,1.0,4.0,788,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,6614.05405340826,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2036,2036,0.0,31.0,0.0,0.0,172.0,6618.355661023259,0.0,0.0,119.54057214652926,7.933664744967232,0.0,0.0,50.449318,14.324059,1458891267.0,2157.0,0.0,4.182680332055923,0.0,0.0,1.0,4.0,789,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,6618.355661023259,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2037,2037,0.0,31.0,0.0,0.0,172.0,6622.239098026573,0.0,0.0,121.97918195343,15.158161589847962,0.0,0.0,50.449337,14.324105,1458891268.0,2158.0,0.0,4.09906011823307,0.0,0.0,1.0,4.0,789,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,6622.239098026573,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2038,2038,0.0,31.0,0.0,0.0,172.0,6626.600347589885,0.0,0.0,124.7131616214919,15.322027665110124,0.0,0.0,50.449358,14.324157,1458891269.0,2159.0,0.0,4.009199939277577,0.0,0.0,1.0,4.0,790,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,6626.600347589885,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2039,2039,0.0,20.0,0.0,0.0,168.0,6630.424556102586,0.0,0.0,133.03014573879454,15.3268735681679,0.0,0.0,50.449377,14.324202,1458891270.0,2160.0,0.0,3.7585465852360476,0.0,0.0,1.0,4.0,790,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,6630.424556102586,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2040,2040,0.0,20.0,0.0,0.0,173.0,6645.126544110832,0.0,0.0,143.49001041931925,15.365442300425515,0.0,0.0,50.449445,14.32438,1458891274.0,2164.0,0.0,3.4845631311814365,0.0,0.0,1.0,4.0,792,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6645.126544110832,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2041,2041,0.0,20.0,0.0,0.0,173.0,6648.174884955623,0.0,0.0,156.84250482536902,15.489971692572922,0.0,0.0,50.449459,14.324417,1458891275.0,2165.0,0.0,3.1879113417418834,0.0,0.0,1.0,4.0,792,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6648.174884955623,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2042,2042,0.0,20.0,0.0,0.0,173.0,6650.688404688664,0.0,0.0,167.51689873411516,8.137064746339798,0.0,0.0,50.44947,14.324448,1458891276.0,2166.0,0.0,2.9847734991417556,0.0,0.0,1.0,4.0,792,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6650.688404688664,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2043,2043,0.0,21.0,0.0,0.0,174.0,6653.566395304779,0.0,0.0,180.92512557709463,7.776345826183751,0.0,0.0,50.449482,14.324484,1458891277.0,2167.0,0.0,2.7635741492794668,0.0,0.0,1.0,4.0,793,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,6653.566395304779,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2044,2044,0.0,21.0,0.0,0.0,174.0,6656.37491460448,0.0,0.0,187.4199293562603,7.917276539685201,0.0,0.0,50.449496,14.324517,1458891278.0,2168.0,0.0,2.667805935672757,0.0,0.0,1.0,4.0,793,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,6656.37491460448,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2045,2045,0.0,21.0,0.0,0.0,174.0,6658.94441485723,0.0,0.0,184.17679403340168,7.660219850905964,0.0,0.0,50.449508,14.324548,1458891279.0,2169.0,0.0,2.71478284017324,0.0,0.0,1.0,4.0,793,0.0,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,6658.94441485723,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2046,2046,0.0,20.0,0.0,0.0,173.0,6661.513914633987,0.0,0.0,190.17934571199908,7.778360742222467,0.0,0.0,50.44952,14.324579,1458891280.0,2170.0,0.0,2.629097277246828,0.0,0.0,1.0,4.0,794,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6661.513914633987,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2047,2047,0.0,20.0,0.0,0.0,173.0,6664.26231888953,0.0,0.0,189.2699266195071,8.201248826751995,0.0,0.0,50.449533,14.324612,1458891281.0,2171.0,0.0,2.6417297714980332,0.0,0.0,1.0,4.0,794,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6664.26231888953,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2048,2048,0.0,20.0,0.0,0.0,173.0,6666.711881691013,0.0,0.0,183.3717425859839,8.356209378295747,0.0,0.0,50.449545,14.324641,1458891282.0,2172.0,0.0,2.7267014696419083,0.0,0.0,1.0,4.0,794,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6666.711881691013,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2049,2049,0.0,19.0,0.0,0.0,173.0,6669.583563461971,0.0,0.0,183.36313571779152,8.480965710094072,0.0,0.0,50.44956,14.324674,1458891283.0,2173.0,0.0,2.726829458073483,0.0,0.0,1.0,4.0,795,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6669.583563461971,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2050,2050,0.0,19.0,0.0,0.0,173.0,6672.57792220544,0.0,0.0,182.5582672412237,8.964304180178058,0.0,0.0,50.449576,14.324708,1458891284.0,2174.0,0.0,2.7388515872541896,0.0,0.0,1.0,4.0,795,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6672.57792220544,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2051,2051,0.0,19.0,0.0,0.0,173.0,6675.148061924355,0.0,0.0,176.3754364522895,8.863220672216961,0.0,0.0,50.449589,14.324738,1458891285.0,2175.0,0.0,2.834861872249726,0.0,0.0,1.0,4.0,795,0.0,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,6675.148061924355,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2052,2052,0.0,18.0,0.0,0.0,172.0,6677.956576825802,0.0,0.0,182.0099087765118,8.685043275969589,0.0,0.0,50.449603,14.324771,1458891286.0,2176.0,0.0,2.7471031844422558,0.0,0.0,1.0,4.0,795,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,6677.956576825802,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2053,2053,0.0,18.0,0.0,0.0,172.0,6680.886191052262,0.0,0.0,187.8194997617988,9.173631317663254,0.0,0.0,50.449618,14.324805,1458891287.0,2177.0,0.0,2.6621303998473143,0.0,0.0,1.0,4.0,796,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,6680.886191052262,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2054,2054,0.0,18.0,0.0,0.0,172.0,6683.319079384181,0.0,0.0,179.74925417300736,9.233065900960996,0.0,0.0,50.449633,14.32483,1458891288.0,2178.0,0.0,2.781652710051045,0.0,0.0,1.0,4.0,796,0.0,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,6683.319079384181,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2055,2055,0.0,18.0,0.0,0.0,171.0,6685.888574204676,0.0,0.0,180.5106434356975,9.118398833868492,0.0,0.0,50.449645,14.324861,1458891289.0,2179.0,0.0,2.769919770288298,0.0,0.0,1.0,4.0,796,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,6685.888574204676,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2056,2056,0.0,18.0,0.0,0.0,171.0,6689.056325474609,0.0,0.0,182.7806281598653,9.527882998593196,0.0,0.0,50.449661,14.324898,1458891290.0,2180.0,0.0,2.7355196501605485,0.0,0.0,1.0,4.0,797,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,6689.056325474609,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2057,2057,0.0,18.0,0.0,0.0,171.0,6691.806175677242,0.0,0.0,174.9251819016619,9.939198375837378,0.0,0.0,50.449675,14.32493,1458891291.0,2181.0,0.0,2.858364899577959,0.0,0.0,1.0,4.0,797,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,6691.806175677242,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2058,2058,0.0,18.0,0.0,0.0,171.0,6694.563789303064,0.0,0.0,167.6862261566693,9.675120845529849,0.0,0.0,50.44969,14.324961,1458891292.0,2182.0,0.0,2.9817595127512133,0.0,0.0,1.0,4.0,797,0.0,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,6694.563789303064,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2059,2059,0.0,18.0,0.0,0.0,170.0,6697.610903882071,0.0,0.0,172.26313689267346,9.794959735110249,0.0,0.0,50.449705,14.324997,1458891293.0,2183.0,0.0,2.9025362536589543,0.0,0.0,1.0,4.0,798,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,6697.610903882071,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2060,2060,0.0,18.0,0.0,0.0,170.0,6700.797371768433,0.0,0.0,170.15554037373565,9.883877113263956,0.0,0.0,50.449723,14.325032,1458891294.0,2184.0,0.0,2.938487920533074,0.0,0.0,1.0,4.0,798,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,6700.797371768433,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2061,2061,0.0,18.0,0.0,0.0,170.0,6703.569006742905,0.0,0.0,166.81762317682674,9.626491890082834,0.0,0.0,50.449739,14.325062,1458891295.0,2185.0,0.0,2.99728524167977,0.0,0.0,1.0,4.0,798,0.0,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,6703.569006742905,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2062,2062,0.0,19.0,0.0,0.0,169.0,6706.498615279908,0.0,0.0,169.5123984529283,9.42743770369745,0.0,0.0,50.449754,14.325096,1458891296.0,2186.0,0.0,2.949636749661379,0.0,0.0,1.0,4.0,798,0.0,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,6706.498615279908,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2063,2063,0.0,19.0,0.0,0.0,169.0,6709.550215511464,0.0,0.0,171.11519852185592,9.541755009723737,0.0,0.0,50.44977,14.325131,1458891297.0,2187.0,0.0,2.9220081227100163,0.0,0.0,1.0,4.0,799,0.0,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,6709.550215511464,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2064,2064,0.0,19.0,0.0,0.0,169.0,6712.359087630379,0.0,0.0,167.27977228506523,9.40236962176352,0.0,0.0,50.449783,14.325165,1458891298.0,2188.0,0.0,2.989004547112479,0.0,0.0,1.0,4.0,799,0.0,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,6712.359087630379,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2065,2065,0.0,19.0,0.0,0.0,168.0,6715.407412381983,0.0,0.0,167.93079105997782,9.28756193170054,0.0,0.0,50.449797,14.325202,1458891299.0,2189.0,0.0,2.977417046891782,0.0,0.0,1.0,4.0,799,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,6715.407412381983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2066,2066,0.0,19.0,0.0,0.0,168.0,6718.514029478468,0.0,0.0,170.00665837088516,9.477372252857426,0.0,0.0,50.449812,14.325239,1458891300.0,2190.0,0.0,2.941061278371839,0.0,0.0,1.0,4.0,800,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,6718.514029478468,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2067,2067,0.0,19.0,0.0,0.0,168.0,6721.385700514367,0.0,0.0,166.6018096888618,9.139590498526466,0.0,0.0,50.449827,14.325272,1458891301.0,2191.0,0.0,3.001167880071519,0.0,0.0,1.0,4.0,800,0.0,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,6721.385700514367,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2068,2068,0.0,19.0,0.0,0.0,167.0,6724.255521903323,0.0,0.0,172.75909338340915,9.177466197541,0.0,0.0,50.44984,14.325307,1458891302.0,2192.0,0.0,2.894203657866714,0.0,0.0,1.0,4.0,800,0.0,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,6724.255521903323,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2069,2069,0.0,19.0,0.0,0.0,167.0,6727.364927030736,0.0,0.0,172.04611103270685,9.439076760484411,0.0,0.0,50.449856,14.325343,1458891303.0,2193.0,0.0,2.9061976292213165,0.0,0.0,1.0,4.0,801,0.0,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,6727.364927030736,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2070,2070,0.0,19.0,0.0,0.0,167.0,6729.878430671316,0.0,0.0,167.27773366894635,9.44655209662758,0.0,0.0,50.449867,14.325374,1458891304.0,2194.0,0.0,2.9890409741533976,0.0,0.0,1.0,4.0,801,0.0,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,6729.878430671316,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2071,2071,0.0,19.0,0.0,0.0,167.0,6733.045017624574,0.0,0.0,167.14536184950873,9.407971077813515,0.0,0.0,50.449882,14.325412,1458891305.0,2195.0,0.0,2.9914081639320678,0.0,0.0,1.0,4.0,801,0.0,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,6733.045017624574,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2072,2072,0.0,19.0,0.0,0.0,167.0,6736.330905385134,0.0,0.0,167.83080595821855,9.895791202001682,0.0,0.0,50.449898,14.325451,1458891306.0,2196.0,0.0,2.979190841307614,0.0,0.0,1.0,4.0,802,0.0,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,6736.330905385134,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2073,2073,0.0,19.0,0.0,0.0,167.0,6739.212562722983,0.0,0.0,159.55746601663031,9.708356974964344,0.0,0.0,50.449914,14.325483,1458891307.0,2197.0,0.0,3.1336672139671995,0.0,0.0,1.0,4.0,802,0.0,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,6739.212562722983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2074,2074,0.0,19.0,0.0,0.0,166.0,6742.260881237275,0.0,0.0,162.63795949127137,9.793396846917243,0.0,0.0,50.449928,14.32552,1458891308.0,2198.0,0.0,3.074313042072042,0.0,0.0,1.0,4.0,802,0.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,6742.260881237275,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2075,2075,0.0,19.0,0.0,0.0,166.0,6745.546766741152,0.0,0.0,161.22571086436386,9.981862568173872,0.0,0.0,50.449944,14.325559,1458891309.0,2199.0,0.0,3.101242334857128,0.0,0.0,1.0,4.0,803,0.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,6745.546766741152,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2076,2076,0.0,19.0,0.0,0.0,166.0,6748.416582834934,0.0,0.0,156.5240404764454,9.59829721618378,0.0,0.0,50.449957,14.325594,1458891310.0,2200.0,0.0,3.1943974770779238,0.0,0.0,1.0,4.0,803,0.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,6748.416582834934,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2077,2077,0.0,20.0,0.0,0.0,165.0,6751.83711705942,0.0,0.0,161.36163801931008,9.356135761689965,0.0,0.0,50.449971,14.325637,1458891311.0,2201.0,0.0,3.0986299230562175,0.0,0.0,1.0,4.0,803,0.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,6751.83711705942,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2078,2078,0.0,20.0,0.0,0.0,165.0,6755.184550108373,0.0,0.0,163.8002868617058,9.517158952672569,0.0,0.0,50.449988,14.325676,1458891312.0,2202.0,0.0,3.0524977066868186,0.0,0.0,1.0,4.0,804,0.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,6755.184550108373,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2079,2079,0.0,20.0,0.0,0.0,165.0,6757.754030852555,0.0,0.0,159.41942281875976,9.079818910741084,0.0,0.0,50.45,14.325707,1458891313.0,2203.0,0.0,3.1363806941418826,0.0,0.0,1.0,4.0,804,0.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,6757.754030852555,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2080,2080,0.0,20.0,0.0,0.0,164.0,6760.809255274586,0.0,0.0,165.20153262369104,9.085933262928856,0.0,0.0,50.450013,14.325745,1458891314.0,2204.0,0.0,3.0266063035803614,0.0,0.0,1.0,4.0,804,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,6760.809255274586,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2081,2081,0.0,20.0,0.0,0.0,164.0,6764.098486305643,0.0,0.0,165.09036073598395,9.695470311319166,0.0,0.0,50.45003,14.325783,1458891315.0,2205.0,0.0,3.0286444209762844,0.0,0.0,1.0,4.0,805,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,6764.098486305643,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2082,2082,0.0,20.0,0.0,0.0,164.0,6766.970148577321,0.0,0.0,156.44704119303574,9.67601592453044,0.0,0.0,50.450045,14.325816,1458891316.0,2206.0,0.0,3.195969678858059,0.0,0.0,1.0,4.0,805,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,6766.970148577321,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2083,2083,0.0,19.0,0.0,0.0,163.0,6770.327772213253,0.0,0.0,158.26506649454345,9.740309480786678,0.0,0.0,50.450059,14.325858,1458891317.0,2207.0,0.0,3.1592568788213202,0.0,0.0,1.0,4.0,805,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,6770.327772213253,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2084,2084,0.0,19.0,0.0,0.0,163.0,6773.7338792468445,0.0,0.0,158.89540012713252,10.16873159525922,0.0,0.0,50.450076,14.325898,1458891318.0,2208.0,0.0,3.1467241946585554,0.0,0.0,1.0,4.0,806,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,6773.7338792468445,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2085,2085,0.0,19.0,0.0,0.0,163.0,6776.605539668692,0.0,0.0,151.9973254384303,9.983142494449435,0.0,0.0,50.450091,14.325931,1458891319.0,2209.0,0.0,3.2895315661494022,0.0,0.0,1.0,4.0,806,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,6776.605539668692,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2086,2086,0.0,20.0,0.0,0.0,163.0,6779.832107278935,0.0,0.0,154.9105786292051,9.87540604390516,0.0,0.0,50.450107,14.325969,1458891320.0,2210.0,0.0,3.227668532546141,0.0,0.0,1.0,4.0,806,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,6779.832107278935,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2087,2087,0.0,20.0,0.0,0.0,163.0,6783.417806408067,0.0,0.0,154.9133811759035,10.07436760522771,0.0,0.0,50.450125,14.326011,1458891321.0,2211.0,0.0,3.2276101406130437,0.0,0.0,1.0,4.0,807,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,6783.417806408067,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2088,2088,0.0,20.0,0.0,0.0,163.0,6786.466114875983,0.0,0.0,150.41399954524627,9.936478725756093,0.0,0.0,50.450139,14.326048,1458891322.0,2212.0,0.0,3.3241586654943927,0.0,0.0,1.0,4.0,807,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,6786.466114875983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2089,2089,0.0,20.0,0.0,0.0,164.0,6789.871929949909,0.0,0.0,150.95891023365135,10.043359759874845,0.0,0.0,50.450155,14.326089,1458891323.0,2213.0,0.0,3.3121595752520303,0.0,0.0,1.0,4.0,807,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,6789.871929949909,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2090,2090,0.0,20.0,0.0,0.0,164.0,6793.226332996163,0.0,0.0,149.3524115299333,9.955569714015034,0.0,0.0,50.450173,14.326127,1458891324.0,2214.0,0.0,3.3477865866249483,0.0,0.0,1.0,4.0,808,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,6793.226332996163,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2091,2091,0.0,20.0,0.0,0.0,164.0,6796.392905155195,0.0,0.0,149.36327234956426,9.823868535162308,0.0,0.0,50.450188,14.326165,1458891325.0,2215.0,0.0,3.3475431552531774,0.0,0.0,1.0,4.0,808,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,6796.392905155195,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
