Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,9212.5,0,43:05.0,02:20.4,3.56,00:00.0,0,23,921,10,0,107,---,---,---,---,---,---,---,---,---,41.2211734,-74.2888944
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,3332.3,0,16:26.2,02:12.2,3.78,00:00.0,0,21,302,10.7,0,106,---,---,---,---,---,---,---,---,---,41.1938391,-74.3121503
1,3342.9,0,16:29.0,02:11.9,3.79,00:00.0,0,22,303,10.7,0,106,---,---,---,---,---,---,---,---,---,41.1937433,-74.3121487
1,3353.4,0,16:31.7,02:11.2,3.81,00:00.0,0,21,304,10.5,0,106,---,---,---,---,---,---,---,---,---,41.1936489,-74.3121463
1,3364.5,0,16:34.6,02:09.1,3.87,00:00.0,0,21,305,11,0,107,---,---,---,---,---,---,---,---,---,41.1935499,-74.312143
1,3376,0,16:37.6,02:08.8,3.88,00:00.0,0,22,306,11.5,0,107,---,---,---,---,---,---,---,---,---,41.1934466,-74.3121417
1,3386.1,0,16:40.0,02:10.2,3.84,00:00.0,0,21,307,10.1,0,107,---,---,---,---,---,---,---,---,---,41.1933558,-74.3121439
1,3397.8,0,16:43.0,02:12.2,3.78,00:00.0,0,22,308,11.7,0,107,---,---,---,---,---,---,---,---,---,41.1932504,-74.3121399
1,3408.3,0,16:45.6,02:12.2,3.78,00:00.0,0,22,309,10.5,0,106,---,---,---,---,---,---,---,---,---,41.1931563,-74.3121405
1,3418.9,0,16:48.4,02:12.6,3.77,00:00.0,0,22,310,10.6,0,106,---,---,---,---,---,---,---,---,---,41.1930614,-74.3121335
1,3429.5,0,16:51.2,02:13.6,3.74,00:00.0,0,22,311,10.6,0,107,---,---,---,---,---,---,---,---,---,41.1929661,-74.3121303
1,3439.3,0,16:53.8,02:13.6,3.74,00:00.0,0,22,312,9.8,0,107,---,---,---,---,---,---,---,---,---,41.1928777,-74.3121288
1,3450.1,0,16:56.6,02:13.3,3.75,00:00.0,0,22.5,313,10.8,0,107,---,---,---,---,---,---,---,---,---,41.1927811,-74.3121261
1,3460,0,16:59.2,02:14.0,3.73,00:00.0,0,22,314,9.9,0,106,---,---,---,---,---,---,---,---,---,41.192692,-74.3121271
1,3470.6,0,17:02.0,02:14.0,3.73,00:00.0,0,22,315,10.6,0,107,---,---,---,---,---,---,---,---,---,41.1925966,-74.312128
1,3481,0,17:04.7,02:11.5,3.8,00:00.0,0,22,316,10.4,0,107,---,---,---,---,---,---,---,---,---,41.1925035,-74.3121295
1,3491.7,0,17:07.6,02:10.2,3.84,00:00.0,0,22,317,10.7,0,108,---,---,---,---,---,---,---,---,---,41.1924076,-74.3121326
1,3502.8,0,17:10.6,02:10.5,3.83,00:00.0,0,22,318,11.2,0,108,---,---,---,---,---,---,---,---,---,41.1923072,-74.3121376
1,3512.9,0,17:13.0,02:12.2,3.78,00:00.0,0,22,319,10.1,0,109,---,---,---,---,---,---,---,---,---,41.192217,-74.3121458
1,3523.6,0,17:15.8,02:13.6,3.74,00:00.0,0,22,320,10.7,0,109,---,---,---,---,---,---,---,---,---,41.1921215,-74.3121534
1,3534,0,17:18.6,02:14.0,3.73,00:00.0,0,22,321,10.4,0,109,---,---,---,---,---,---,---,---,---,41.1920282,-74.3121629
1,3544.2,0,17:21.4,02:14.7,3.71,00:00.0,0,22,322,10.2,0,108,---,---,---,---,---,---,---,---,---,41.1919365,-74.3121736
1,3554.2,0,17:24.2,02:16.9,3.65,00:00.0,0,21,323,10,0,107,---,---,---,---,---,---,---,---,---,41.1918479,-74.312192
1,3563.7,0,17:26.8,02:18.1,3.62,00:00.0,0,21,324,9.4,0,107,---,---,---,---,---,---,---,---,---,41.1917644,-74.312212
1,3573.8,0,17:29.6,02:19.2,3.59,00:00.0,0,21.5,325,10.1,0,107,---,---,---,---,---,---,---,---,---,41.1916764,-74.3122413
1,3583.6,0,17:32.4,02:19.2,3.59,00:00.0,0,22,326,9.8,0,107,---,---,---,---,---,---,---,---,---,41.1915917,-74.3122751
1,3593.3,0,17:35.2,02:20.0,3.57,00:00.0,0,22.5,327,9.7,0,107,---,---,---,---,---,---,---,---,---,41.1915107,-74.312316
1,3602.5,0,17:37.9,02:21.6,3.53,00:00.0,0,22,328,9.2,0,107,---,---,---,---,---,---,---,---,---,41.1914356,-74.3123626
1,3612.1,0,17:40.6,02:20.4,3.56,00:00.0,0,22,329,9.6,0,106,---,---,---,---,---,---,---,---,---,41.1913571,-74.3124091
1,3622.6,0,17:43.6,02:18.8,3.6,00:00.0,0,22,330,10.6,0,106,---,---,---,---,---,---,---,---,---,41.1912732,-74.3124681
1,3632.5,0,17:46.2,02:19.2,3.59,00:00.0,0,22,331,9.9,0,106,---,---,---,---,---,---,---,---,---,41.1912014,-74.3125375
1,3642,0,17:48.8,02:20.8,3.55,00:00.0,0,21,332,9.5,0,106,---,---,---,---,---,---,---,---,---,41.1911308,-74.312602
1,3652,0,17:51.6,02:20.8,3.55,00:00.0,0,22.5,333,9.9,0,106,---,---,---,---,---,---,---,---,---,41.1910593,-74.3126728
1,3662.1,0,17:54.4,02:20.0,3.57,00:00.0,0,22,334,10.1,0,107,---,---,---,---,---,---,---,---,---,41.1909862,-74.3127443
1,3671.9,0,17:57.2,02:20.4,3.56,00:00.0,0,21,335,9.8,0,108,---,---,---,---,---,---,---,---,---,41.1909178,-74.3128179
1,3682.3,0,18:00.0,02:20.0,3.57,00:00.0,0,21,336,10.4,0,107,---,---,---,---,---,---,---,---,---,41.1908465,-74.3128981
1,3692.5,0,18:02.8,02:17.7,3.63,00:00.0,0,22,337,10.3,0,106,---,---,---,---,---,---,---,---,---,41.190777,-74.3129787
1,3703,0,18:05.6,02:16.6,3.66,00:00.0,0,22,338,10.4,0,105,---,---,---,---,---,---,---,---,---,41.190707,-74.3130618
1,3712.4,0,18:08.2,02:16.6,3.66,00:00.0,0,21,339,9.5,0,104,---,---,---,---,---,---,---,---,---,41.1906435,-74.3131368
1,3722.8,0,18:11.0,02:16.2,3.67,00:00.0,0,22,340,10.3,0,104,---,---,---,---,---,---,---,---,---,41.1905747,-74.3132194
1,3732.3,0,18:13.7,02:13.3,3.75,00:00.0,0,22.5,341,9.5,0,103,---,---,---,---,---,---,---,---,---,41.1905121,-74.3132965
1,3743.8,0,18:16.6,02:08.8,3.88,00:00.0,0,22.5,342,11.5,0,103,---,---,---,---,---,---,---,---,---,41.1904354,-74.3133889
1,3754.8,0,18:19.2,02:06.9,3.94,00:00.0,0,22,343,11,0,104,---,---,---,---,---,---,---,---,---,41.190362,-74.3134761
1,3765.4,0,18:22.0,02:10.2,3.84,00:00.0,0,21,344,10.6,0,104,---,---,---,---,---,---,---,---,---,41.1902904,-74.3135597
1,3775.6,0,18:24.6,02:12.9,3.76,00:00.0,0,22,345,10.3,0,105,---,---,---,---,---,---,---,---,---,41.1902226,-74.3136429
1,3786.4,0,18:27.4,02:10.2,3.84,00:00.0,0,22.5,346,10.8,0,106,---,---,---,---,---,---,---,---,---,41.1901509,-74.3137296
1,3797.3,0,18:30.2,02:10.5,3.83,00:00.0,0,21.5,347,10.9,0,107,---,---,---,---,---,---,---,---,---,41.1900768,-74.3138138
1,3808,0,18:33.0,02:11.9,3.79,00:00.0,0,22.5,348,10.7,0,107,---,---,---,---,---,---,---,---,---,41.1900039,-74.3138976
1,3818.7,0,18:35.8,02:11.9,3.79,00:00.0,0,22,349,10.7,0,107,---,---,---,---,---,---,---,---,---,41.1899316,-74.313982
1,3828.8,0,18:38.4,02:12.9,3.76,00:00.0,0,22,350,10,0,107,---,---,---,---,---,---,---,---,---,41.1898638,-74.3140608
1,3839.6,0,18:41.2,02:12.9,3.76,00:00.0,0,21,351,10.8,0,108,---,---,---,---,---,---,---,---,---,41.1897887,-74.3141432
1,3850,0,18:44.0,02:12.6,3.77,00:00.0,0,22,352,10.4,0,107,---,---,---,---,---,---,---,---,---,41.1897182,-74.3142245
1,3859.8,0,18:46.8,02:14.0,3.73,00:00.0,0,22,353,9.8,0,107,---,---,---,---,---,---,---,---,---,41.1896512,-74.3143006
1,3870.7,0,18:49.6,02:12.9,3.76,00:00.0,0,21,354,10.9,0,106,---,---,---,---,---,---,---,---,---,41.1895759,-74.3143829
1,3881.3,0,18:52.7,02:12.6,3.77,00:00.0,0,22,355,10.6,0,106,---,---,---,---,---,---,---,---,---,41.1895061,-74.3144694
1,3892.1,0,18:55.2,02:14.7,3.71,00:00.0,0,21,356,10.8,0,107,---,---,---,---,---,---,---,---,---,41.1894302,-74.3145498
1,3902.6,0,18:58.0,02:14.0,3.73,00:00.0,0,21,357,10.5,0,108,---,---,---,---,---,---,---,---,---,41.1893594,-74.3146324
1,3912.5,0,19:00.6,02:14.7,3.71,00:00.0,0,22,358,9.9,0,108,---,---,---,---,---,---,---,---,---,41.1892906,-74.3147075
1,3923.2,0,19:03.4,02:15.1,3.7,00:00.0,0,22,359,10.7,0,107,---,---,---,---,---,---,---,---,---,41.1892152,-74.3147865
1,3933.7,0,19:06.2,02:14.0,3.73,00:00.0,0,21,360,10.5,0,107,---,---,---,---,---,---,---,---,---,41.1891423,-74.3148658
1,3944.2,0,19:09.0,02:14.4,3.72,00:00.0,0,22,361,10.5,0,107,---,---,---,---,---,---,---,---,---,41.1890683,-74.3149438
1,3947.1,0,19:09.8,02:20.8,3.55,00:00.0,0,93,362,2.9,0,107,---,---,---,---,---,---,---,---,---,41.1890474,-74.3149645
1,3957.2,0,19:12.6,02:22.8,3.5,00:00.0,0,22,363,10.2,0,107,---,---,---,---,---,---,---,---,---,41.1889773,-74.3150424
1,3967.7,0,19:15.4,02:18.5,3.61,00:00.0,0,22,364,10.5,0,107,---,---,---,---,---,---,---,---,---,41.1889043,-74.3151217
1,3978.6,0,19:18.2,02:15.8,3.68,00:00.0,0,21,365,10.9,0,106,---,---,---,---,---,---,---,---,---,41.1888273,-74.3152015
1,3989.3,0,19:21.0,02:13.6,3.74,00:00.0,0,22,366,10.7,0,105,---,---,---,---,---,---,---,---,---,41.1887531,-74.3152821
1,3999.8,0,19:23.8,02:11.5,3.8,00:00.0,0,22,367,10.5,0,105,---,---,---,---,---,---,---,---,---,41.1886804,-74.3153616
1,4010.5,0,19:26.6,02:08.8,3.88,00:00.0,0,21,368,10.7,0,105,---,---,---,---,---,---,---,---,---,41.1886056,-74.3154417
1,4020.1,0,19:29.2,02:11.2,3.81,00:00.0,0,22,369,9.6,0,106,---,---,---,---,---,---,---,---,---,41.1885375,-74.3155125
1,4030.4,0,19:32.0,02:15.8,3.68,00:00.0,0,21.5,370,10.3,0,107,---,---,---,---,---,---,---,---,---,41.1884656,-74.3155899
1,4040.1,0,19:34.8,02:17.7,3.63,00:00.0,0,22,371,9.7,0,107,---,---,---,---,---,---,---,---,---,41.1884,-74.315666
1,4050.4,0,19:37.6,02:19.2,3.59,00:00.0,0,22,372,10.3,0,107,---,---,---,---,---,---,---,---,---,41.1883265,-74.3157411
1,4060.9,0,19:40.2,02:17.3,3.64,00:00.0,0,22,373,10.5,0,107,---,---,---,---,---,---,---,---,---,41.1882532,-74.3158205
1,4072.3,0,19:43.2,02:15.1,3.7,00:00.0,0,22,374,11.4,0,105,---,---,---,---,---,---,---,---,---,41.1881737,-74.3159062
1,4082.9,0,19:46.0,02:14.7,3.71,00:00.0,0,22,375,10.6,0,104,---,---,---,---,---,---,---,---,---,41.1880971,-74.3159818
1,4092.7,0,19:48.6,02:13.6,3.74,00:00.0,0,22,376,9.8,0,104,---,---,---,---,---,---,---,---,---,41.1880259,-74.3160503
1,4103.1,0,19:51.4,02:12.9,3.76,00:00.0,0,22,377,10.4,0,104,---,---,---,---,---,---,---,---,---,41.1879521,-74.3161259
1,4112.6,0,19:54.0,02:14.4,3.72,00:00.0,0,22.5,378,9.5,0,104,---,---,---,---,---,---,---,---,---,41.1878841,-74.3161943
1,4122.9,0,19:56.8,02:16.2,3.67,00:00.0,0,22,379,10.3,0,103,---,---,---,---,---,---,---,---,---,41.1878116,-74.316271
1,4133,0,19:59.6,02:15.8,3.68,00:00.0,0,22,380,10.1,0,103,---,---,---,---,---,---,---,---,---,41.18774,-74.3163452
1,4142.3,0,20:02.2,02:18.1,3.62,00:00.0,0,22.5,381,9.3,0,103,---,---,---,---,---,---,---,---,---,41.1876753,-74.3164151
1,4151.6,0,20:04.9,02:19.6,3.58,00:00.0,0,22,382,9.3,0,104,---,---,---,---,---,---,---,---,---,41.18761,-74.3164847
1,4160.9,0,20:07.6,02:19.2,3.59,00:00.0,0,22,383,9.3,0,104,---,---,---,---,---,---,---,---,---,41.1875444,-74.3165528
1,4171.9,0,20:10.7,02:18.5,3.61,00:00.0,0,22,384,11.1,0,105,---,---,---,---,---,---,---,---,---,41.1874671,-74.3166357
1,4182.4,0,20:13.2,02:15.5,3.69,00:00.0,0,22,385,10.5,0,105,---,---,---,---,---,---,---,---,---,41.1873935,-74.3167132
1,4192.1,0,20:15.8,02:14.7,3.71,00:00.0,0,21.5,386,9.7,0,106,---,---,---,---,---,---,---,---,---,41.1873246,-74.3167837
1,4202.7,0,20:18.6,02:15.5,3.69,00:00.0,0,22,387,10.6,0,106,---,---,---,---,---,---,---,---,---,41.1872488,-74.3168603
1,4212.8,0,20:21.4,02:16.6,3.66,00:00.0,0,22.5,388,10.1,0,107,---,---,---,---,---,---,---,---,---,41.1871776,-74.3169356
1,4222.1,0,20:24.0,02:18.1,3.62,00:00.0,0,22,389,9.3,0,108,---,---,---,---,---,---,---,---,---,41.1871109,-74.3170022
1,4232.6,0,20:26.8,02:17.3,3.64,00:00.0,0,22,390,10.5,0,108,---,---,---,---,---,---,---,---,---,41.1870357,-74.3170773
1,4242.6,0,20:29.6,02:16.2,3.67,00:00.0,0,22,391,10,0,107,---,---,---,---,---,---,---,---,---,41.1869657,-74.3171525
1,4252.1,0,20:32.2,02:18.5,3.61,00:00.0,0,22,392,9.5,0,106,---,---,---,---,---,---,---,---,---,41.1869,-74.3172245
1,4262,0,20:35.0,02:18.5,3.61,00:00.0,0,22,393,9.9,0,107,---,---,---,---,---,---,---,---,---,41.1868328,-74.3173027
1,4271.3,0,20:37.8,02:21.2,3.54,00:00.0,0,21.5,394,9.3,0,106,---,---,---,---,---,---,---,---,---,41.1867727,-74.31738
1,4281.8,0,20:40.6,02:20.8,3.55,00:00.0,0,22,395,10.5,0,105,---,---,---,---,---,---,---,---,---,41.186706,-74.3174685
1,4292.8,0,20:43.7,02:17.3,3.64,00:00.0,0,21,396,11,0,105,---,---,---,---,---,---,---,---,---,41.1866362,-74.3175618
1,4302.5,0,20:46.0,02:17.7,3.63,00:00.0,0,22,397,9.6,0,106,---,---,---,---,---,---,---,---,---,41.1865831,-74.317653
1,4312.2,0,20:48.8,02:19.6,3.58,00:00.0,0,22.5,398,9.7,0,105,---,---,---,---,---,---,---,---,---,41.1865353,-74.3177501
1,4321.8,0,20:51.6,02:22.8,3.5,00:00.0,0,21,399,9.6,0,105,---,---,---,---,---,---,---,---,---,41.186491,-74.3178486
1,4330.9,0,20:54.2,02:23.2,3.49,00:00.0,0,22.5,400,9.1,0,105,---,---,---,---,---,---,---,---,---,41.1864532,-74.3179455
1,4340.8,0,20:57.0,02:21.6,3.53,00:00.0,0,21,401,9.9,0,106,---,---,---,---,---,---,---,---,---,41.1864139,-74.3180509
1,4351.1,0,20:59.8,02:20.0,3.57,00:00.0,0,22.5,402,10.3,0,107,---,---,---,---,---,---,---,---,---,41.1863757,-74.3181624
1,4360.3,0,21:02.4,02:20.0,3.57,00:00.0,0,22,403,9.2,0,108,---,---,---,---,---,---,---,---,---,41.1863458,-74.318265
1,4370.4,0,21:05.2,02:19.2,3.59,00:00.0,0,22,404,10.2,0,108,---,---,---,---,---,---,---,---,---,41.1863182,-74.3183807
1,4379.8,0,21:07.9,02:18.5,3.61,00:00.0,0,22.5,405,9.3,0,108,---,---,---,---,---,---,---,---,---,41.1862917,-74.3184861
1,4389.2,0,21:10.7,02:20.0,3.57,00:00.0,0,22.5,406,9.5,0,108,---,---,---,---,---,---,---,---,---,41.1862682,-74.3185947
1,4400,0,21:13.2,02:15.5,3.69,00:00.0,0,22.5,407,10.8,0,107,---,---,---,---,---,---,---,---,---,41.1862435,-74.3187192
1,4410,0,21:15.8,02:10.2,3.84,00:00.0,0,22.5,408,10,0,107,---,---,---,---,---,---,---,---,---,41.1862228,-74.3188356
1,4420,0,21:18.4,02:09.1,3.87,00:00.0,0,23,409,10,0,108,---,---,---,---,---,---,---,---,---,41.1862013,-74.3189516
1,4431,0,21:21.2,02:08.5,3.89,00:00.0,0,22.5,410,10.9,0,109,---,---,---,---,---,---,---,---,---,41.1861805,-74.3190791
1,4441.2,0,21:23.8,02:09.1,3.87,00:00.0,0,23,411,10.3,0,111,---,---,---,---,---,---,---,---,---,41.1861598,-74.3191987
1,4451.6,0,21:26.4,02:08.8,3.88,00:00.0,0,22.5,412,10.4,0,112,---,---,---,---,---,---,---,---,---,41.1861407,-74.3193197
1,4461.7,0,21:29.0,02:07.2,3.93,00:00.0,0,23,413,10.1,0,112,---,---,---,---,---,---,---,---,---,41.186126,-74.3194388
1,4471.2,0,21:31.7,02:07.2,3.93,00:00.0,0,22.5,414,9.5,0,111,---,---,---,---,---,---,---,---,---,41.1861111,-74.3195505
1,4486.5,0,21:35.6,02:10.2,3.84,00:00.0,0,14,415,15.3,0,110,---,---,---,---,---,---,---,---,---,41.186089,-74.3197307
1,4512.9,0,21:47.5,03:50.4,2.17,00:00.0,0,15.5,416,26.4,0,71,---,---,---,---,---,---,---,---,---,41.1868438,-74.320867
1,4520.7,0,21:50.7,04:42.4,1.77,00:00.0,0,19.5,417,7.7,0,72,---,---,---,---,---,---,---,---,---,41.1869127,-74.3208557
1,4530.1,0,21:53.9,03:13.7,2.58,00:00.0,0,19.5,418,9.4,0,76,---,---,---,---,---,---,---,---,---,41.1869967,-74.3208447
1,4539.6,0,21:56.7,02:43.9,3.05,00:00.0,0,20.5,419,9.6,0,78,---,---,---,---,---,---,---,---,---,41.1870824,-74.3208382
1,4549.3,0,21:59.5,02:30.6,3.32,00:00.0,0,21,420,9.7,0,80,---,---,---,---,---,---,---,---,---,41.1871691,-74.3208316
1,4559.4,0,22:02.3,02:23.6,3.48,00:00.0,0,21,421,10.1,0,82,---,---,---,---,---,---,---,---,---,41.1872601,-74.3208299
1,4570.9,0,22:05.3,02:18.1,3.62,00:00.0,0,21,422,11.5,0,84,---,---,---,---,---,---,---,---,---,41.1873633,-74.320832
1,4581,0,22:07.9,02:14.4,3.72,00:00.0,0,22,423,10.1,0,85,---,---,---,---,---,---,---,---,---,41.1874539,-74.3208327
1,4591.7,0,22:10.7,02:12.9,3.76,00:00.0,0,22,424,10.7,0,87,---,---,---,---,---,---,---,---,---,41.1875499,-74.3208341
1,4602.4,0,22:13.5,02:13.3,3.75,00:00.0,0,22,425,10.8,0,89,---,---,---,---,---,---,---,---,---,41.1876464,-74.3208318
1,4611.9,0,22:16.1,02:13.6,3.74,00:00.0,0,22,426,9.5,0,90,---,---,---,---,---,---,---,---,---,41.1877318,-74.3208348
1,4623.3,0,22:19.1,02:12.9,3.76,00:00.0,0,22.5,427,11.4,0,91,---,---,---,---,---,---,---,---,---,41.1878342,-74.3208363
1,4633.8,0,22:21.7,02:12.2,3.78,00:00.0,0,22,428,10.4,0,93,---,---,---,---,---,---,---,---,---,41.187928,-74.3208415
1,4644.1,0,22:24.3,02:14.4,3.72,00:00.0,0,22.5,429,10.3,0,95,---,---,---,---,---,---,---,---,---,41.1880201,-74.3208473
1,4654.5,0,22:27.1,02:12.9,3.76,00:00.0,0,22,430,10.4,0,96,---,---,---,---,---,---,---,---,---,41.1881136,-74.3208549
1,4664.3,0,22:29.7,02:12.2,3.78,00:00.0,0,22.5,431,9.8,0,97,---,---,---,---,---,---,---,---,---,41.1882018,-74.3208611
1,4675,0,22:32.5,02:15.1,3.7,00:00.0,0,22.5,432,10.7,0,97,---,---,---,---,---,---,---,---,---,41.1882974,-74.3208703
1,4684.6,0,22:35.1,02:15.8,3.68,00:00.0,0,22,433,9.6,0,98,---,---,---,---,---,---,---,---,---,41.1883837,-74.3208783
1,4694.8,0,22:37.7,02:15.8,3.68,00:00.0,0,23,434,10.2,0,98,---,---,---,---,---,---,---,---,---,41.1884751,-74.3208891
1,4704.8,0,22:40.3,02:12.6,3.77,00:00.0,0,22.5,435,10,0,98,---,---,---,---,---,---,---,---,---,41.1885641,-74.320902
1,4714.8,0,22:43.1,02:10.5,3.83,00:00.0,0,22.5,436,10,0,99,---,---,---,---,---,---,---,---,---,41.1886532,-74.3209178
1,4724.9,0,22:45.7,02:12.9,3.76,00:00.0,0,22,437,10.1,0,100,---,---,---,---,---,---,---,---,---,41.1887434,-74.3209357
1,4735,0,22:48.5,02:15.5,3.69,00:00.0,0,23,438,10,0,101,---,---,---,---,---,---,---,---,---,41.1888324,-74.3209535
1,4744.8,0,22:51.1,02:16.6,3.66,00:00.0,0,22.5,439,9.8,0,103,---,---,---,---,---,---,---,---,---,41.1889198,-74.3209709
1,4755,0,22:53.9,02:15.8,3.68,00:00.0,0,22,440,10.2,0,104,---,---,---,---,---,---,---,---,---,41.1890104,-74.3209863
1,4764.8,0,22:56.5,02:16.6,3.66,00:00.0,0,23,441,9.9,0,104,---,---,---,---,---,---,---,---,---,41.1890987,-74.3209956
1,4774.6,0,22:59.1,02:17.3,3.64,00:00.0,0,22.5,442,9.8,0,103,---,---,---,---,---,---,---,---,---,41.1891866,-74.3209998
1,4784.4,0,23:01.7,02:16.9,3.65,00:00.0,0,22.5,443,9.8,0,103,---,---,---,---,---,---,---,---,---,41.1892747,-74.3210015
1,4795,0,23:04.5,02:16.2,3.67,00:00.0,0,22,444,10.6,0,103,---,---,---,---,---,---,---,---,---,41.1893697,-74.3209984
1,4804,0,23:07.1,02:16.9,3.65,00:00.0,0,23,445,9,0,103,---,---,---,---,---,---,---,---,---,41.1894504,-74.3209873
1,4814.6,0,23:09.7,02:15.8,3.68,00:00.0,0,22.5,446,10.5,0,104,---,---,---,---,---,---,---,---,---,41.1895441,-74.3209716
1,4824.6,0,23:12.3,02:14.0,3.73,00:00.0,0,23,447,10,0,104,---,---,---,---,---,---,---,---,---,41.1896329,-74.3209527
1,4835.1,0,23:15.1,02:14.7,3.71,00:00.0,0,22.5,448,10.5,0,104,---,---,---,---,---,---,---,---,---,41.1897254,-74.3209289
1,4844.8,0,23:17.7,02:16.6,3.66,00:00.0,0,22.5,449,9.7,0,103,---,---,---,---,---,---,---,---,---,41.1898109,-74.3209058
1,4854.7,0,23:20.3,02:16.2,3.67,00:00.0,0,22.5,450,9.9,0,102,---,---,---,---,---,---,---,---,---,41.189898,-74.3208818
1,4865.4,0,23:23.1,02:11.9,3.79,00:00.0,0,22.5,451,10.7,0,102,---,---,---,---,---,---,---,---,---,41.1899916,-74.3208504
1,4875.6,0,23:25.7,02:10.8,3.82,00:00.0,0,23,452,10.2,0,102,---,---,---,---,---,---,---,---,---,41.1900811,-74.3208274
1,4884.8,0,23:28.2,02:12.2,3.78,00:00.0,0,22.5,453,9.3,0,105,---,---,---,---,---,---,---,---,---,41.1901627,-74.3208057
1,4895.1,0,23:31.1,02:13.3,3.75,00:00.0,0,23,454,10.3,0,106,---,---,---,---,---,---,---,---,---,41.1902532,-74.3207822
1,4904.6,0,23:33.5,02:17.7,3.63,00:00.0,0,23,455,9.6,0,107,---,---,---,---,---,---,---,---,---,41.1903381,-74.3207657
1,4913.9,0,23:36.1,02:20.8,3.55,00:00.0,0,23,456,9.3,0,109,---,---,---,---,---,---,---,---,---,41.1904204,-74.3207481
1,4922.9,0,23:38.5,02:19.2,3.59,00:00.0,0,24.5,457,9,0,109,---,---,---,---,---,---,---,---,---,41.1905006,-74.3207331
1,4932.4,0,23:40.9,02:16.9,3.65,00:00.0,0,25.5,458,9.5,0,110,---,---,---,---,---,---,---,---,---,41.1905853,-74.3207208
1,4940.8,0,23:43.1,02:12.2,3.78,00:00.0,0,25.5,459,8.4,0,111,---,---,---,---,---,---,---,---,---,41.19066,-74.3207116
1,4951.1,0,23:45.5,02:06.2,3.96,00:00.0,0,26.5,460,10.4,0,112,---,---,---,---,---,---,---,---,---,41.1907527,-74.3206976
1,4960.1,0,23:47.7,02:05.6,3.98,00:00.0,0,26.5,461,8.9,0,112,---,---,---,---,---,---,---,---,---,41.1908323,-74.3206854
1,4970.2,0,23:50.1,02:04.3,4.02,00:00.0,0,25.5,462,10.1,0,114,---,---,---,---,---,---,---,---,---,41.1909225,-74.3206717
1,4978.9,0,23:52.2,02:00.4,4.15,00:00.0,0,26.5,463,8.7,0,115,---,---,---,---,---,---,---,---,---,41.1910005,-74.3206613
1,4988.9,0,23:54.5,01:59.3,4.19,00:00.0,0,26.5,464,10,0,116,---,---,---,---,---,---,---,---,---,41.1910895,-74.3206484
1,4998.6,0,23:56.9,02:03.1,4.06,00:00.0,0,25.5,465,9.7,0,117,---,---,---,---,---,---,---,---,---,41.1911759,-74.3206344
1,5008.9,0,23:59.3,02:02.8,4.07,00:00.0,0,26.5,466,10.3,0,118,---,---,---,---,---,---,---,---,---,41.1912682,-74.3206194
1,5018.9,0,24:01.7,02:01.0,4.13,00:00.0,0,24.5,467,10,0,119,---,---,---,---,---,---,---,---,---,41.1913573,-74.3206028
1,5028.2,0,24:04.2,02:07.2,3.93,00:00.0,0,22.5,468,9.3,0,119,---,---,---,---,---,---,---,---,---,41.1914397,-74.3205858
1,5038.6,0,24:07.1,02:13.6,3.74,00:00.0,0,22.5,469,10.4,0,120,---,---,---,---,---,---,---,---,---,41.1915321,-74.3205702
1,5047.9,0,24:09.5,02:18.1,3.62,00:00.0,0,23,470,9.3,0,121,---,---,---,---,---,---,---,---,---,41.1916153,-74.3205557
1,5058.2,0,24:12.3,02:20.4,3.56,00:00.0,0,22,471,10.3,0,120,---,---,---,---,---,---,---,---,---,41.1917077,-74.3205449
1,5067.9,0,24:14.9,02:22.8,3.5,00:00.0,0,22.5,472,9.6,0,119,---,---,---,---,---,---,---,---,---,41.1917941,-74.320538
1,5077.6,0,24:17.7,02:27.0,3.4,00:00.0,0,22,473,9.8,0,118,---,---,---,---,---,---,---,---,---,41.1918817,-74.3205317
1,5087.2,0,24:20.5,02:29.2,3.35,00:00.0,0,22,474,9.5,0,117,---,---,---,---,---,---,---,---,---,41.1919668,-74.3205203
1,5096.4,0,24:23.1,02:29.2,3.35,00:00.0,0,22,475,9.2,0,117,---,---,---,---,---,---,---,---,---,41.1920495,-74.32051
1,5105.7,0,24:25.9,02:29.2,3.35,00:00.0,0,22.5,476,9.3,0,117,---,---,---,---,---,---,---,---,---,41.1921318,-74.3204912
1,5114.5,0,24:28.5,02:30.6,3.32,00:00.0,0,22.5,477,8.8,0,116,---,---,---,---,---,---,---,---,---,41.1922091,-74.3204682
