TimeStamp (sec), activityIdx, lapIdx, pointIdx, ElapsedTime (sec), Horizontal (meters), Stroke500mPace (sec/500m), Cadence (strokes/min), HRCur (bpm), Power (watts), Calories (kCal), Speed (m/sec), StrokeCount, StrokeDistance (meters), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), WorkPerStroke (joules), AverageDriveForce (lbs), PeakDriveForce (lbs), DragFactor, ElapsedTimeAtDrive (sec), HorizontalAtDrive (meters), WorkoutType, IntervalType, WorkoutState, RowingState, WorkoutDurationType, WorkoutIntervalCount
1496171056.3832107, 0, 0, 0, 1.29, 4.1, 160.58, 0, 103, 85, 0, 3.123, 1, 3.5, 1.42, 1120, 0, 0, 74, 113.9, 0, 0, 0, 3, 1, 1, 1, 128, 0
1496171059.287521, 0, 0, 1, 4.24, 14.6, 141.3, 20, 108, 125, 0, 3.551, 2, 10.5, 1.42, 890, 1890, 370.7, 80.5, 135, 97, 1.29, 4.1, 3, 1, 1, 1, 128, 0
1496171062.6753604, 0, 0, 2, 7.63, 26.3, 145.88, 18, 110, 114, 1, 3.439, 3, 11.44, 1.42, 820, 2320, 379, 75, 129, 97, 4.24, 14.6, 3, 1, 1, 1, 128, 0
1496171065.8670802, 0, 0, 3, 10.8, 37.5, 141.76, 19, 113, 124, 2, 3.539, 4, 11.43, 1.39, 770, 2260, 401.1, 84.7, 144.5, 96, 7.63, 26.3, 3, 1, 1, 1, 128, 0
1496171069.0071902, 0, 0, 4, 13.95, 49.1, 137, 19, 114, 138, 2, 3.662, 5, 11.49, 1.39, 760, 2190, 431.7, 81.8, 145.1, 96, 10.8, 37.5, 3, 1, 1, 1, 128, 0
1496171072.069061, 0, 0, 5, 17, 60.3, 136.01, 19, 118, 141, 3, 3.689, 6, 11.41, 1.39, 760, 2150, 435, 74.5, 129.4, 96, 13.95, 49.1, 3, 1, 1, 1, 128, 0
1496171075.0974407, 0, 0, 6, 20.06, 71.5, 137.21, 20, 120, 137, 4, 3.657, 7, 11, 1.39, 770, 2050, 412.2, 74.3, 130, 96, 17, 60.3, 3, 1, 1, 1, 128, 0
1496171078.1850407, 0, 0, 7, 23.09, 82.6, 137.35, 20, 121, 137, 4, 3.653, 8, 11.01, 1.39, 760, 2060, 411.7, 75.8, 137.5, 96, 20.06, 71.5, 3, 1, 1, 1, 128, 0
1496171081.0676298, 0, 0, 8, 26.03, 93.4, 136.46, 21, 122, 139, 5, 3.677, 9, 10.73, 1.39, 760, 1970, 406.6, 73.5, 126.3, 96, 23.09, 82.6, 3, 1, 1, 1, 128, 0
1496171084.0352597, 0, 0, 9, 28.96, 104.1, 137.16, 20, 122, 137, 5, 3.658, 10, 11.01, 1.39, 760, 2060, 412.8, 76.7, 130.8, 96, 26.03, 93.4, 3, 1, 1, 1, 128, 0
1496171087.07272, 0, 0, 10, 32, 115.2, 137.09, 20, 122, 137, 6, 3.66, 11, 11.15, 1.36, 740, 2110, 418.5, 77.4, 141.2, 96, 28.96, 104.1, 3, 1, 1, 1, 128, 0
1496171090.0969498, 0, 0, 11, 35.06, 126.4, 136.98, 20, 122, 138, 7, 3.663, 12, 11.01, 1.36, 740, 2080, 413.8, 78.7, 136.1, 96, 32, 115.2, 3, 1, 1, 1, 128, 0
1496171093.1682203, 0, 0, 12, 38.1, 137.6, 136.95, 19, 123, 138, 7, 3.664, 13, 11.34, 1.39, 760, 2150, 426.5, 78.6, 144.1, 96, 35.06, 126.4, 3, 1, 1, 1, 128, 0
1496171096.2155907, 0, 0, 13, 41.14, 148.8, 136.1, 20, 125, 140, 8, 3.687, 14, 11.21, 1.42, 770, 2080, 426.8, 79, 136.9, 96, 38.1, 137.6, 3, 1, 1, 1, 128, 0
1496171099.1250606, 0, 0, 14, 44.07, 159.7, 134.33, 21, 126, 146, 9, 3.735, 15, 10.87, 1.33, 700, 2020, 424.9, 86.5, 152, 96, 41.14, 148.8, 3, 1, 1, 1, 128, 0
1496171102.1859503, 0, 0, 15, 47.13, 171.2, 134.25, 20, 127, 146, 9, 3.738, 16, 11.49, 1.33, 720, 2170, 449.6, 80.6, 138.7, 97, 44.07, 159.7, 3, 1, 1, 1, 128, 0
1496171105.21753, 0, 0, 16, 50.17, 182.5, 135.31, 20, 128, 143, 10, 3.708, 17, 11.29, 1.36, 730, 2130, 435, 82.5, 149.8, 96, 47.13, 171.2, 3, 1, 1, 1, 128, 0
1496171108.48409, 0, 0, 17, 53.45, 194.6, 135.69, 19, 129, 142, 11, 3.698, 18, 11.81, 1.39, 750, 2260, 452.6, 83.6, 150.3, 96, 50.17, 182.5, 3, 1, 1, 1, 128, 0
1496171111.5756001, 0, 0, 18, 56.5, 206, 134.59, 19, 130, 145, 11, 3.728, 19, 11.61, 1.39, 740, 2190, 452.2, 89.2, 163.5, 96, 53.45, 194.6, 3, 1, 1, 1, 128, 0
1496171114.72397, 0, 0, 19, 59.67, 217.9, 132.93, 19, 131, 151, 12, 3.775, 20, 11.76, 1.39, 740, 2190, 469.3, 81.1, 140.7, 97, 56.5, 206, 3, 1, 1, 1, 128, 0
1496171117.7562096, 0, 0, 20, 62.71, 229.4, 133.65, 20, 132, 148, 13, 3.755, 21, 11.43, 1.36, 720, 2140, 451.2, 88.3, 157.2, 96, 59.67, 217.9, 3, 1, 1, 1, 128, 0
1496171120.6974294, 0, 0, 21, 65.64, 240.4, 132.47, 20, 134, 152, 14, 3.788, 22, 11.35, 1.36, 720, 2090, 456.3, 81.1, 144.8, 96, 62.71, 229.4, 3, 1, 1, 1, 128, 0
1496171123.7544494, 0, 0, 22, 68.69, 251.9, 133.93, 20, 135, 147, 14, 3.747, 23, 11.35, 1.36, 730, 2120, 446.3, 81.6, 144.7, 96, 65.64, 240.4, 3, 1, 1, 1, 128, 0
1496171126.9338496, 0, 0, 23, 71.85, 263.7, 134.67, 19, 135, 145, 15, 3.726, 24, 11.48, 1.36, 730, 2170, 446.6, 83.4, 152.3, 96, 68.69, 251.9, 3, 1, 1, 1, 128, 0
1496171129.9337091, 0, 0, 24, 74.89, 275, 134.92, 20, 136, 144, 16, 3.719, 25, 11.42, 1.33, 710, 2170, 442.4, 82.9, 144.5, 96, 71.85, 263.7, 3, 1, 1, 1, 128, 0
1496171133.1153197, 0, 0, 25, 78.05, 286.7, 135.56, 19, 136, 142, 16, 3.701, 26, 11.56, 1.36, 730, 2200, 443.6, 81.1, 140.4, 96, 74.89, 275, 3, 1, 1, 1, 128, 0
1496171136.14648, 0, 0, 26, 81.11, 297.9, 136.51, 19, 136, 139, 17, 3.675, 27, 11.48, 1.36, 740, 2200, 434.4, 82.7, 147.7, 96, 78.05, 286.7, 3, 1, 1, 1, 128, 0
1496171139.20324, 0, 0, 27, 84.15, 309.2, 135.3, 20, 136, 143, 18, 3.708, 28, 11.29, 1.36, 730, 2130, 434.9, 84, 150.2, 97, 81.11, 297.9, 3, 1, 1, 1, 128, 0
1496171142.26492, 0, 0, 28, 87.2, 320.5, 134.68, 19, 136, 145, 18, 3.726, 29, 11.49, 1.36, 730, 2170, 447, 82.8, 156.4, 96, 84.15, 309.2, 3, 1, 1, 1, 128, 0
1496171145.4167697, 0, 0, 29, 90.36, 332.3, 135.06, 19, 137, 144, 19, 3.715, 30, 11.49, 1.33, 710, 2190, 444.2, 84.7, 147.9, 96, 87.2, 320.5, 3, 1, 1, 1, 128, 0
1496171148.4473798, 0, 0, 30, 93.4, 343.6, 135.05, 19, 137, 144, 20, 3.715, 31, 11.48, 1.36, 730, 2170, 444.2, 82, 150.6, 96, 90.36, 332.3, 3, 1, 1, 1, 128, 0
1496171151.6246192, 0, 0, 31, 96.58, 355.3, 135.68, 19, 137, 142, 20, 3.698, 32, 11.54, 1.36, 740, 2200, 442.3, 81.4, 146.4, 96, 93.4, 343.6, 3, 1, 1, 1, 128, 0
1496171154.658739, 0, 0, 32, 99.62, 366.6, 135.74, 20, 138, 141, 21, 3.696, 33, 11.29, 1.36, 740, 2130, 432, 80.4, 142.2, 97, 96.58, 355.3, 3, 1, 1, 1, 128, 0
1496171157.8349793, 0, 0, 33, 102.78, 378.3, 135.91, 19, 137, 141, 22, 3.692, 34, 11.57, 1.39, 750, 2190, 441.8, 79.9, 147.8, 96, 99.62, 366.6, 3, 1, 1, 1, 128, 0
1496171160.863109, 0, 0, 34, 105.83, 389.5, 135.95, 19, 137, 141, 22, 3.691, 35, 11.35, 1.39, 750, 2130, 433.3, 81.6, 149, 96, 102.78, 378.3, 3, 1, 1, 1, 128, 0
1496171163.9232395, 0, 0, 35, 108.88, 400.9, 134.93, 20, 137, 144, 23, 3.719, 36, 11.28, 1.36, 730, 2120, 437.2, 81.4, 144.2, 97, 105.83, 389.5, 3, 1, 1, 1, 128, 0
1496171166.95344, 0, 0, 36, 111.93, 412.2, 134.79, 20, 136, 145, 24, 3.723, 37, 11.22, 1.36, 730, 2100, 435.6, 81.7, 148.6, 96, 108.88, 400.9, 3, 1, 1, 1, 128, 0
1496171169.8949196, 0, 0, 37, 114.85, 423.2, 134.18, 20, 136, 146, 24, 3.74, 38, 11.07, 1.39, 740, 2030, 433.8, 80.1, 143.9, 96, 111.93, 412.2, 3, 1, 1, 1, 128, 0
1496171172.9583192, 0, 0, 38, 117.89, 434.5, 134.8, 20, 137, 144, 25, 3.722, 39, 11.36, 1.33, 720, 2150, 440.8, 80.5, 146, 97, 114.85, 423.2, 3, 1, 1, 1, 128, 0
1496171175.9828885, 0, 0, 39, 120.94, 445.8, 135.08, 20, 137, 144, 26, 3.715, 40, 11.22, 1.39, 750, 2090, 433.8, 82.5, 151.6, 97, 117.89, 434.5, 3, 1, 1, 1, 128, 0
1496171179.042528, 0, 0, 40, 123.99, 457.2, 134.44, 19, 137, 146, 26, 3.732, 41, 11.49, 1.36, 730, 2160, 448.4, 86.4, 157.8, 96, 120.94, 445.8, 3, 1, 1, 1, 128, 0
1496171182.1029282, 0, 0, 41, 127.03, 468.7, 132.99, 20, 137, 150, 27, 3.773, 42, 11.41, 1.36, 720, 2120, 455.1, 85.7, 152.5, 96, 123.99, 457.2, 3, 1, 1, 1, 128, 0
1496171185.1328878, 0, 0, 42, 130.09, 480.2, 132.77, 20, 138, 151, 28, 3.779, 43, 11.63, 1.39, 730, 2160, 465.2, 89.4, 157.6, 96, 127.03, 468.7, 3, 1, 1, 1, 128, 0
1496171188.1947477, 0, 0, 43, 133.13, 491.8, 131.85, 19, 139, 154, 29, 3.806, 44, 11.76, 1.36, 720, 2190, 477.3, 87.3, 153.3, 96, 130.09, 480.2, 3, 1, 1, 1, 128, 0
1496171191.344037, 0, 0, 44, 136.29, 503.8, 132.59, 19, 140, 152, 29, 3.785, 45, 11.76, 1.36, 720, 2210, 472, 85.9, 155, 97, 133.13, 491.8, 3, 1, 1, 1, 128, 0
1496171194.5252872, 0, 0, 45, 139.45, 515.6, 133.79, 19, 141, 148, 30, 3.751, 46, 11.98, 1.36, 720, 2280, 472, 87, 156.8, 96, 136.29, 503.8, 3, 1, 1, 1, 128, 0
1496171197.6751876, 0, 0, 46, 142.62, 527.5, 133.74, 19, 142, 148, 31, 3.752, 47, 11.62, 1.36, 720, 2190, 458.4, 86.5, 152.1, 96, 139.45, 515.6, 3, 1, 1, 1, 128, 0
1496171200.704658, 0, 0, 47, 145.67, 539.1, 132.85, 19, 142, 151, 31, 3.777, 48, 11.62, 1.39, 730, 2170, 464.6, 91.4, 159.5, 96, 142.62, 527.5, 3, 1, 1, 1, 128, 0
1496171203.767858, 0, 0, 48, 148.71, 550.6, 131.35, 19, 143, 156, 32, 3.821, 49, 11.83, 1.36, 710, 2210, 483.8, 88.3, 152.9, 96, 145.67, 539.1, 3, 1, 1, 1, 128, 0
1496171206.8222282, 0, 0, 49, 151.77, 562.3, 131.63, 20, 144, 155, 33, 3.812, 50, 11.35, 1.33, 700, 2100, 462, 86.3, 158.4, 96, 148.71, 550.6, 3, 1, 1, 1, 128, 0
1496171209.8560278, 0, 0, 50, 154.8, 573.8, 132.53, 20, 144, 152, 33, 3.786, 51, 11.55, 1.39, 730, 2130, 464, 85.9, 147.9, 96, 151.77, 562.3, 3, 1, 1, 1, 128, 0
1496171213.0350475, 0, 0, 51, 157.97, 585.7, 133.14, 19, 144, 150, 34, 3.769, 52, 12.11, 1.42, 760, 2270, 481.8, 84.8, 159.4, 96, 154.8, 573.8, 3, 1, 1, 1, 128, 0
1496171216.1842074, 0, 0, 52, 161.14, 597.7, 133.13, 19, 144, 150, 35, 3.769, 53, 11.82, 1.39, 730, 2220, 470.6, 89.1, 161.9, 96, 157.97, 585.7, 3, 1, 1, 1, 128, 0
1496171219.362407, 0, 0, 53, 164.3, 609.7, 132.06, 19, 144, 154, 36, 3.8, 54, 11.96, 1.42, 750, 2220, 484, 87.6, 160.8, 96, 161.14, 597.7, 3, 1, 1, 1, 128, 0
1496171222.512557, 0, 0, 54, 167.46, 621.8, 131.93, 19, 144, 154, 36, 3.804, 55, 11.9, 1.36, 710, 2230, 482.3, 88.4, 163.8, 96, 164.3, 609.7, 3, 1, 1, 1, 128, 0
1496171225.5740473, 0, 0, 55, 170.51, 633.2, 132.58, 19, 143, 152, 37, 3.785, 56, 11.76, 1.36, 720, 2200, 472, 86.9, 155.3, 96, 167.46, 621.8, 3, 1, 1, 1, 128, 0
1496171228.6325972, 0, 0, 56, 173.56, 644.8, 132.47, 19, 143, 152, 38, 3.788, 57, 11.69, 1.39, 730, 2170, 470, 87, 155.1, 96, 170.51, 633.2, 3, 1, 1, 1, 128, 0
1496171231.7845979, 0, 0, 57, 176.72, 656.8, 132.09, 19, 143, 154, 38, 3.799, 58, 11.9, 1.39, 730, 2220, 481.3, 90.8, 169.7, 96, 173.56, 644.8, 3, 1, 1, 1, 128, 0
1496171234.8429575, 0, 0, 58, 179.77, 668.5, 131.28, 19, 143, 156, 39, 3.822, 59, 11.76, 1.36, 710, 2180, 481.5, 87.3, 156.7, 96, 176.72, 656.8, 3, 1, 1, 1, 128, 0
1496171237.9917471, 0, 0, 59, 182.93, 680.5, 132.1, 19, 144, 154, 40, 3.799, 60, 11.82, 1.36, 710, 2220, 478, 89.7, 162.9, 96, 179.77, 668.5, 3, 1, 1, 1, 128, 0
1496171241.1440978, 0, 0, 60, 186.09, 692.5, 132.46, 19, 145, 152, 41, 3.788, 61, 11.89, 1.33, 700, 2260, 478.2, 90.3, 161.4, 97, 182.93, 680.5, 3, 1, 1, 1, 128, 0
1496171244.3218975, 0, 0, 61, 189.25, 704.5, 132.46, 19, 145, 152, 41, 3.788, 62, 11.84, 1.36, 720, 2220, 476.1, 87.3, 165.2, 96, 186.09, 692.5, 3, 1, 1, 1, 128, 0
1496171247.3532279, 0, 0, 62, 192.31, 716, 132.54, 19, 146, 152, 42, 3.786, 63, 11.76, 1.42, 750, 2170, 472.3, 87.1, 165.1, 96, 189.25, 704.5, 3, 1, 1, 1, 128, 0
1496171250.5616882, 0, 0, 63, 195.47, 728.1, 131.93, 19, 145, 154, 43, 3.804, 64, 11.82, 1.39, 730, 2190, 479.1, 85.5, 159.9, 97, 192.31, 716, 3, 1, 1, 1, 128, 0
1496171253.4500883, 0, 0, 64, 198.4, 739.2, 131.74, 20, 146, 155, 43, 3.809, 65, 11.36, 1.36, 710, 2090, 461.6, 86.6, 155.3, 96, 195.47, 728.1, 3, 1, 1, 1, 128, 0
1496171256.5014188, 0, 0, 65, 201.44, 750.8, 132.11, 19, 145, 154, 44, 3.798, 66, 11.69, 1.36, 710, 2180, 472.6, 89.8, 164.3, 96, 198.4, 739.2, 3, 1, 1, 1, 128, 0
1496171259.6836092, 0, 0, 66, 204.6, 762.8, 131.9, 19, 145, 154, 45, 3.805, 67, 11.76, 1.36, 720, 2190, 477.1, 85.2, 158.6, 96, 201.44, 750.8, 3, 1, 1, 1, 128, 0
1496171262.7113893, 0, 0, 67, 207.65, 774.3, 133.1, 19, 145, 150, 46, 3.77, 68, 11.62, 1.36, 720, 2180, 462.8, 87.8, 161.5, 96, 204.6, 762.8, 3, 1, 1, 1, 128, 0
1496171265.86145, 0, 0, 68, 210.82, 786.3, 132.94, 19, 145, 151, 46, 3.775, 69, 11.76, 1.36, 720, 2210, 469.4, 88.1, 157, 96, 207.65, 774.3, 3, 1, 1, 1, 128, 0
1496171268.9251392, 0, 0, 69, 213.87, 797.8, 132.84, 19, 145, 151, 47, 3.778, 70, 11.82, 1.39, 740, 2210, 472.5, 86.3, 150.8, 96, 210.82, 786.3, 3, 1, 1, 1, 128, 0
1496171272.071109, 0, 0, 70, 217.03, 809.8, 132.45, 19, 144, 152, 48, 3.789, 71, 11.69, 1.42, 750, 2150, 470, 86, 152.9, 96, 213.87, 797.8, 3, 1, 1, 1, 128, 0
1496171275.131009, 0, 0, 71, 220.07, 821.3, 131.87, 20, 144, 154, 48, 3.805, 72, 11.55, 1.36, 710, 2140, 468.7, 85.1, 157, 97, 217.03, 809.8, 3, 1, 1, 1, 128, 0
1496171278.182259, 0, 0, 72, 223.12, 832.8, 133.3, 19, 144, 149, 49, 3.764, 73, 11.7, 1.33, 710, 2220, 464.5, 86.6, 160, 96, 220.07, 821.3, 3, 1, 1, 1, 128, 0
1496171281.343219, 0, 0, 73, 226.29, 844.7, 133.95, 19, 144, 147, 50, 3.746, 74, 11.75, 1.39, 740, 2210, 462, 85.4, 149.2, 96, 223.12, 832.8, 3, 1, 1, 1, 128, 0
1496171284.493189, 0, 0, 74, 229.45, 856.5, 133.83, 19, 144, 148, 51, 3.749, 75, 11.83, 1.39, 740, 2230, 465.9, 82.1, 152.3, 96, 226.29, 844.7, 3, 1, 1, 1, 128, 0
1496171287.6765096, 0, 0, 75, 232.62, 868.3, 134.83, 19, 143, 144, 51, 3.722, 76, 11.75, 1.39, 740, 2230, 455.8, 86, 156.5, 96, 229.45, 856.5, 3, 1, 1, 1, 128, 0
1496171290.8455393, 0, 0, 76, 235.77, 880.1, 134.47, 19, 143, 146, 52, 3.732, 77, 12.02, 1.36, 730, 2310, 469.1, 87.9, 160.4, 96, 232.62, 868.3, 3, 1, 1, 1, 128, 0
1496171294.1538696, 0, 0, 77, 239.05, 892.4, 134.19, 19, 144, 146, 53, 3.739, 78, 11.96, 1.39, 740, 2270, 468.4, 87.4, 164, 96, 235.77, 880.1, 3, 1, 1, 1, 128, 0
1496171297.2741086, 0, 0, 78, 242.22, 904.2, 133.89, 18, 144, 147, 53, 3.748, 79, 12.16, 1.39, 740, 2320, 478.6, 87.5, 163.5, 96, 239.05, 892.4, 3, 1, 1, 1, 128, 0
1496171300.463739, 0, 0, 79, 245.39, 916.1, 133.63, 19, 144, 148, 54, 3.755, 80, 11.97, 1.36, 720, 2280, 472.7, 87.8, 163.4, 96, 242.22, 904.2, 3, 1, 1, 1, 128, 0
1496171303.6008687, 0, 0, 80, 248.55, 928, 133.49, 19, 144, 149, 55, 3.759, 81, 11.75, 1.36, 720, 2220, 465.2, 87.7, 163.6, 96, 245.39, 916.1, 3, 1, 1, 1, 128, 0
1496171306.6618488, 0, 0, 81, 251.59, 939.6, 132.37, 20, 144, 153, 55, 3.791, 82, 11.55, 1.39, 730, 2130, 465, 88.9, 170.2, 96, 248.55, 928, 3, 1, 1, 1, 128, 0
1496171309.810779, 0, 0, 82, 254.76, 951.6, 132.12, 19, 144, 153, 56, 3.798, 83, 11.96, 1.36, 720, 2250, 483.3, 87.2, 151.4, 96, 251.59, 939.6, 3, 1, 1, 1, 128, 0
1496171312.990739, 0, 0, 83, 257.93, 963.5, 133.11, 19, 145, 150, 57, 3.77, 84, 11.82, 1.36, 720, 2230, 470.6, 89.1, 160.7, 96, 254.76, 951.6, 3, 1, 1, 1, 128, 0
1496171316.1405885, 0, 0, 84, 261.09, 975.5, 132.42, 19, 145, 152, 58, 3.789, 85, 11.9, 1.39, 730, 2220, 478.6, 88.3, 167.3, 96, 257.93, 963.5, 3, 1, 1, 1, 128, 0
1496171319.2056584, 0, 0, 85, 264.13, 987, 132.51, 19, 146, 152, 58, 3.787, 86, 11.9, 1.36, 720, 2240, 478.1, 88.4, 157.1, 96, 261.09, 975.5, 3, 1, 1, 1, 128, 0
1496171322.6510484, 0, 1, 86, 267.57, 1000.1, 132.83, 19, 147, 151, 59, 3.778, 87, 12.17, 1.39, 730, 2310, 486.8, 90.7, 167.1, 96, 264.13, 987, 3, 1, 1, 1, 128, 0
1496171325.4101381, 0, 1, 87, 270.34, 1010.7, 130.77, 21, 148, 158, 60, 3.838, 88, 11.14, 1.36, 710, 2010, 459.6, 82, 149.4, 96, 267.57, 1000.1, 3, 1, 1, 1, 128, 1
1496171328.4417474, 0, 1, 88, 273.38, 1022.2, 132.93, 20, 148, 151, 60, 3.775, 89, 11.41, 1.36, 720, 2110, 455.4, 80.9, 142.7, 96, 270.34, 1010.7, 3, 1, 1, 1, 128, 1
1496171331.3805475, 0, 1, 89, 276.32, 1033.2, 133.13, 20, 149, 150, 61, 3.769, 90, 11.08, 1.39, 730, 2020, 441, 86.8, 151.8, 96, 273.38, 1022.2, 3, 1, 1, 1, 128, 1
1496171334.3141575, 0, 1, 90, 279.26, 1044.4, 131.88, 20, 148, 154, 62, 3.805, 91, 11.42, 1.33, 700, 2120, 463.2, 84.4, 144.1, 96, 276.32, 1033.2, 3, 1, 1, 1, 128, 1
1496171337.2301967, 0, 1, 91, 282.18, 1055.5, 131.93, 20, 149, 154, 63, 3.804, 92, 11.14, 1.39, 720, 2020, 451.4, 89.9, 160.1, 96, 279.26, 1044.4, 3, 1, 1, 1, 128, 1
1496171340.0532262, 0, 1, 92, 284.99, 1066.4, 129.72, 21, 149, 162, 63, 3.869, 93, 10.99, 1.33, 690, 1960, 460.9, 86.6, 151.9, 96, 282.18, 1055.5, 3, 1, 1, 1, 128, 1
1496171343.0821054, 0, 1, 93, 288.03, 1078.1, 130.65, 20, 149, 159, 64, 3.841, 94, 11.41, 1.39, 730, 2060, 471.8, 84.5, 150.6, 96, 284.99, 1066.4, 3, 1, 1, 1, 128, 1
1496171346.0510156, 0, 1, 94, 290.97, 1089.3, 131.55, 20, 149, 156, 65, 3.815, 95, 11.41, 1.36, 710, 2100, 465.3, 87.5, 163.1, 96, 288.03, 1078.1, 3, 1, 1, 1, 128, 1
1496171348.9597256, 0, 1, 95, 293.9, 1100.5, 130.67, 21, 149, 159, 65, 3.84, 96, 11.21, 1.36, 710, 2030, 463.3, 83.2, 149.6, 96, 290.97, 1089.3, 3, 1, 1, 1, 128, 1
1496171352.0452852, 0, 1, 96, 296.94, 1112.1, 132.27, 20, 149, 153, 66, 3.794, 97, 11.55, 1.39, 730, 2130, 465.8, 87.4, 157.9, 96, 293.9, 1100.5, 3, 1, 1, 1, 128, 1
1496171355.0500855, 0, 1, 97, 299.99, 1123.7, 131.62, 20, 149, 155, 67, 3.813, 98, 11.48, 1.36, 710, 2110, 467.5, 83.7, 154.3, 96, 296.94, 1112.1, 3, 1, 1, 1, 128, 1
1496171357.9793956, 0, 1, 98, 302.92, 1134.8, 132.21, 20, 149, 153, 67, 3.795, 99, 11.21, 1.33, 690, 2080, 452.3, 93.7, 168.8, 96, 299.99, 1123.7, 3, 1, 1, 1, 128, 1
1496171361.019426, 0, 1, 99, 305.97, 1146.5, 130.88, 20, 149, 158, 68, 3.834, 100, 11.61, 1.33, 690, 2150, 478.4, 85.3, 155.9, 96, 302.92, 1134.8, 3, 1, 1, 1, 128, 1
1496171364.0801365, 0, 1, 100, 309.01, 1158.1, 132.4, 20, 149, 153, 69, 3.79, 101, 11.34, 1.36, 710, 2100, 456.5, 87.9, 155.5, 96, 305.97, 1146.5, 3, 1, 1, 1, 128, 1
1496171367.0494468, 0, 1, 101, 311.94, 1169.2, 131.66, 20, 150, 155, 69, 3.812, 102, 11.42, 1.36, 710, 2100, 464.7, 87.7, 160.8, 96, 309.01, 1158.1, 3, 1, 1, 1, 128, 1
1496171370.0524073, 0, 1, 102, 314.99, 1180.9, 131.28, 20, 150, 156, 70, 3.822, 103, 11.48, 1.36, 710, 2110, 469.9, 91.3, 161.8, 96, 311.94, 1169.2, 3, 1, 1, 1, 128, 1
1496171373.1093965, 0, 1, 103, 318.03, 1192.6, 130.49, 20, 150, 159, 71, 3.846, 104, 11.69, 1.36, 710, 2150, 484.5, 88.9, 159.1, 97, 314.99, 1180.9, 3, 1, 1, 1, 128, 1
1496171376.1414566, 0, 1, 104, 321.09, 1204.3, 130.86, 20, 151, 158, 72, 3.835, 105, 11.63, 1.36, 710, 2140, 479.4, 89, 151.3, 97, 318.03, 1192.6, 3, 1, 1, 1, 128, 1
1496171379.1716866, 0, 1, 105, 324.12, 1215.9, 131.05, 20, 152, 157, 72, 3.829, 106, 11.7, 1.36, 700, 2170, 480.6, 92.6, 167.5, 96, 321.09, 1204.3, 3, 1, 1, 1, 128, 1
1496171382.1402466, 0, 1, 106, 327.06, 1227.2, 130.15, 20, 152, 161, 73, 3.856, 107, 11.62, 1.36, 700, 2130, 484, 91, 163.6, 96, 324.12, 1215.9, 3, 1, 1, 1, 128, 1
1496171385.1747863, 0, 1, 107, 330.1, 1239, 130.05, 20, 152, 161, 74, 3.859, 108, 11.76, 1.42, 740, 2130, 490.5, 90.2, 168.8, 96, 327.06, 1227.2, 3, 1, 1, 1, 128, 1
1496171388.251176, 0, 1, 108, 333.15, 1250.8, 129.25, 20, 151, 164, 74, 3.883, 109, 11.76, 1.39, 720, 2140, 496.9, 90.1, 157, 96, 330.1, 1239, 3, 1, 1, 1, 128, 1
1496171391.2913866, 0, 1, 109, 336.2, 1262.7, 129.65, 20, 151, 162, 75, 3.871, 110, 11.82, 1.39, 720, 2160, 496.2, 92.2, 170.7, 96, 333.15, 1250.8, 3, 1, 1, 1, 128, 1
1496171394.3216465, 0, 1, 110, 339.25, 1274.5, 129.17, 20, 151, 164, 76, 3.885, 111, 11.82, 1.39, 710, 2150, 500, 90, 170.9, 96, 336.2, 1262.7, 3, 1, 1, 1, 128, 1
1496171397.3492162, 0, 1, 111, 342.3, 1286.4, 129.19, 20, 150, 164, 77, 3.885, 112, 11.48, 1.39, 700, 2060, 485.3, 93.2, 166.9, 96, 339.25, 1274.5, 3, 1, 1, 1, 128, 1
1496171400.2897556, 0, 1, 112, 345.22, 1297.8, 128.3, 20, 150, 168, 77, 3.912, 113, 11.61, 1.42, 710, 2050, 497.9, 90.7, 159.6, 96, 342.3, 1286.4, 3, 1, 1, 1, 128, 1
1496171403.219755, 0, 1, 113, 348.16, 1309.2, 128.92, 20, 150, 165, 78, 3.893, 114, 11.55, 1.36, 700, 2050, 490.2, 88.9, 160.7, 96, 345.22, 1297.8, 3, 1, 1, 1, 128, 1
1496171406.2640052, 0, 1, 114, 351.2, 1321, 129.43, 20, 150, 163, 79, 3.877, 115, 11.62, 1.39, 720, 2100, 489.6, 91.1, 166.7, 96, 348.16, 1309.2, 3, 1, 1, 1, 128, 1
1496171409.3185556, 0, 1, 115, 354.24, 1332.8, 129.19, 20, 150, 164, 79, 3.885, 116, 11.83, 1.39, 710, 2150, 500.4, 89.6, 165.8, 96, 351.2, 1321, 3, 1, 1, 1, 128, 1
1496171412.2592854, 0, 1, 116, 357.17, 1344.1, 129.94, 20, 151, 161, 80, 3.862, 117, 11.56, 1.36, 710, 2110, 482.9, 87.5, 161.5, 96, 354.24, 1332.8, 3, 1, 1, 1, 128, 1
1496171415.3187747, 0, 1, 117, 360.23, 1355.9, 130.31, 20, 152, 160, 81, 3.851, 118, 11.35, 1.36, 710, 2060, 471.5, 88.4, 160.9, 96, 357.17, 1344.1, 3, 1, 1, 1, 128, 1
1496171418.2308242, 0, 1, 118, 363.15, 1367.1, 130.93, 20, 152, 158, 82, 3.833, 119, 11.61, 1.36, 710, 2140, 477.9, 84.6, 156.7, 96, 360.23, 1355.9, 3, 1, 1, 1, 128, 1
