index,TimeStamp (sec),TOTAL Time Since Start BoatCoach, Horizontal (meters),Elapsed Time, lapIdx, Cadence (stokes/min),Cumulative Stroke Count,Piece Stroke Count,Cumulative Distance(m),Piece Distance(km),Average Speed(/500m), Stroke500mPace (sec/500m), HRCur (bpm),Calories,Calories/hr, latitude, longitude, ElapsedTime (sec), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2047,1506369384.8000004,0:34:01,5489.0,0:00:52,3,40.5,512,22,5731,0.17,0:02:28,129.0,0.0,497,1409,49.258437,16.456396,2040.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5489.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2048,1506369385.8000004,0:34:02,5489.0,0:00:53,3,30.6,513,23,5731,0.17,0:02:28,129.0,0.0,497,1409,49.25843,16.456445,2041.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5489.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2049,1506369386.8000004,0:34:03,5489.0,0:00:54,3,30.6,513,23,5731,0.17,0:02:28,129.0,0.0,497,1409,49.258423,16.456502,2042.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5489.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2050,1506369387.0000002,0:34:03,5489.0,0:00:54,3,30.6,513,23,5731,0.17,0:02:28,129.0,0.0,497,1409,49.258423,16.456502,2042.8000001907349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5489.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2051,1506369388.0000002,0:34:04,5500.0,0:00:55,3,26.3,514,24,5742,0.18,0:02:27,129.0,0.0,499,1425,49.25841,16.456606,2043.8000001907349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2052,1506369389.0000002,0:34:05,5500.0,0:00:56,3,26.3,514,24,5742,0.18,0:02:27,129.0,0.0,499,1425,49.258401,16.456666,2044.8000001907349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2053,1506369390.2,0:34:07,5512.0,0:00:57,3,25.6,515,25,5755,0.19,0:02:25,129.0,0.0,500,1444,49.258395,16.456722,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5512.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2054,1506369391.2,0:34:08,5512.0,0:00:58,3,25.6,515,25,5755,0.19,0:02:25,129.0,0.0,500,1444,49.258388,16.456774,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5512.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2055,1506369392.4000003,0:34:09,5512.0,0:01:00,3,25.6,515,25,5755,0.19,0:02:25,129.0,0.0,500,1444,49.258377,16.456825,2048.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5512.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2056,1506369393.4000003,0:34:10,5523.0,0:01:01,3,25.6,515,25,5767,0.2,0:02:24,129.0,0.0,501,1444,49.258369,16.456882,2049.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5523.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2057,1506369394.4000003,0:34:11,5523.0,0:01:02,3,25.6,515,25,5767,0.2,0:02:24,129.0,0.0,501,1444,49.258361,16.456936,2050.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5523.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2058,1506369395.6000001,0:34:12,5523.0,0:01:03,3,24.3,516,26,5767,0.2,0:02:24,129.0,0.0,501,1444,49.258354,16.456988,2051.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5523.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2059,1506369396.6000001,0:34:13,5534.0,0:01:04,3,24.3,516,26,5778,0.21,0:02:23,128.0,0.0,502,1464,49.258345,16.457039,2052.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5534.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2060,1506369398.0000002,0:34:14,5534.0,0:01:05,3,24.3,517,27,5778,0.21,0:02:23,128.0,0.0,502,1464,49.258337,16.457093,2053.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5534.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2061,1506369398.0000002,0:34:14,5534.0,0:01:05,3,29.4,518,28,5778,0.21,0:02:23,128.0,0.0,502,1464,49.258337,16.457093,2053.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5534.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2062,1506369399.0000002,0:34:15,5534.0,0:01:06,3,51.7,519,29,5778,0.21,0:02:23,128.0,0.0,502,1464,49.258329,16.457146,2054.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5534.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2063,1506369400.2,0:34:16,5545.0,0:01:07,3,51.7,519,29,5790,0.23,0:02:22,128.0,0.0,503,1483,49.258322,16.457198,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5545.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2064,1506369401.2,0:34:17,5545.0,0:01:08,3,51.7,519,29,5790,0.23,0:02:22,128.0,0.0,503,1483,49.258308,16.457304,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5545.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2065,1506369402.2,0:34:18,5556.0,0:01:09,3,51.7,520,30,5802,0.24,0:02:21,127.0,0.0,505,1470,49.258306,16.457355,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2066,1506369403.4000003,0:34:20,5556.0,0:01:11,3,51.7,520,30,5802,0.24,0:02:21,127.0,0.0,505,1470,49.2583,16.457406,2059.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2067,1506369404.4000003,0:34:21,5556.0,0:01:12,3,26.5,521,31,5802,0.24,0:02:21,127.0,0.0,505,1470,49.258293,16.457461,2060.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2068,1506369405.6000001,0:34:22,5568.0,0:01:13,3,26.5,521,31,5814,0.25,0:02:21,127.0,0.0,506,1451,49.258286,16.457518,2061.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2069,1506369406.6000001,0:34:23,5568.0,0:01:14,3,25.6,522,32,5814,0.25,0:02:21,127.0,0.0,506,1451,49.258277,16.457571,2062.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2070,1506369407.6000001,0:34:24,5568.0,0:01:15,3,25.6,522,32,5814,0.25,0:02:21,127.0,0.0,506,1451,49.258271,16.457623,2063.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2071,1506369408.8000004,0:34:25,5579.0,0:01:16,3,25.6,522,32,5826,0.26,0:02:20,127.0,0.0,507,1469,49.258267,16.457676,2064.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5579.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2072,1506369409.8000004,0:34:26,5579.0,0:01:17,3,25.6,523,33,5826,0.26,0:02:20,127.0,0.0,507,1469,49.258261,16.457727,2065.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5579.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2073,1506369411.0000002,0:34:27,5579.0,0:01:18,3,25.6,523,33,5826,0.26,0:02:20,127.0,0.0,507,1469,49.258255,16.457784,2066.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5579.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2074,1506369411.0000002,0:34:27,5590.0,0:01:18,3,25.6,524,34,5837,0.27,0:02:20,127.0,0.0,508,1490,49.258251,16.457835,2066.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5590.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2075,1506369412.0000002,0:34:28,5590.0,0:01:19,3,26.3,525,35,5837,0.27,0:02:20,127.0,0.0,508,1490,49.258245,16.457891,2067.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5590.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2076,1506369413.2,0:34:30,5590.0,0:01:20,3,26.3,525,35,5837,0.27,0:02:20,127.0,0.0,508,1490,49.258243,16.457947,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5590.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2077,1506369414.2,0:34:31,5601.0,0:01:21,3,44.7,526,36,5849,0.28,0:02:19,127.0,0.0,510,1455,49.258238,16.457995,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5601.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2078,1506369415.2,0:34:32,5601.0,0:01:22,3,44.7,526,36,5849,0.28,0:02:19,127.0,0.0,510,1455,49.258236,16.458051,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5601.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2079,1506369416.4000003,0:34:33,5601.0,0:01:24,3,44.7,527,37,5849,0.28,0:02:19,127.0,0.0,510,1455,49.258232,16.4581,2072.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937007874015748,0.0,0.0,0.0,1.0,4.0,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5601.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2080,1506369417.4000003,0:34:34,5612.0,0:01:25,3,44.7,527,37,5860,0.3,0:02:19,128.0,0.0,511,1450,49.258229,16.458151,2073.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5612.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2081,1506369418.6000001,0:34:35,5612.0,0:01:26,3,28.0,528,38,5860,0.3,0:02:19,128.0,0.0,511,1450,49.258226,16.458198,2074.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5612.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2082,1506369419.6000001,0:34:36,5612.0,0:01:27,3,28.0,528,38,5860,0.3,0:02:19,128.0,0.0,511,1450,49.258222,16.45825,2075.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5612.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2083,1506369420.6000001,0:34:37,5623.0,0:01:28,3,27.3,529,39,5871,0.31,0:02:19,128.0,0.0,512,1400,49.258222,16.458305,2076.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5623.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2084,1506369421.0000002,0:34:37,5623.0,0:01:28,3,28.0,530,40,5871,0.31,0:02:19,128.0,0.0,512,1400,49.258222,16.458305,2076.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5623.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2085,1506369422.0000002,0:34:38,5623.0,0:01:29,3,28.0,530,40,5871,0.31,0:02:19,128.0,0.0,512,1400,49.25822,16.458359,2077.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5623.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2086,1506369423.0000002,0:34:39,5623.0,0:01:30,3,50.1,531,41,5871,0.31,0:02:19,128.0,0.0,512,1400,49.258216,16.458409,2078.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5623.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2087,1506369424.2,0:34:40,5633.0,0:01:31,3,52.5,532,42,5882,0.32,0:02:19,128.0,0.0,513,1403,49.258211,16.458504,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5633.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2088,1506369425.2,0:34:41,5633.0,0:01:32,3,50.1,533,43,5882,0.32,0:02:19,128.0,0.0,513,1403,49.258205,16.458556,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,1.0,4.0,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5633.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2089,1506369426.4000003,0:34:43,5644.0,0:01:33,3,52.6,534,44,5894,0.33,0:02:18,129.0,0.0,514,1312,49.258202,16.45861,2082.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5644.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2090,1506369427.4000003,0:34:44,5644.0,0:01:34,3,47.6,535,45,5894,0.33,0:02:18,129.0,0.0,514,1312,49.258198,16.45867,2083.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5644.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2091,1506369428.4000003,0:34:45,5644.0,0:01:36,3,52.6,536,46,5894,0.33,0:02:18,129.0,0.0,514,1312,49.258198,16.458729,2084.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875968992248062,0.0,0.0,0.0,1.0,4.0,674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5644.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2092,1506369429.6000001,0:34:46,5656.0,0:01:37,3,52.6,536,46,5906,0.34,0:02:18,130.0,0.0,515,1350,49.258194,16.458784,2085.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,1.0,4.0,675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5656.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2093,1506369430.6000001,0:34:47,5656.0,0:01:38,3,47.6,537,47,5906,0.34,0:02:18,130.0,0.0,515,1350,49.258195,16.458832,2086.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,1.0,4.0,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5656.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2094,1506369431.8000004,0:34:48,5656.0,0:01:39,3,47.6,537,47,5906,0.34,0:02:18,130.0,0.0,515,1350,49.258193,16.458885,2087.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,1.0,4.0,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5656.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2095,1506369432.8000004,0:34:49,5667.0,0:01:40,3,38.9,538,48,5918,0.35,0:02:17,131.0,0.0,516,1364,49.258191,16.458944,2088.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5667.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2096,1506369433.8000004,0:34:50,5667.0,0:01:41,3,38.9,538,48,5918,0.35,0:02:17,131.0,0.0,516,1364,49.25819,16.458996,2089.6000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5667.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2097,1506369434.0000002,0:34:50,5667.0,0:01:41,3,38.9,538,48,5918,0.35,0:02:17,131.0,0.0,516,1364,49.25819,16.458996,2089.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5667.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2098,1506369435.0000002,0:34:51,5678.0,0:01:42,3,25.2,539,49,5929,0.36,0:02:17,131.0,0.0,518,1424,49.258183,16.459099,2090.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5678.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2099,1506369436.0000002,0:34:52,5678.0,0:01:43,3,25.2,539,49,5929,0.36,0:02:17,131.0,0.0,518,1424,49.258181,16.459148,2091.800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5678.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2100,1506369437.2,0:34:54,5678.0,0:01:44,3,25.2,540,50,5929,0.36,0:02:17,131.0,0.0,518,1424,49.258181,16.459198,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5678.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2101,1506369438.2,0:34:55,5689.0,0:01:45,3,25.2,540,50,5940,0.38,0:02:17,131.0,0.0,519,1378,49.25818,16.459252,2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5689.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2102,1506369439.4000003,0:34:56,5689.0,0:01:47,3,25.2,540,50,5940,0.38,0:02:17,131.0,0.0,519,1378,49.25818,16.459306,2095.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5689.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2103,1506369440.4000003,0:34:57,5689.0,0:01:48,3,25.2,540,50,5940,0.38,0:02:17,131.0,0.0,519,1378,49.258179,16.459356,2096.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816793893129771,0.0,0.0,0.0,1.0,4.0,681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5689.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2104,1506369441.4000003,0:34:58,5700.0,0:01:49,3,25.2,540,50,5952,0.39,0:02:17,130.0,0.0,520,1378,49.258178,16.45941,2097.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,1.0,4.0,681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
