index,index,TimeStamp (sec), latitude, longitude, HRCur (bpm),DistanceMeters, Cadence (stokes/min), lapIdx,Speed, WorkoutState, Horizontal (meters), StrokeDistance (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), Power (watts), DriveLength (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
68,68,1459584976.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,69,1459584977.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,70,1459584978.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,71,1459584979.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,72,1459584980.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,73,1459584981.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,74,1459584982.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,75,1459584983.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,76,1459584984.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,77,1459584985.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,78,1459584986.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,79,1459584987.0,49.240004,16.511673,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,80,1459584988.0,49.240084,16.511582,142.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,inf,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,81,1459584989.0,49.240153,16.51154,142.0,11.1,18.0,1.0,10.09,4.0,11.1,33.63333333333333,49.554013875123886,81.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.0,0.0,0.0,1.0,24,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,11.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,82,1459584990.0,49.240153,16.51154,142.0,11.1,18.0,1.0,10.09,4.0,11.1,33.63333333333333,49.554013875123886,82.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.0,0.0,0.0,1.0,24,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,11.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,83,1459584991.0,49.240159,16.511526,142.0,20.5,18.0,1.0,5.31,4.0,20.5,17.7,94.16195856873824,83.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,1.0,24,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,20.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,84,1459584992.0,49.240162,16.511515,118.0,21.3,7.0,1.0,4.81,4.0,21.3,41.22857142857142,103.95010395010397,84.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,1.0,25,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,21.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,85,1459584993.0,49.240174,16.511486,118.0,23.6,7.0,1.0,3.96,4.0,23.6,33.94285714285714,126.26262626262628,85.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9599999999999995,0.0,0.0,0.0,1.0,25,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,23.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,86,1459584994.0,49.240195,16.511439,117.0,27.8,8.0,1.0,4.0,4.0,27.8,30.0,125.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,25,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,27.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,87,1459584995.0,49.240209,16.511409,117.0,30.5,8.0,1.0,3.83,4.0,30.5,28.725,130.54830287206266,87.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,1.0,25,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,30.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,88,1459584996.0,49.240225,16.511372,118.0,33.7,25.0,1.0,3.74,4.0,33.7,8.976,133.6898395721925,88.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,1.0,25,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,33.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,89,1459584997.0,49.240242,16.511333,118.0,37.2,25.0,1.0,2.86,4.0,37.2,6.864,174.82517482517483,89.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,1.0,26,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,37.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,90,1459584998.0,49.240259,16.511294,121.0,40.5,27.0,1.0,2.91,4.0,40.5,6.466666666666668,171.8213058419244,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9099999999999997,0.0,0.0,0.0,1.0,26,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,40.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,91,1459584999.0,49.240276,16.511258,121.0,43.8,27.0,1.0,2.94,4.0,43.8,6.533333333333333,170.06802721088437,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,1.0,27,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,43.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,92,1459585000.0,49.240292,16.511223,121.0,46.9,27.0,1.0,2.79,4.0,46.9,6.2,179.21146953405017,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,1.0,27,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,46.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,93,1459585001.0,49.240308,16.511186,123.0,50.2,27.0,1.0,2.83,4.0,50.2,6.28888888888889,176.67844522968198,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,1.0,28,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,50.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,94,1459585002.0,49.240323,16.511154,123.0,53.0,27.0,1.0,2.86,4.0,53.0,6.355555555555555,174.82517482517483,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,1.0,28,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,53.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,95,1459585003.0,49.240342,16.511113,126.0,56.6,26.0,1.0,3.27,4.0,56.6,7.546153846153846,152.9051987767584,95.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2700000000000005,0.0,0.0,0.0,1.0,28,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,56.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,96,1459585004.0,49.240353,16.511083,126.0,59.2,26.0,1.0,3.14,4.0,59.2,7.246153846153846,159.2356687898089,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1400000000000006,0.0,0.0,0.0,1.0,29,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,59.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,97,1459585005.0,49.24037,16.511046,127.0,62.4,27.0,1.0,3.14,4.0,62.4,6.977777777777778,159.2356687898089,97.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1400000000000006,0.0,0.0,0.0,1.0,29,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,62.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,98,1459585006.0,49.240385,16.511012,127.0,65.5,27.0,1.0,3.18,4.0,65.5,7.066666666666667,157.2327044025157,98.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,1.0,30,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,65.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,99,1459585007.0,49.240403,16.510978,128.0,68.6,27.0,1.0,3.16,4.0,68.6,7.022222222222223,158.2278481012658,99.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,1.0,30,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,68.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,100,1459585008.0,49.24042,16.510943,128.0,71.8,27.0,1.0,3.18,4.0,71.8,7.066666666666667,157.2327044025157,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,1.0,31,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,71.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,101,1459585009.0,49.240435,16.51091,128.0,74.7,27.0,1.0,3.12,4.0,74.7,6.933333333333334,160.25641025641025,101.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,1.0,31,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,74.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,102,1459585010.0,49.240452,16.510871,128.0,78.1,27.0,1.0,3.15,4.0,78.1,7.0,158.7301587301587,102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.0,0.0,0.0,1.0,32,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,78.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,103,1459585011.0,49.240467,16.510838,128.0,81.0,27.0,1.0,3.13,4.0,81.0,6.955555555555555,159.7444089456869,103.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,1.0,32,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,81.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,104,1459585012.0,49.240483,16.510802,128.0,84.3,25.0,1.0,3.12,4.0,84.3,7.488,160.25641025641025,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,1.0,32,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,84.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,105,1459585013.0,49.240497,16.510769,128.0,87.2,25.0,1.0,3.1,4.0,87.2,7.44,161.29032258064515,105.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,1.0,33,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,87.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,106,1459585014.0,49.240514,16.510734,128.0,90.2,25.0,1.0,3.07,4.0,90.2,7.367999999999999,162.86644951140067,106.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,33,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,90.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,107,1459585015.0,49.240531,16.510697,128.0,93.6,23.0,1.0,3.12,4.0,93.6,8.13913043478261,160.25641025641025,107.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,1.0,34,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,93.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,108,1459585016.0,49.240547,16.510666,128.0,96.5,23.0,1.0,3.1,4.0,96.5,8.08695652173913,161.29032258064515,108.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,1.0,34,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,96.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,109,1459585017.0,49.240562,16.510634,127.0,99.2,21.0,1.0,3.07,4.0,99.2,8.77142857142857,162.86644951140067,109.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,34,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,99.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,110,1459585018.0,49.240579,16.510599,127.0,102.5,21.0,1.0,3.07,4.0,102.5,8.77142857142857,162.86644951140067,110.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,102.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,111,1459585019.0,49.240596,16.510567,127.0,105.5,21.0,1.0,3.07,4.0,105.5,8.77142857142857,162.86644951140067,111.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,105.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,112,1459585020.0,49.240612,16.510532,127.0,108.6,20.0,1.0,3.07,4.0,108.6,9.21,162.86644951140067,112.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,108.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,113,1459585021.0,49.24063,16.510496,127.0,111.9,20.0,1.0,3.07,4.0,111.9,9.21,162.86644951140067,113.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,111.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,114,1459585022.0,49.240646,16.510465,127.0,114.8,20.0,1.0,3.07,4.0,114.8,9.21,162.86644951140067,114.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,114.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,115,1459585023.0,49.240664,16.510428,130.0,118.1,20.0,1.0,3.07,4.0,118.1,9.21,162.86644951140067,115.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,36,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,118.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,116,1459585024.0,49.240682,16.510393,130.0,121.3,20.0,1.0,3.11,4.0,121.3,9.33,160.77170418006432,116.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,1.0,37,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,121.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,117,1459585025.0,49.240697,16.510363,130.0,124.2,20.0,1.0,3.09,4.0,124.2,9.27,161.81229773462783,117.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,1.0,37,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,124.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,118,1459585026.0,49.240716,16.510329,132.0,127.4,20.0,1.0,3.07,4.0,127.4,9.21,162.86644951140067,118.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0699999999999994,0.0,0.0,0.0,1.0,37,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,127.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,119,1459585027.0,49.240734,16.510293,132.0,130.6,20.0,1.0,3.11,4.0,130.6,9.33,160.77170418006432,119.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,1.0,38,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,130.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,120,1459585028.0,49.24075,16.510265,132.0,133.4,20.0,1.0,3.1,4.0,133.4,9.3,161.29032258064515,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,1.0,38,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,133.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,121,1459585029.0,49.240768,16.510231,132.0,136.6,20.0,1.0,3.09,4.0,136.6,9.27,161.81229773462783,121.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,1.0,38,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,136.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
122,122,1459585030.0,49.240785,16.510196,132.0,139.7,20.0,1.0,3.11,4.0,139.7,9.33,160.77170418006432,122.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,1.0,39,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,139.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
123,123,1459585031.0,49.2408,16.510167,132.0,142.5,20.0,1.0,3.08,4.0,142.5,9.24,162.33766233766232,123.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,1.0,39,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,142.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
124,124,1459585032.0,49.240818,16.510134,132.0,145.5,19.0,1.0,3.05,4.0,145.5,9.63157894736842,163.9344262295082,124.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,1.0,39,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,145.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
125,125,1459585033.0,49.240835,16.510103,132.0,148.6,19.0,1.0,3.06,4.0,148.6,9.66315789473684,163.3986928104575,125.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,1.0,40,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,148.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
126,126,1459585034.0,49.240852,16.510076,132.0,151.3,19.0,1.0,3.02,4.0,151.3,9.536842105263156,165.56291390728478,126.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0199999999999996,0.0,0.0,0.0,1.0,40,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,151.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
127,127,1459585035.0,49.240872,16.510042,131.0,154.6,20.0,1.0,3.02,4.0,154.6,9.06,165.56291390728478,127.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0199999999999996,0.0,0.0,0.0,1.0,40,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,154.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
128,128,1459585036.0,49.240888,16.51001,131.0,157.5,20.0,1.0,3.03,4.0,157.5,9.09,165.01650165016505,128.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0299999999999994,0.0,0.0,0.0,1.0,41,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,157.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
129,129,1459585037.0,49.240904,16.509981,131.0,160.3,20.0,1.0,3.0,4.0,160.3,9.0,166.66666666666666,129.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,41,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,160.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
130,130,1459585038.0,49.240923,16.509949,131.0,163.4,19.0,1.0,2.99,4.0,163.4,9.442105263157895,167.22408026755852,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,1.0,41,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,163.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
131,131,1459585039.0,49.240942,16.509917,131.0,166.6,19.0,1.0,3.01,4.0,166.6,9.505263157894737,166.11295681063123,131.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,1.0,42,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,166.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
132,132,1459585040.0,49.240959,16.509891,131.0,169.3,19.0,1.0,2.97,4.0,169.3,9.378947368421054,168.35016835016833,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,1.0,42,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,169.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
133,133,1459585041.0,49.24098,16.509857,131.0,172.6,19.0,1.0,2.99,4.0,172.6,9.442105263157895,167.22408026755852,133.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,1.0,42,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,172.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
