index, lapIdx,TimeStamp (sec), Horizontal (meters),Imp Split,GPS Speed, Cadence (stokes/min), HRCur (bpm),Stroke Count,catch,slip,finish,wash, AverageDriveForce (lbs), PeakDriveForce (lbs),Force Max Angle,driveenergy, Power (watts),Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,ImpellerSpeed,ImpellerDistance,cum_dist, Stroke500mPace (sec/500m), ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
277,2.0,1474440093.0,360.4,,4.09,28.0,166.0,43,-63,5,38,18,31.091088120641516,65.37446439249858,31,265.07142857142856,123.7,,78.0,263.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.09,360.4,2360.4,122.24938875305624,571.7999999523163,0.0,0.0,0.0,0.0,0.0,4.09,138.3,290.80000000000007,1.0,4.0,277,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,123.7,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
278,2.0,1474440095.0,368.6,,4.13,28.0,166.0,44,-62,3,40,22,37.475664423072594,70.76988098610231,38,309.64285714285717,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.13,368.6,2368.6,121.06537530266344,573.7999999523163,0.0,0.0,0.0,0.0,0.0,4.13,166.7,314.8,1.0,4.0,278,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
279,2.0,1474440097.2,377.6,,4.11,28.0,166.0,45,-64,4,39,22,33.67639190507664,66.52099041863936,32,275.35714285714283,128.5,,77.0,273.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.11,377.6,2377.6,121.654501216545,576.0,0.0,0.0,0.0,0.0,0.0,4.11,149.8,295.9,1.0,4.0,279,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,128.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
280,2.0,1474440099.4,386.6,,4.09,28.0,166.0,46,-63,3,29,21,32.26009504925565,66.40858590627262,36,243.0,113.4,,68.0,241.7,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.09,386.6,2386.6,122.24938875305624,578.2000000476837,0.0,0.0,0.0,0.0,0.0,4.09,143.49999999999997,295.4,1.0,4.0,280,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,113.4,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
281,2.0,1474440101.4,394.9,,4.1,29.0,166.0,47,-65,9,31,28,21.154529227421303,51.81848020106919,30,162.20689655172413,78.4,,59.0,167.1,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.1,394.9,2394.9,121.95121951219514,580.2000000476837,0.0,0.0,0.0,0.0,0.0,4.1,94.1,230.5,1.0,4.0,281,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,78.4,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
282,2.0,1474440103.6,403.7,,4.06,29.0,166.0,48,-62,4,27,29,26.48250311360499,57.68599574661326,26,186.41379310344828,90.1,,56.0,181.1,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.06,403.7,2403.7000000000003,123.15270935960592,582.3999998569489,0.0,0.0,0.0,0.0,0.0,4.06,117.8,256.6,1.0,4.0,282,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,90.1,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
283,2.0,1474440105.8,413.0,,4.08,29.0,166.0,49,-62,4,37,18,33.519025587763196,65.08221266034504,30,257.37931034482756,124.4,,77.0,265.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.08,413.0,2413.0000000000005,122.54901960784314,584.5999999046326,0.0,0.0,0.0,0.0,0.0,4.08,149.1,289.5,1.0,4.0,283,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,124.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
284,2.0,1474440107.8,421.0,,4.05,28.0,166.0,50,-63,4,32,19,34.19345266196366,67.80240185962026,33,270.64285714285717,126.3,,72.0,265.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.05,421.0,2421.0000000000005,123.4567901234568,586.5999999046326,0.0,0.0,0.0,0.0,0.0,4.05,152.1,301.6,1.0,4.0,284,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,126.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
285,2.0,1474440109.8,429.1,,4.07,29.0,166.0,51,-63,4,34,17,35.69967312767804,71.9164070122431,41,291.51724137931035,140.9,,76.0,296.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,429.1,2429.1000000000004,122.85012285012284,588.5999999046326,0.0,0.0,0.0,0.0,0.0,4.07,158.8,319.9,1.0,4.0,285,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,140.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
286,2.0,1474440111.9,437.7,,4.07,28.0,166.0,52,-61,4,37,19,35.13765056584432,68.54427164124075,34,278.57142857142856,130.0,,75.0,273.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,437.7,2437.7000000000003,122.85012285012284,590.7000000476837,0.0,0.0,0.0,0.0,0.0,4.07,156.3,304.9,1.0,4.0,286,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,130.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
287,2.0,1474440114.0,446.1,,4.02,28.5,166.0,53,-61,2,34,18,34.71051341885069,72.95052852601715,39,273.05263157894734,129.7,,75.0,276.4,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.02,446.1,2446.1000000000004,124.37810945273633,592.7999999523163,0.0,0.0,0.0,0.0,0.0,4.02,154.4,324.5,1.0,4.0,287,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,129.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
288,2.0,1474440116.2,454.8,,4.02,29.0,166.0,54,-62,4,38,16,37.27333630081246,74.16449725957798,37,307.0344827586207,148.4,,80.0,311.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.02,454.8,2454.8,124.37810945273633,595.0,0.0,0.0,0.0,0.0,0.0,4.02,165.8,329.9,1.0,4.0,288,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,148.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
289,2.0,1474440118.2,463.1,,4.09,28.0,166.0,55,-62,4,35,17,36.12681027467166,76.63739653164636,38,301.2857142857143,140.6,,76.0,299.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.09,463.1,2463.1000000000004,122.24938875305624,597.0,0.0,0.0,0.0,0.0,0.0,4.09,160.7,340.9,1.0,4.0,289,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,140.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
290,2.0,1474440120.4,472.1,,4.07,28.0,166.0,56,-63,4,38,19,34.71051341885069,70.05049210695515,33,285.85714285714283,133.4,,78.0,288.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,472.1,2472.1000000000004,122.85012285012284,599.2000000476837,0.0,0.0,0.0,0.0,0.0,4.07,154.4,311.6,1.0,4.0,290,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,133.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
291,2.0,1474440122.6,481.1,,4.14,28.0,166.0,57,-62,3,40,22,37.475664423072594,70.76988098610231,38,309.64285714285717,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.14,481.1,2481.1000000000004,120.77294685990339,601.3999998569489,0.0,0.0,0.0,0.0,0.0,4.14,166.7,314.8,1.0,4.0,291,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
292,2.0,1474440124.8,490.1,,4.08,27.0,166.0,58,-62,3,40,22,37.475664423072594,70.76988098610231,38,321.1111111111111,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.08,490.1,2490.1000000000004,122.54901960784314,603.5999999046326,0.0,0.0,0.0,0.0,0.0,4.08,166.7,314.8,1.0,4.0,292,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
293,2.0,1474440126.9,499.0,,4.12,27.0,166.0,59,-62,3,40,22,37.475664423072594,70.76988098610231,38,321.1111111111111,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.12,499.0,2499.0000000000005,121.35922330097087,605.7000000476837,0.0,0.0,0.0,0.0,0.0,4.12,166.7,314.8,1.0,4.0,293,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
294,2.0,1474440129.2,508.0,,4.02,28.0,166.0,60,-63,5,39,23,32.64227039130259,68.61171434866081,31,272.35714285714283,127.1,,74.0,274.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.02,508.0,2508.0000000000005,124.37810945273633,608.0,0.0,0.0,0.0,0.0,0.0,4.02,145.2,305.2,1.0,4.0,294,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,127.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
295,2.0,1474440131.4,516.8,,4.02,27.0,167.0,61,-64,4,40,22,33.76631551497003,64.8349227331382,29,282.6666666666667,127.2,,78.0,278.7,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.02,516.8,2516.8000000000006,124.37810945273633,610.2000000476837,0.0,0.0,0.0,0.0,0.0,4.02,150.2,288.40000000000003,1.0,4.0,295,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,0.0,127.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
296,2.0,1474440133.6,525.5,,3.97,27.5,167.0,62,-63,4,38,20,32.282575951729,62.092252631389634,40,258.9818181818182,118.7,,77.0,267.2,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.97,525.5,2525.5000000000005,125.94458438287153,612.3999998569489,0.0,0.0,0.0,0.0,0.0,3.97,143.59999999999997,276.2,1.0,4.0,296,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,118.7,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
297,2.0,1474440135.8,534.6,,4.01,27.0,167.0,63,-63,5,38,16,33.316697465503054,62.24961894870307,40,277.1111111111111,124.7,,80.0,269.4,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.01,534.6,2534.6000000000004,124.68827930174564,614.5999999046326,0.0,0.0,0.0,0.0,0.0,4.01,148.2,276.9,1.0,4.0,297,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,0.0,124.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
298,2.0,1474440138.0,543.2,,4.0,28.0,167.0,64,-62,4,39,22,31.675591584948588,63.37366407237052,29,252.21428571428572,117.7,,75.0,261.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.0,543.2,2543.2000000000003,125.0,616.7999999523163,0.0,0.0,0.0,0.0,0.0,4.0,140.9,281.9,1.0,4.0,298,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,117.7,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
299,2.0,1474440140.4,552.7,,3.99,26.0,167.0,65,-63,5,41,23,30.304256534074305,63.665915804524055,27,259.38461538461536,112.4,,76.0,259.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.99,552.7,2552.7000000000003,125.31328320802004,619.2000000476837,0.0,0.0,0.0,0.0,0.0,3.99,134.8,283.2,1.0,4.0,299,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,112.4,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
300,2.0,1474440142.6,561.6,,4.03,26.5,167.0,66,-63,3,39,24,33.04692663582287,66.70083763842615,38,275.77358490566036,121.8,,75.0,270.4,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.03,561.6,2561.6000000000004,124.06947890818857,621.3999998569489,0.0,0.0,0.0,0.0,0.0,4.03,147.0,296.7,1.0,4.0,300,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,121.8,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
301,2.0,1474440144.8,570.7,,4.07,27.0,167.0,67,-63,3,39,16,34.013605442176875,64.63259461087806,30,284.22222222222223,127.9,,83.0,280.1,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,570.7,2570.7000000000003,122.85012285012284,623.5999999046326,0.0,0.0,0.0,0.0,0.0,4.07,151.3,287.5,1.0,4.0,301,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,0.0,127.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
302,2.0,1474440147.0,579.6,,4.08,27.5,167.0,68,-63,4,33,20,34.28337627185706,68.18457720166718,30,274.4727272727273,125.8,,72.0,268.1,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.08,579.6,2579.6000000000004,122.54901960784314,625.7999999523163,0.0,0.0,0.0,0.0,0.0,4.08,152.5,303.3,1.0,4.0,302,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,0.0,125.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
303,2.0,1474440149.0,587.8,,4.07,29.0,166.0,69,-63,6,37,16,35.384940493051154,72.45594867160348,38,285.7241379310345,138.1,,78.0,294.2,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,587.8,2587.8,122.85012285012284,627.7999999523163,0.0,0.0,0.0,0.0,0.0,4.07,157.4,322.3,1.0,4.0,303,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,138.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
304,2.0,1474440151.2,596.8,,4.07,28.0,166.0,70,-63,4,37,18,36.01440576230492,70.52259105889546,41,289.2857142857143,135.0,,78.0,295.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.07,596.8,2596.8,122.85012285012284,630.0,0.0,0.0,0.0,0.0,0.0,4.07,160.2,313.69999999999993,1.0,4.0,304,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,135.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
305,2.0,1474440153.4,605.8,,4.11,27.0,166.0,71,-66,7,38,17,31.428301657741752,68.07217268930044,41,288.2222222222222,129.7,,80.0,284.0,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.11,605.8,2605.8,121.654501216545,632.2000000476837,0.0,0.0,0.0,0.0,0.0,4.11,139.8,302.8,1.0,4.0,305,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,129.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
306,2.0,1474440155.6,614.6,,3.98,28.0,166.0,72,-63,4,37,19,34.03608634465022,66.76828034584621,29,271.5,126.7,,77.0,277.4,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.98,614.6,2614.6000000000004,125.62814070351759,634.3999998569489,0.0,0.0,0.0,0.0,0.0,3.98,151.4,297.0,1.0,4.0,306,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,126.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
307,2.0,1474440157.8,623.5,,4.04,27.0,166.0,73,-62,4,37,18,34.957803346057524,69.51095044759477,40,285.77777777777777,128.6,,77.0,285.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.04,623.5,2623.5000000000005,123.76237623762376,636.5999999046326,0.0,0.0,0.0,0.0,0.0,4.04,155.5,309.2,1.0,4.0,307,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,128.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
308,2.0,1474440159.9,632.1,,3.98,28.0,166.0,74,-62,2,38,19,34.64307071143064,65.59927341723207,30,275.57142857142856,128.6,,79.0,281.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.98,632.1,2632.1000000000004,125.62814070351759,638.7000000476837,0.0,0.0,0.0,0.0,0.0,3.98,154.1,291.80000000000007,1.0,4.0,308,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,0.0,128.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
309,2.0,1474440162.2,641.0,,4.03,27.0,167.0,75,-62,3,40,22,37.475664423072594,70.76988098610231,38,321.1111111111111,144.5,,77.0,303.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,4.03,641.0,2641.0000000000005,124.06947890818857,641.0,0.0,0.0,0.0,0.0,0.0,4.03,166.7,314.8,1.0,4.0,309,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,0.0,144.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
310,2.0,1474440164.4,649.9,,3.96,26.0,167.0,76,-63,5,38,21,31.87791970720873,64.36282378119787,36,270.46153846153845,117.2,,75.0,267.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.96,649.9,2649.9000000000005,126.26262626262627,643.2000000476837,0.0,0.0,0.0,0.0,0.0,3.96,141.8,286.3,1.0,4.0,310,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,117.2,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
311,2.0,1474440166.8,659.2,,3.99,26.5,167.0,77,-63,6,40,21,33.226773855609665,65.17213627023843,34,278.0377358490566,122.8,,76.0,272.7,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.99,659.2,2659.2000000000007,125.31328320802004,645.5999999046326,0.0,0.0,0.0,0.0,0.0,3.99,147.8,289.9,1.0,4.0,311,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,122.8,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
312,2.0,1474440168.9,667.8,,3.91,27.0,168.0,78,-63,2,39,18,34.013605442176875,65.08221266034504,35,277.3333333333333,124.8,,82.0,284.6,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.91,667.8,2667.8000000000006,127.8772378516624,647.7000000476837,0.0,0.0,0.0,0.0,0.0,3.91,151.3,289.5,1.0,4.0,312,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,0.0,124.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
313,2.0,1474440171.2,676.8,,3.99,26.0,168.0,79,-63,4,39,21,31.720553389895283,63.55351129215731,27,271.61538461538464,117.7,,77.0,264.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.99,676.8,2676.8000000000006,125.31328320802004,650.0,0.0,0.0,0.0,0.0,0.0,3.99,141.1,282.7,1.0,4.0,313,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,117.7,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
314,2.0,1474440173.6,686.1,,3.96,26.5,167.0,80,-63,3,38,15,33.49654468528985,64.7899609281915,35,279.39622641509436,123.4,,83.0,281.4,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.96,686.1,2686.100000000001,126.26262626262627,652.3999998569489,0.0,0.0,0.0,0.0,0.0,3.96,149.0,288.20000000000005,1.0,4.0,314,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,123.4,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
315,2.0,1474440175.8,694.9,,3.94,27.0,167.0,81,-63,3,36,22,33.11436934324292,68.43186712887402,31,266.22222222222223,119.8,,74.0,258.9,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.94,694.9,2694.900000000001,126.90355329949239,654.5999999046326,0.0,0.0,0.0,0.0,0.0,3.94,147.3,304.4,1.0,4.0,315,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,119.8,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
316,2.0,1474440178.0,703.4,,3.93,27.5,167.0,82,-62,4,37,19,33.63143010012994,68.27450081156057,32,273.1636363636364,125.2,,76.0,281.8,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.93,703.4,2703.400000000001,127.22646310432569,656.7999999523163,0.0,0.0,0.0,0.0,0.0,3.93,149.6,303.7,1.0,4.0,316,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,0.0,125.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
317,2.0,1474440180.2,712.2,,3.96,27.0,167.0,83,-63,6,38,21,29.584867654927137,63.598473097104005,30,248.0,111.6,,74.0,254.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.96,712.2,2712.200000000001,126.26262626262627,659.0,0.0,0.0,0.0,0.0,0.0,3.96,131.6,282.9,1.0,4.0,317,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,111.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
318,2.0,1474440182.4,720.8,,3.89,26.0,167.0,84,-63,3,38,20,33.586468295183245,64.11553385399102,31,278.3076923076923,120.6,,78.0,271.3,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.89,720.8,2720.800000000001,128.53470437017995,661.2000000476837,0.0,0.0,0.0,0.0,0.0,3.8899999999999997,149.4,285.19999999999993,1.0,4.0,318,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,120.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
319,2.0,1474440184.8,730.0,,3.84,27.0,167.0,85,-62,4,38,19,33.90120092981013,64.29538107377782,35,267.77777777777777,120.5,,77.0,267.5,,77.0,75.0,80.0,77.0,77.0,,282.3,243.0,294.9,303.5,303.5,,4.12,4.03,3.98,3.72,4.07,,,,3.84,730.0,2730.0000000000014,130.20833333333334,663.5999999046326,0.0,0.0,0.0,0.0,0.0,3.84,150.8,285.99999999999994,1.0,4.0,319,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,120.5,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
