TimeStamp (sec), activityIdx, lapIdx, pointIdx, ElapsedTime (sec), Horizontal (meters), Stroke500mPace (sec/500m), Cadence (stokes/min), HRCur (bpm), Power (watts), Calories (kCal), Speed (m/sec), StrokeCount, StrokeDistance (meters), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), WorkPerStroke (joules), AverageDriveForce (lbs), PeakDriveForce (lbs), DragFactor
1464974404.13065, 0, 8, 30, 87.94, 310.1, 136.2, 21, 132, 140, 17, 3.684, 31, 10.49, 1.3, 690, 2080, 0, 82.5, 115.4, 92
1464974407.04088, 0, 8, 31, 90.82, 320.8, 135.62, 20, 134, 142, 17, 3.7, 32, 10.98, 1.33, 710, 1990, 0, 81, 114, 92
1464974409.80038, 0, 8, 32, 93.58, 331.1, 135.06, 21, 134, 144, 18, 3.715, 33, 10.58, 1.27, 670, 1990, 0, 81.3, 126.5, 92
1464974412.62042, 0, 8, 33, 96.4, 341.6, 135.48, 21, 135, 142, 19, 3.704, 34, 10.64, 1.27, 670, 2020, 0, 83.7, 129.1, 92
1464974415.68185, 0, 8, 34, 99.48, 353, 134.68, 21, 136, 145, 19, 3.726, 35, 10.57, 1.3, 680, 2080, 0, 81.8, 121.1, 92
1464974418.41132, 0, 8, 35, 102.2, 363.1, 135.13, 20, 136, 143, 20, 3.713, 36, 10.97, 1.3, 690, 1850, 0, 81.5, 121.4, 92
1464974421.17541, 0, 8, 36, 104.97, 373.5, 134.32, 22, 137, 146, 21, 3.736, 37, 10.23, 1.33, 700, 1890, 0, 77.3, 111.4, 92
1464974423.90139, 0, 8, 37, 107.69, 383.7, 134.24, 22, 138, 146, 21, 3.738, 38, 10.37, 1.33, 700, 1830, 0, 77, 110.5, 92
1464974426.69187, 0, 8, 38, 110.49, 394.1, 134.2, 22, 138, 146, 22, 3.739, 39, 10.03, 1.27, 670, 1940, 0, 77, 124.6, 92
1464974429.39173, 0, 8, 39, 113.19, 404.2, 135.33, 21, 139, 143, 22, 3.708, 40, 10.51, 1.33, 710, 1790, 0, 79.9, 122.8, 92
1464974432.09171, 0, 8, 40, 115.91, 414.4, 133.38, 22, 139, 149, 23, 3.762, 41, 10.04, 1.3, 680, 1820, 0, 79.1, 118.3, 92
1464974434.79187, 0, 8, 41, 118.6, 424.4, 133.52, 22, 140, 149, 24, 3.758, 42, 10.1, 1.27, 670, 1850, 0, 73.3, 104.4, 92
1464974437.55206, 0, 8, 42, 121.35, 434.6, 135.54, 22, 140, 142, 24, 3.702, 43, 10.11, 1.3, 690, 1850, 0, 75.4, 103.1, 92
1464974440.40235, 0, 8, 43, 124.18, 445, 136.68, 21, 140, 139, 25, 3.671, 44, 10.63, 1.33, 710, 1810, 0, 77.3, 114.2, 92
1464974443.22217, 0, 8, 44, 127, 455.4, 135.39, 22, 141, 143, 25, 3.706, 45, 10.02, 1.33, 710, 1920, 0, 72, 102.9, 92
1464974445.98222, 0, 8, 45, 129.77, 465.7, 136.25, 21, 141, 140, 26, 3.683, 46, 10.43, 1.36, 730, 1860, 0, 77.8, 112.5, 92
1464974448.95326, 0, 8, 46, 132.75, 476.7, 134.78, 22, 142, 145, 27, 3.723, 47, 10.3, 1.36, 720, 2060, 0, 74.4, 114.3, 92
1464974451.74183, 0, 8, 47, 135.53, 486.9, 136.44, 20, 142, 139, 27, 3.677, 48, 10.85, 1.3, 700, 2060, 0, 74.6, 113.8, 92
1464974454.83256, 0, 8, 48, 138.61, 498.2, 137.58, 20, 142, 136, 28, 3.647, 49, 10.71, 1.36, 730, 2040, 0, 80.6, 129.3, 92
1464974457.68268, 0, 8, 49, 141.46, 508.8, 135.48, 21, 143, 142, 29, 3.704, 50, 10.84, 1.33, 700, 1960, 0, 82, 121.3, 92
1464974460.44264, 0, 8, 50, 144.23, 519.3, 134.1, 21, 144, 147, 29, 3.742, 51, 10.65, 1.33, 700, 1870, 0, 81.2, 119.5, 92
1464974463.29281, 0, 8, 51, 147.08, 530, 133.25, 21, 144, 150, 30, 3.766, 52, 10.57, 1.39, 730, 1930, 0, 76.3, 111.2, 92
1464974466.11292, 0, 8, 52, 149.91, 540.7, 133.57, 21, 144, 149, 31, 3.757, 53, 10.63, 1.36, 710, 1900, 0, 81.8, 119, 92
1464974469.02286, 0, 8, 53, 152.82, 551.6, 132.17, 22, 145, 153, 31, 3.797, 54, 10.58, 1.33, 690, 2030, 0, 81.7, 121.9, 92
1464974471.9335, 0, 8, 54, 155.72, 562.6, 133.33, 21, 145, 149, 32, 3.764, 55, 10.97, 1.33, 700, 2020, 0, 81.7, 124.5, 92
1464974474.60247, 0, 8, 55, 158.39, 572.6, 133.72, 21, 145, 148, 32, 3.753, 56, 10.9, 1.33, 700, 2020, 0, 78.8, 122.6, 92
1464974477.42715, 0, 8, 56, 161.22, 583.2, 134.27, 21, 145, 146, 33, 3.737, 57, 10.49, 1.33, 700, 1810, 0, 80.8, 114.3, 92
1464974480.24358, 0, 8, 57, 164.04, 593.9, 132.43, 22, 145, 152, 34, 3.789, 58, 10.24, 1.33, 690, 1930, 0, 82.4, 118.8, 92
1464974483.09349, 0, 8, 58, 166.87, 604.5, 132.42, 21, 146, 152, 34, 3.79, 59, 10.71, 1.33, 700, 1940, 0, 76.4, 111, 92
1464974485.91372, 0, 8, 59, 169.71, 615.3, 133.75, 21, 146, 148, 35, 3.752, 60, 10.58, 1.33, 690, 1950, 0, 86.7, 125.7, 92
1464974488.7631, 0, 8, 60, 172.54, 626, 132.3, 21, 146, 153, 36, 3.793, 61, 10.78, 1.33, 700, 1960, 0, 77.8, 122.7, 92
1464974491.64372, 0, 8, 61, 175.41, 636.8, 133.62, 21, 146, 148, 36, 3.755, 62, 10.57, 1.3, 680, 2010, 0, 86, 124.9, 92
1464974494.37387, 0, 8, 62, 178.17, 647, 133.36, 21, 147, 149, 37, 3.763, 63, 10.84, 1.3, 690, 1880, 0, 75, 108.5, 92
1464974497.19398, 0, 8, 63, 180.99, 657.6, 134.88, 22, 147, 144, 38, 3.72, 64, 10.29, 1.33, 700, 1930, 0, 81.8, 117.8, 92
1464974499.92334, 0, 8, 64, 183.69, 667.8, 133.68, 21, 148, 148, 38, 3.754, 65, 10.56, 1.33, 700, 1930, 0, 77.9, 112.3, 92
1464974502.86414, 0, 8, 65, 186.64, 678.8, 134.2, 21, 148, 146, 39, 3.739, 66, 10.62, 1.36, 710, 1930, 0, 80.7, 120.5, 92
1464974505.74413, 0, 8, 66, 189.52, 689.5, 133.55, 21, 149, 149, 39, 3.757, 67, 10.57, 1.33, 700, 1990, 0, 76.1, 120.3, 93
1464974508.47358, 0, 8, 67, 192.26, 699.8, 134.92, 21, 149, 144, 40, 3.719, 68, 10.79, 1.36, 720, 1990, 0, 78.2, 112.4, 92
1464974511.59432, 0, 8, 68, 195.37, 711.2, 134.52, 21, 149, 145, 41, 3.73, 69, 10.5, 1.33, 700, 2120, 0, 77.3, 113.2, 92
1464974514.53445, 0, 8, 69, 198.31, 722, 136.34, 20, 149, 140, 41, 3.68, 70, 11.1, 1.33, 710, 2040, 0, 77.2, 115.8, 92
1464974517.26384, 0, 8, 70, 201.03, 732.1, 136.99, 20, 149, 138, 42, 3.663, 71, 10.77, 1.33, 710, 2040, 0, 79.3, 114, 92
1464974520.2645, 0, 8, 71, 204.05, 743.1, 135.96, 21, 149, 141, 43, 3.691, 72, 10.51, 1.33, 710, 1990, 0, 73.3, 110.3, 92
1464974522.994, 0, 8, 72, 206.77, 753.2, 137.25, 21, 149, 137, 43, 3.656, 73, 10.64, 1.36, 740, 1990, 0, 77, 114.7, 92
1464974525.90477, 0, 8, 73, 209.69, 764, 135.28, 21, 149, 143, 44, 3.709, 74, 10.45, 1.33, 700, 1910, 0, 79.6, 112.7, 92
1464974528.8148, 0, 8, 74, 212.6, 774.9, 134.17, 21, 149, 147, 44, 3.74, 75, 10.5, 1.36, 720, 2000, 0, 77.4, 114, 92
1464974531.69501, 0, 8, 75, 215.48, 785.7, 134.61, 21, 149, 145, 45, 3.728, 76, 10.77, 1.33, 700, 1980, 0, 81.4, 112.2, 92
1464974534.6351, 0, 8, 76, 218.39, 796.5, 134.28, 21, 149, 146, 46, 3.737, 77, 10.77, 1.36, 720, 2030, 0, 77.7, 113.6, 92
1464974537.45518, 0, 8, 77, 221.24, 807.2, 134.46, 21, 149, 146, 46, 3.732, 78, 10.92, 1.36, 710, 1930, 0, 82.4, 115.2, 92
1464974540.30511, 0, 8, 78, 224.07, 818, 132.93, 21, 150, 151, 47, 3.775, 79, 10.64, 1.33, 690, 1940, 0, 85, 121.7, 92
1464974542.91463, 0, 8, 79, 226.7, 828.1, 131.78, 21, 150, 155, 48, 3.808, 80, 10.78, 1.33, 700, 1940, 0, 83, 120.5, 92
1464974545.94534, 0, 8, 80, 229.72, 839.5, 131.06, 22, 150, 157, 48, 3.829, 81, 10.58, 1.36, 710, 1990, 0, 78.3, 118.7, 92
1464974548.64553, 0, 8, 81, 232.42, 849.7, 132.92, 21, 150, 151, 49, 3.775, 82, 10.92, 1.33, 700, 1800, 0, 77.9, 118.2, 92
1464974551.49487, 0, 8, 82, 235.24, 860.4, 132.91, 22, 150, 151, 50, 3.776, 83, 10.24, 1.36, 710, 1890, 0, 81.8, 117, 92
1464974554.22569, 0, 8, 83, 238, 870.9, 131.89, 21, 150, 154, 50, 3.805, 84, 10.64, 1.36, 710, 1870, 0, 80.4, 120.9, 92
1464974557.01578, 0, 8, 84, 240.79, 881.5, 131.78, 22, 150, 155, 51, 3.808, 85, 10.51, 1.33, 690, 1900, 0, 79.8, 119.3, 92
1464974559.68524, 0, 8, 85, 243.45, 891.7, 132.49, 21, 150, 152, 52, 3.788, 86, 10.64, 1.36, 710, 1900, 0, 81.4, 131.3, 92
1464974562.47628, 0, 8, 86, 246.26, 902.4, 131.86, 22, 150, 154, 52, 3.806, 87, 10.57, 1.36, 700, 1870, 0, 81.1, 113.9, 92
1464974565.56604, 0, 8, 87, 249.33, 914.1, 131.45, 21, 150, 156, 53, 3.818, 88, 10.78, 1.39, 720, 2040, 0, 84.8, 120.7, 92
1464974568.38607, 0, 8, 88, 252.18, 924.9, 131.12, 21, 150, 157, 54, 3.827, 89, 11.19, 1.33, 690, 1950, 0, 81.1, 116.2, 92
1464974571.17984, 0, 8, 89, 254.96, 935.5, 132.65, 21, 150, 152, 54, 3.783, 90, 10.77, 1.33, 690, 1890, 0, 83.1, 121.4, 92
1464974573.9656, 0, 8, 90, 257.74, 946.1, 131.85, 22, 150, 154, 55, 3.806, 91, 10.56, 1.33, 690, 1890, 0, 85, 120.6, 92
1464974577.05635, 0, 8, 91, 260.83, 957.8, 131.59, 21, 151, 155, 55, 3.814, 92, 11.11, 1.36, 700, 2060, 0, 86.3, 123.9, 92
1464974579.8504, 0, 8, 92, 263.63, 968.5, 131.8, 20, 151, 155, 56, 3.808, 93, 11.25, 1.33, 690, 1910, 0, 82.5, 119.7, 92
1464974582.51604, 0, 8, 93, 266.29, 978.6, 132.3, 21, 151, 153, 57, 3.793, 94, 10.64, 1.33, 690, 1750, 0, 80, 119.4, 92
1464974585.30671, 0, 8, 94, 269.1, 989.3, 131.7, 23, 152, 155, 57, 3.81, 95, 9.97, 1.3, 670, 1940, 0, 83.6, 124.5, 92
1464974588.21676, 0, 8, 95, 272.01, 1000.2, 131.94, 21, 152, 154, 58, 3.803, 96, 10.78, 1.33, 690, 2030, 0, 78.8, 117.9, 92
1464974591.10095, 0, 8, 96, 274.89, 1011.1, 133.39, 21, 152, 149, 59, 3.762, 97, 10.99, 1.36, 710, 1970, 0, 84.3, 122.7, 92
1464974593.97675, 0, 8, 97, 277.75, 1021.9, 132.72, 21, 152, 151, 59, 3.781, 98, 10.77, 1.3, 680, 2020, 0, 80.1, 117.2, 92
1464974596.79711, 0, 8, 98, 280.57, 1032.4, 134.45, 21, 152, 146, 60, 3.732, 99, 10.84, 1.33, 720, 1930, 0, 76.7, 118.8, 92
1464974599.70715, 0, 8, 99, 283.48, 1043.1, 134.66, 21, 152, 145, 61, 3.726, 100, 10.44, 1.3, 690, 2040, 0, 78.9, 105.2, 92
1464974602.49886, 0, 8, 100, 286.27, 1053.6, 135.42, 20, 152, 142, 61, 3.705, 101, 10.9, 1.36, 720, 1890, 0, 79, 119.6, 92
1464974605.13664, 0, 8, 101, 288.93, 1063.6, 134.27, 21, 152, 146, 62, 3.737, 102, 10.43, 1.36, 720, 1890, 0, 78.6, 117.9, 92
1464974607.95798, 0, 8, 102, 291.74, 1074.2, 133.26, 22, 152, 150, 63, 3.766, 103, 10.3, 1.33, 700, 1840, 0, 78.4, 120.6, 92
1464974610.86797, 0, 8, 103, 294.65, 1085.2, 133.37, 21, 152, 149, 63, 3.762, 104, 10.57, 1.33, 690, 1890, 0, 84.5, 124.1, 92
1464974613.62762, 0, 8, 104, 297.41, 1095.7, 131.84, 21, 153, 154, 64, 3.806, 105, 10.64, 1.36, 700, 1880, 0, 82.8, 121, 92
1464974616.47747, 0, 8, 105, 300.23, 1106.6, 131.11, 22, 153, 157, 64, 3.828, 106, 10.63, 1.36, 700, 1930, 0, 83.5, 120.5, 92
1464974619.29781, 0, 8, 106, 303.07, 1117.3, 131.22, 21, 154, 157, 65, 3.824, 107, 10.77, 1.33, 690, 1970, 0, 77.4, 114, 92
1464974622.11793, 0, 8, 107, 305.9, 1128, 132.99, 21, 154, 150, 66, 3.773, 108, 10.78, 1.36, 730, 1910, 0, 80.3, 123.6, 92
1464974624.99828, 0, 8, 108, 308.78, 1139, 131.8, 22, 154, 155, 66, 3.807, 109, 10.58, 1.3, 670, 2020, 0, 89.8, 126.7, 92
1464974627.75734, 0, 8, 109, 311.53, 1149.6, 130.94, 21, 154, 158, 67, 3.833, 110, 11.17, 1.36, 700, 2020, 0, 84.3, 131, 92
1464974630.5775, 0, 8, 110, 314.35, 1160.5, 131.04, 21, 154, 157, 68, 3.829, 111, 10.91, 1.33, 680, 1970, 0, 87.5, 129.1, 92
1464974633.51751, 0, 8, 111, 317.27, 1171.7, 130.43, 21, 154, 160, 68, 3.847, 112, 10.84, 1.33, 680, 1940, 0, 85.8, 126.3, 92
1464974636.63847, 0, 8, 112, 320.42, 1183.6, 131.25, 20, 155, 157, 69, 3.823, 113, 11.24, 1.36, 700, 2150, 0, 85.1, 128.7, 92
1464974639.5484, 0, 8, 113, 323.33, 1194.7, 132.19, 20, 155, 153, 70, 3.796, 114, 11.52, 1.36, 700, 1990, 0, 87.8, 132, 92
1464974642.18789, 0, 8, 114, 325.95, 1204.8, 131.38, 21, 155, 156, 70, 3.82, 115, 11.04, 1.36, 700, 1990, 0, 83.2, 122.5, 92
1464974645.15858, 0, 8, 115, 328.93, 1216.2, 130.66, 22, 155, 159, 71, 3.841, 116, 10.51, 1.33, 680, 1960, 0, 85.1, 128.6, 92
1464974647.91807, 0, 8, 116, 331.69, 1226.6, 131.36, 21, 155, 156, 72, 3.82, 117, 10.98, 1.36, 710, 1960, 0, 76.7, 117.5, 92
1464974651.03892, 0, 8, 117, 334.8, 1238.1, 133.49, 21, 155, 149, 72, 3.759, 118, 10.84, 1.36, 720, 2100, 0, 74.9, 110.1, 92
1464974653.91916, 0, 8, 118, 337.69, 1248.8, 136.14, 20, 155, 140, 73, 3.686, 119, 11.1, 1.36, 750, 1980, 0, 76.1, 117.3, 92
1464974656.76907, 0, 8, 119, 340.53, 1259.5, 135.12, 21, 155, 143, 74, 3.713, 120, 10.64, 1.33, 700, 1940, 0, 86, 134.4, 92
1464974659.61916, 0, 8, 120, 343.38, 1270.2, 132.91, 21, 155, 151, 74, 3.775, 121, 10.71, 1.33, 700, 1970, 0, 80.2, 122.8, 92
1464974662.47016, 0, 8, 121, 346.24, 1280.8, 133.71, 21, 154, 148, 75, 3.753, 122, 10.7, 1.33, 700, 1970, 0, 76.7, 113.2, 92
1464974665.43932, 0, 8, 122, 349.22, 1291.8, 135.05, 21, 154, 144, 76, 3.715, 123, 10.64, 1.33, 710, 2090, 0, 76.1, 108.8, 92
1464974668.40945, 0, 8, 123, 352.18, 1302.8, 136.05, 20, 154, 141, 76, 3.688, 124, 11.05, 1.36, 720, 2030, 0, 80.7, 116.7, 92
1464974671.22874, 0, 8, 124, 354.99, 1313.2, 135.36, 20, 154, 143, 77, 3.707, 125, 10.9, 1.36, 720, 1920, 0, 77.2, 117.8, 92
1464974673.80899, 0, 8, 125, 357.59, 1323, 134.92, 21, 154, 144, 78, 3.719, 126, 10.43, 1.33, 700, 1920, 0, 78.1, 110.7, 92
1464974676.77966, 0, 8, 126, 360.54, 1334.1, 133.82, 22, 155, 148, 78, 3.75, 127, 10.04, 1.27, 660, 1990, 0, 83.8, 129.4, 92
1464974679.59981, 0, 8, 127, 363.38, 1344.8, 133.25, 21, 155, 150, 79, 3.766, 128, 10.78, 1.33, 690, 1970, 0, 82.1, 114.5, 92
1464974682.14918, 0, 8, 128, 365.9, 1354.2, 133.93, 21, 155, 147, 79, 3.747, 129, 10.64, 1.3, 690, 1970, 0, 72, 101.7, 92
1464974684.99985, 0, 8, 129, 368.76, 1364.6, 135.88, 23, 155, 141, 80, 3.693, 130, 9.83, 1.33, 720, 1830, 0, 69.6, 105.2, 92
1464974687.82007, 0, 8, 130, 371.59, 1375, 136.72, 22, 155, 138, 81, 3.67, 131, 10.04, 1.33, 720, 1930, 0, 73, 113, 92
1464974690.67017, 0, 8, 131, 374.44, 1385.5, 136.82, 21, 155, 138, 81, 3.667, 132, 10.3, 1.3, 690, 1960, 0, 80.2, 115, 92
1464974693.49026, 0, 8, 132, 377.26, 1396, 135.47, 21, 155, 142, 82, 3.704, 133, 10.57, 1.33, 700, 1910, 0, 79.8, 111.5, 92
1464974696.07034, 0, 8, 133, 379.85, 1405.7, 134.75, 21, 155, 145, 82, 3.724, 134, 10.43, 1.33, 710, 1910, 0, 75.5, 114.8, 92
1464974699.07062, 0, 8, 134, 382.84, 1416.8, 134.65, 22, 155, 145, 83, 3.726, 135, 10.17, 1.33, 700, 1990, 0, 78.7, 113.6, 92
1464974701.70993, 0, 8, 135, 385.47, 1426.7, 134.56, 21, 155, 145, 84, 3.729, 136, 10.63, 1.3, 680, 1990, 0, 82.4, 124.3, 92
1464974704.4101, 0, 8, 136, 388.17, 1436.8, 133.99, 22, 155, 147, 84, 3.745, 137, 10.29, 1.3, 680, 1880, 0, 77.2, 112.1, 92
1464974707.23443, 0, 8, 137, 391.01, 1447.4, 134.1, 22, 155, 147, 85, 3.742, 138, 10.16, 1.33, 700, 1820, 0, 78.7, 115.6, 92
1464974709.96067, 0, 8, 138, 393.73, 1457.7, 133.23, 22, 155, 150, 86, 3.766, 139, 10.23, 1.33, 700, 1820, 0, 78.6, 111.2, 92
1464974712.78078, 0, 8, 139, 396.55, 1468.3, 132.72, 22, 155, 151, 86, 3.781, 140, 10.25, 1.33, 690, 1950, 0, 79.2, 123.8, 92
1464974715.48096, 0, 8, 140, 399.26, 1478.4, 133.79, 21, 155, 148, 87, 3.75, 141, 10.57, 1.3, 690, 1840, 0, 76.6, 112.9, 92
1464974718.12038, 0, 8, 141, 401.89, 1488.3, 134.23, 22, 155, 146, 87, 3.738, 142, 10.17, 1.33, 700, 1840, 0, 78.3, 126, 92
1464974720.97115, 0, 8, 142, 404.74, 1498.9, 134.13, 22, 155, 147, 88, 3.741, 143, 10.15, 1.3, 690, 1880, 0, 76.1, 115.8, 92
1464974723.82141, 0, 8, 143, 407.59, 1509.4, 135.02, 22, 156, 144, 89, 3.716, 144, 10.23, 1.3, 690, 1980, 0, 74.6, 113.3, 92
1464974726.55062, 0, 8, 144, 410.31, 1519.5, 136.33, 21, 156, 140, 89, 3.68, 145, 10.57, 1.33, 710, 1980, 0, 76, 118.3, 92
1464974729.37066, 0, 8, 145, 413.13, 1529.8, 136.39, 21, 156, 139, 90, 3.679, 146, 10.44, 1.33, 710, 1940, 0, 75.4, 114.5, 92
1464974732.22156, 0, 8, 146, 415.99, 1540.3, 136.5, 21, 156, 139, 90, 3.676, 147, 10.38, 1.33, 720, 1830, 0, 72.4, 116, 92
1464974735.07151, 0, 8, 147, 418.83, 1550.8, 136.41, 22, 156, 139, 91, 3.678, 148, 9.97, 1.3, 690, 1950, 0, 78.6, 113.7, 92
1464974737.83167, 0, 8, 148, 421.6, 1561.2, 135.25, 21, 156, 143, 92, 3.71, 149, 10.57, 1.36, 720, 1870, 0, 83, 128.6, 92
1464974740.50101, 0, 8, 149, 424.26, 1571.3, 132.87, 22, 156, 151, 92, 3.777, 150, 10.37, 1.3, 680, 1870, 0, 78.6, 114.9, 92
1464974743.20113, 0, 8, 150, 426.96, 1581.3, 134.41, 21, 156, 146, 93, 3.733, 151, 10.43, 1.3, 690, 1920, 0, 76.4, 109.8, 92
1464974745.90119, 0, 8, 151, 429.65, 1591.1, 135.22, 22, 156, 143, 94, 3.711, 152, 9.97, 1.27, 680, 1820, 0, 68.5, 98.8, 92
1464974748.78183, 0, 8, 152, 432.53, 1601.8, 137.33, 22, 156, 137, 94, 3.654, 153, 9.95, 1.36, 730, 1860, 0, 76.5, 114.9, 92
1464974751.45226, 0, 8, 153, 435.22, 1611.9, 134.91, 22, 156, 144, 95, 3.719, 154, 10.29, 1.36, 720, 1770, 0, 77.2, 115.4, 92
1464974754.09145, 0, 8, 154, 437.84, 1621.7, 133.84, 22, 156, 148, 95, 3.749, 155, 10.02, 1.33, 700, 1770, 0, 74.3, 110.3, 92
1464974756.97225, 0, 8, 155, 440.73, 1632.4, 134.54, 22, 156, 145, 96, 3.73, 156, 10.23, 1.33, 700, 1880, 0, 76.1, 110.3, 92
1464974759.88202, 0, 8, 156, 443.63, 1643, 135.29, 22, 156, 143, 97, 3.709, 157, 10.3, 1.33, 710, 1990, 0, 70.4, 115.5, 92
1464974762.58245, 0, 8, 157, 446.34, 1653.1, 137.37, 21, 156, 136, 97, 3.653, 158, 10.57, 1.33, 730, 1820, 0, 80, 118.8, 92
1464974765.31263, 0, 8, 158, 449.08, 1663.4, 133.95, 22, 155, 147, 98, 3.746, 159, 10.1, 1.33, 700, 1840, 0, 78.6, 118.1, 92
1464974767.92194, 0, 8, 159, 451.68, 1673.1, 133.69, 22, 155, 148, 98, 3.753, 160, 10.16, 1.27, 670, 1840, 0, 78, 111.6, 92
1464974770.74647, 0, 8, 160, 454.51, 1683.6, 134.51, 22, 155, 145, 99, 3.73, 161, 10.17, 1.3, 690, 1860, 0, 76.5, 116.5, 92
1464974773.50274, 0, 8, 161, 457.26, 1693.9, 134.67, 22, 155, 145, 100, 3.726, 162, 10.16, 1.3, 680, 1870, 0, 78.5, 117.5, 92
1464974776.20276, 0, 8, 162, 459.97, 1704, 134.42, 22, 155, 146, 100, 3.733, 163, 10.36, 1.36, 720, 1790, 0, 75.6, 111.9, 92
1464974778.96338, 0, 8, 163, 462.72, 1714.5, 133.55, 22, 155, 149, 101, 3.757, 164, 10.1, 1.33, 690, 1860, 0, 83, 118.7, 92
1464974781.66285, 0, 8, 164, 465.41, 1724.7, 132.27, 22, 156, 153, 101, 3.794, 165, 10.44, 1.33, 690, 1790, 0, 78.7, 112, 92
1464974784.36313, 0, 8, 165, 468.13, 1735, 132.43, 22, 156, 152, 102, 3.789, 166, 10.16, 1.33, 690, 1830, 0, 77.2, 111.6, 92
1464974787.00321, 0, 8, 166, 470.76, 1745, 132.74, 22, 156, 151, 103, 3.78, 167, 10.3, 1.33, 710, 1730, 0, 80.5, 120.9, 92
1464974789.82271, 0, 8, 167, 473.58, 1755.6, 131.32, 23, 156, 156, 103, 3.821, 168, 10.03, 1.33, 690, 1940, 0, 73, 111.6, 92
1464974792.61344, 0, 8, 168, 476.39, 1766.1, 134.23, 21, 156, 146, 104, 3.738, 169, 10.63, 1.36, 720, 1910, 0, 76.6, 115.8, 92
1464974795.31369, 0, 8, 169, 479.08, 1776.1, 134.51, 22, 156, 145, 105, 3.73, 170, 10.36, 1.3, 690, 1820, 0, 76.8, 111.8, 92
1464974798.1036, 0, 8, 170, 481.86, 1786.4, 134.73, 22, 156, 145, 105, 3.724, 171, 10.17, 1.36, 720, 1870, 0, 72.3, 106.4, 92
1464974800.74295, 0, 8, 171, 484.49, 1796.2, 135.58, 22, 156, 142, 106, 3.701, 172, 10.16, 1.3, 710, 1870, 0, 73.8, 107.8, 92
1464974803.59355, 0, 8, 172, 487.35, 1806.7, 135.73, 22, 156, 142, 106, 3.697, 173, 10.22, 1.33, 710, 1830, 0, 75.1, 108.6, 92
1464974806.32387, 0, 8, 173, 490.09, 1817, 135.12, 22, 156, 143, 107, 3.714, 174, 10.16, 1.36, 720, 1830, 0, 77.1, 118.7, 92
1464974808.99393, 0, 8, 174, 492.75, 1827.1, 133.63, 22, 156, 148, 108, 3.755, 175, 10.24, 1.33, 690, 1770, 0, 81.3, 124.2, 92
1464974811.78407, 0, 8, 175, 495.52, 1837.6, 132.22, 23, 156, 153, 108, 3.795, 176, 10.09, 1.33, 690, 1880, 0, 78.8, 126.1, 92
1464974814.42413, 0, 8, 176, 498.19, 1847.7, 132.32, 22, 156, 153, 109, 3.792, 177, 10.44, 1.3, 670, 1770, 0, 83.3, 123.5, 92
1464974817.03343, 0, 8, 177, 500.78, 1857.9, 130.65, 23, 156, 159, 109, 3.841, 178, 10.17, 1.36, 670, 1770, 0, 90.3, 129, 92
1464974819.82354, 0, 8, 178, 503.6, 1868.8, 128.75, 22, 156, 166, 110, 3.898, 179, 10.63, 1.33, 670, 1840, 0, 84.5, 126.8, 92
1464974822.70439, 0, 8, 179, 506.46, 1879.9, 129.49, 21, 156, 163, 111, 3.876, 180, 10.98, 1.36, 690, 1860, 0, 87.4, 134.9, 92
1464974825.37454, 0, 8, 180, 509.14, 1890.3, 129.01, 22, 157, 165, 111, 3.89, 181, 10.64, 1.33, 680, 1800, 0, 83.2, 125, 92
1464974828.1046, 0, 8, 181, 511.87, 1900.9, 129.43, 22, 157, 163, 112, 3.878, 182, 10.44, 1.36, 690, 1820, 0, 82.4, 125.4, 92
1464974830.83468, 0, 8, 182, 514.58, 1911.4, 129.47, 22, 157, 163, 113, 3.876, 183, 10.43, 1.33, 670, 1860, 0, 84, 123.9, 92
1464974833.41463, 0, 8, 183, 517.18, 1921.4, 130.03, 22, 157, 161, 113, 3.859, 184, 10.57, 1.33, 680, 1860, 0, 81.1, 120.9, 92
1464974836.14501, 0, 8, 184, 519.91, 1931.8, 130.9, 22, 157, 158, 114, 3.834, 185, 10.43, 1.33, 680, 1720, 0, 78.9, 117.8, 92
1464974838.78485, 0, 8, 185, 522.56, 1942.2, 130.44, 23, 158, 160, 115, 3.847, 186, 10.04, 1.36, 690, 1770, 0, 87.7, 134.4, 92
1464974841.42505, 0, 8, 186, 525.18, 1952.4, 128.08, 23, 158, 169, 115, 3.918, 187, 10.25, 1.3, 650, 1750, 0, 84.7, 122.9, 92
1464974844.12545, 0, 8, 187, 527.87, 1962.9, 128.57, 23, 158, 167, 116, 3.903, 188, 10.23, 1.33, 670, 1840, 0, 82, 122.8, 92
1464974846.7052, 0, 8, 188, 530.44, 1972.7, 129.99, 22, 158, 161, 116, 3.861, 189, 10.44, 1.3, 670, 1700, 0, 77.6, 111.2, 92
1464974849.28522, 0, 8, 189, 533.02, 1982.6, 130.99, 23, 158, 157, 117, 3.831, 190, 9.83, 1.3, 670, 1720, 0, 79.2, 113.8, 91
1464974851.80536, 0, 8, 190, 535.56, 1992.2, 131.71, 23, 158, 155, 118, 3.81, 191, 9.89, 1.3, 680, 1650, 0, 72, 106.2, 93
1464974854.17891, 0, 8, 191, 537.92, 2001.1, 132.91, 23, 157, 151, 118, 3.775, 192, 9.65, 1.33, 700, 1650, 0, 72.2, 104.5, 92
