index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Interval type,Workout state,Rowing state,Stroke count,Stroke state,Total work distance,Piece duration,Piece distance, DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance,Rest time,Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time,Last split distance, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
0,1712902823.237221,6.0,0.0,3.0,95.0,Time,Running,Active,1,Recovery,0 m,0:00.0,0 m,0.0,168.2,2:47.7,0 m,0:00,1,74,0,2:47.7,74.0,0,0:00.0,0 m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9726516052318672,0.0,0.0,0.0,1.0,4.0,0,inf,95.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6.0,74.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1,1712902824.237221,9.0,0.0,3.0,99.0,Time,Running,Active,1,Recovery,0 m,0:00.0,0 m,0.0,168.2,0:00.0,0 m,0:00,1,0,0,2:41.3,84.0,0,0:00.0,0 m,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9726516052318672,0.0,0.0,0.0,1.0,4.0,0,inf,99.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2,1712902825.237221,12.0,0.0,3.0,100.0,Time,Running,Active,1,Driving,0 m,0:00.0,0 m,0.0,168.2,0:00.0,0 m,0:00,1,0,0,2:41.3,84.0,0,0:00.0,0 m,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.9726516052318672,0.0,0.0,0.0,1.0,4.0,0,inf,100.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,12.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3,1712902826.237221,15.0,0.0,3.0,100.0,Time,Running,Active,2,Recovery,0 m,0:00.0,0 m,106.0,168.2,0:00.0,0 m,0:00,1,0,0,2:41.3,84.0,0,0:00.0,0 m,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.9726516052318672,0.0,0.0,0.0,1.0,4.0,0,inf,100.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,15.0,84.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4,1712902827.237221,18.0,19.0,3.1,102.0,Time,Running,Active,2,Recovery,0 m,0:00.0,0 m,106.0,160.7,2:42.1,0 m,0:00,1,82,0,2:42.1,82.0,0,0:00.0,0 m,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.1113876789047916,0.0,0.0,0.0,1.0,4.0,0,258.94736842105266,102.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,18.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
5,1712902828.337221,21.0,19.0,3.1,102.0,Time,Running,Active,2,Driving,0 m,0:00.0,0 m,106.0,160.7,2:42.1,0 m,0:00,1,82,0,2:42.1,82.0,0,0:00.0,0 m,0.0,5.099999904632568,0.0,0.0,0.0,0.0,0.0,3.1113876789047916,0.0,0.0,0.0,1.0,4.0,0,258.94736842105266,102.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,21.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
6,1712902829.337221,24.0,19.0,3.1,101.0,Time,Running,Active,3,Recovery,0 m,0:00.0,0 m,105.0,160.7,2:42.1,0 m,0:00,1,82,0,2:42.1,82.0,0,0:00.0,0 m,0.0,6.099999904632568,0.0,0.0,0.0,0.0,0.0,3.1113876789047916,0.0,0.0,0.0,1.0,4.0,0,258.94736842105266,101.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,24.0,82.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
7,1712902830.237221,27.0,18.0,2.9,101.0,Time,Running,Active,3,Recovery,0 m,0:00.0,0 m,105.0,172.4,2:46.4,0 m,0:00,1,76,1,2:46.4,76.0,1,0:00.0,0 m,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.9002320185614847,0.0,0.0,0.0,1.0,4.0,1,253.33333333333334,101.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,27.0,76.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
8,1712902831.337221,30.0,18.0,2.9,103.0,Time,Running,Active,3,Driving,0 m,0:00.0,0 m,105.0,172.4,2:46.4,0 m,0:00,1,76,1,2:46.4,76.0,1,0:00.0,0 m,0.0,8.099999904632568,0.0,0.0,0.0,0.0,0.0,2.9002320185614847,0.0,0.0,0.0,1.0,4.0,1,253.33333333333334,103.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,30.0,76.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
9,1712902832.337221,33.0,18.0,2.9,102.0,Time,Running,Active,4,Recovery,0 m,0:00.0,0 m,105.0,172.4,2:46.4,0 m,0:00,1,76,1,2:46.4,76.0,1,0:00.0,0 m,0.0,9.099999904632568,0.0,0.0,0.0,0.0,0.0,2.9002320185614847,0.0,0.0,0.0,1.0,4.0,1,253.33333333333334,102.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,33.0,76.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
10,1712902833.337221,36.0,19.0,3.0,102.0,Time,Running,Active,4,Recovery,0 m,0:00.0,0 m,105.0,165.8,2:46.0,0 m,0:00,1,77,1,2:46.0,77.0,1,0:00.0,0 m,0.0,10.099999904632568,0.0,0.0,0.0,0.0,0.0,3.01568154402895,0.0,0.0,0.0,1.0,4.0,2,243.1578947368421,102.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,36.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
11,1712902834.337221,39.0,19.0,3.0,101.0,Time,Running,Active,4,Recovery,0 m,0:00.0,0 m,105.0,165.8,2:46.0,0 m,0:00,1,77,1,2:46.0,77.0,1,0:00.0,0 m,0.0,11.099999904632568,0.0,0.0,0.0,0.0,0.0,3.01568154402895,0.0,0.0,0.0,1.0,4.0,2,243.1578947368421,101.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,39.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
12,1712902835.337221,42.0,19.0,3.0,98.0,Time,Running,Active,4,Dwelling,0 m,0:00.0,0 m,105.0,165.8,2:46.0,0 m,0:00,1,77,1,2:46.0,77.0,1,0:00.0,0 m,0.0,12.099999904632568,0.0,0.0,0.0,0.0,0.0,3.01568154402895,0.0,0.0,0.0,1.0,4.0,2,243.1578947368421,98.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,42.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
13,1712902836.337221,45.0,17.0,3.0,97.0,Time,Running,Active,5,Recovery,0 m,0:00.0,0 m,105.0,167.6,2:46.3,0 m,0:00,1,76,2,2:46.3,76.0,2,0:00.0,0 m,0.0,13.099999904632568,0.0,0.0,0.0,0.0,0.0,2.983293556085919,0.0,0.0,0.0,1.0,4.0,3,268.2352941176471,97.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,45.0,76.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
14,1712902837.337221,48.0,17.0,3.0,96.0,Time,Running,Active,5,Recovery,0 m,0:00.0,0 m,105.0,167.6,2:46.3,0 m,0:00,1,76,2,2:46.3,76.0,2,0:00.0,0 m,0.0,14.099999904632568,0.0,0.0,0.0,0.0,0.0,2.983293556085919,0.0,0.0,0.0,1.0,4.0,3,268.2352941176471,96.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,48.0,76.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
15,1712902838.337221,51.0,17.0,3.0,97.0,Time,Running,Active,5,Driving,0 m,0:00.0,0 m,105.0,167.6,2:46.3,0 m,0:00,1,76,2,2:46.3,76.0,2,0:00.0,0 m,0.0,15.099999904632568,0.0,0.0,0.0,0.0,0.0,2.983293556085919,0.0,0.0,0.0,1.0,4.0,3,268.2352941176471,97.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,51.0,76.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
16,1712902839.337221,55.0,17.0,3.0,99.0,Time,Running,Active,6,Recovery,0 m,0:00.0,0 m,105.0,167.6,2:46.3,0 m,0:00,1,76,2,2:46.3,76.0,2,0:00.0,0 m,0.0,16.09999990463257,0.0,0.0,0.0,0.0,0.0,2.983293556085919,0.0,0.0,0.0,1.0,4.0,3,268.2352941176471,99.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,55.0,76.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
17,1712902840.337221,58.0,18.0,3.1,103.0,Time,Running,Active,6,Recovery,0 m,0:00.0,0 m,105.0,163.6,2:45.7,0 m,0:00,1,77,2,2:45.7,77.0,2,0:00.0,0 m,0.0,17.09999990463257,0.0,0.0,0.0,0.0,0.0,3.056234718826406,0.0,0.0,0.0,1.0,4.0,4,256.6666666666667,103.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,58.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
18,1712902841.337221,61.0,18.0,3.1,105.0,Time,Running,Active,6,Recovery,0 m,0:00.0,0 m,105.0,163.6,2:45.7,0 m,0:00,1,77,2,2:45.7,77.0,2,0:00.0,0 m,0.0,18.09999990463257,0.0,0.0,0.0,0.0,0.0,3.056234718826406,0.0,0.0,0.0,1.0,4.0,4,256.6666666666667,105.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,61.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
19,1712902842.337221,64.0,18.0,3.1,106.0,Time,Running,Active,6,Driving,0 m,0:00.0,0 m,105.0,163.6,2:45.7,0 m,0:00,1,77,2,2:45.7,77.0,2,0:00.0,0 m,0.0,19.09999990463257,0.0,0.0,0.0,0.0,0.0,3.056234718826406,0.0,0.0,0.0,1.0,4.0,4,256.6666666666667,106.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,64.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
20,1712902843.337221,67.0,18.0,3.1,107.0,Time,Running,Active,7,Recovery,0 m,0:00.0,0 m,105.0,163.6,2:45.7,0 m,0:00,1,77,2,2:45.7,77.0,2,0:00.0,0 m,0.0,20.09999990463257,0.0,0.0,0.0,0.0,0.0,3.056234718826406,0.0,0.0,0.0,1.0,4.0,5,256.6666666666667,107.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,67.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
21,1712902844.337221,70.0,16.0,3.0,107.0,Time,Running,Active,7,Recovery,0 m,0:00.0,0 m,105.0,166.1,2:45.7,0 m,0:00,1,77,3,2:45.7,77.0,3,0:00.0,0 m,0.0,21.09999990463257,0.0,0.0,0.0,0.0,0.0,3.0102347983142685,0.0,0.0,0.0,1.0,4.0,5,288.75,107.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,70.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
22,1712902845.337221,73.0,16.0,3.0,109.0,Time,Running,Active,7,Driving,0 m,0:00.0,0 m,105.0,166.1,2:45.7,0 m,0:00,1,77,3,2:45.7,77.0,3,0:00.0,0 m,0.0,22.09999990463257,0.0,0.0,0.0,0.0,0.0,3.0102347983142685,0.0,0.0,0.0,1.0,4.0,5,288.75,109.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,73.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
23,1712902846.437221,76.0,16.0,3.0,110.0,Time,Running,Active,8,Recovery,0 m,0:00.0,0 m,105.0,166.1,2:45.7,0 m,0:00,1,77,3,2:45.7,77.0,3,0:00.0,0 m,0.0,23.200000047683716,0.0,0.0,0.0,0.0,0.0,3.0102347983142685,0.0,0.0,0.0,1.0,4.0,5,288.75,110.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,76.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
24,1712902847.337221,79.0,17.0,3.0,111.0,Time,Running,Active,8,Recovery,0 m,0:00.0,0 m,105.0,166.4,2:45.7,0 m,0:00,1,77,3,2:45.7,77.0,3,0:00.0,0 m,0.0,24.09999990463257,0.0,0.0,0.0,0.0,0.0,3.004807692307692,0.0,0.0,0.0,1.0,4.0,6,271.7647058823529,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,79.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
25,1712902848.437221,82.0,17.0,3.0,112.0,Time,Running,Active,8,Recovery,0 m,0:00.0,0 m,105.0,166.4,2:45.7,0 m,0:00,1,77,3,2:45.7,77.0,3,0:00.0,0 m,0.0,25.200000047683716,0.0,0.0,0.0,0.0,0.0,3.004807692307692,0.0,0.0,0.0,1.0,4.0,6,271.7647058823529,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,82.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
26,1712902849.437221,85.0,17.0,3.0,112.0,Time,Running,Active,8,Driving,0 m,0:00.0,0 m,105.0,166.4,2:45.7,0 m,0:00,1,77,3,2:45.7,77.0,3,0:00.0,0 m,0.0,26.200000047683716,0.0,0.0,0.0,0.0,0.0,3.004807692307692,0.0,0.0,0.0,1.0,4.0,6,271.7647058823529,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,85.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
27,1712902850.437221,88.0,17.0,3.0,111.0,Time,Running,Active,9,Recovery,0 m,0:00.0,0 m,105.0,166.4,2:45.7,0 m,0:00,1,77,3,2:45.7,77.0,3,0:00.0,0 m,0.0,27.200000047683716,0.0,0.0,0.0,0.0,0.0,3.004807692307692,0.0,0.0,0.0,1.0,4.0,7,271.7647058823529,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,88.0,77.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
28,1712902851.437221,91.0,17.0,3.1,111.0,Time,Running,Active,9,Recovery,0 m,0:00.0,0 m,105.0,162.8,2:45.3,0 m,0:00,1,78,4,2:45.3,78.0,4,0:00.0,0 m,0.0,28.200000047683716,0.0,0.0,0.0,0.0,0.0,3.071253071253071,0.0,0.0,0.0,1.0,4.0,7,275.29411764705884,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,91.0,78.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
29,1712902852.437221,94.0,17.0,3.1,112.0,Time,Running,Active,9,Driving,0 m,0:00.0,0 m,105.0,162.8,2:45.3,0 m,0:00,1,78,4,2:45.3,78.0,4,0:00.0,0 m,0.0,29.200000047683716,0.0,0.0,0.0,0.0,0.0,3.071253071253071,0.0,0.0,0.0,1.0,4.0,7,275.29411764705884,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,94.0,78.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
30,1712902853.437221,98.0,17.0,3.1,111.0,Time,Running,Active,10,Recovery,0 m,0:00.0,0 m,105.0,162.8,2:45.3,0 m,0:00,1,78,4,2:45.3,78.0,4,0:00.0,0 m,0.0,30.200000047683716,0.0,0.0,0.0,0.0,0.0,3.071253071253071,0.0,0.0,0.0,1.0,4.0,7,275.29411764705884,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,98.0,78.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
31,1712902854.437221,101.0,17.0,3.1,110.0,Time,Running,Active,10,Recovery,0 m,0:00.0,0 m,105.0,161.4,2:44.8,0 m,0:00,1,78,5,2:44.8,78.0,5,0:00.0,0 m,0.0,31.200000047683716,0.0,0.0,0.0,0.0,0.0,3.097893432465923,0.0,0.0,0.0,1.0,4.0,8,275.29411764705884,110.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,101.0,78.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
32,1712902855.437221,104.0,17.0,3.1,109.0,Time,Running,Active,10,Recovery,0 m,0:00.0,0 m,105.0,161.4,2:44.8,0 m,0:00,1,78,5,2:44.8,78.0,5,0:00.0,0 m,0.0,32.200000047683716,0.0,0.0,0.0,0.0,0.0,3.097893432465923,0.0,0.0,0.0,1.0,4.0,8,275.29411764705884,109.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,104.0,78.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
33,1712902856.437221,107.0,17.0,3.1,110.0,Time,Running,Active,10,Dwelling,0 m,0:00.0,0 m,105.0,161.4,2:44.8,0 m,0:00,1,78,5,2:44.8,78.0,5,0:00.0,0 m,0.0,33.200000047683716,0.0,0.0,0.0,0.0,0.0,3.097893432465923,0.0,0.0,0.0,1.0,4.0,8,275.29411764705884,110.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,107.0,78.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
34,1712902857.437221,110.0,18.0,3.1,110.0,Time,Running,Active,11,Recovery,0 m,0:00.0,0 m,105.0,161.3,2:44.4,0 m,0:00,1,79,5,2:44.4,79.0,5,0:00.0,0 m,0.0,34.200000047683716,0.0,0.0,0.0,0.0,0.0,3.09981401115933,0.0,0.0,0.0,1.0,4.0,9,263.3333333333333,110.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,110.0,79.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
35,1712902858.437221,113.0,18.0,3.1,110.0,Time,Running,Active,11,Recovery,0 m,0:00.0,0 m,105.0,161.3,2:44.4,0 m,0:00,1,79,5,2:44.4,79.0,5,0:00.0,0 m,0.0,35.200000047683716,0.0,0.0,0.0,0.0,0.0,3.09981401115933,0.0,0.0,0.0,1.0,4.0,9,263.3333333333333,110.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,113.0,79.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
36,1712902859.437221,116.0,18.0,3.1,113.0,Time,Running,Active,11,Driving,0 m,0:00.0,0 m,105.0,161.3,2:44.4,0 m,0:00,1,79,5,2:44.4,79.0,5,0:00.0,0 m,0.0,36.200000047683716,0.0,0.0,0.0,0.0,0.0,3.09981401115933,0.0,0.0,0.0,1.0,4.0,9,263.3333333333333,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,116.0,79.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
37,1712902860.437221,120.0,18.0,3.1,112.0,Time,Running,Active,12,Recovery,0 m,0:00.0,0 m,105.0,161.3,2:44.4,0 m,0:00,1,79,5,2:44.4,79.0,5,0:00.0,0 m,0.0,37.200000047683716,0.0,0.0,0.0,0.0,0.0,3.09981401115933,0.0,0.0,0.0,1.0,4.0,10,263.3333333333333,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,120.0,79.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
38,1712902861.437221,123.0,17.0,3.1,112.0,Time,Running,Active,12,Recovery,0 m,0:00.0,0 m,105.0,160.6,2:44.0,0 m,0:00,1,79,6,2:44.0,79.0,6,0:00.0,0 m,0.0,38.200000047683716,0.0,0.0,0.0,0.0,0.0,3.1133250311332503,0.0,0.0,0.0,1.0,4.0,10,278.8235294117647,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,123.0,79.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
39,1712902862.537221,126.0,17.0,3.1,112.0,Time,Running,Active,12,Recovery,0 m,0:00.0,0 m,105.0,160.6,2:44.0,0 m,0:00,1,79,6,2:44.0,79.0,6,0:00.0,0 m,0.0,39.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1133250311332503,0.0,0.0,0.0,1.0,4.0,10,278.8235294117647,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,126.0,79.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
40,1712902863.537221,129.0,17.0,3.1,112.0,Time,Running,Active,13,Recovery,0 m,0:00.0,0 m,105.0,160.6,2:44.0,0 m,0:00,1,79,6,2:44.0,79.0,6,0:00.0,0 m,0.0,40.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1133250311332503,0.0,0.0,0.0,1.0,4.0,10,278.8235294117647,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,129.0,79.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
41,1712902864.537221,132.0,18.0,3.2,113.0,Time,Running,Active,13,Recovery,0 m,0:00.0,0 m,105.0,158.7,2:43.6,0 m,0:00,1,80,6,2:43.6,80.0,6,0:00.0,0 m,0.0,41.299999952316284,0.0,0.0,0.0,0.0,0.0,3.15059861373661,0.0,0.0,0.0,1.0,4.0,11,266.6666666666667,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,132.0,80.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
42,1712902865.537221,135.0,18.0,3.2,115.0,Time,Running,Active,13,Recovery,0 m,0:00.0,0 m,105.0,158.7,2:43.6,0 m,0:00,1,80,6,2:43.6,80.0,6,0:00.0,0 m,0.0,42.299999952316284,0.0,0.0,0.0,0.0,0.0,3.15059861373661,0.0,0.0,0.0,1.0,4.0,11,266.6666666666667,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,135.0,80.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
43,1712902866.537221,139.0,18.0,3.2,115.0,Time,Running,Active,13,Driving,0 m,0:00.0,0 m,105.0,158.7,2:43.6,0 m,0:00,1,80,6,2:43.6,80.0,6,0:00.0,0 m,0.0,43.299999952316284,0.0,0.0,0.0,0.0,0.0,3.15059861373661,0.0,0.0,0.0,1.0,4.0,11,266.6666666666667,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,139.0,80.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
44,1712902867.537221,142.0,18.0,3.2,116.0,Time,Running,Active,14,Recovery,0 m,0:00.0,0 m,105.0,158.7,2:43.6,0 m,0:00,1,80,6,2:43.6,80.0,6,0:00.0,0 m,0.0,44.299999952316284,0.0,0.0,0.0,0.0,0.0,3.15059861373661,0.0,0.0,0.0,1.0,4.0,12,266.6666666666667,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,142.0,80.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
45,1712902868.537221,145.0,18.0,3.2,116.0,Time,Running,Active,14,Recovery,0 m,0:00.0,0 m,105.0,158.6,2:43.2,0 m,0:00,1,81,7,2:43.2,81.0,7,0:00.0,0 m,0.0,45.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1525851197982346,0.0,0.0,0.0,1.0,4.0,12,270.0,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,145.0,81.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
46,1712902869.537221,148.0,18.0,3.2,117.0,Time,Running,Active,14,Driving,0 m,0:00.0,0 m,105.0,158.6,2:43.2,0 m,0:00,1,81,7,2:43.2,81.0,7,0:00.0,0 m,0.0,46.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1525851197982346,0.0,0.0,0.0,1.0,4.0,12,270.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,148.0,81.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
47,1712902870.537221,151.0,18.0,3.2,116.0,Time,Running,Active,15,Recovery,0 m,0:00.0,0 m,105.0,158.6,2:43.2,0 m,0:00,1,81,7,2:43.2,81.0,7,0:00.0,0 m,0.0,47.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1525851197982346,0.0,0.0,0.0,1.0,4.0,13,270.0,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,151.0,81.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
48,1712902871.537221,155.0,18.0,3.2,117.0,Time,Running,Active,15,Recovery,0 m,0:00.0,0 m,105.0,159.1,2:42.8,0 m,0:00,1,81,7,2:42.8,81.0,7,0:00.0,0 m,0.0,48.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1426775612822127,0.0,0.0,0.0,1.0,4.0,13,270.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,155.0,81.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
49,1712902872.537221,157.0,18.0,3.2,117.0,Time,Running,Active,15,Recovery,0 m,0:00.0,0 m,105.0,159.1,2:42.8,0 m,0:00,1,81,7,2:42.8,81.0,7,0:00.0,0 m,0.0,49.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1426775612822127,0.0,0.0,0.0,1.0,4.0,13,270.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,157.0,81.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
50,1712902873.537221,161.0,18.0,3.2,116.0,Time,Running,Active,16,Recovery,0 m,0:00.0,0 m,105.0,159.1,2:42.8,0 m,0:00,1,81,7,2:42.8,81.0,7,0:00.0,0 m,0.0,50.299999952316284,0.0,0.0,0.0,0.0,0.0,3.1426775612822127,0.0,0.0,0.0,1.0,4.0,13,270.0,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,161.0,81.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
