index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
21,1458071437.512,215.0598,113.05614999999999,242.2063,15.30368,25.0,147.0,0.3333333,,0.0,48.64900016784668,0.0,0.0,0.0,0.0,0.0,0.0,4.422581168737835,0.0,0.0,0.0,1.0,4.0,21,581.29512,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,215.0598,0.0,0.0,0.0,0.0,242.2063,0.0,124.30000000000001,169.5,203.4,237.3,271.2
22,1458071439.822,225.2639,112.7782,244.0015,16.02905,25.0,147.0,0.3333333,,0.0,50.95900011062622,0.0,0.0,0.0,0.0,0.0,0.0,4.433480938692052,0.0,0.0,0.0,1.0,4.0,22,585.6036,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,225.2639,0.0,0.0,0.0,0.0,244.0015,0.0,124.30000000000001,169.5,203.4,237.3,271.2
23,1458071442.223,235.8491,113.54295,239.1045,16.78013,25.0,149.0,0.3333333,,0.0,53.360000133514404,0.0,0.0,0.0,0.0,0.0,0.0,4.403619951745132,0.0,0.0,0.0,1.0,4.0,23,573.8508,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,235.8491,0.0,0.0,0.0,0.0,239.1045,0.0,124.30000000000001,169.5,203.4,237.3,271.2
24,1458071444.621,246.3523,113.9824,236.3494,17.51919,25.0,149.0,0.3333333,,0.0,55.75800013542175,0.0,0.0,0.0,0.0,0.0,0.0,4.386642148261486,0.0,0.0,0.0,1.0,4.0,24,567.23856,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,246.3523,0.0,0.0,0.0,236.3494,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
25,1458071447.015,256.856,113.98745000000001,236.3181,18.25964,25.0,150.0,0.3333333,,0.0,58.152000188827515,0.0,0.0,0.0,0.0,0.0,0.0,4.38644780631552,0.0,0.0,0.0,1.0,4.0,25,567.1634399999999,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,256.856,0.0,0.0,0.0,236.3181,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
26,1458071449.419,267.4998,113.2675,240.853,19.01854,26.0,151.0,0.3333333,,0.0,60.555999994277954,0.0,0.0,0.0,0.0,0.0,0.0,4.414328911647207,0.0,0.0,0.0,1.0,4.0,26,555.8146153846154,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,267.4998,0.0,0.0,0.0,0.0,240.853,0.0,124.30000000000001,169.5,203.4,237.3,271.2
27,1458071451.815,278.0616,113.07235,242.1023,19.76766,24.0,152.0,0.3333333,,0.0,62.9520001411438,0.0,0.0,0.0,0.0,0.0,0.0,4.421947540667546,0.0,0.0,0.0,1.0,4.0,27,605.25575,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,278.0616,0.0,0.0,0.0,0.0,242.1023,0.0,124.30000000000001,169.5,203.4,237.3,271.2
28,1458071454.216,288.6274,113.6503,238.4276,20.51518,25.0,153.0,0.3333333,,0.0,65.35300016403198,0.0,0.0,0.0,0.0,0.0,0.0,4.399460450170391,0.0,0.0,0.0,1.0,4.0,28,572.2262400000001,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,288.6274,0.0,0.0,0.0,0.0,238.4276,0.0,124.30000000000001,169.5,203.4,237.3,271.2
29,1458071456.714,299.7622,112.6194,245.0352,21.31552,25.0,154.0,0.3333333,,0.0,67.8510000705719,0.0,0.0,0.0,0.0,0.0,0.0,4.439732408448278,0.0,0.0,0.0,1.0,4.0,29,588.08448,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,299.7622,0.0,0.0,0.0,0.0,245.0352,0.0,124.30000000000001,169.5,203.4,237.3,271.2
30,1458071459.116,310.3318,113.28215,240.7596,22.06346,24.0,154.0,0.3333333,,0.0,70.25300002098083,0.0,0.0,0.0,0.0,0.0,0.0,4.413758036901665,0.0,0.0,0.0,1.0,4.0,30,601.899,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,310.3318,0.0,0.0,0.0,0.0,240.7596,0.0,124.30000000000001,169.5,203.4,237.3,271.2
