index,index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min), HRCur (bpm), Stroke500mPace (sec/500m), Power (watts), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), PeakDriveForce (lbs), lapIdx, ElapsedTime (sec), latitude, longitude,GPS Speed,catch,slip,finish,wash,driveenergy,peakforceangle, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
718,540,1617104572.613,5572.15,20.5,147.0,147.492,152.7,9.8,1180.0,1750.0,53.43710517915031,106.94165306572069,622,1787.6139998435974,52.2405179,6.8267096,3.39,-60.0,10.0,46.0,14.0,446.9268292682927,-18.0,0.0,0.0,3.3900143736609447,237.7,475.7000000000001,1.0,4.0,552,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,5572.15,0.0,152.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
719,541,1617104575.605,5582.03,19.5,146.0,149.7,146.3,9.9,1150.0,1840.0,55.59527181659181,104.60363920849238,622,1790.6059999465942,52.240461,6.8268209,3.34,-60.0,6.0,46.0,15.0,450.15384615384613,-32.0,0.0,0.0,3.3400133600534403,247.30000000000004,465.3,1.0,4.0,553,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,5582.03,0.0,146.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
720,542,1617104578.445,5591.82,20.5,146.0,150.602,142.0,9.8,1190.0,1790.0,51.14405312686873,94.397309485592,622,1793.4459998607635,52.2404016,6.8269268,3.32,-61.0,5.0,44.0,12.0,415.609756097561,-3.0,0.0,0.0,3.3200090304245626,227.5,419.9000000000001,1.0,4.0,554,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,5591.82,0.0,142.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
721,1426,1617104581.183,5600.43,20.5,145.0,150.602,3.6,8.6,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1796.1840000152588,52.2403495,6.8270201,3.32,13.0,11.0,33.0,17.0,10.536585365853659,15.0,0.0,0.0,3.3200090304245626,5.1,21.0,1.0,4.0,555,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5600.43,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
722,543,1617104581.339,5600.93,20.5,145.0,149.253,144.6,0.5,1180.0,1710.0,51.7285565911758,99.0508562975752,622,1796.3399999141693,52.2403463,6.8270253,3.35,-59.0,6.0,46.0,15.0,423.219512195122,-31.0,0.0,0.0,3.350016415080434,230.10000000000002,440.5999999999999,1.0,4.0,555,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5600.93,0.0,144.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
723,544,1617104584.242,5610.36,21.0,145.0,149.7,159.4,9.4,1250.0,1650.0,51.54870937138901,105.5703180148464,622,1799.2430000305176,52.2402874,6.8271248,3.34,-60.0,6.0,45.0,13.0,455.42857142857144,-28.0,0.0,0.0,3.3400133600534403,229.3,469.6000000000001,1.0,4.0,556,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5610.36,0.0,159.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
724,1355,1617104585.0,5613.42,21.0,145.0,149.7,3.6,3.1,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1800.0009999275208,52.2402682,6.8271569,3.34,13.0,11.0,33.0,17.0,10.285714285714286,15.0,0.0,0.0,3.3400133600534403,5.1,21.0,1.0,4.0,557,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5613.42,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
725,545,1617104587.222,5620.4,21.0,145.0,150.15,166.4,7.0,1260.0,1620.0,52.47042637279631,115.25958698085977,622,1802.2229998111725,52.2402246,6.8272304,3.33,-61.0,7.0,45.0,13.0,475.42857142857144,-13.0,0.0,0.0,3.33000333000333,233.4,512.7,1.0,4.0,557,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5620.4,0.0,166.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
726,546,1617104590.226,5630.23,20.5,144.0,149.253,161.4,9.8,1140.0,1750.0,57.10149228230618,107.00909577314071,622,1805.2269999980929,52.2401645,6.8273361,3.35,-61.0,6.0,44.0,13.0,472.390243902439,-25.0,0.0,0.0,3.350016415080434,254.0,476.0,1.0,4.0,559,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5630.23,0.0,161.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
727,1306,1617104590.753,5632.77,20.5,143.0,149.253,3.6,2.5,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1805.7539999485016,52.2401484,6.8273625,3.35,13.0,11.0,33.0,17.0,10.536585365853659,15.0,0.0,0.0,3.350016415080434,5.1,21.0,1.0,4.0,559,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5632.77,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
728,547,1617104593.226,5640.29,20.0,143.0,150.15,153.5,7.5,1210.0,1750.0,53.99912774098403,109.59439955757584,622,1808.2269999980929,52.2401007,6.8274407,3.33,-60.0,5.0,46.0,18.0,460.5,-14.0,0.0,0.0,3.33000333000333,240.2,487.5,1.0,4.0,560,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5640.29,0.0,153.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
729,548,1617104596.218,5649.62,20.5,143.0,154.798,153.6,9.3,1160.0,1690.0,54.74099752260455,96.60043792798018,622,1811.218999862671,52.2400425,6.8275392,3.23,-61.0,5.0,48.0,16.0,449.5609756097561,-10.0,0.0,0.0,3.230015891678187,243.50000000000003,429.7,1.0,4.0,561,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5649.62,0.0,153.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
730,549,1617104598.812,5658.82,21.0,145.0,154.798,169.5,9.2,1200.0,1680.0,55.50534820669841,113.59600019783194,622,1813.8129999637604,52.2399836,6.8276338,3.23,-60.0,7.0,46.0,13.0,484.2857142857143,-24.0,0.0,0.0,3.230015891678187,246.9,505.3,1.0,4.0,561,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5658.82,0.0,169.5,169.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
731,550,1617104601.613,5667.31,21.0,146.0,158.73,178.2,8.5,1160.0,1660.0,60.36122314094177,112.71924500137132,622,1816.6139998435972,52.2399318,6.8277253,3.15,-62.0,7.0,49.0,15.0,509.14285714285717,-18.0,0.0,0.0,3.1500031500031502,268.5,501.3999999999999,1.0,4.0,562,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,5667.31,0.0,0.0,178.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
732,551,1617104604.605,5677.57,21.0,146.0,159.235,168.6,10.3,1150.0,1680.0,57.95576657629344,117.64256264303474,622,1819.6059999465945,52.2398653,6.8278296,3.14,-60.0,7.0,48.0,18.0,481.7142857142857,-20.0,0.0,0.0,3.1400131880553896,257.8,523.3,1.0,4.0,563,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,5677.57,0.0,168.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
733,552,1617104607.406,5687.41,20.5,147.0,151.975,172.0,9.8,1220.0,1740.0,57.64103394166655,121.62168238081748,622,1822.4069998264315,52.2398012,6.827929,3.29,-61.0,5.0,46.0,13.0,503.4146341463415,-9.0,0.0,0.0,3.290014805066623,256.4,540.9999999999999,1.0,4.0,564,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,5687.41,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
734,553,1617104610.207,5696.61,20.5,145.0,151.975,172.3,9.2,1190.0,1700.0,58.96740718759414,111.3703908529704,622,1825.207999944687,52.2397423,6.8280237,3.29,-61.0,5.0,46.0,13.0,504.2926829268293,-13.0,0.0,0.0,3.290014805066623,262.3,495.40000000000003,1.0,4.0,565,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5696.61,0.0,0.0,172.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
735,1354,1617104611.285,5700.14,20.5,144.0,151.975,3.6,3.5,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1826.2860000133517,52.2397193,6.8280593,3.29,13.0,11.0,33.0,17.0,10.536585365853659,15.0,0.0,0.0,3.290014805066623,5.1,21.0,1.0,4.0,566,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5700.14,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
736,554,1617104613.21,5706.56,20.5,144.0,151.975,161.1,6.4,1190.0,1700.0,55.303020084438266,106.91917216324732,622,1828.210999965668,52.2396786,6.8281262,3.29,-60.0,6.0,46.0,12.0,471.5121951219512,-19.0,0.0,0.0,3.290014805066623,246.0,475.6,1.0,4.0,566,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5706.56,0.0,161.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
737,1599,1617104615.003,5712.87,20.5,143.0,151.975,3.6,6.3,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1830.0039999485016,52.2396386,6.8281918,3.29,13.0,11.0,33.0,17.0,10.536585365853659,15.0,0.0,0.0,3.290014805066623,5.1,21.0,1.0,4.0,567,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5712.87,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
738,555,1617104616.023,5715.88,21.0,144.0,151.975,157.9,3.0,1260.0,1660.0,50.98668680955529,99.77024517672236,622,1831.023999929428,52.2396198,6.8282234,3.29,-60.0,4.0,46.0,11.0,451.14285714285717,0.0,0.0,0.0,3.290014805066623,226.8,443.7999999999999,1.0,4.0,567,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5715.88,0.0,157.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
739,556,1617104618.816,5725.21,21.5,144.0,152.905,154.5,9.3,1210.0,1550.0,50.26729793040812,87.36078701143379,622,1833.816999912262,52.2395591,6.8283178,3.27,-61.0,6.0,46.0,12.0,431.16279069767444,-7.0,0.0,0.0,3.2700042510055263,223.60000000000002,388.6,1.0,4.0,568,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5725.21,0.0,154.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
740,557,1617104621.605,5734.43,22.0,144.0,153.374,179.0,9.2,1190.0,1540.0,57.64103394166655,114.65260261407934,622,1836.6059999465945,52.2394989,6.8284107,3.26,-61.0,7.0,44.0,13.0,488.1818181818182,-29.0,0.0,0.0,3.260004955207532,256.4,510.0,1.0,4.0,569,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5734.43,0.0,0.0,179.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
741,558,1617104624.406,5744.33,21.5,145.0,148.809,172.4,9.9,1230.0,1610.0,55.5503100116451,111.59519987770388,622,1839.4069998264315,52.239435,6.8285118,3.36,-61.0,6.0,47.0,13.0,481.1162790697674,-17.0,0.0,0.0,3.360011827241632,247.1,496.3999999999999,1.0,4.0,570,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5744.33,0.0,0.0,172.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
742,559,1617104627.21,5754.27,21.0,144.0,142.45,185.3,9.9,1190.0,1650.0,60.85580299535544,113.4835956854652,622,1842.210999965668,52.2393716,6.8286145,3.51,-61.0,5.0,46.0,10.0,529.4285714285714,-10.0,0.0,0.0,3.5100035100035103,270.7,504.8,1.0,4.0,571,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5754.27,0.0,0.0,185.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
743,560,1617104630.011,5764.24,21.0,144.0,140.845,191.1,10.0,1160.0,1640.0,61.88992450912949,122.363552162438,622,1845.0119998455048,52.2393089,6.8287188,3.55,-61.0,6.0,46.0,10.0,546.0,-10.0,0.0,0.0,3.5500017750008874,275.3,544.3,1.0,4.0,572,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5764.24,0.0,0.0,191.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
744,561,1617104633.214,5775.41,19.0,143.0,141.643,156.2,11.2,1170.0,2000.0,57.68599574661326,116.113861274847,622,1848.2149999141693,52.23924,6.8288379,3.53,-60.0,6.0,45.0,11.0,493.2631578947368,-15.0,0.0,0.0,3.5300014826006225,256.6,516.4999999999999,1.0,4.0,573,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5775.41,0.0,156.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
745,562,1617104636.207,5785.53,19.5,142.0,146.198,178.9,10.1,1100.0,1850.0,65.28454078260518,126.38763370516747,622,1851.207999944687,52.2391781,6.8289467,3.42,-59.0,6.0,45.0,12.0,550.4615384615385,-13.0,0.0,0.0,3.420019425710338,290.4,562.2,1.0,4.0,574,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5785.53,0.0,0.0,178.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
746,1473,1617104638.769,5793.96,19.5,142.0,146.198,3.6,8.4,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1853.7699999809265,52.2391274,6.8290386,3.42,13.0,11.0,33.0,17.0,11.076923076923077,15.0,0.0,0.0,3.420019425710338,5.1,21.0,1.0,4.0,575,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5793.96,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
747,1528,1617104641.308,5800.44,19.5,143.0,146.198,3.6,6.5,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1856.3090000152588,52.2390865,6.8291063,3.42,13.0,11.0,33.0,17.0,11.076923076923077,15.0,0.0,0.0,3.420019425710338,5.1,21.0,1.0,4.0,576,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5800.44,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
748,563,1617104643.808,5805.64,8.0,144.0,165.562,113.1,5.2,1240.0,1820.0,52.49290727526966,101.5237555696436,622,1858.8090000152588,52.2390538,6.8291606,3.02,-54.0,12.0,41.0,16.0,848.25,-13.0,0.0,0.0,3.020016670492021,233.5,451.6,1.0,4.0,576,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5805.64,113.1,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
749,1433,1617104645.0,5808.45,8.0,144.0,165.562,3.6,2.8,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1860.0009999275208,52.2390352,6.8291887,3.02,13.0,11.0,33.0,17.0,27.0,15.0,0.0,0.0,3.020016670492021,5.1,21.0,1.0,4.0,577,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5808.45,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
750,1323,1617104645.613,5810.04,35.5,144.0,212.765,3.6,1.6,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1860.6139998435972,52.2390249,6.8292047,2.35,13.0,11.0,33.0,17.0,6.084507042253521,15.0,0.0,0.0,2.350010575047588,5.1,21.0,1.0,4.0,577,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5810.04,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
751,564,1617104647.23,5813.48,35.5,143.0,218.34,190.6,3.4,1260.0,1180.0,58.40538462576042,113.23630575825835,622,1862.2309999465945,52.2390025,6.8292395,2.29,-56.0,6.0,43.0,13.0,322.14084507042253,-8.0,0.0,0.0,2.2900064120179535,259.8,503.7,1.0,4.0,578,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5813.48,0.0,0.0,190.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
752,565,1617104650.222,5821.8,19.5,143.0,187.265,140.0,8.3,1180.0,1850.0,52.42546456784961,107.57111833497444,622,1865.2229998111725,52.2389488,6.8293244,2.67,-55.0,6.0,43.0,15.0,430.7692307692308,-15.0,0.0,0.0,2.670013083064107,233.2,478.5,1.0,4.0,579,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5821.8,0.0,140.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
753,566,1617104653.808,5832.33,16.5,143.0,177.935,120.4,10.5,1130.0,2410.0,55.66271452401185,124.296909775146,622,1868.8090000152588,52.2388828,6.829435,2.81,-55.0,10.0,48.0,20.0,437.8181818181818,-12.0,0.0,0.0,2.8100148930789333,247.59999999999997,552.9,1.0,4.0,580,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5832.33,120.4,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
754,567,1617104657.011,5841.54,18.5,143.0,179.211,177.1,9.2,1100.0,2060.0,71.26446084051598,138.0327411863622,622,1872.0119998455048,52.2388233,6.8295289,2.79,-58.0,5.0,46.0,14.0,574.3783783783783,-18.0,0.0,0.0,2.7900073098191513,317.0,614.0,1.0,4.0,581,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5841.54,0.0,0.0,177.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
755,568,1617104660.015,5851.01,20.5,143.0,174.216,149.3,9.5,1130.0,1800.0,54.69603571765785,123.3751927737387,622,1875.016000032425,52.2387625,6.8296262,2.87,-60.0,15.0,45.0,15.0,436.9756097560976,-15.0,0.0,0.0,2.870000459200073,243.3,548.8,1.0,4.0,582,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5851.01,0.0,149.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
756,569,1617104662.816,5860.29,20.5,142.0,158.227,176.3,9.3,1000.0,1850.0,68.27450081156057,124.5666806048262,622,1877.816999912262,52.238701,6.829718,3.16,-58.0,4.0,48.0,16.0,516.0,-18.0,0.0,0.0,3.160016937690786,303.7,554.1,1.0,4.0,583,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5860.29,0.0,0.0,176.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
757,570,1617104665.816,5870.09,20.0,142.0,154.798,177.5,9.8,1080.0,1840.0,64.8798845380849,130.2318680281101,622,1880.816999912262,52.2386376,6.8298178,3.23,-60.0,6.0,49.0,18.0,532.5,-19.0,0.0,0.0,3.230015891678187,288.59999999999997,579.3,1.0,4.0,584,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5870.09,0.0,0.0,177.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
758,571,1617104669.011,5880.01,19.0,141.0,157.232,162.5,9.9,1210.0,2070.0,62.67675609569671,132.36755376307826,622,1884.0119998455048,52.2385743,6.8299201,3.18,-59.0,4.0,47.0,17.0,513.1578947368421,-20.0,0.0,0.0,3.1800142464638244,278.8,588.8,1.0,4.0,585,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5880.01,0.0,162.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
759,572,1617104672.015,5889.82,20.0,141.0,157.232,169.5,9.8,1220.0,1750.0,57.64103394166655,124.49923789740616,622,1887.016000032425,52.2385125,6.8300228,3.18,-60.0,6.0,48.0,16.0,508.5,-25.0,0.0,0.0,3.1800142464638244,256.4,553.8000000000001,1.0,4.0,586,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5889.82,0.0,169.5,169.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
760,1437,1617104675.0,5898.86,20.0,140.0,157.232,3.6,9.0,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1890.0009999275208,52.2384579,6.8301205,3.18,13.0,11.0,33.0,17.0,10.8,15.0,0.0,0.0,3.1800142464638244,5.1,21.0,1.0,4.0,587,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5898.86,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
761,573,1617104675.007,5898.86,20.0,140.0,154.32,167.9,0.0,1100.0,1760.0,60.15889501868163,122.58836118717149,622,1890.0079998970032,52.2384579,6.8301205,3.24,-59.0,7.0,47.0,17.0,503.7,-19.0,0.0,0.0,3.2400207361327116,267.6,545.3,1.0,4.0,587,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5898.86,0.0,167.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
762,1233,1617104675.566,5900.59,20.0,140.0,154.32,3.6,1.7,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1890.566999912262,52.2384475,6.8301395,3.24,13.0,11.0,33.0,17.0,10.8,15.0,0.0,0.0,3.2400207361327116,5.1,21.0,1.0,4.0,587,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5900.59,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
763,574,1617104678.019,5908.06,19.0,139.0,163.398,141.9,7.5,1180.0,2030.0,55.460386401751705,125.08374136171322,622,1893.0199999809265,52.2383998,6.830217,3.06,-60.0,7.0,41.0,16.0,448.10526315789474,-18.0,0.0,0.0,3.0600129744550117,246.7,556.4,1.0,4.0,588,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5908.06,0.0,141.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
764,575,1617104681.433,5918.46,17.5,140.0,174.825,183.5,10.4,1090.0,1760.0,67.86984456704029,122.43099486985804,622,1896.4340000152588,52.2383334,6.8303242,2.86,-57.0,6.0,46.0,12.0,629.1428571428571,-9.0,0.0,0.0,2.86000286000286,301.9,544.5999999999999,1.0,4.0,589,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5918.46,0.0,0.0,183.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
765,576,1617104684.816,5928.63,17.5,142.0,170.068,217.3,10.2,1140.0,1240.0,65.77912063701886,128.68068575744903,622,1899.816999912262,52.2382678,6.8304277,2.94,-60.0,7.0,46.0,14.0,745.0285714285715,-22.0,0.0,0.0,2.940000470400075,292.6000000000001,572.3999999999999,1.0,4.0,590,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5928.63,0.0,0.0,0.0,217.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
766,577,1617104687.828,5938.27,19.5,142.0,168.35,166.7,9.6,1160.0,1840.0,61.21549743492903,123.46511638363212,622,1902.8289999961853,52.2382066,6.8305281,2.97,-59.0,7.0,49.0,20.0,512.9230769230769,-13.0,0.0,0.0,2.97000297000297,272.3,549.2,1.0,4.0,591,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5938.27,0.0,166.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
767,578,1617104690.812,5947.74,20.0,142.0,163.398,164.3,9.5,1170.0,1900.0,60.06897140878823,128.95045658712922,622,1905.8129999637604,52.2381472,6.8306276,3.06,-57.0,4.0,46.0,15.0,492.9,-24.0,0.0,0.0,3.0600129744550117,267.2,573.6,1.0,4.0,592,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5947.74,0.0,164.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
768,1556,1617104692.769,5954.59,20.0,142.0,163.398,3.6,6.9,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1907.7699999809265,52.2381046,6.8307,3.06,13.0,11.0,33.0,17.0,10.8,15.0,0.0,0.0,3.0600129744550117,5.1,21.0,1.0,4.0,592,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5954.59,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
769,579,1617104693.824,5957.56,20.5,142.0,159.235,159.5,3.0,1090.0,1780.0,59.16973530985428,112.60684048900458,622,1908.824999809265,52.2380864,6.8307319,3.14,-58.0,5.0,48.0,18.0,466.8292682926829,-22.0,0.0,0.0,3.1400131880553896,263.20000000000005,500.9,1.0,4.0,593,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5957.56,0.0,159.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
770,580,1617104696.613,5966.71,20.0,141.0,156.739,130.0,9.1,1200.0,1800.0,47.816879560813085,98.4888337357415,622,1911.6139998435972,52.2380297,6.830829,3.19,-57.0,7.0,46.0,21.0,390.0,-27.0,0.0,0.0,3.190016524285596,212.7,438.1,1.0,4.0,594,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5966.71,0.0,130.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
771,581,1617104699.617,5976.07,20.0,142.0,156.25,158.0,9.4,1120.0,1830.0,56.6968360377859,120.31779003736328,622,1914.6180000305176,52.23797,6.8309258,3.2,-59.0,14.0,49.0,15.0,474.0,-11.0,0.0,0.0,3.2,252.2,535.2,1.0,4.0,595,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5976.07,0.0,158.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
772,582,1617104702.82,5986.33,19.5,144.0,159.235,123.3,10.3,1060.0,1950.0,49.09829100179397,111.86497070738407,622,1917.8209998607635,52.237903,6.8310291,3.14,-57.0,20.0,48.0,19.0,379.38461538461536,-5.0,0.0,0.0,3.1400131880553896,218.39999999999998,497.6,1.0,4.0,596,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5986.33,123.3,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
773,1391,1617104705.0,5993.4,19.5,143.0,159.235,3.6,7.1,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1920.0009999275208,52.237856,6.831099,3.14,13.0,11.0,33.0,17.0,11.076923076923077,15.0,0.0,0.0,3.1400131880553896,5.1,21.0,1.0,4.0,596,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5993.4,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
