index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
161,161,0.0,25.0,0.0,0.0,171.0,1706.136,0.0,241.4546,113.17335,0.0,0.0,0.0,385344.0,384481.0,0.0,4.4180012343895445,0.0,0.0,1.0,4.0,160844,579.49104,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1706.136,0.0,0.0,0.0,0.0,241.4546,0.0,124.30000000000001,169.5,203.4,237.3,271.2
162,162,0.0,26.0,0.0,0.0,171.0,1716.271,0.0,246.2176,112.43885,0.0,0.0,0.0,387629.0,386766.0,0.0,4.446861560750577,0.0,0.0,1.0,4.0,161834,568.1944615384616,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1716.271,0.0,0.0,0.0,0.0,246.2176,0.0,124.30000000000001,169.5,203.4,237.3,271.2
163,163,0.0,25.0,0.0,0.0,171.0,1726.906,0.0,244.7473,112.66355,0.0,0.0,0.0,390026.0,389163.0,0.0,4.4379925894399745,0.0,0.0,1.0,4.0,162833,587.39352,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1726.906,0.0,0.0,0.0,0.0,244.7473,0.0,124.30000000000001,169.5,203.4,237.3,271.2
164,164,0.0,25.0,0.0,0.0,171.0,1737.544,0.0,241.5234,113.1626,0.0,0.0,0.0,392432.0,391569.0,0.0,4.418420927055405,0.0,0.0,1.0,4.0,163835,579.65616,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1737.544,0.0,0.0,0.0,0.0,241.5234,0.0,124.30000000000001,169.5,203.4,237.3,271.2
165,165,0.0,25.0,0.0,0.0,172.0,1748.11,0.0,239.6482,113.457,0.0,0.0,0.0,394829.0,393966.0,0.0,4.4069559392545194,0.0,0.0,1.0,4.0,164834,575.15568,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1748.11,0.0,0.0,0.0,0.0,239.6482,0.0,124.30000000000001,169.5,203.4,237.3,271.2
166,166,0.0,25.0,0.0,0.0,172.0,1758.7579999999998,0.0,240.9978,113.2448,0.0,0.0,0.0,397237.0,396374.0,0.0,4.415213766989742,0.0,0.0,1.0,4.0,165838,578.39472,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1758.7579999999998,0.0,0.0,0.0,0.0,240.9978,0.0,124.30000000000001,169.5,203.4,237.3,271.2
167,167,0.0,25.0,0.0,0.0,172.0,1769.404,0.0,244.3007,112.73215,0.0,0.0,0.0,399635.0,398772.0,0.0,4.43529197305294,0.0,0.0,1.0,4.0,166837,586.32168,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1769.404,0.0,0.0,0.0,0.0,244.3007,0.0,124.30000000000001,169.5,203.4,237.3,271.2
168,168,0.0,26.0,0.0,0.0,173.0,1779.539,0.0,241.3854,113.18415,0.0,0.0,0.0,401934.0,401071.0,0.0,4.417579669944953,0.0,0.0,1.0,4.0,167833,557.0432307692307,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1779.539,0.0,0.0,0.0,0.0,241.3854,0.0,124.30000000000001,169.5,203.4,237.3,271.2
169,169,0.0,26.0,0.0,0.0,173.0,1789.7479999999998,0.0,245.6534,112.52485,0.0,0.0,0.0,404235.0,403372.0,0.0,4.443462932854387,0.0,0.0,1.0,4.0,168830,566.8924615384615,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1789.7479999999998,0.0,0.0,0.0,0.0,245.6534,0.0,124.30000000000001,169.5,203.4,237.3,271.2
170,170,0.0,25.0,0.0,0.0,173.0,1800.394,0.0,245.8332,112.4974,0.0,0.0,0.0,406628.0,405765.0,0.0,4.444547162867764,0.0,0.0,1.0,4.0,169827,589.99968,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1800.394,0.0,0.0,0.0,0.0,245.8332,0.0,124.30000000000001,169.5,203.4,237.3,271.2
171,171,0.0,25.0,0.0,0.0,173.0,1811.111,0.0,243.2798,112.8896,0.0,0.0,0.0,409041.0,408178.0,0.0,4.429105958387663,0.0,0.0,1.0,4.0,170833,583.87152,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1811.111,0.0,0.0,0.0,0.0,243.2798,0.0,124.30000000000001,169.5,203.4,237.3,271.2
172,172,0.0,25.0,0.0,0.0,173.0,1821.249,0.0,243.93400000000003,112.7886,0.0,0.0,0.0,411337.0,410474.0,0.0,4.4330721367230375,0.0,0.0,1.0,4.0,171789,585.4416,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1821.249,0.0,0.0,0.0,0.0,243.93400000000003,0.0,124.30000000000001,169.5,203.4,237.3,271.2
173,173,0.0,25.0,0.0,0.0,173.0,1832.391,0.0,244.7026,112.6704,0.0,0.0,0.0,413837.0,412974.0,0.0,4.437722773683239,0.0,0.0,1.0,4.0,172831,587.2862399999999,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1832.391,0.0,0.0,0.0,0.0,244.7026,0.0,124.30000000000001,169.5,203.4,237.3,271.2
174,174,0.0,25.0,0.0,0.0,173.0,1842.594,0.0,246.7315,112.3607,0.0,0.0,0.0,416137.0,415274.0,0.0,4.449954476965701,0.0,0.0,1.0,4.0,173789,592.1556,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1842.594,0.0,0.0,0.0,0.0,246.7315,0.0,124.30000000000001,169.5,203.4,237.3,271.2
175,175,0.0,25.0,0.0,0.0,172.0,1853.302,0.0,244.9988,112.62494999999998,0.0,0.0,0.0,418544.0,417681.0,0.0,4.439513624645339,0.0,0.0,1.0,4.0,174792,587.99712,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1853.302,0.0,0.0,0.0,0.0,244.9988,0.0,124.30000000000001,169.5,203.4,237.3,271.2
176,176,0.0,25.0,0.0,0.0,173.0,1863.937,0.0,244.4969,112.702,0.0,0.0,0.0,420940.0,420077.0,0.0,4.436478500825185,0.0,0.0,1.0,4.0,175790,586.79256,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1863.937,0.0,0.0,0.0,0.0,244.4969,0.0,124.30000000000001,169.5,203.4,237.3,271.2
177,177,0.0,26.0,0.0,0.0,173.0,1873.55,0.0,241.085,113.23115,0.0,0.0,0.0,423127.0,422264.0,0.0,4.415746020419292,0.0,0.0,1.0,4.0,176738,556.35,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1873.55,0.0,0.0,0.0,0.0,241.085,0.0,124.30000000000001,169.5,203.4,237.3,271.2
178,178,0.0,26.0,0.0,0.0,173.0,1884.177,0.0,239.9169,113.4146,0.0,0.0,0.0,425531.0,424668.0,0.0,4.408603477859112,0.0,0.0,1.0,4.0,177780,553.6543846153846,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1884.177,0.0,0.0,0.0,0.0,239.9169,0.0,124.30000000000001,169.5,203.4,237.3,271.2
179,179,0.0,25.0,0.0,0.0,173.0,1894.754,0.0,237.1315,113.85695,0.0,0.0,0.0,427936.0,427073.0,0.0,4.391475443528041,0.0,0.0,1.0,4.0,178782,569.1156,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1894.754,0.0,0.0,0.0,237.1315,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
180,180,0.0,26.0,0.0,0.0,173.0,1904.827,0.0,240.6778,113.29495,0.0,0.0,0.0,430225.0,429362.0,0.0,4.413259372990588,0.0,0.0,1.0,4.0,179774,555.4103076923077,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1904.827,0.0,0.0,0.0,0.0,240.6778,0.0,124.30000000000001,169.5,203.4,237.3,271.2
181,181,0.0,25.0,0.0,0.0,172.0,1915.406,0.0,240.4298,113.33395,0.0,0.0,0.0,432624.0,431761.0,0.0,4.411740700822657,0.0,0.0,1.0,4.0,180773,577.03152,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1915.406,0.0,0.0,0.0,0.0,240.4298,0.0,124.30000000000001,169.5,203.4,237.3,271.2
182,182,0.0,26.0,0.0,0.0,173.0,1926.046,0.0,236.8187,113.9071,0.0,0.0,0.0,435039.0,434176.0,0.0,4.38954200396639,0.0,0.0,1.0,4.0,181820,546.5046923076924,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1926.046,0.0,0.0,0.0,236.8187,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
183,183,0.0,25.0,0.0,0.0,173.0,1936.176,0.0,242.0108,113.0866,0.0,0.0,0.0,437337.0,436474.0,0.0,4.421390332718465,0.0,0.0,1.0,4.0,182777,580.82592,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1936.176,0.0,0.0,0.0,0.0,242.0108,0.0,124.30000000000001,169.5,203.4,237.3,271.2
184,184,0.0,26.0,0.0,0.0,173.0,1946.887,0.0,248.8456,112.04160000000002,0.0,0.0,0.0,439730.0,438867.0,0.0,4.462628166680946,0.0,0.0,1.0,4.0,183814,574.2590769230769,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1946.887,0.0,0.0,0.0,0.0,248.8456,0.0,124.30000000000001,169.5,203.4,237.3,271.2
185,185,0.0,26.0,0.0,0.0,173.0,1957.165,0.0,250.7228,111.7613,0.0,0.0,0.0,442031.0,441168.0,0.0,4.473820544320798,0.0,0.0,1.0,4.0,184812,578.5910769230769,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1957.165,0.0,0.0,0.0,0.0,250.7228,0.0,124.30000000000001,169.5,203.4,237.3,271.2
186,186,0.0,25.0,0.0,0.0,173.0,1967.815,0.0,243.721,112.82145,0.0,0.0,0.0,444434.0,443571.0,0.0,4.4317813678161375,0.0,0.0,1.0,4.0,185813,584.9304,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,1967.815,0.0,0.0,0.0,0.0,243.721,0.0,124.30000000000001,169.5,203.4,237.3,271.2
187,187,0.0,26.0,0.0,0.0,172.0,1978.105,0.0,252.5082,111.49725,0.0,0.0,0.0,446729.0,445866.0,0.0,4.484415534912296,0.0,0.0,1.0,4.0,186807,582.7112307692307,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1978.105,0.0,0.0,0.0,0.0,252.5082,0.0,124.30000000000001,169.5,203.4,237.3,271.2
188,188,0.0,25.0,0.0,0.0,172.0,1988.903,0.0,254.0553,111.27045,0.0,0.0,0.0,449132.0,448269.0,0.0,4.493556015995262,0.0,0.0,1.0,4.0,187809,609.73272,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1988.903,0.0,0.0,0.0,0.0,254.0553,0.0,124.30000000000001,169.5,203.4,237.3,271.2
189,189,0.0,26.0,0.0,0.0,172.0,1999.058,0.0,244.7793,112.6586,0.0,0.0,0.0,451425.0,450562.0,0.0,4.438187586211794,0.0,0.0,1.0,4.0,188802,564.8753076923077,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,1999.058,0.0,0.0,0.0,0.0,244.7793,0.0,124.30000000000001,169.5,203.4,237.3,271.2
190,190,0.0,26.0,0.0,0.0,172.0,2009.765,0.0,246.3298,112.42175,0.0,0.0,0.0,453824.0,452961.0,0.0,4.447537954177016,0.0,0.0,1.0,4.0,189842,568.4533846153846,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2009.765,0.0,0.0,0.0,0.0,246.3298,0.0,124.30000000000001,169.5,203.4,237.3,271.2
191,191,0.0,26.0,0.0,0.0,172.0,2020.04,0.0,247.9558,112.1755,0.0,0.0,0.0,456133.0,455270.0,0.0,4.457301282365579,0.0,0.0,1.0,4.0,190842,572.2056923076923,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2020.04,0.0,0.0,0.0,0.0,247.9558,0.0,124.30000000000001,169.5,203.4,237.3,271.2
192,192,0.0,26.0,0.0,0.0,172.0,2030.168,0.0,240.1689,113.37494999999998,0.0,0.0,0.0,458435.0,457572.0,0.0,4.410145274595491,0.0,0.0,1.0,4.0,191840,554.2359230769231,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2030.168,0.0,0.0,0.0,0.0,240.1689,0.0,124.30000000000001,169.5,203.4,237.3,271.2
193,193,0.0,25.0,0.0,0.0,172.0,2040.813,0.0,242.3662,113.03130000000002,0.0,0.0,0.0,460836.0,459973.0,0.0,4.4235534758956145,0.0,0.0,1.0,4.0,192840,581.6788799999999,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2040.813,0.0,0.0,0.0,0.0,242.3662,0.0,124.30000000000001,169.5,203.4,237.3,271.2
194,194,0.0,26.0,0.0,0.0,172.0,2051.019,0.0,243.5358,112.85005,0.0,0.0,0.0,463141.0,462278.0,0.0,4.430658205291004,0.0,0.0,1.0,4.0,193839,562.0056923076922,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2051.019,0.0,0.0,0.0,0.0,243.5358,0.0,124.30000000000001,169.5,203.4,237.3,271.2
195,195,0.0,26.0,0.0,0.0,172.0,2061.652,0.0,244.5484,112.69405,0.0,0.0,0.0,465532.0,464669.0,0.0,4.436791472131847,0.0,0.0,1.0,4.0,194875,564.3424615384615,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2061.652,0.0,0.0,0.0,0.0,244.5484,0.0,124.30000000000001,169.5,203.4,237.3,271.2
196,196,0.0,25.0,0.0,0.0,172.0,2071.784,0.0,243.5252,112.8517,0.0,0.0,0.0,467829.0,466966.0,0.0,4.430593424822134,0.0,0.0,1.0,4.0,195832,584.4604800000001,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2071.784,0.0,0.0,0.0,0.0,243.5252,0.0,124.30000000000001,169.5,203.4,237.3,271.2
197,197,0.0,25.0,0.0,0.0,172.0,2082.499,0.0,247.7444,112.20739999999998,0.0,0.0,0.0,470231.0,469368.0,0.0,4.456034094008061,0.0,0.0,1.0,4.0,196833,594.5865600000001,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2082.499,0.0,0.0,0.0,0.0,247.7444,0.0,124.30000000000001,169.5,203.4,237.3,271.2
198,198,0.0,25.0,0.0,0.0,172.0,2093.143,0.0,244.6496,112.67855,0.0,0.0,0.0,472628.0,471765.0,0.0,4.43740179475153,0.0,0.0,1.0,4.0,197832,587.15904,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2093.143,0.0,0.0,0.0,0.0,244.6496,0.0,124.30000000000001,169.5,203.4,237.3,271.2
199,199,0.0,25.0,0.0,0.0,173.0,2103.706,0.0,239.2295,113.52315,0.0,0.0,0.0,475026.0,474163.0,0.0,4.404388003680307,0.0,0.0,1.0,4.0,198831,574.1508,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2103.706,0.0,0.0,0.0,0.0,239.2295,0.0,124.30000000000001,169.5,203.4,237.3,271.2
200,200,0.0,26.0,0.0,0.0,173.0,2113.834,0.0,239.8509,113.425,0.0,0.0,0.0,477329.0,476466.0,0.0,4.408199250606128,0.0,0.0,1.0,4.0,199829,553.502076923077,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2113.834,0.0,0.0,0.0,0.0,239.8509,0.0,124.30000000000001,169.5,203.4,237.3,271.2
201,201,0.0,26.0,0.0,0.0,173.0,2124.547,0.0,243.9563,112.7852,0.0,0.0,0.0,479735.0,478872.0,0.0,4.433205775225828,0.0,0.0,1.0,4.0,200872,562.9760769230769,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2124.547,0.0,0.0,0.0,0.0,243.9563,0.0,124.30000000000001,169.5,203.4,237.3,271.2
202,202,0.0,26.0,0.0,0.0,173.0,2134.678,0.0,242.2937,113.04255,0.0,0.0,0.0,482031.0,481168.0,0.0,4.423113243641443,0.0,0.0,1.0,4.0,201867,559.1393076923076,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2134.678,0.0,0.0,0.0,0.0,242.2937,0.0,124.30000000000001,169.5,203.4,237.3,271.2
203,203,0.0,25.0,0.0,0.0,173.0,2145.1710000000003,0.0,236.832,113.90495,0.0,0.0,0.0,484422.0,483559.0,0.0,4.389624858269987,0.0,0.0,1.0,4.0,202863,568.3968,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2145.1710000000003,0.0,0.0,0.0,236.832,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
204,204,0.0,25.0,0.0,0.0,172.0,2155.743,0.0,239.5434,113.47355,0.0,0.0,0.0,486821.0,485958.0,0.0,4.40631318928508,0.0,0.0,1.0,4.0,203862,574.9041599999999,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2155.743,0.0,0.0,0.0,0.0,239.5434,0.0,124.30000000000001,169.5,203.4,237.3,271.2
205,205,0.0,26.0,0.0,0.0,173.0,2166.019,0.0,244.5594,112.6924,0.0,0.0,0.0,489138.0,488275.0,0.0,4.436856433974252,0.0,0.0,1.0,4.0,204866,564.3678461538461,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2166.019,0.0,0.0,0.0,0.0,244.5594,0.0,124.30000000000001,169.5,203.4,237.3,271.2
206,206,0.0,26.0,0.0,0.0,172.0,2176.733,0.0,249.7008,111.91355,0.0,0.0,0.0,491530.0,490667.0,0.0,4.467734246657353,0.0,0.0,1.0,4.0,205903,576.2326153846153,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2176.733,0.0,0.0,0.0,0.0,249.7008,0.0,124.30000000000001,169.5,203.4,237.3,271.2
207,207,0.0,26.0,0.0,0.0,172.0,2186.938,0.0,247.4807,112.2472,0.0,0.0,0.0,493826.0,492963.0,0.0,4.454454097741413,0.0,0.0,1.0,4.0,206898,571.1093076923078,0.0,0.0,0.0,0.0,172.0,0.0,142,146,160,167,180,192,2186.938,0.0,0.0,0.0,0.0,247.4807,0.0,124.30000000000001,169.5,203.4,237.3,271.2
208,208,0.0,26.0,0.0,0.0,173.0,2197.144,0.0,244.0251,112.77455,0.0,0.0,0.0,496131.0,495268.0,0.0,4.433624430334681,0.0,0.0,1.0,4.0,207897,563.1348461538462,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2197.144,0.0,0.0,0.0,0.0,244.0251,0.0,124.30000000000001,169.5,203.4,237.3,271.2
209,209,0.0,26.0,0.0,0.0,173.0,2207.855,0.0,246.4713,112.40025,0.0,0.0,0.0,498532.0,497669.0,0.0,4.448388682409514,0.0,0.0,1.0,4.0,208937,568.7799230769231,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2207.855,0.0,0.0,0.0,0.0,246.4713,0.0,124.30000000000001,169.5,203.4,237.3,271.2
210,210,0.0,26.0,0.0,0.0,173.0,2218.0660000000003,0.0,248.1518,112.14595,0.0,0.0,0.0,500828.0,499965.0,0.0,4.458475763056981,0.0,0.0,1.0,4.0,209932,572.658,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2218.0660000000003,0.0,0.0,0.0,0.0,248.1518,0.0,124.30000000000001,169.5,203.4,237.3,271.2
211,211,0.0,26.0,0.0,0.0,173.0,2228.338,0.0,246.9279,112.3309,0.0,0.0,0.0,503137.0,502274.0,0.0,4.451134994912353,0.0,0.0,1.0,4.0,210933,569.8336153846153,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2228.338,0.0,0.0,0.0,0.0,246.9279,0.0,124.30000000000001,169.5,203.4,237.3,271.2
212,212,0.0,26.0,0.0,0.0,173.0,2238.976,0.0,246.3245,112.42255,0.0,0.0,0.0,505524.0,504661.0,0.0,4.447506305452064,0.0,0.0,1.0,4.0,211967,568.4411538461538,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2238.976,0.0,0.0,0.0,0.0,246.3245,0.0,124.30000000000001,169.5,203.4,237.3,271.2
213,213,0.0,25.0,0.0,0.0,173.0,2249.614,0.0,243.9273,112.78964999999998,0.0,0.0,0.0,507923.0,507060.0,0.0,4.433030867637235,0.0,0.0,1.0,4.0,212967,585.42552,0.0,0.0,0.0,0.0,173.0,0.0,142,146,160,167,180,192,2249.614,0.0,0.0,0.0,0.0,243.9273,0.0,124.30000000000001,169.5,203.4,237.3,271.2
214,214,0.0,25.0,0.0,0.0,174.0,2259.738,0.0,241.2868,113.19960000000002,0.0,0.0,0.0,510223.0,509360.0,0.0,4.416976738433704,0.0,0.0,1.0,4.0,213925,579.0883200000001,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2259.738,0.0,0.0,0.0,0.0,241.2868,0.0,124.30000000000001,169.5,203.4,237.3,271.2
215,215,0.0,25.0,0.0,0.0,174.0,2270.435,0.0,245.1093,112.60805,0.0,0.0,0.0,512627.0,511764.0,0.0,4.44017989832876,0.0,0.0,1.0,4.0,214927,588.2623199999999,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2270.435,0.0,0.0,0.0,0.0,245.1093,0.0,124.30000000000001,169.5,203.4,237.3,271.2
216,216,0.0,25.0,0.0,0.0,174.0,2281.077,0.0,242.4049,113.02525,0.0,0.0,0.0,515030.0,514167.0,0.0,4.423790259256228,0.0,0.0,1.0,4.0,215928,581.77176,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2281.077,0.0,0.0,0.0,0.0,242.4049,0.0,124.30000000000001,169.5,203.4,237.3,271.2
217,217,0.0,25.0,0.0,0.0,174.0,2291.647,0.0,238.8203,113.58795,0.0,0.0,0.0,517431.0,516568.0,0.0,4.401875374984758,0.0,0.0,1.0,4.0,216928,573.16872,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2291.647,0.0,0.0,0.0,0.0,238.8203,0.0,124.30000000000001,169.5,203.4,237.3,271.2
218,218,0.0,25.0,0.0,0.0,174.0,2302.2070000000003,0.0,240.0674,113.3909,0.0,0.0,0.0,519829.0,518966.0,0.0,4.409524926603457,0.0,0.0,1.0,4.0,217927,576.16176,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2302.2070000000003,0.0,0.0,0.0,0.0,240.0674,0.0,124.30000000000001,169.5,203.4,237.3,271.2
219,219,0.0,25.0,0.0,0.0,174.0,2312.85,0.0,241.9826,113.091,0.0,0.0,0.0,522234.0,521371.0,0.0,4.421218310917757,0.0,0.0,1.0,4.0,218929,580.75824,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2312.85,0.0,0.0,0.0,0.0,241.9826,0.0,124.30000000000001,169.5,203.4,237.3,271.2
220,220,0.0,25.0,0.0,0.0,174.0,2323.36,0.0,237.0225,113.87439999999998,0.0,0.0,0.0,524625.0,523762.0,0.0,4.3908024981909906,0.0,0.0,1.0,4.0,219926,568.854,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2323.36,0.0,0.0,0.0,237.0225,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
221,221,0.0,25.0,0.0,0.0,175.0,2333.419,0.0,237.5644,113.78775,0.0,0.0,0.0,526923.0,526060.0,0.0,4.394146118540879,0.0,0.0,1.0,4.0,220883,570.15456,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2333.419,0.0,0.0,0.0,0.0,237.5644,0.0,124.30000000000001,169.5,203.4,237.3,271.2
222,222,0.0,26.0,0.0,0.0,174.0,2344.054,0.0,242.8297,112.95935,0.0,0.0,0.0,529319.0,528456.0,0.0,4.426371079507805,0.0,0.0,1.0,4.0,221921,560.3762307692307,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2344.054,0.0,0.0,0.0,0.0,242.8297,0.0,124.30000000000001,169.5,203.4,237.3,271.2
223,223,0.0,25.0,0.0,0.0,174.0,2354.69,0.0,242.634,112.9897,0.0,0.0,0.0,531723.0,530860.0,0.0,4.425182118370081,0.0,0.0,1.0,4.0,222923,582.3216,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2354.69,0.0,0.0,0.0,0.0,242.634,0.0,124.30000000000001,169.5,203.4,237.3,271.2
224,224,0.0,26.0,0.0,0.0,174.0,2364.819,0.0,240.3547,113.34575,0.0,0.0,0.0,534024.0,533161.0,0.0,4.411281411080698,0.0,0.0,1.0,4.0,223920,554.6646923076923,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2364.819,0.0,0.0,0.0,0.0,240.3547,0.0,124.30000000000001,169.5,203.4,237.3,271.2
225,225,0.0,25.0,0.0,0.0,175.0,2375.386,0.0,240.2512,113.362,0.0,0.0,0.0,536416.0,535553.0,0.0,4.410649071117306,0.0,0.0,1.0,4.0,224917,576.60288,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2375.386,0.0,0.0,0.0,0.0,240.2512,0.0,124.30000000000001,169.5,203.4,237.3,271.2
226,226,0.0,25.0,0.0,0.0,175.0,2386.0370000000003,0.0,242.4134,113.02395,0.0,0.0,0.0,538822.0,537959.0,0.0,4.42384114163414,0.0,0.0,1.0,4.0,225919,581.79216,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2386.0370000000003,0.0,0.0,0.0,0.0,242.4134,0.0,124.30000000000001,169.5,203.4,237.3,271.2
227,227,0.0,25.0,0.0,0.0,175.0,2396.173,0.0,241.4441,113.175,0.0,0.0,0.0,541125.0,540262.0,0.0,4.417936823503424,0.0,0.0,1.0,4.0,226879,579.46584,0.0,0.0,0.0,0.0,175.0,0.0,142,146,160,167,180,192,2396.173,0.0,0.0,0.0,0.0,241.4441,0.0,124.30000000000001,169.5,203.4,237.3,271.2
228,228,0.0,25.0,0.0,0.0,174.0,2406.815,0.0,243.9067,112.7928,0.0,0.0,0.0,543522.0,542659.0,0.0,4.432907064989964,0.0,0.0,1.0,4.0,227878,585.37608,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2406.815,0.0,0.0,0.0,0.0,243.9067,0.0,124.30000000000001,169.5,203.4,237.3,271.2
229,229,0.0,25.0,0.0,0.0,174.0,2417.455,0.0,245.6071,112.5319,0.0,0.0,0.0,545915.0,545052.0,0.0,4.443184554779578,0.0,0.0,1.0,4.0,228875,589.45704,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2417.455,0.0,0.0,0.0,0.0,245.6071,0.0,124.30000000000001,169.5,203.4,237.3,271.2
230,230,0.0,26.0,0.0,0.0,174.0,2427.663,0.0,241.1336,113.22355,0.0,0.0,0.0,548229.0,547366.0,0.0,4.416042422269925,0.0,0.0,1.0,4.0,229878,556.4621538461538,0.0,0.0,0.0,0.0,174.0,0.0,142,146,160,167,180,192,2427.663,0.0,0.0,0.0,0.0,241.1336,0.0,124.30000000000001,169.5,203.4,237.3,271.2
