index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
21,0.0,0,2,898,80,0,0.0,80,164.0,7,1499,0,1459442909.0
22,0.0,26,4,899,87,7,0.0,120,143.0,11,1876,0,1459442912.0
23,0.0,22,3,680,91,18,0.0,174,126.0,11,2022,0,1459442914.0
24,0.0,22,3,750,98,29,0.0,195,121.5,12,2024,0,1459442917.0
25,0.0,22,3,672,105,41,0.0,204,119.5,11,2100,0,1459442920.0
26,0.0,22,3,680,109,52,0.0,202,120.0,11,2024,0,1459442923.0
27,0.0,22,3,525,111,63,0.0,198,121.0,11,2023,0,1459442925.0
28,0.0,23,3,747,115,74,0.0,204,120.0,12,2034,0,1459442928.0
29,0.0,22,3,672,119,86,0.0,204,119.5,11,2102,0,1459442931.0
30,0.0,22,3,672,121,97,0.0,199,120.5,11,1874,0,1459442934.0
31,0.0,22,3,679,123,108,0.0,197,121.0,12,2250,0,1459442936.0
32,0.0,22,2,524,125,120,0.0,201,120.5,11,2024,0,1459442939.0
33,0.0,22,3,678,126,131,0.0,206,119.5,11,2094,0,1459442942.0
34,0.0,22,3,680,126,142,0.0,200,120.5,12,2172,0,1459442944.0
35,0.0,22,2,530,127,154,0.0,199,121.0,11,2094,0,1459442947.0
36,0.0,22,3,679,129,165,0.0,199,120.5,11,2024,0,1459442950.0
37,0.0,22,3,674,130,176,0.0,198,121.0,11,2099,0,1459442952.0
38,0.0,23,3,524,132,187,0.0,202,120.0,11,2032,0,1459442955.0
39,0.0,22,3,669,134,198,0.0,201,120.5,12,2103,0,1459442958.0
40,0.0,23,3,671,135,210,0.0,202,120.0,11,2025,0,1459442961.0
41,0.0,22,2,532,136,221,0.0,197,121.0,11,2093,0,1459442963.0
42,0.0,22,3,680,137,232,0.0,198,121.0,11,2024,0,1459442966.0
43,0.0,22,3,680,138,243,0.0,200,120.5,11,2091,0,1459442969.0
44,0.0,22,3,533,139,254,0.0,197,121.0,11,2171,0,1459442971.0
45,0.0,22,3,672,141,265,0.0,194,121.5,11,1952,0,1459442974.0
46,0.0,22,3,674,142,276,0.0,192,122.0,12,2178,0,1459442977.0
47,0.0,22,2,524,142,288,0.0,200,120.5,11,2102,0,1459442980.0
48,0.0,22,3,673,143,299,0.0,199,121.0,11,2030,0,1459442982.0
49,0.0,22,3,672,144,310,0.0,200,120.5,11,2102,0,1459442985.0
50,0.0,22,3,671,144,321,0.0,200,120.5,13,2250,0,1459442988.0
51,0.0,22,2,522,145,334,0.0,198,121.0,10,2032,0,1459442991.0
52,0.0,22,3,673,145,344,0.0,198,121.0,12,2099,0,1459442993.0
53,0.0,22,3,673,145,356,0.0,201,120.5,11,2030,0,1459442996.0
54,0.0,22,3,673,145,367,0.0,198,121.0,11,2103,0,1459442999.0
55,0.0,22,3,672,145,378,0.0,199,121.0,12,2024,0,1459443001.0
56,0.0,22,3,677,146,390,0.0,204,120.0,11,2103,0,1459443004.0
57,0.0,22,3,671,147,401,0.0,197,121.0,11,2024,0,1459443007.0
58,0.0,22,3,747,147,412,0.0,195,121.5,12,2033,0,1459443010.0
59,0.0,22,3,672,148,424,0.0,192,122.0,11,2101,0,1459443012.0
60,0.0,22,3,673,148,435,0.0,195,121.5,12,2181,0,1459443015.0
61,0.0,22,2,522,149,447,0.0,193,122.0,11,2102,0,1459443018.0
62,0.0,22,3,670,149,458,0.0,197,121.0,11,2026,0,1459443021.0
63,0.0,22,3,677,148,469,0.0,197,121.0,11,2102,0,1459443023.0
64,0.0,22,3,672,148,480,0.0,196,121.0,12,2250,0,1459443026.0
65,0.0,22,3,524,148,492,0.0,200,120.5,11,2022,0,1459443029.0
66,0.0,22,3,680,148,503,0.0,194,122.0,11,2102,0,1459443032.0
67,0.0,22,3,672,149,514,0.0,195,121.5,12,2172,0,1459443034.0
68,0.0,22,2,530,149,526,0.0,194,121.5,11,2105,0,1459443037.0
69,0.0,22,3,670,149,537,0.0,197,121.0,12,2249,0,1459443040.0
70,0.0,22,3,673,149,549,0.0,200,120.5,11,2031,0,1459443043.0
71,0.0,22,3,672,149,560,0.0,198,121.0,11,2100,0,1459443045.0
72,0.0,22,3,524,149,571,0.0,199,121.0,12,2171,0,1459443048.0
73,0.0,22,2,531,149,583,0.0,199,120.5,11,2103,0,1459443051.0
74,0.0,22,3,672,149,594,0.0,202,120.0,11,2023,0,1459443054.0
75,0.0,23,3,679,149,605,0.0,198,121.0,11,2093,0,1459443056.0
76,0.0,22,3,524,148,616,0.0,199,120.5,11,2032,0,1459443059.0
77,0.0,23,3,672,147,627,0.0,197,121.0,11,2102,0,1459443062.0
78,0.0,23,2,453,147,638,0.0,206,119.5,11,2101,0,1459443064.0
79,0.0,22,3,670,147,649,0.0,200,120.5,12,2248,0,1459443067.0
80,0.0,22,2,527,147,661,0.0,199,120.5,11,2024,0,1459443070.0
81,0.0,22,3,680,148,672,0.0,196,121.5,11,2099,0,1459443072.0
82,0.0,22,3,673,148,683,0.0,196,121.5,11,2023,0,1459443075.0
83,0.0,22,3,523,148,694,0.0,197,121.0,12,2259,0,1459443078.0
84,0.0,22,2,522,148,706,0.0,194,121.5,10,2024,0,1459443081.0
85,0.0,22,3,672,148,716,0.0,196,121.5,12,2102,0,1459443083.0
86,0.0,23,3,678,148,728,0.0,199,120.5,10,1877,0,1459443086.0
87,0.0,23,3,672,147,738,0.0,193,122.0,11,2024,0,1459443088.0
88,0.0,22,3,749,147,749,0.0,195,121.5,11,1875,0,1459443091.0
89,0.0,23,3,679,147,760,0.0,192,122.0,11,2023,0,1459443094.0
90,0.0,22,3,671,146,771,0.0,195,121.5,11,2102,0,1459443096.0
91,0.0,22,3,524,146,782,0.0,194,122.0,11,2180,0,1459443099.0
92,0.0,22,3,522,147,793,0.0,195,121.5,11,2102,0,1459443102.0
93,0.0,22,3,674,147,804,0.0,192,122.0,11,2024,0,1459443105.0
94,0.0,22,3,680,147,815,0.0,193,122.0,11,1946,0,1459443107.0
95,0.0,23,3,677,146,826,0.0,193,122.0,11,1874,0,1459443110.0
96,0.0,23,2,672,146,837,0.0,193,122.0,11,2032,0,1459443112.0
97,0.0,23,3,750,146,848,0.0,191,122.5,10,1875,0,1459443115.0
98,0.0,23,3,671,147,858,0.0,193,122.0,11,2024,0,1459443118.0
99,0.0,22,4,680,148,869,0.0,200,120.5,12,2095,0,1459443120.0
100,0.0,22,2,532,148,881,0.0,198,121.0,11,2170,0,1459443123.0
101,0.0,22,3,524,149,892,0.0,200,120.5,11,2101,0,1459443126.0
102,0.0,22,3,681,149,903,0.0,199,121.0,11,2021,0,1459443129.0
103,0.0,23,3,523,149,914,0.0,195,121.5,11,2103,0,1459443131.0
104,0.0,22,3,671,149,925,0.0,193,122.0,11,2031,0,1459443134.0
105,0.0,22,3,672,149,936,0.0,193,122.0,11,2102,0,1459443137.0
106,0.0,22,3,524,149,947,0.0,196,121.5,11,2023,0,1459443139.0
107,0.0,22,3,671,149,958,0.0,197,121.0,11,2102,0,1459443142.0
108,0.0,22,3,681,149,969,0.0,192,122.5,11,2022,0,1459443145.0
109,0.0,22,3,671,149,980,0.0,194,121.5,12,2102,0,1459443147.0
110,0.0,23,2,524,149,992,0.0,193,122.0,11,2178,0,1459443150.0
111,0.0,22,2,526,150,1003,0.0,197,121.0,11,2247,0,1459443153.0
112,0.0,22,3,525,150,1014,0.0,195,121.5,11,2181,0,1459443156.0
113,0.0,22,4,748,150,1025,0.0,190,122.5,11,1874,0,1459443158.0
114,0.0,23,3,672,150,1036,0.0,198,121.0,12,2024,0,1459443161.0
115,0.0,22,3,681,150,1048,0.0,206,119.0,11,2099,0,1459443164.0
116,0.0,22,3,672,150,1059,0.0,195,121.5,11,2024,0,1459443166.0
117,0.0,22,3,750,150,1070,0.0,198,121.0,11,1874,0,1459443169.0
118,0.0,22,3,680,151,1081,0.0,201,120.5,11,2024,0,1459443172.0
119,0.0,22,3,673,151,1092,0.0,200,120.5,12,2102,0,1459443174.0
120,0.0,22,3,678,151,1104,0.0,196,121.5,11,2024,0,1459443177.0
121,0.0,22,3,749,150,1115,0.0,195,121.5,11,2024,0,1459443180.0
122,0.0,22,3,522,150,1126,0.0,195,121.5,11,2023,0,1459443183.0
123,0.0,23,3,681,150,1137,0.0,200,120.5,11,2102,0,1459443185.0
124,0.0,22,3,672,150,1148,0.0,193,122.0,11,2022,0,1459443188.0
125,0.0,22,4,750,150,1159,0.0,195,121.5,12,2033,0,1459443191.0
126,0.0,22,3,672,148,1171,0.0,195,121.5,11,2102,0,1459443194.0
127,0.0,22,3,670,148,1182,0.0,195,121.5,11,2022,0,1459443196.0
128,0.0,22,2,534,148,1193,0.0,188,123.0,11,2250,0,1459443199.0
129,0.0,22,3,521,148,1204,0.0,188,123.0,11,2024,0,1459443202.0
130,0.0,22,3,680,148,1215,0.0,190,122.5,11,2094,0,1459443204.0
131,0.0,22,3,680,149,1226,0.0,190,122.5,11,2022,0,1459443207.0
132,0.0,22,3,673,150,1237,0.0,189,122.5,11,2100,0,1459443210.0
133,0.0,22,3,672,150,1248,0.0,189,123.0,11,2032,0,1459443213.0
134,0.0,22,3,672,150,1259,0.0,185,124.0,12,2100,0,1459443215.0
135,0.0,22,3,681,150,1271,0.0,189,123.0,11,2023,0,1459443218.0
136,0.0,22,3,751,150,1282,0.0,188,123.0,11,2022,0,1459443221.0
137,0.0,22,3,672,151,1293,0.0,191,122.5,11,2102,0,1459443224.0
138,0.0,22,3,680,151,1304,0.0,193,122.0,11,2022,0,1459443226.0
139,0.0,22,3,674,152,1315,0.0,196,121.5,12,2101,0,1459443229.0
140,0.0,22,3,670,153,1327,0.0,190,122.5,11,2034,0,1459443232.0
141,0.0,23,3,671,154,1338,0.0,192,122.0,11,1954,0,1459443235.0
142,0.0,22,3,670,154,1349,0.0,196,121.5,11,2024,0,1459443237.0
143,0.0,23,3,680,154,1360,0.0,197,121.0,11,2099,0,1459443240.0
144,0.0,22,3,673,154,1371,0.0,193,122.0,11,2025,0,1459443243.0
145,0.0,22,3,680,154,1382,0.0,192,122.0,12,2102,0,1459443245.0
146,0.0,22,2,521,153,1394,0.0,189,123.0,11,2173,0,1459443248.0
147,0.0,21,3,748,153,1405,0.0,196,121.5,11,2025,0,1459443251.0
148,0.0,22,3,680,153,1416,0.0,204,119.5,12,2101,0,1459443254.0
149,0.0,22,3,671,153,1428,0.0,194,122.0,11,2024,0,1459443256.0
150,0.0,22,3,670,153,1439,0.0,193,122.0,11,2112,0,1459443259.0
151,0.0,22,3,522,153,1450,0.0,199,120.5,11,2024,0,1459443262.0
152,0.0,22,3,672,153,1461,0.0,191,122.5,11,2101,0,1459443264.0
153,0.0,22,3,680,152,1472,0.0,195,121.5,11,2023,0,1459443267.0
154,0.0,22,3,672,151,1483,0.0,195,121.5,12,2102,0,1459443270.0
155,0.0,22,2,521,151,1495,0.0,191,122.5,10,2033,0,1459443273.0
156,0.0,23,3,672,151,1505,0.0,197,121.0,11,2102,0,1459443275.0
157,0.0,23,2,446,152,1516,0.0,195,121.5,11,2101,0,1459443278.0
158,0.0,22,3,671,152,1527,0.0,192,122.0,11,2031,0,1459443280.0
159,0.0,22,3,758,152,1538,0.0,195,121.5,11,2014,0,1459443283.0
160,0.0,22,3,524,153,1549,0.0,196,121.5,11,2025,0,1459443286.0
161,0.0,22,3,678,155,1560,0.0,198,121.0,11,2101,0,1459443289.0
162,0.0,22,3,673,155,1571,0.0,195,121.5,12,2024,0,1459443291.0
163,0.0,23,2,530,156,1583,0.0,199,120.5,11,2102,0,1459443294.0
164,0.0,22,2,672,156,1594,0.0,199,120.5,11,2025,0,1459443297.0
165,0.0,22,3,672,156,1605,0.0,195,121.5,11,2101,0,1459443299.0
166,0.0,22,3,679,156,1616,0.0,196,121.5,11,2024,0,1459443302.0
167,0.0,22,3,523,156,1627,0.0,201,120.5,11,2100,0,1459443305.0
168,0.0,22,3,672,156,1638,0.0,200,120.5,11,2024,0,1459443307.0
169,0.0,23,3,680,156,1649,0.0,197,121.0,11,1946,0,1459443310.0
170,0.0,22,3,676,156,1660,0.0,194,122.0,11,2027,0,1459443313.0
171,0.0,23,3,680,156,1671,0.0,196,121.0,12,2093,0,1459443315.0
172,0.0,23,2,530,156,1683,0.0,194,121.5,10,2024,0,1459443318.0
173,0.0,22,3,673,156,1693,0.0,190,122.5,11,2100,0,1459443321.0
174,0.0,22,3,679,156,1704,0.0,193,122.0,11,2024,0,1459443324.0
175,0.0,23,3,672,155,1715,0.0,196,121.5,12,2102,0,1459443326.0
176,0.0,22,2,522,155,1727,0.0,200,120.5,11,2032,0,1459443329.0
177,0.0,22,2,672,155,1738,0.0,197,121.0,11,2103,0,1459443332.0
178,0.0,22,3,672,155,1749,0.0,197,121.0,11,2021,0,1459443334.0
179,0.0,22,3,681,155,1760,0.0,194,121.5,11,2102,0,1459443337.0
180,0.0,22,3,671,155,1771,0.0,194,121.5,12,2024,0,1459443340.0
181,0.0,22,2,523,155,1783,0.0,195,121.5,10,2101,0,1459443343.0
182,0.0,22,3,680,155,1793,0.0,195,121.5,12,2025,0,1459443345.0
183,0.0,22,2,667,155,1805,0.0,199,121.0,11,2103,0,1459443348.0
184,0.0,22,3,681,154,1816,0.0,198,121.0,11,2025,0,1459443351.0
185,0.0,22,3,671,154,1827,0.0,196,121.5,12,2101,0,1459443353.0
186,0.0,22,3,670,155,1839,0.0,196,121.5,11,2033,0,1459443356.0
187,0.0,22,3,750,155,1850,0.0,195,121.5,10,1865,0,1459443359.0
188,0.0,22,3,681,155,1860,0.0,196,121.5,12,2024,0,1459443361.0
189,0.0,22,3,678,156,1872,0.0,196,121.0,11,2093,0,1459443364.0
190,0.0,22,3,682,156,1883,0.0,195,121.5,11,2024,0,1459443367.0
191,0.0,22,3,750,156,1894,0.0,195,121.5,12,2023,0,1459443370.0
192,0.0,22,3,679,156,1906,0.0,195,121.5,11,2093,0,1459443372.0
193,0.0,22,3,680,156,1917,0.0,199,120.5,11,2023,0,1459443375.0
194,0.0,22,3,681,157,1928,0.0,197,121.0,12,2091,0,1459443378.0
195,0.0,22,2,533,157,1940,0.0,199,120.5,10,2024,0,1459443381.0
196,0.0,22,3,672,158,1950,0.0,201,120.5,12,2102,0,1459443383.0
197,0.0,22,3,679,158,1962,0.0,201,120.5,11,2024,0,1459443386.0
198,0.0,22,2,523,158,1973,0.0,203,120.0,11,2023,0,1459443389.0
199,0.0,23,3,749,158,1984,0.0,208,119.0,11,2032,0,1459443391.0
200,0.0,22,3,672,158,1995,0.0,198,121.0,12,2102,0,1459443394.0
201,0.0,22,3,670,158,2007,0.0,201,120.5,10,1876,0,1459443397.0
202,0.0,23,4,680,158,2017,0.0,206,119.5,12,2022,0,1459443399.0
203,0.0,23,2,525,158,2029,0.0,202,120.0,11,2126,0,1459443402.0
204,0.0,23,2,521,158,2040,0.0,202,120.0,10,2033,0,1459443405.0
205,0.0,23,3,672,158,2050,0.0,205,119.5,12,2101,0,1459443407.0
206,0.0,23,3,672,158,2062,0.0,197,121.0,10,1874,0,1459443410.0
207,0.0,23,4,680,158,2072,0.0,204,120.0,12,2024,0,1459443413.0
208,0.0,22,2,522,158,2084,0.0,210,118.5,11,2102,0,1459443415.0
209,0.0,23,3,672,158,2095,0.0,202,120.0,11,2023,0,1459443418.0
210,0.0,22,2,531,158,2106,0.0,198,121.0,11,2102,0,1459443421.0
211,0.0,22,3,673,158,2117,0.0,198,121.0,11,2024,0,1459443423.0
212,0.0,22,3,668,159,2128,0.0,200,120.5,12,2103,0,1459443426.0
213,0.0,22,2,532,159,2140,0.0,197,121.0,10,2021,0,1459443429.0
214,0.0,22,3,673,159,2150,0.0,200,120.5,12,2101,0,1459443431.0
215,0.0,22,3,673,160,2162,0.0,208,119.0,11,2032,0,1459443434.0
216,0.0,22,2,521,160,2173,0.0,201,120.5,12,2251,0,1459443437.0
217,0.0,22,2,525,161,2185,0.0,202,120.0,10,2022,0,1459443439.0
218,0.0,23,3,532,161,2195,0.0,207,119.0,11,2047,0,1459443442.0
219,0.0,22,3,750,160,2206,0.0,205,119.5,12,2022,0,1459443445.0
220,0.0,22,3,680,159,2218,0.0,203,120.0,11,2094,0,1459443447.0
221,0.0,22,3,680,159,2229,0.0,203,120.0,11,1875,0,1459443450.0
222,0.0,22,3,671,160,2240,0.0,204,120.0,11,2033,0,1459443453.0
223,0.0,23,4,749,160,2251,0.0,204,119.5,11,1875,0,1459443455.0
224,0.0,23,3,673,160,2262,0.0,202,120.0,11,2021,0,1459443458.0
225,0.0,23,3,682,160,2273,0.0,204,120.0,11,1943,0,1459443461.0
226,0.0,22,3,680,160,2284,0.0,201,120.0,11,2024,0,1459443463.0
227,0.0,23,3,671,160,2295,0.0,197,121.0,11,1931,0,1459443466.0
228,0.0,23,4,750,160,2306,0.0,199,120.5,11,1874,0,1459443469.0
229,0.0,23,3,672,160,2317,0.0,208,119.0,12,2077,0,1459443471.0
230,0.0,23,2,525,158,2329,0.0,199,120.5,22,6148,0,1459443474.0
239,0.0,53,3,1048,146,2351,0.0,58,182.0,8,1578,0,1459443491.0
240,0.0,27,3,671,146,2359,0.0,131,139.0,10,1725,0,1459443493.0
241,0.0,26,3,673,146,2369,0.0,212,118.0,11,1874,0,1459443496.0
242,0.0,24,3,532,147,2380,0.0,230,115.0,11,2023,0,1459443498.0
243,0.0,23,3,674,149,2391,0.0,219,117.0,11,1873,0,1459443501.0
244,0.0,23,3,750,150,2402,0.0,209,118.5,12,2023,0,1459443504.0
245,0.0,22,3,681,151,2414,0.0,209,119.0,10,1874,0,1459443506.0
246,0.0,23,3,673,151,2424,0.0,206,119.5,12,2101,0,1459443509.0
247,0.0,23,2,523,151,2436,0.0,205,119.5,11,2031,0,1459443512.0
248,0.0,23,3,673,151,2447,0.0,210,118.5,11,2101,0,1459443514.0
249,0.0,23,3,524,152,2458,0.0,210,118.5,11,2022,0,1459443517.0
250,0.0,22,3,680,152,2469,0.0,205,119.5,12,2102,0,1459443519.0
251,0.0,22,3,672,152,2481,0.0,200,120.5,10,1876,0,1459443522.0
252,0.0,23,3,672,153,2491,0.0,200,120.5,12,2033,0,1459443525.0
253,0.0,23,2,522,153,2503,0.0,207,119.0,11,2101,0,1459443528.0
254,0.0,22,3,672,154,2514,0.0,202,120.0,11,2023,0,1459443530.0
255,0.0,23,2,524,154,2525,0.0,204,119.5,11,2100,0,1459443533.0
256,0.0,22,3,681,154,2536,0.0,198,121.0,11,2023,0,1459443535.0
257,0.0,22,3,669,155,2547,0.0,202,120.0,11,1877,0,1459443538.0
258,0.0,23,3,750,155,2558,0.0,204,119.5,11,2033,0,1459443541.0
259,0.0,22,2,522,156,2569,0.0,204,119.5,12,2250,0,1459443544.0
260,0.0,22,2,454,156,2581,0.0,200,120.5,10,2094,0,1459443546.0
261,0.0,23,3,530,157,2591,0.0,197,121.0,11,2023,0,1459443549.0
262,0.0,22,3,671,157,2602,0.0,206,119.5,12,2103,0,1459443551.0
263,0.0,23,2,522,157,2614,0.0,207,119.0,10,2024,0,1459443554.0
264,0.0,22,3,680,157,2624,0.0,202,120.0,12,2102,0,1459443557.0
265,0.0,23,3,670,157,2636,0.0,202,120.0,10,1875,0,1459443559.0
266,0.0,22,3,672,158,2646,0.0,202,120.0,11,1883,0,1459443562.0
267,0.0,23,3,673,158,2657,0.0,203,120.0,11,2101,0,1459443565.0
268,0.0,23,3,524,159,2668,0.0,203,120.0,11,2022,0,1459443567.0
269,0.0,22,3,680,159,2679,0.0,207,119.0,11,1876,0,1459443570.0
270,0.0,23,3,670,159,2690,0.0,202,120.0,11,2102,0,1459443572.0
271,0.0,22,3,671,159,2701,0.0,200,120.5,12,2026,0,1459443575.0
272,0.0,23,2,530,159,2713,0.0,203,120.0,11,2101,0,1459443578.0
273,0.0,22,3,673,159,2724,0.0,210,118.5,11,2023,0,1459443581.0
274,0.0,22,3,679,159,2735,0.0,206,119.5,11,1944,0,1459443583.0
275,0.0,22,3,680,160,2746,0.0,202,120.0,11,2024,0,1459443586.0
276,0.0,22,3,672,160,2757,0.0,205,119.5,12,2100,0,1459443589.0
277,0.0,23,2,524,160,2769,0.0,202,120.0,10,2032,0,1459443591.0
278,0.0,22,3,671,161,2779,0.0,203,120.0,12,2101,0,1459443594.0
279,0.0,23,3,672,161,2791,0.0,200,120.5,11,1877,0,1459443597.0
280,0.0,22,2,679,161,2802,0.0,200,120.5,11,2023,0,1459443599.0
281,0.0,22,3,750,161,2813,0.0,199,121.0,11,2023,0,1459443602.0
282,0.0,23,2,524,161,2824,0.0,193,122.0,11,2030,0,1459443605.0
283,0.0,23,3,672,161,2835,0.0,199,120.5,11,1954,0,1459443607.0
284,0.0,23,3,672,161,2846,0.0,200,120.5,11,2023,0,1459443610.0
285,0.0,22,3,680,161,2857,0.0,200,120.5,11,2094,0,1459443613.0
286,0.0,22,3,531,161,2868,0.0,202,120.0,11,2023,0,1459443615.0
287,0.0,23,3,670,162,2879,0.0,197,121.0,10,1877,0,1459443618.0
288,0.0,23,3,678,162,2889,0.0,198,121.0,12,2102,0,1459443620.0
289,0.0,22,2,526,162,2901,0.0,201,120.5,10,2021,0,1459443623.0
290,0.0,23,3,670,162,2911,0.0,201,120.5,12,2101,0,1459443626.0
291,0.0,23,2,525,163,2923,0.0,199,121.0,11,2034,0,1459443629.0
292,0.0,23,3,672,163,2934,0.0,199,120.5,11,2100,0,1459443631.0
293,0.0,23,3,671,164,2945,0.0,205,119.5,11,1877,0,1459443634.0
294,0.0,23,3,680,164,2956,0.0,202,120.0,11,2021,0,1459443636.0
295,0.0,23,2,524,164,2967,0.0,197,121.0,11,2102,0,1459443639.0
296,0.0,23,3,670,164,2978,0.0,196,121.5,11,2033,0,1459443642.0
297,0.0,22,3,672,164,2989,0.0,195,121.5,11,1952,0,1459443644.0
298,0.0,23,3,673,164,3000,0.0,200,120.5,11,2022,0,1459443647.0
299,0.0,22,3,681,164,3011,0.0,192,122.0,11,2102,0,1459443650.0
300,0.0,22,2,522,163,3022,0.0,190,122.5,11,2024,0,1459443653.0
301,0.0,23,3,673,163,3033,0.0,195,121.5,11,2101,0,1459443655.0
302,0.0,22,3,679,163,3044,0.0,190,122.5,11,2023,0,1459443658.0
303,0.0,22,2,524,163,3055,0.0,189,122.5,11,2250,0,1459443661.0
304,0.0,22,3,524,163,3066,0.0,191,122.5,11,2031,0,1459443663.0
305,0.0,23,3,672,163,3077,0.0,187,123.0,11,2101,0,1459443666.0
306,0.0,22,3,673,163,3088,0.0,191,122.5,11,2023,0,1459443669.0
307,0.0,22,3,531,163,3099,0.0,200,120.5,11,2024,0,1459443671.0
308,0.0,22,3,749,163,3110,0.0,193,122.0,11,2024,0,1459443674.0
309,0.0,22,3,670,163,3121,0.0,190,122.5,11,2102,0,1459443677.0
310,0.0,23,3,680,163,3132,0.0,195,121.5,11,1874,0,1459443679.0
311,0.0,22,3,673,163,3143,0.0,193,122.0,11,2024,0,1459443682.0
312,0.0,23,3,750,163,3154,0.0,192,122.0,11,1874,0,1459443685.0
313,0.0,22,2,680,163,3165,0.0,189,123.0,11,2024,0,1459443687.0
314,0.0,23,3,670,163,3176,0.0,196,121.5,11,1955,0,1459443690.0
315,0.0,23,3,672,162,3187,0.0,201,120.5,10,1882,0,1459443693.0
316,0.0,23,3,671,162,3197,0.0,191,122.5,11,2023,0,1459443695.0
317,0.0,22,3,749,161,3208,0.0,193,122.0,11,1878,0,1459443698.0
318,0.0,23,3,680,161,3219,0.0,205,119.5,11,2021,0,1459443701.0
319,0.0,23,3,671,160,3230,0.0,200,120.5,11,1954,0,1459443703.0
320,0.0,23,3,673,160,3241,0.0,192,122.0,11,2022,0,1459443706.0
321,0.0,23,2,531,160,3252,0.0,192,122.0,11,2024,0,1459443709.0
322,0.0,22,3,750,160,3263,0.0,197,121.0,10,1874,0,1459443711.0
323,0.0,23,3,672,160,3273,0.0,193,122.0,11,2022,0,1459443714.0
324,0.0,23,3,681,160,3284,0.0,198,121.0,11,1954,0,1459443716.0
325,0.0,23,3,672,161,3295,0.0,202,120.0,11,1876,0,1459443719.0
326,0.0,23,3,670,161,3306,0.0,198,121.0,11,1874,0,1459443722.0
327,0.0,23,3,681,163,3317,0.0,208,119.0,11,2099,0,1459443724.0
328,0.0,23,3,525,162,3328,0.0,204,119.5,11,2023,0,1459443727.0
329,0.0,23,2,524,162,3339,0.0,204,119.5,11,2030,0,1459443730.0
330,0.0,23,3,673,162,3350,0.0,204,119.5,10,1953,0,1459443732.0
331,0.0,23,3,672,163,3360,0.0,201,120.5,12,2023,0,1459443735.0
332,0.0,23,3,681,163,3372,0.0,204,119.5,10,1876,0,1459443737.0
333,0.0,23,4,747,163,3382,0.0,203,120.0,12,2024,0,1459443740.0
334,0.0,23,2,524,163,3394,0.0,208,119.0,11,2024,0,1459443743.0
335,0.0,23,3,678,163,3405,0.0,204,119.5,11,1946,0,1459443745.0
336,0.0,23,3,680,163,3416,0.0,203,120.0,11,2022,0,1459443748.0
337,0.0,23,3,674,163,3427,0.0,202,120.0,12,2108,0,1459443751.0
338,0.0,23,2,515,163,3439,0.0,207,119.0,10,2030,0,1459443753.0
339,0.0,23,3,525,163,3449,0.0,206,119.5,11,2024,0,1459443756.0
340,0.0,23,3,681,163,3460,0.0,207,119.0,11,2094,0,1459443758.0
341,0.0,22,3,529,163,3471,0.0,205,119.5,11,2023,0,1459443761.0
342,0.0,23,3,673,163,3482,0.0,202,120.0,12,2102,0,1459443764.0
343,0.0,23,2,521,165,3494,0.0,205,119.5,10,2024,0,1459443767.0
344,0.0,23,3,531,164,3504,0.0,210,118.5,11,2024,0,1459443769.0
345,0.0,23,3,673,164,3515,0.0,208,119.0,11,1952,0,1459443772.0
346,0.0,22,3,672,164,3526,0.0,201,120.5,11,2032,0,1459443774.0
347,0.0,23,3,671,164,3537,0.0,204,120.0,12,2109,0,1459443777.0
348,0.0,23,2,516,164,3549,0.0,205,119.5,11,2022,0,1459443780.0
349,0.0,23,2,524,164,3560,0.0,205,119.5,10,2031,0,1459443782.0
350,0.0,23,3,672,164,3570,0.0,206,119.5,11,1955,0,1459443785.0
351,0.0,23,3,671,164,3581,0.0,208,119.0,11,1875,0,1459443787.0
352,0.0,22,3,680,164,3592,0.0,205,119.5,11,2024,0,1459443790.0
353,0.0,23,3,522,164,3603,0.0,204,120.0,11,2101,0,1459443793.0
354,0.0,23,3,525,165,3614,0.0,202,120.0,11,2023,0,1459443795.0
355,0.0,23,3,678,165,3625,0.0,201,120.0,11,2102,0,1459443798.0
356,0.0,23,3,446,166,3636,0.0,205,119.5,11,1951,0,1459443801.0
357,0.0,23,3,671,166,3647,0.0,207,119.0,11,2026,0,1459443803.0
358,0.0,23,2,533,166,3658,0.0,205,119.5,11,2022,0,1459443806.0
359,0.0,22,3,749,166,3669,0.0,207,119.0,11,1877,0,1459443808.0
360,0.0,23,3,672,166,3680,0.0,205,119.5,11,2030,0,1459443811.0
361,0.0,23,3,670,165,3691,0.0,205,119.5,11,1946,0,1459443814.0
362,0.0,23,3,681,165,3702,0.0,200,120.5,11,2022,0,1459443816.0
363,0.0,23,2,526,166,3713,0.0,199,120.5,11,2030,0,1459443819.0
364,0.0,23,3,749,166,3724,0.0,206,119.5,11,1876,0,1459443822.0
365,0.0,22,3,672,166,3735,0.0,205,119.5,11,2022,0,1459443824.0
366,0.0,22,3,680,166,3746,0.0,201,120.5,11,1945,0,1459443827.0
367,0.0,23,3,681,166,3757,0.0,198,121.0,10,1873,0,1459443829.0
368,0.0,23,3,672,166,3767,0.0,200,120.5,11,2024,0,1459443832.0
