Date,Latitude,Longitude,Altitude,Distance,Speed,Heart rate,Power,Cadence
2017-06-04T10:41:04Z,49.2589,16.4773,228,3182,14.3,146,175,21
2017-06-04T10:41:05Z,49.2589,16.4773,228,3186,14.3,146,175,21
2017-06-04T10:41:06Z,49.2588,16.4774,228,3189,14.3,145,175,22
2017-06-04T10:41:07Z,49.2588,16.4774,228,3193,14.3,145,175,22
2017-06-04T10:41:08Z,49.2588,16.4775,228,3197,14.3,145,175,22
2017-06-04T10:41:09Z,49.2588,16.4775,228,3201,14.3,146,177,22
2017-06-04T10:41:10Z,49.2588,16.4775,228,3205,14.3,146,177,22
2017-06-04T10:41:11Z,49.2587,16.4776,228,3209,14.3,146,177,22
2017-06-04T10:41:12Z,49.2587,16.4776,228,3213,14.3,146,175,22
2017-06-04T10:41:13Z,49.2587,16.4777,228,3217,14.3,146,175,22
2017-06-04T10:41:14Z,49.2587,16.4777,228,3221,14.3,146,175,21
2017-06-04T10:41:15Z,49.2587,16.4778,228,3225,14.3,146,177,21
2017-06-04T10:41:16Z,49.2587,16.4778,228,3229,14.3,146,177,21
2017-06-04T10:41:17Z,49.2587,16.4778,228,3233,14.4,146,179,21
2017-06-04T10:41:18Z,49.2586,16.4779,228,3237,14.4,146,179,21
2017-06-04T10:41:19Z,49.2586,16.4779,228,3241,14.4,146,179,21
2017-06-04T10:41:20Z,49.2586,16.478,228,3245,14.4,146,179,21
2017-06-04T10:41:21Z,49.2586,16.478,228,3249,14.4,146,179,21
2017-06-04T10:41:22Z,49.2586,16.478,228,3253,14.4,146,179,21
2017-06-04T10:41:23Z,49.2585,16.4781,228,3257,14.4,146,180,21
2017-06-04T10:41:24Z,49.2585,16.4781,228,3261,14.4,146,180,21
2017-06-04T10:41:25Z,49.2585,16.4781,228,3265,14.4,146,180,21
2017-06-04T10:41:26Z,49.2585,16.4781,228,3269,14.4,147,179,21
2017-06-04T10:41:27Z,49.2585,16.4783,228,3273,14.4,147,179,21
2017-06-04T10:41:28Z,49.2585,16.4783,228,3277,14.4,147,179,21
2017-06-04T10:41:29Z,49.2585,16.4784,228,3281,14.3,147,177,21
2017-06-04T10:41:30Z,49.2585,16.4784,228,3285,14.3,147,177,21
2017-06-04T10:41:31Z,49.2585,16.4784,228,3289,14.4,148,177,22
2017-06-04T10:41:32Z,49.2584,16.4785,228,3293,14.4,148,178,22
2017-06-04T10:41:33Z,49.2584,16.4785,228,3297,14.4,148,178,22
2017-06-04T10:41:34Z,49.2584,16.4786,228,3301,14.4,149,180,21
2017-06-04T10:41:35Z,49.2584,16.4786,228,3305,14.4,149,180,21
2017-06-04T10:41:36Z,49.2584,16.4786,228,3309,14.4,149,180,21
2017-06-04T10:41:37Z,49.2583,16.4787,228,3313,14.4,149,178,22
2017-06-04T10:41:38Z,49.2583,16.4787,228,3317,14.4,149,178,22
2017-06-04T10:41:39Z,49.2583,16.4788,228,3321,14.4,149,178,22
2017-06-04T10:41:40Z,49.2583,16.4788,228,3325,14.3,149,177,21
2017-06-04T10:41:41Z,49.2583,16.4789,228,3329,14.3,148,177,21
2017-06-04T10:41:42Z,49.2583,16.4789,228,3333,14.4,148,177,21
2017-06-04T10:41:43Z,49.2583,16.4789,228,3337,14.4,148,179,21
2017-06-04T10:41:44Z,49.2582,16.479,228,3341,14.4,148,179,21
2017-06-04T10:41:45Z,49.2582,16.479,228,3345,14.3,148,174,21
2017-06-04T10:41:46Z,49.2582,16.4791,228,3349,14.3,148,174,21
2017-06-04T10:41:47Z,49.2582,16.4791,228,3353,14.3,148,174,21
2017-06-04T10:41:48Z,49.2582,16.4791,228,3357,14.4,148,179,22
2017-06-04T10:41:49Z,49.2581,16.4792,228,3361,14.4,148,179,22
2017-06-04T10:41:50Z,49.2581,16.4792,228,3365,14.4,148,179,22
2017-06-04T10:41:51Z,49.2581,16.4793,228,3369,14.4,149,180,22
2017-06-04T10:41:52Z,49.2581,16.4793,228,3373,14.4,149,180,22
2017-06-04T10:41:53Z,49.2581,16.4793,228,3377,14.4,149,180,22
2017-06-04T10:41:54Z,49.2581,16.4793,228,3381,14.4,149,180,21
2017-06-04T10:41:55Z,49.258,16.4794,228,3385,14.4,149,180,21
2017-06-04T10:41:56Z,49.258,16.4795,228,3389,14.4,150,180,21
2017-06-04T10:41:57Z,49.258,16.4795,228,3393,14.4,150,180,21
2017-06-04T10:41:58Z,49.258,16.4795,228,3397,14.4,150,180,21
2017-06-04T10:41:59Z,49.2579,16.4795,228,3401,14.4,150,179,21
2017-06-04T10:42:00Z,49.2579,16.4795,228,3405,14.4,150,179,21
2017-06-04T10:42:01Z,49.2579,16.4796,228,3409,14.4,150,179,21
2017-06-04T10:42:02Z,49.2579,16.4796,228,3413,14.4,150,180,22
2017-06-04T10:42:03Z,49.2579,16.4796,228,3417,14.4,150,180,22
2017-06-04T10:42:04Z,49.2578,16.4797,228,3421,14.4,150,180,22
2017-06-04T10:42:05Z,49.2578,16.4797,228,3425,14.3,150,177,21
2017-06-04T10:42:06Z,49.2578,16.4798,228,3429,14.3,149,177,21
2017-06-04T10:42:07Z,49.2578,16.4798,228,3433,14.3,149,177,21
2017-06-04T10:42:08Z,49.2578,16.4798,228,3437,14.2,149,174,21
2017-06-04T10:42:09Z,49.2577,16.4798,228,3441,14.2,149,174,21
2017-06-04T10:42:10Z,49.2577,16.4798,228,3445,14.3,149,177,21
2017-06-04T10:42:11Z,49.2577,16.4798,228,3449,14.3,149,177,21
2017-06-04T10:42:12Z,49.2576,16.4799,228,3453,14.3,149,177,21
2017-06-04T10:42:13Z,49.2576,16.4799,228,3457,14.3,150,177,22
2017-06-04T10:42:14Z,49.2576,16.48,228,3461,14.3,150,177,22
2017-06-04T10:42:15Z,49.2576,16.48,228,3465,14.3,150,177,22
2017-06-04T10:42:16Z,49.2576,16.48,228,3469,14.2,150,171,21
2017-06-04T10:42:17Z,49.2575,16.48,228,3473,14.2,150,171,21
2017-06-04T10:42:18Z,49.2575,16.48,228,3477,14.2,150,171,21
2017-06-04T10:42:19Z,49.2575,16.4801,228,3481,14.2,150,172,21
2017-06-04T10:42:20Z,49.2575,16.4801,228,3485,14.2,150,172,21
2017-06-04T10:42:21Z,49.2575,16.4801,228,3489,14.3,149,175,22
2017-06-04T10:42:22Z,49.2574,16.4802,228,3492,14.3,149,175,22
2017-06-04T10:42:23Z,49.2574,16.4802,228,3496,14.3,149,175,22
2017-06-04T10:42:24Z,49.2574,16.4802,228,3500,14.2,149,172,22
2017-06-04T10:42:25Z,49.2574,16.4802,228,3504,14.2,149,172,22
2017-06-04T10:42:26Z,49.2573,16.4803,228,3508,14.2,149,172,22
2017-06-04T10:42:27Z,49.2573,16.4803,228,3512,14.1,150,169,22
2017-06-04T10:42:28Z,49.2573,16.4803,228,3516,14.1,150,169,22
2017-06-04T10:42:29Z,49.2572,16.4804,228,3520,14.1,149,169,22
2017-06-04T10:42:30Z,49.2572,16.4804,228,3524,14.1,149,170,22
2017-06-04T10:42:31Z,49.2572,16.4805,228,3528,14.1,149,170,22
2017-06-04T10:42:32Z,49.2572,16.4805,228,3532,14.1,149,170,22
2017-06-04T10:42:33Z,49.2571,16.4805,228,3536,14.2,148,172,21
2017-06-04T10:42:34Z,49.2571,16.4805,228,3540,14.2,149,172,21
2017-06-04T10:42:35Z,49.2571,16.4805,228,3544,14.2,149,172,21
2017-06-04T10:42:36Z,49.2571,16.4805,228,3548,14.2,149,172,21
2017-06-04T10:42:37Z,49.257,16.4806,228,3552,14.2,149,172,21
2017-06-04T10:42:38Z,49.257,16.4806,228,3556,14.2,149,172,21
2017-06-04T10:42:39Z,49.257,16.4806,228,3559,14.2,149,173,21
2017-06-04T10:42:40Z,49.2569,16.4807,228,3563,14.2,149,173,21
2017-06-04T10:42:41Z,49.2569,16.4807,228,3567,14.3,149,173,21
2017-06-04T10:42:42Z,49.2569,16.4808,228,3571,14.3,149,175,21
2017-06-04T10:42:43Z,49.2569,16.4808,228,3575,14.3,149,175,21
2017-06-04T10:42:44Z,49.2569,16.4808,228,3579,14.2,149,174,21
2017-06-04T10:42:45Z,49.2568,16.4808,228,3583,14.2,149,174,21
2017-06-04T10:42:46Z,49.2568,16.4808,228,3587,14.2,149,174,21
2017-06-04T10:42:47Z,49.2568,16.4808,228,3591,14.3,149,176,21
2017-06-04T10:42:48Z,49.2567,16.4809,228,3595,14.3,149,176,21
2017-06-04T10:42:49Z,49.2567,16.4809,228,3599,14.3,149,176,21
2017-06-04T10:42:50Z,49.2567,16.4809,228,3603,14.2,149,173,22
2017-06-04T10:42:51Z,49.2567,16.4809,228,3607,14.2,149,173,22
2017-06-04T10:42:52Z,49.2566,16.481,228,3611,14.2,149,173,22
2017-06-04T10:42:53Z,49.2566,16.481,228,3615,14.3,149,175,21
2017-06-04T10:42:54Z,49.2566,16.481,228,3619,14.3,149,175,21
2017-06-04T10:42:55Z,49.2565,16.4811,228,3623,14.3,149,175,21
2017-06-04T10:42:56Z,49.2565,16.4811,228,3627,14.3,149,174,21
2017-06-04T10:42:57Z,49.2565,16.4811,228,3631,14.3,149,174,21
2017-06-04T10:42:58Z,49.2564,16.4812,228,3635,14.2,149,173,21
2017-06-04T10:42:59Z,49.2564,16.4812,228,3639,14.2,149,173,21
2017-06-04T10:43:00Z,49.2564,16.4812,228,3643,14.2,149,173,21
2017-06-04T10:43:01Z,49.2564,16.4812,228,3647,14.3,149,174,21
2017-06-04T10:43:02Z,49.2563,16.4813,228,3651,14.3,149,174,21
2017-06-04T10:43:03Z,49.2563,16.4813,228,3655,14.3,149,174,21
2017-06-04T10:43:04Z,49.2562,16.4813,228,3659,14.2,149,172,21
2017-06-04T10:43:05Z,49.2562,16.4813,228,3662,14.2,149,172,21
2017-06-04T10:43:06Z,49.2562,16.4813,228,3666,14.2,150,172,21
2017-06-04T10:43:07Z,49.2562,16.4813,228,3670,14.3,150,174,21
2017-06-04T10:43:08Z,49.2561,16.4814,228,3674,14.3,150,174,21
2017-06-04T10:43:09Z,49.2561,16.4814,228,3678,14.2,150,174,22
2017-06-04T10:43:10Z,49.2561,16.4814,228,3682,14.2,150,172,22
2017-06-04T10:43:11Z,49.256,16.4814,228,3686,14.2,150,172,22
2017-06-04T10:43:12Z,49.256,16.4814,228,3690,14.2,150,174,22
2017-06-04T10:43:13Z,49.256,16.4814,228,3694,14.2,150,174,22
2017-06-04T10:43:14Z,49.2559,16.4815,228,3698,14.2,149,174,22
2017-06-04T10:43:15Z,49.2559,16.4815,228,3702,14.3,149,176,21
2017-06-04T10:43:16Z,49.2559,16.4815,228,3706,14.3,149,176,21
2017-06-04T10:43:17Z,49.2558,16.4815,228,3710,14.3,149,176,21
2017-06-04T10:43:18Z,49.2558,16.4815,228,3714,14.4,149,178,21
2017-06-04T10:43:19Z,49.2558,16.4815,228,3718,14.4,149,178,21
2017-06-04T10:43:20Z,49.2557,16.4816,228,3722,14.4,149,178,21
2017-06-04T10:43:21Z,49.2557,16.4816,228,3726,14.5,149,182,21
2017-06-04T10:43:22Z,49.2557,16.4816,228,3730,14.5,150,182,21
2017-06-04T10:43:23Z,49.2556,16.4816,228,3734,14.4,150,182,21
2017-06-04T10:43:24Z,49.2556,16.4816,228,3738,14.4,150,179,21
2017-06-04T10:43:25Z,49.2556,16.4816,228,3742,14.4,150,179,21
2017-06-04T10:43:26Z,49.2555,16.4816,228,3746,14.2,149,172,21
2017-06-04T10:43:27Z,49.2555,16.4816,228,3750,14.2,149,172,21
2017-06-04T10:43:28Z,49.2554,16.4816,228,3754,14.2,149,172,21
2017-06-04T10:43:29Z,49.2554,16.4816,228,3758,14.2,149,174,21
2017-06-04T10:43:30Z,49.2554,16.4816,228,3762,14.2,149,174,21
2017-06-04T10:43:31Z,49.2553,16.4816,228,3766,14.2,149,174,21
2017-06-04T10:43:32Z,49.2553,16.4816,228,3770,14.2,149,173,21
2017-06-04T10:43:33Z,49.2553,16.4816,228,3774,14.2,149,173,21
2017-06-04T10:43:34Z,49.2552,16.4816,228,3778,14.2,149,173,21
2017-06-04T10:43:35Z,49.2552,16.4816,228,3781,14.3,149,176,21
2017-06-04T10:43:36Z,49.2552,16.4816,228,3785,14.3,149,176,21
2017-06-04T10:43:37Z,49.2551,16.4816,228,3789,14.3,149,176,21
2017-06-04T10:43:38Z,49.2551,16.4816,228,3793,14.3,149,174,21
2017-06-04T10:43:39Z,49.2551,16.4816,228,3797,14.3,149,174,21
2017-06-04T10:43:40Z,49.255,16.4816,228,3801,14.3,149,177,21
2017-06-04T10:43:41Z,49.255,16.4816,228,3805,14.3,149,177,21
2017-06-04T10:43:42Z,49.255,16.4816,228,3809,14.3,148,177,21
2017-06-04T10:43:43Z,49.2549,16.4816,228,3813,14.1,148,169,21
2017-06-04T10:43:44Z,49.2549,16.4816,228,3817,14.1,148,169,21
2017-06-04T10:43:45Z,49.2548,16.4816,228,3821,14.1,148,169,21
2017-06-04T10:43:46Z,49.2548,16.4816,228,3825,14.3,148,174,21
2017-06-04T10:43:47Z,49.2548,16.4816,228,3829,14.3,148,174,21
2017-06-04T10:43:48Z,49.2547,16.4816,228,3833,14.3,148,174,21
2017-06-04T10:43:49Z,49.2547,16.4816,228,3837,14.2,148,173,21
2017-06-04T10:43:50Z,49.2547,16.4816,228,3841,14.2,148,173,21
2017-06-04T10:43:51Z,49.2546,16.4815,228,3845,14.2,148,173,21
2017-06-04T10:43:52Z,49.2546,16.4815,228,3849,14.2,148,173,21
2017-06-04T10:43:53Z,49.2546,16.4815,228,3853,14.2,148,173,21
2017-06-04T10:43:54Z,49.2545,16.4815,228,3857,14.3,148,175,21
2017-06-04T10:43:55Z,49.2545,16.4815,228,3861,14.3,148,175,21
2017-06-04T10:43:56Z,49.2545,16.4815,228,3865,14.3,148,175,21
2017-06-04T10:43:57Z,49.2545,16.4815,228,3869,14.2,148,174,21
2017-06-04T10:43:58Z,49.2544,16.4816,228,3873,14.2,148,174,21
2017-06-04T10:43:59Z,49.2544,16.4816,228,3876,14.2,148,174,21
2017-06-04T10:44:00Z,49.2544,16.4816,228,3880,14.3,148,174,21
2017-06-04T10:44:01Z,49.2543,16.4816,228,3884,14.3,148,174,21
2017-06-04T10:44:02Z,49.2543,16.4816,228,3888,14.3,148,174,21
2017-06-04T10:44:03Z,49.2542,16.4816,228,3892,14.4,148,180,21
2017-06-04T10:44:04Z,49.2542,16.4816,228,3896,14.4,148,180,21
2017-06-04T10:44:05Z,49.2542,16.4816,228,3900,14.4,148,180,21
2017-06-04T10:44:06Z,49.2541,16.4816,228,3904,14.3,148,177,21
2017-06-04T10:44:07Z,49.2541,16.4816,228,3908,14.3,148,177,21
2017-06-04T10:44:08Z,49.2541,16.4816,228,3912,14.2,149,177,21
2017-06-04T10:44:09Z,49.254,16.4816,228,3916,14.2,149,170,21
2017-06-04T10:44:10Z,49.254,16.4816,228,3920,14.2,149,170,21
2017-06-04T10:44:11Z,49.254,16.4816,228,3924,14.2,148,171,21
2017-06-04T10:44:12Z,49.2539,16.4816,228,3928,14.2,148,171,21
2017-06-04T10:44:13Z,49.2539,16.4816,228,3932,14.2,148,171,21
2017-06-04T10:44:14Z,49.2538,16.4816,228,3936,14.2,148,172,22
2017-06-04T10:44:15Z,49.2538,16.4816,228,3940,14.2,148,172,22
2017-06-04T10:44:16Z,49.2538,16.4817,228,3944,14.2,148,172,22
2017-06-04T10:44:17Z,49.2538,16.4817,228,3948,14.3,148,175,22
2017-06-04T10:44:18Z,49.2538,16.4817,228,3952,14.3,148,175,22
2017-06-04T10:44:19Z,49.2537,16.4817,228,3956,14.4,148,178,22
2017-06-04T10:44:20Z,49.2537,16.4817,228,3960,14.4,148,178,22
2017-06-04T10:44:21Z,49.2537,16.4817,228,3964,14.4,149,178,22
2017-06-04T10:44:22Z,49.2536,16.4817,228,3968,14.5,149,181,22
2017-06-04T10:44:23Z,49.2536,16.4817,228,3972,14.5,149,181,22
2017-06-04T10:44:24Z,49.2536,16.4818,228,3976,14.5,149,181,22
2017-06-04T10:44:25Z,49.2536,16.4818,228,3980,14.2,149,171,22
2017-06-04T10:44:26Z,49.2535,16.4818,228,3984,14.2,149,171,22
2017-06-04T10:44:27Z,49.2535,16.4818,228,3988,14.2,149,171,22
2017-06-04T10:44:28Z,49.2535,16.4819,228,3992,14.3,149,176,21
2017-06-04T10:44:29Z,49.2535,16.4819,228,3996,14.3,149,176,21
2017-06-04T10:44:30Z,49.2535,16.4819,228,4000,14.4,150,181,22
2017-06-04T10:44:31Z,49.2534,16.4819,228,4004,14.4,150,181,22
2017-06-04T10:44:32Z,49.2534,16.4819,228,4008,14.4,150,181,22
2017-06-04T10:44:33Z,49.2534,16.482,228,4012,14.5,150,183,22
2017-06-04T10:44:34Z,49.2534,16.482,228,4016,14.5,150,183,22
2017-06-04T10:44:35Z,49.2534,16.482,228,4020,14.5,150,183,22
2017-06-04T10:44:36Z,49.2533,16.4821,228,4024,14.5,151,183,22
2017-06-04T10:44:37Z,49.2533,16.4821,228,4028,14.4,151,179,22
2017-06-04T10:44:38Z,49.2533,16.4822,228,4032,14.4,151,179,22
2017-06-04T10:44:39Z,49.2533,16.4822,228,4036,14.3,151,179,22
2017-06-04T10:44:40Z,49.2533,16.4822,228,4040,14.3,151,176,22
2017-06-04T10:44:41Z,49.2532,16.4823,228,4044,14.3,151,176,22
2017-06-04T10:44:42Z,49.2532,16.4823,228,4048,14.3,151,176,22
2017-06-04T10:44:43Z,49.2532,16.4824,228,4052,14.3,151,176,22
2017-06-04T10:44:44Z,49.2532,16.4824,228,4056,14.3,151,176,22
2017-06-04T10:44:45Z,49.2532,16.4824,228,4059,14.2,150,174,21
2017-06-04T10:44:46Z,49.2532,16.4824,228,4063,14.2,150,174,21
2017-06-04T10:44:47Z,49.2531,16.4825,228,4067,14.2,150,174,21
2017-06-04T10:44:48Z,49.2531,16.4826,228,4071,14.1,149,169,22
2017-06-04T10:44:49Z,49.2531,16.4826,228,4075,14.1,149,169,22
2017-06-04T10:44:50Z,49.2531,16.4826,228,4079,14.1,149,169,22
2017-06-04T10:44:51Z,49.2531,16.4826,228,4083,14.1,149,169,21
2017-06-04T10:44:52Z,49.253,16.4827,228,4087,14.1,149,169,21
2017-06-04T10:44:53Z,49.253,16.4827,228,4091,14.2,149,171,21
2017-06-04T10:44:54Z,49.253,16.4828,228,4095,14.2,149,171,21
2017-06-04T10:44:55Z,49.253,16.4828,228,4099,14.2,149,171,21
2017-06-04T10:44:56Z,49.253,16.4828,228,4103,14.1,149,168,20
2017-06-04T10:44:57Z,49.2529,16.4829,228,4107,14.1,150,168,20
2017-06-04T10:44:58Z,49.2529,16.4829,228,4111,14.1,150,168,20
2017-06-04T10:44:59Z,49.2529,16.483,228,4115,14.3,150,175,21
2017-06-04T10:45:00Z,49.2529,16.483,228,4119,14.3,151,175,21
2017-06-04T10:45:01Z,49.2529,16.483,228,4122,14.3,151,175,21
2017-06-04T10:45:02Z,49.2528,16.4831,228,4126,14.4,152,179,21
2017-06-04T10:45:03Z,49.2528,16.4831,228,4130,14.4,152,179,21
2017-06-04T10:45:04Z,49.2528,16.4832,228,4135,14.4,152,179,21
2017-06-04T10:45:05Z,49.2528,16.4832,228,4138,14.4,152,180,21
2017-06-04T10:45:06Z,49.2528,16.4833,228,4142,14.4,153,180,21
2017-06-04T10:45:07Z,49.2528,16.4833,228,4146,14.4,153,180,21
2017-06-04T10:45:08Z,49.2528,16.4833,228,4151,14.5,154,184,22
2017-06-04T10:45:09Z,49.2527,16.4834,228,4155,14.5,154,184,22
2017-06-04T10:45:10Z,49.2527,16.4834,228,4159,14.5,154,182,21
2017-06-04T10:45:11Z,49.2527,16.4835,228,4163,14.5,155,182,21
2017-06-04T10:45:12Z,49.2527,16.4835,228,4167,14.5,155,182,21
2017-06-04T10:45:13Z,49.2527,16.4835,228,4171,14.4,155,178,20
2017-06-04T10:45:14Z,49.2526,16.4836,228,4175,14.4,155,178,20
2017-06-04T10:45:15Z,49.2526,16.4836,228,4179,14.4,155,178,20
2017-06-04T10:45:16Z,49.2526,16.4837,228,4183,14.4,156,179,21
2017-06-04T10:45:17Z,49.2526,16.4837,228,4187,14.4,156,179,21
2017-06-04T10:45:18Z,49.2526,16.4837,228,4191,14.4,156,179,21
2017-06-04T10:45:19Z,49.2525,16.4838,228,4195,14.3,156,177,21
2017-06-04T10:45:20Z,49.2525,16.4838,228,4199,14.3,156,177,21
2017-06-04T10:45:21Z,49.2525,16.4839,228,4203,14.3,156,177,21
2017-06-04T10:45:22Z,49.2525,16.4839,228,4206,14.2,156,174,21
2017-06-04T10:45:23Z,49.2525,16.4839,228,4210,14.2,156,174,21
2017-06-04T10:45:24Z,49.2525,16.4839,228,4214,14.2,156,174,21
2017-06-04T10:45:25Z,49.2524,16.484,228,4218,14.3,156,176,21
2017-06-04T10:45:26Z,49.2524,16.4841,228,4222,14.3,156,176,21
2017-06-04T10:45:27Z,49.2524,16.4841,228,4226,14.3,156,176,21
2017-06-04T10:45:28Z,49.2524,16.4841,228,4230,14.3,156,177,21
2017-06-04T10:45:29Z,49.2524,16.4841,228,4234,14.3,156,177,21
2017-06-04T10:45:30Z,49.2523,16.4842,228,4238,14.3,156,177,21
2017-06-04T10:45:31Z,49.2523,16.4842,228,4242,14.3,156,177,21
2017-06-04T10:45:32Z,49.2523,16.4842,228,4246,14.3,156,177,21
2017-06-04T10:45:33Z,49.2522,16.4843,228,4250,14.4,156,179,21
2017-06-04T10:45:34Z,49.2522,16.4843,228,4254,14.4,156,179,21
2017-06-04T10:45:35Z,49.2522,16.4844,228,4258,14.4,155,179,21
2017-06-04T10:45:36Z,49.2522,16.4844,228,4262,14.4,155,178,21
2017-06-04T10:45:37Z,49.2522,16.4844,228,4266,14.4,155,178,21
2017-06-04T10:45:38Z,49.2521,16.4844,228,4270,14.4,155,178,21
2017-06-04T10:45:39Z,49.2521,16.4844,228,4274,14.3,156,174,21
2017-06-04T10:45:40Z,49.2521,16.4845,228,4278,14.3,156,174,21
2017-06-04T10:45:41Z,49.2521,16.4845,228,4282,14.3,156,174,21
2017-06-04T10:45:42Z,49.2521,16.4845,228,4286,14.2,156,172,21
2017-06-04T10:45:43Z,49.252,16.4846,228,4290,14.2,156,172,21
2017-06-04T10:45:44Z,49.252,16.4846,228,4294,14.2,156,172,21
2017-06-04T10:45:45Z,49.252,16.4846,228,4298,14.2,155,171,21
2017-06-04T10:45:46Z,49.2519,16.4847,228,4302,14.2,155,171,21
2017-06-04T10:45:47Z,49.2519,16.4847,228,4306,14.2,155,171,21
2017-06-04T10:45:48Z,49.2519,16.4848,228,4310,14.2,155,171,21
2017-06-04T10:45:49Z,49.2519,16.4848,228,4314,14.2,155,171,21
2017-06-04T10:45:50Z,49.2519,16.4848,228,4317,14.1,155,170,21
2017-06-04T10:45:51Z,49.2519,16.4848,228,4321,14.1,154,170,21
2017-06-04T10:45:52Z,49.2518,16.4849,228,4325,14.1,155,170,21
2017-06-04T10:45:53Z,49.2518,16.485,228,4329,14.2,155,172,21
2017-06-04T10:45:54Z,49.2518,16.485,228,4333,14.2,155,172,21
2017-06-04T10:45:55Z,49.2518,16.485,228,4337,14.2,154,172,21
2017-06-04T10:45:56Z,49.2518,16.485,228,4341,14.3,154,177,21
2017-06-04T10:45:57Z,49.2517,16.4851,228,4345,14.3,154,177,21
2017-06-04T10:45:58Z,49.2517,16.4851,228,4349,14.3,153,177,21
2017-06-04T10:45:59Z,49.2517,16.4852,228,4353,14.2,154,172,21
2017-06-04T10:46:00Z,49.2517,16.4853,228,4357,14.2,154,172,21
2017-06-04T10:46:01Z,49.2517,16.4853,228,4361,14.2,154,172,21
2017-06-04T10:46:02Z,49.2517,16.4854,228,4365,14.2,154,172,21
2017-06-04T10:46:03Z,49.2517,16.4854,228,4369,14.2,154,172,21
2017-06-04T10:46:04Z,49.2517,16.4855,228,4373,14.2,153,172,21
2017-06-04T10:46:05Z,49.2517,16.4855,228,4377,14.1,153,168,21
2017-06-04T10:46:06Z,49.2517,16.4856,228,4381,14.1,153,168,21
2017-06-04T10:46:07Z,49.2517,16.4856,228,4385,14.1,153,168,21
2017-06-04T10:46:08Z,49.2517,16.4856,228,4388,14.1,153,169,21
2017-06-04T10:46:09Z,49.2516,16.4857,228,4392,14.1,153,169,21
2017-06-04T10:46:10Z,49.2516,16.4857,228,4396,14.2,152,169,21
2017-06-04T10:46:11Z,49.2516,16.4858,228,4400,14.2,152,173,21
2017-06-04T10:46:12Z,49.2516,16.4858,228,4404,14.2,152,173,21
2017-06-04T10:46:13Z,49.2516,16.4858,228,4408,14.3,152,175,21
2017-06-04T10:46:14Z,49.2516,16.4858,228,4412,14.3,152,175,21
2017-06-04T10:46:15Z,49.2516,16.486,228,4416,14.3,152,175,21
2017-06-04T10:46:16Z,49.2516,16.486,228,4420,14.3,152,176,21
2017-06-04T10:46:17Z,49.2516,16.4861,228,4424,14.3,152,176,21
2017-06-04T10:46:18Z,49.2516,16.4862,228,4428,14.3,152,176,21
2017-06-04T10:46:19Z,49.2516,16.4862,228,4432,14.3,151,177,21
2017-06-04T10:46:20Z,49.2516,16.4863,228,4436,14.3,151,177,21
2017-06-04T10:46:21Z,49.2516,16.4863,228,4440,14.3,151,177,21
2017-06-04T10:46:22Z,49.2516,16.4864,228,4444,14.1,151,170,21
2017-06-04T10:46:23Z,49.2516,16.4864,228,4448,14.1,151,170,21
2017-06-04T10:46:24Z,49.2516,16.4865,228,4452,14.1,151,170,21
2017-06-04T10:46:25Z,49.2516,16.4865,228,4456,14.1,150,170,21
2017-06-04T10:46:26Z,49.2516,16.4865,228,4460,14.1,150,170,21
2017-06-04T10:46:27Z,49.2515,16.4866,228,4464,14.2,150,170,21
2017-06-04T10:46:28Z,49.2515,16.4866,228,4468,14.2,150,172,21
2017-06-04T10:46:29Z,49.2515,16.4867,228,4472,14.2,150,172,21
2017-06-04T10:46:30Z,49.2515,16.4867,228,4475,14.1,150,170,21
2017-06-04T10:46:31Z,49.2515,16.4867,228,4479,14.1,150,170,21
2017-06-04T10:46:32Z,49.2515,16.4867,228,4483,14.1,149,170,21
2017-06-04T10:46:33Z,49.2515,16.4869,228.1,4487,14.1,149,168,21
2017-06-04T10:46:34Z,49.2515,16.4869,228.1,4491,14.1,149,168,21
2017-06-04T10:46:35Z,49.2515,16.487,227.9,4495,14.1,149,168,21
2017-06-04T10:46:36Z,49.2515,16.487,227.9,4499,14.2,148,171,21
2017-06-04T10:46:37Z,49.2515,16.487,227.9,4503,14.2,148,171,21
2017-06-04T10:46:38Z,49.2514,16.4871,227.6,4507,14.2,148,171,21
2017-06-04T10:46:39Z,49.2514,16.4871,227.6,4511,14.2,148,172,21
2017-06-04T10:46:40Z,49.2514,16.4872,227.3,4515,14.2,148,172,21
2017-06-04T10:46:41Z,49.2514,16.4872,227.3,4519,14.2,148,172,21
2017-06-04T10:46:42Z,49.2514,16.4872,227.3,4523,14.2,148,170,21
2017-06-04T10:46:43Z,49.2513,16.4872,227.1,4527,14.2,148,170,21
2017-06-04T10:46:44Z,49.2513,16.4872,227.1,4530,14.2,148,170,21
2017-06-04T10:46:45Z,49.2513,16.4873,227.1,4534,14.1,148,169,21
2017-06-04T10:46:46Z,49.2513,16.4873,227.1,4538,14.1,148,169,21
2017-06-04T10:46:47Z,49.2513,16.4873,227.1,4542,14.1,148,169,21
2017-06-04T10:46:48Z,49.2512,16.4874,227,4546,14.1,148,168,21
2017-06-04T10:46:49Z,49.2512,16.4874,227,4550,14.1,148,168,21
2017-06-04T10:46:50Z,49.2512,16.4874,227,4554,14.2,148,171,21
2017-06-04T10:46:51Z,49.2511,16.4874,227.4,4558,14.2,148,171,21
2017-06-04T10:46:52Z,49.2511,16.4874,227.4,4562,14.2,148,171,21
