index,index,TimeStamp (sec), latitude, longitude,DistanceMeters, Cadence (stokes/min), lapIdx, WorkoutState, Horizontal (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
4431,4429,1466251750.756,38.898802,-77.05897,3078.66,27.0,1.0,4.0,3078.66,inf,964.7639999389648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3079.8599999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4432,4432,1466251750.8720002,38.89882,-77.058983,3081.16,27.0,1.0,4.0,3081.16,inf,964.8800001144409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3082.3599999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4433,4435,1466251751.1220002,38.89884,-77.058998,3083.45,27.0,1.0,4.0,3083.45,inf,965.1300001144409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3084.6499999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4434,4433,1466251751.314,38.898827,-77.058988,3081.79,27.0,1.0,4.0,3081.79,inf,965.3219997882843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3082.99,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4435,4436,1466251751.468,38.898847,-77.059002,3084.39,26.0,1.0,4.0,3084.39,inf,965.4759998321533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3085.5899999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4436,4434,1466251751.658,38.898833,-77.058992,3082.65,27.0,1.0,4.0,3082.65,inf,965.6659998893738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3083.85,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4437,4437,1466251751.842,38.898852,-77.059007,3085.18,26.0,1.0,4.0,3085.18,inf,965.8499999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3086.3799999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4438,4440,1466251752.1880002,38.898872,-77.05902,3087.6,26.0,1.0,4.0,3087.6,inf,966.1960000991821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3088.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4439,4438,1466251752.4120002,38.898858,-77.059012,3085.89,26.0,1.0,4.0,3085.89,inf,966.420000076294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3087.0899999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4440,4441,1466251752.506,38.898878,-77.059025,3088.4,26.0,1.0,4.0,3088.4,inf,966.5139999389648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3089.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4441,4439,1466251752.676,38.898865,-77.059017,3086.74,26.0,1.0,4.0,3086.74,inf,966.6840000152588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3087.9399999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4442,4442,1466251752.962,38.898885,-77.05903,3089.25,26.0,1.0,4.0,3089.25,inf,966.9699997901917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3090.45,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4443,4445,1466251753.12,38.898903,-77.059043,3091.61,26.0,1.0,4.0,3091.61,inf,967.1279997825623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3092.81,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4444,4443,1466251753.328,38.898892,-77.059033,3090.11,26.0,1.0,4.0,3090.11,inf,967.3359999656677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3091.31,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4445,4446,1466251753.52,38.89891,-77.059048,3092.47,26.0,1.0,4.0,3092.47,inf,967.5279998779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3093.6699999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4446,4444,1466251753.7459998,38.898897,-77.059038,3090.91,26.0,1.0,4.0,3090.91,inf,967.753999710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3092.1099999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4447,4447,1466251753.956,38.898917,-77.059053,3093.32,26.0,1.0,4.0,3093.32,inf,967.9639999866486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3094.52,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4448,4450,1466251754.08,38.898933,-77.059068,3095.74,26.0,1.0,4.0,3095.74,inf,968.0879998207092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3096.9399999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4449,4448,1466251754.3520002,38.898923,-77.059058,3094.17,26.0,1.0,4.0,3094.17,inf,968.3600001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3095.37,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4450,4451,1466251754.554,38.89894,-77.059073,3096.45,26.0,1.0,4.0,3096.45,inf,968.561999797821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3097.6499999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4451,4449,1466251754.732,38.898928,-77.059063,3095.03,26.0,1.0,4.0,3095.03,inf,968.7400000095367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3096.23,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4452,4452,1466251754.936,38.898945,-77.059078,3097.31,26.0,1.0,4.0,3097.31,inf,968.944000005722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3098.5099999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4453,4455,1466251755.094,38.898963,-77.059095,3099.76,26.0,1.0,4.0,3099.76,inf,969.1019999980927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3100.96,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4454,4453,1466251755.304,38.898952,-77.059083,3098.02,26.0,1.0,4.0,3098.02,inf,969.311999797821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3099.22,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4455,4456,1466251755.546,38.89897,-77.0591,3100.56,26.0,1.0,4.0,3100.56,inf,969.5539999008179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3101.7599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4456,4454,1466251755.704,38.898958,-77.059088,3098.89,26.0,1.0,4.0,3098.89,inf,969.7119998931885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3100.0899999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4457,4457,1466251755.868,38.898977,-77.059105,3101.42,26.0,1.0,4.0,3101.42,inf,969.8759999275208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3102.62,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4458,4460,1466251756.1139998,38.898993,-77.059118,3103.61,27.0,1.0,4.0,3103.61,inf,970.1219997406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3104.81,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4459,4458,1466251756.33,38.898982,-77.059108,3102.27,26.0,1.0,4.0,3102.27,inf,970.3379998207092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3103.47,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4460,4461,1466251756.52,38.898998,-77.059123,3104.47,27.0,1.0,4.0,3104.47,inf,970.5279998779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3105.6699999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4461,4459,1466251756.7140002,38.898987,-77.059113,3102.9,27.0,1.0,4.0,3102.9,inf,970.7220001220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3104.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4462,4462,1466251756.888,38.899002,-77.059128,3105.17,27.0,1.0,4.0,3105.17,inf,970.8959999084473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3106.37,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4463,4465,1466251757.2080002,38.89902,-77.059145,3107.28,27.0,1.0,4.0,3107.28,inf,971.2160000801086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3108.48,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4464,4463,1466251757.324,38.899007,-77.059133,3105.73,27.0,1.0,4.0,3105.73,inf,971.3319997787476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3106.93,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4465,4466,1466251757.474,38.899025,-77.05915,3108.22,27.0,1.0,4.0,3108.22,inf,971.481999874115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3109.4199999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4466,4464,1466251757.664,38.899013,-77.059138,3106.42,27.0,1.0,4.0,3106.42,inf,971.6719999313354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3107.62,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4467,4467,1466251757.942,38.899032,-77.059155,3108.92,27.0,1.0,4.0,3108.92,inf,971.9499998092651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3110.12,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4468,4470,1466251758.236,38.89905,-77.05917,3111.36,26.0,1.0,4.0,3111.36,inf,972.2439999580383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3112.56,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4469,4468,1466251758.316,38.899038,-77.05916,3109.78,27.0,1.0,4.0,3109.78,inf,972.3239998817444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3110.98,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4470,4471,1466251758.5300002,38.899057,-77.059177,3112.22,26.0,1.0,4.0,3112.22,inf,972.5380001068115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3113.4199999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4471,4469,1466251758.7399998,38.899043,-77.059165,3110.64,27.0,1.0,4.0,3110.64,inf,972.7479996681213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3111.8399999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4472,4472,1466251758.854,38.899063,-77.059183,3113.16,26.0,1.0,4.0,3113.16,inf,972.8619999885559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3114.3599999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4473,4475,1466251759.1420002,38.89908,-77.059198,3115.65,26.0,1.0,4.0,3115.65,inf,973.1500000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3116.85,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4474,4473,1466251759.35,38.899068,-77.059187,3114.1,26.0,1.0,4.0,3114.1,inf,973.3579998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3115.2999999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4475,4476,1466251759.46,38.899085,-77.059202,3116.35,26.0,1.0,4.0,3116.35,inf,973.4679999351501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3117.5499999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4476,4474,1466251759.6620002,38.899075,-77.059193,3114.71,26.0,1.0,4.0,3114.71,inf,973.670000076294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3115.91,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4477,4477,1466251760.026,38.899092,-77.059207,3116.97,26.0,1.0,4.0,3116.97,inf,974.0339999198914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3118.1699999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4478,4480,1466251760.0700002,38.89911,-77.059223,3119.49,26.0,1.0,4.0,3119.49,inf,974.0780000686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3120.6899999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4479,4478,1466251760.248,38.899097,-77.059213,3117.83,26.0,1.0,4.0,3117.83,inf,974.2559998035431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3119.0299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4480,4481,1466251760.456,38.899115,-77.059228,3120.35,26.0,1.0,4.0,3120.35,inf,974.4639999866486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3121.5499999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4481,4479,1466251760.77,38.899103,-77.059218,3118.64,26.0,1.0,4.0,3118.64,inf,974.7779998779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3119.8399999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4482,4482,1466251760.956,38.89912,-77.059235,3121.05,27.0,1.0,4.0,3121.05,inf,974.9639999866486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3122.25,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4483,4485,1466251761.13,38.899137,-77.059253,3123.49,27.0,1.0,4.0,3123.49,inf,975.1380000114441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3124.6899999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4484,4483,1466251761.248,38.899127,-77.059242,3121.85,27.0,1.0,4.0,3121.85,inf,975.2559998035431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3123.0499999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4485,4486,1466251761.508,38.899143,-77.05926,3124.29,27.0,1.0,4.0,3124.29,inf,975.5159997940063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3125.49,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4486,4484,1466251761.6680002,38.899132,-77.059247,3122.79,27.0,1.0,4.0,3122.79,inf,975.6760001182556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3123.99,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4487,4487,1466251761.9320002,38.899148,-77.059267,3125.23,27.0,1.0,4.0,3125.23,inf,975.9400000572205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3126.43,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4488,4488,1466251763.1880002,38.899155,-77.059272,3126.03,27.0,1.0,4.0,3126.03,inf,977.1960000991821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3127.23,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4489,4489,1466251763.368,38.899167,-77.059283,3126.89,27.0,1.0,4.0,3126.89,inf,977.3759999275208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3128.0899999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4490,4490,1466251763.4120002,38.899193,-77.059315,3128.54,27.0,1.0,4.0,3128.54,inf,977.420000076294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3129.74,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4491,4491,1466251763.474,38.899198,-77.059322,3132.57,27.0,1.0,4.0,3132.57,inf,977.481999874115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3133.77,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4492,4492,1466251763.8579998,38.899203,-77.059328,3133.38,27.0,1.0,4.0,3133.38,inf,977.8659996986389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3134.58,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4493,4495,1466251764.1220002,38.89922,-77.059345,3135.84,27.0,1.0,4.0,3135.84,inf,978.1300001144409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3137.04,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4494,4493,1466251764.3260002,38.89921,-77.059333,3134.18,27.0,1.0,4.0,3134.18,inf,978.3340001106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3135.3799999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4495,4496,1466251764.508,38.899225,-77.059352,3136.55,27.0,1.0,4.0,3136.55,inf,978.5159997940063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3137.75,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
