index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
280,1642614340.233,126.96257019043,145.1103389263155,114.544166564941,7.14434862136841,23.0,110.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,758.8960001468658,0.0,0.0,0.0,0.0,0.0,0.0,3.4456538638083622,0.0,0.0,0.0,1.0,4.0,334,298.8108692998461,110.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2294.3839569091833,114.544166564941,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
281,1642614342.83,135.870788574219,145.531266927719,113.553131103516,7.64120721817017,23.0,111.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,761.4930000305176,0.0,0.0,0.0,0.0,0.0,0.0,3.435687811666856,0.0,0.0,0.0,1.0,4.0,335,296.22555940047647,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2303.2921752929724,113.553131103516,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
282,1642614345.559,145.215591430664,146.0065096616745,112.447906494141,8.16181182861328,22.0,111.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,764.2220001220703,0.0,0.0,0.0,0.0,0.0,0.0,3.4245048467948265,0.0,0.0,0.0,1.0,4.0,336,306.6761086203845,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2312.6369781494172,112.447906494141,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
283,1642614348.184,154.346923828125,143.7788903713225,117.755897521973,8.67621612548828,23.0,111.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,766.8470001220703,0.0,0.0,0.0,0.0,0.0,0.0,3.477561961347059,0.0,0.0,0.0,1.0,4.0,337,307.1892978834078,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2321.768310546878,117.755897521973,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
284,1642614351.131,164.743225097656,142.4194276332855,121.160301208496,9.26794815063477,21.0,112.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,769.7940001487732,0.0,0.0,0.0,0.0,0.0,0.0,3.5107569824493714,0.0,0.0,0.0,1.0,4.0,338,346.1722891671314,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2332.164611816409,121.160301208496,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
285,1642614353.887,174.465805053711,141.8871134519575,122.529083251953,9.82125663757324,22.0,113.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,772.5500001907349,0.0,0.0,0.0,0.0,0.0,0.0,3.5239281978155,0.0,0.0,0.0,1.0,4.0,339,334.1702270507809,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2341.887191772464,122.529083251953,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
286,1642614356.534,183.746337890625,141.79427921772,122.769905090332,10.3471393585205,22.0,113.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,775.1970000267029,0.0,0.0,0.0,0.0,0.0,0.0,3.526235351373154,0.0,0.0,0.0,1.0,4.0,340,334.82701388272363,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2351.167724609378,122.769905090332,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
287,1642614359.449,193.994094848633,143.02168786525752,119.636131286621,10.9289207458496,22.0,114.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,778.1119999885559,0.0,0.0,0.0,0.0,0.0,0.0,3.4959732853317753,0.0,0.0,0.0,1.0,4.0,341,326.2803580544209,114.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2361.415481567386,119.636131286621,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
288,1642614362.155,203.500564575195,141.9017165899275,122.491256713867,11.4683504104614,22.0,115.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,780.8180000782013,0.0,0.0,0.0,0.0,0.0,0.0,3.5235655495621474,0.0,0.0,0.0,1.0,4.0,342,334.06706376509186,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2370.921951293948,122.491256713867,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
289,1642614364.91,213.222869873047,141.6196823120115,123.224540710449,12.0218257904053,22.0,115.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,783.5730001926422,0.0,0.0,0.0,0.0,0.0,0.0,3.5305826975265884,0.0,0.0,0.0,1.0,4.0,343,336.0669292103155,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2380.6442565918,123.224540710449,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
290,1642614367.675,223.079193115234,140.448749065399,126.332305908203,12.5869817733765,22.0,115.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,786.3380000591278,0.0,0.0,0.0,0.0,0.0,0.0,3.5600174677752268,0.0,0.0,0.0,1.0,4.0,344,344.5426524769173,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2390.500579833987,0.0,126.332305908203,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
291,1642614370.282,232.274429321289,141.1367803812025,124.493713378906,13.1104202270508,22.0,116.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,788.9450001716614,0.0,0.0,0.0,0.0,0.0,0.0,3.5426626471818907,0.0,0.0,0.0,1.0,4.0,345,339.52830921519814,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2399.6958160400422,0.0,124.493713378906,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
292,1642614372.979,241.840209960937,141.339212656021,123.959564208984,13.6569738388062,23.0,116.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,791.6420001983643,0.0,0.0,0.0,0.0,0.0,0.0,3.5375886889709527,0.0,0.0,0.0,1.0,4.0,346,323.3727761973496,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2409.2615966796902,123.959564208984,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
293,1642614375.8,251.853775024414,141.3090378046035,124.038993835449,14.2295045852661,22.0,117.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,794.4630000591278,0.0,0.0,0.0,0.0,0.0,0.0,3.5383440986370602,0.0,0.0,0.0,1.0,4.0,347,338.28816500577,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2419.2751617431672,124.038993835449,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
294,1642614378.422,260.974914550781,142.752692103386,120.31371307373,14.7435302734375,22.0,117.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,797.085000038147,0.0,0.0,0.0,0.0,0.0,0.0,3.502560915894211,0.0,0.0,0.0,1.0,4.0,348,328.1283083829,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2428.3963012695344,120.31371307373,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
295,1642614381.231,270.760498046875,143.7893360853195,117.73023223877,15.2954559326172,22.0,118.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,799.8940000534058,0.0,0.0,0.0,0.0,0.0,0.0,3.4773093305286404,0.0,0.0,0.0,1.0,4.0,349,321.0824515602818,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2438.1818847656286,117.73023223877,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
296,1642614383.955,280.330902099609,142.3117369413375,121.435562133789,15.838680267334,22.0,119.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,802.6180000305176,0.0,0.0,0.0,0.0,0.0,0.0,3.5134136561491456,0.0,0.0,0.0,1.0,4.0,350,331.18789672851545,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2447.7522888183626,121.435562133789,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
297,1642614386.752,290.185668945312,141.9605910778045,122.338920593262,16.3990364074707,21.0,119.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,805.4150002002716,0.0,0.0,0.0,0.0,0.0,0.0,3.5221042417748487,0.0,0.0,0.0,1.0,4.0,351,349.53977312360576,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2457.6070556640657,122.338920593262,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
298,1642614389.508,299.954895019531,141.19963347911852,124.327537536621,16.9572105407715,22.0,119.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,808.1710000038147,0.0,0.0,0.0,0.0,0.0,0.0,3.5410856790498904,0.0,0.0,0.0,1.0,4.0,352,339.0751023726027,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2467.376281738285,0.0,124.327537536621,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
299,1642614392.249,309.631317138672,141.8090611696245,122.731513977051,17.5082550048828,22.0,120.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,810.9120001792908,0.0,0.0,0.0,0.0,0.0,0.0,3.5258677821858395,0.0,0.0,0.0,1.0,4.0,353,334.7223108465027,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2477.052703857426,122.731513977051,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
300,1642614394.887,318.782073974609,143.417701125145,118.647819519043,18.022834777832,22.0,120.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,813.5500001907349,0.0,0.0,0.0,0.0,0.0,0.0,3.4863200014878535,0.0,0.0,0.0,1.0,4.0,354,323.58496232466274,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2486.203460693363,118.647819519043,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
301,1642614397.689,328.595031738281,143.10558140277848,119.425849914551,18.5784854888916,22.0,121.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,816.3519999980927,0.0,0.0,0.0,0.0,0.0,0.0,3.4939238225287848,0.0,0.0,0.0,1.0,4.0,355,325.7068634033209,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2496.016418457035,119.425849914551,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
302,1642614400.435,338.172729492187,143.2639360427855,119.030265808105,19.1191272735596,22.0,121.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,819.0980000495911,0.0,0.0,0.0,0.0,0.0,0.0,3.490061866307205,0.0,0.0,0.0,1.0,4.0,356,324.6279976584682,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2505.5941162109407,119.030265808105,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
303,1642614403.189,347.835021972656,142.874777317047,120.005554199219,19.6670875549316,22.0,121.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,821.8519999980927,0.0,0.0,0.0,0.0,0.0,0.0,3.499568009057837,0.0,0.0,0.0,1.0,4.0,357,327.2878750887791,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2515.25640869141,120.005554199219,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
304,1642614405.969,357.725036621094,140.84854722023,125.259574890137,20.233470916748,22.0,121.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,824.632000207901,0.0,0.0,0.0,0.0,0.0,0.0,3.5499123694772856,0.0,0.0,0.0,1.0,4.0,358,341.61702242764636,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2525.146423339848,0.0,125.259574890137,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
305,1642614408.747,367.539642333984,141.4550244808195,123.655349731445,20.7928104400635,22.0,122.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,827.4100000858307,0.0,0.0,0.0,0.0,0.0,0.0,3.534692400182626,0.0,0.0,0.0,1.0,4.0,359,337.2418629039409,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2534.961029052738,123.655349731445,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
306,1642614411.356,376.696533203125,141.8577283620835,122.605239868164,21.3120956420898,22.0,122.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,830.0190000534058,0.0,0.0,0.0,0.0,0.0,0.0,3.524658161194993,0.0,0.0,0.0,1.0,4.0,360,334.3779269131746,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2544.117919921879,122.605239868164,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
307,1642614414.109,386.515686035156,140.598252415657,125.929733276367,21.8755035400391,23.0,122.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,832.7720000743866,0.0,0.0,0.0,0.0,0.0,0.0,3.55623196881443,0.0,0.0,0.0,1.0,4.0,361,328.51234767747917,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2553.93707275391,0.0,125.929733276367,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
308,1642614416.735,395.674468994141,142.801210284233,120.191116333008,22.3925495147705,22.0,123.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,835.3980000019073,0.0,0.0,0.0,0.0,0.0,0.0,3.50137088477608,0.0,0.0,0.0,1.0,4.0,362,327.7939536354763,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2563.0958557128947,120.191116333008,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
309,1642614419.519,405.441955566406,142.863392829895,120.034248352051,22.9464550018311,22.0,123.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,838.1820001602173,0.0,0.0,0.0,0.0,0.0,0.0,3.49984688236644,0.0,0.0,0.0,1.0,4.0,363,327.36613186923,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2572.86334228516,120.034248352051,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
310,1642614422.105,414.54248046875,141.50470495224,123.52515411377,23.4635734558105,22.0,123.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,840.768000125885,0.0,0.0,0.0,0.0,0.0,0.0,3.5334514154052874,0.0,0.0,0.0,1.0,4.0,364,336.88678394664544,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2581.9638671875036,123.52515411377,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
311,1642614425.072,424.869506835938,144.3833112716675,116.283218383789,24.0456256866455,21.0,123.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,843.7350001335144,0.0,0.0,0.0,0.0,0.0,0.0,3.46300410758148,0.0,0.0,0.0,1.0,4.0,365,332.23776681082575,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2592.2908935546916,116.283218383789,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
312,1642614427.87,434.54345703125,144.575148820877,115.820945739746,24.5882530212402,21.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,846.5329999923706,0.0,0.0,0.0,0.0,0.0,0.0,3.458409028646276,0.0,0.0,0.0,1.0,4.0,366,330.9169878278457,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2601.9648437500036,115.820945739746,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
313,1642614430.629,444.070220947266,144.6409672498705,115.662902832031,25.1220703125,21.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,849.2920000553131,0.0,0.0,0.0,0.0,0.0,0.0,3.456835290213725,0.0,0.0,0.0,1.0,4.0,367,330.4654366629457,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2611.4916076660197,115.662902832031,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
314,1642614433.37,453.591796875,143.584743142128,118.234214782715,25.6580677032471,21.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,852.0329999923706,0.0,0.0,0.0,0.0,0.0,0.0,3.4822641254097086,0.0,0.0,0.0,1.0,4.0,368,337.8120422363286,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2621.0131835937536,118.234214782715,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
315,1642614436.132,463.257598876953,143.07002723217,119.51490020752,26.204963684082,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,854.795000076294,0.0,0.0,0.0,0.0,0.0,0.0,3.4947920935851515,0.0,0.0,0.0,1.0,4.0,369,325.94972783869093,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2630.6789855957068,119.51490020752,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
316,1642614438.769,472.554016113281,141.451060771942,123.665748596191,26.7340240478516,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,857.4320001602173,0.0,0.0,0.0,0.0,0.0,0.0,3.5347914485147447,0.0,0.0,0.0,1.0,4.0,370,337.27022344415724,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2639.975402832035,123.665748596191,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
317,1642614441.734,483.007507324219,142.61332154274,120.666786193848,27.3287982940674,21.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,860.3970000743866,0.0,0.0,0.0,0.0,0.0,0.0,3.505983835108659,0.0,0.0,0.0,1.0,4.0,371,344.7622462681371,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2650.428894042973,120.666786193848,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
318,1642614444.532,492.719390869141,143.6443626880645,118.087051391602,27.8750953674316,21.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,863.1950001716614,0.0,0.0,0.0,0.0,0.0,0.0,3.480818812818927,0.0,0.0,0.0,1.0,4.0,372,337.39157540457717,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2660.1407775878947,118.087051391602,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
319,1642614447.094,501.626251220703,143.55085790157298,118.31795501709,28.3767395019531,23.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,865.757000207901,0.0,0.0,0.0,0.0,0.0,0.0,3.483086115325272,0.0,0.0,0.0,1.0,4.0,373,308.6555348271913,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2669.0476379394568,118.31795501709,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
320,1642614449.861,511.265563964844,143.4457898139955,118.578140258789,28.9205589294434,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,868.5240001678467,0.0,0.0,0.0,0.0,0.0,0.0,3.4856373313454805,0.0,0.0,0.0,1.0,4.0,374,323.39492797851545,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2678.686950683598,118.578140258789,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
321,1642614452.624,520.819580078125,144.937977194786,114.953300476074,29.4564380645752,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,871.2870001792908,0.0,0.0,0.0,0.0,0.0,0.0,3.4497514707828216,0.0,0.0,0.0,1.0,4.0,375,313.5090012983837,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2688.2409667968786,114.953300476074,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
322,1642614455.369,530.294616699219,144.77002620697,115.353851318359,29.9872074127197,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,874.0320000648499,0.0,0.0,0.0,0.0,0.0,0.0,3.4537536056336458,0.0,0.0,0.0,1.0,4.0,376,314.60141268643366,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2697.7160034179724,115.353851318359,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
323,1642614457.977,539.3427734375,143.686354160309,117.983551025391,30.4959926605225,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,876.6400001049042,0.0,0.0,0.0,0.0,0.0,0.0,3.479801564469765,0.0,0.0,0.0,1.0,4.0,377,321.7733209783391,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2706.7641601562536,117.983551025391,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
324,1642614460.568,548.456359863281,142.39741861820198,121.216484069824,31.0136394500732,23.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,879.2310001850128,0.0,0.0,0.0,0.0,0.0,0.0,3.5112996067759292,0.0,0.0,0.0,1.0,4.0,378,316.2169149647583,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2715.877746582035,121.216484069824,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
325,1642614463.343,558.216918945313,142.61877536773702,120.652946472168,31.56813621521,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,882.0060000419617,0.0,0.0,0.0,0.0,0.0,0.0,3.5058497642457613,0.0,0.0,0.0,1.0,4.0,379,329.05349037864,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2725.638305664067,120.652946472168,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
326,1642614465.989,567.40283203125,143.5652673244475,118.282333374023,32.0849533081055,22.0,124.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,884.6520001888275,0.0,0.0,0.0,0.0,0.0,0.0,3.4827365233823224,0.0,0.0,0.0,1.0,4.0,380,322.5881819291536,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2734.824218750004,118.282333374023,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
327,1642614468.751,576.960998535156,144.56425607204451,115.847129821777,32.6213798522949,22.0,125.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,887.4140000343323,0.0,0.0,0.0,0.0,0.0,0.0,3.4586696157508108,0.0,0.0,0.0,1.0,4.0,381,315.94671769575547,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2744.38238525391,115.847129821777,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
328,1642614471.495,586.369567871094,145.68267762661,113.199447631836,33.145866394043,22.0,125.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,890.1579999923706,0.0,0.0,0.0,0.0,0.0,0.0,3.4321170378369774,0.0,0.0,0.0,1.0,4.0,382,308.7257662686436,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2753.790954589848,113.199447631836,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
329,1642614474.293,595.9794921875,145.9047198295595,112.683418273926,33.6822624206543,22.0,126.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,892.9560000896454,0.0,0.0,0.0,0.0,0.0,0.0,3.426893938620228,0.0,0.0,0.0,1.0,4.0,383,307.31841347434363,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2763.4008789062536,112.683418273926,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
330,1642614476.872,604.865966796875,144.48344707489,116.041610717773,34.1793479919434,22.0,126.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,895.5350000858307,0.0,0.0,0.0,0.0,0.0,0.0,3.4606040354286076,0.0,0.0,0.0,1.0,4.0,384,316.47712013938093,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2772.2873535156286,116.041610717773,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
331,1642614479.671,614.704345703125,142.7601873874665,120.294761657715,34.737964630127,22.0,126.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,898.3340001106262,0.0,0.0,0.0,0.0,0.0,0.0,3.5023770222642416,0.0,0.0,0.0,1.0,4.0,385,328.0766227028591,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2782.1257324218786,120.294761657715,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
332,1642614482.431,624.307678222656,143.4621810913085,118.537498474121,35.2791709899902,21.0,126.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,901.0940001010895,0.0,0.0,0.0,0.0,0.0,0.0,3.485239079710966,0.0,0.0,0.0,1.0,4.0,386,338.6785670689171,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2791.72906494141,118.537498474121,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
333,1642614485.232,634.133972167969,143.09374988079048,119.455474853516,35.8362350463867,22.0,126.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,903.8950002193451,0.0,0.0,0.0,0.0,0.0,0.0,3.494212713109716,0.0,0.0,0.0,1.0,4.0,387,325.7876586914072,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2801.555358886723,119.455474853516,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
334,1642614487.875,643.461975097656,140.8834904432295,125.166389465332,36.3674049377441,22.0,126.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,906.5380001068115,0.0,0.0,0.0,0.0,0.0,0.0,3.549031887462217,0.0,0.0,0.0,1.0,4.0,388,341.3628803599964,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2810.88336181641,0.0,125.166389465332,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
335,1642614490.802,653.883850097656,140.953153371811,124.980903625488,36.9645957946777,21.0,126.0,0.333333343267441,2136017.0,,,,,,,,,,2.0,909.4650001525879,0.0,0.0,0.0,0.0,0.0,0.0,3.54727785820501,0.0,0.0,0.0,1.0,4.0,389,357.08829607282286,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2821.30523681641,0.0,124.980903625488,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
