index,TimeStamp (sec), latitude, longitude,Altitude, Horizontal (meters), Stroke500mPace (sec/500m), HRCur (bpm), Power (watts), Cadence (stokes/min), ElapsedTime (sec),cumdist, DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
920,1496572973.0,49.2566,16.481,228.0,3615.0,125.87412587412587,149.0,175.0,21.0,920.0,3615,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,500.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3615.0,0.0,0.0,175.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
921,1496572974.0,49.2566,16.481,228.0,3619.0,125.87412587412587,149.0,175.0,21.0,921.0,3619,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,500.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3619.0,0.0,0.0,175.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
922,1496572975.0,49.2565,16.4811,228.0,3623.0,125.87412587412587,149.0,175.0,21.0,922.0,3623,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,500.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3623.0,0.0,0.0,175.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
923,1496572976.0,49.2565,16.4811,228.0,3627.0,125.87412587412587,149.0,174.0,21.0,923.0,3627,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3627.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
924,1496572977.0,49.2565,16.4811,228.0,3631.0,125.87412587412587,149.0,174.0,21.0,924.0,3631,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3631.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
925,1496572978.0,49.2564,16.4812,228.0,3635.0,126.76056338028168,149.0,173.0,21.0,925.0,3635,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3635.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
926,1496572979.0,49.2564,16.4812,228.0,3639.0,126.76056338028168,149.0,173.0,21.0,926.0,3639,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3639.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
927,1496572980.0,49.2564,16.4812,228.0,3643.0,126.76056338028168,149.0,173.0,21.0,927.0,3643,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3643.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
928,1496572981.0,49.2564,16.4812,228.0,3647.0,125.87412587412587,149.0,174.0,21.0,928.0,3647,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3647.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
929,1496572982.0,49.2563,16.4813,228.0,3651.0,125.87412587412587,149.0,174.0,21.0,929.0,3651,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3651.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
930,1496572983.0,49.2563,16.4813,228.0,3655.0,125.87412587412587,149.0,174.0,21.0,930.0,3655,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3655.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
931,1496572984.0,49.2562,16.4813,228.0,3659.0,126.76056338028168,149.0,172.0,21.0,931.0,3659,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,491.42857142857144,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3659.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
932,1496572985.0,49.2562,16.4813,228.0,3662.0,126.76056338028168,149.0,172.0,21.0,932.0,3662,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,491.42857142857144,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3662.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
933,1496572986.0,49.2562,16.4813,228.0,3666.0,126.76056338028168,150.0,172.0,21.0,933.0,3666,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,491.42857142857144,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3666.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
934,1496572987.0,49.2562,16.4813,228.0,3670.0,125.87412587412587,150.0,174.0,21.0,934.0,3670,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3670.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
935,1496572988.0,49.2561,16.4814,228.0,3674.0,125.87412587412587,150.0,174.0,21.0,935.0,3674,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3674.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
936,1496572989.0,49.2561,16.4814,228.0,3678.0,126.76056338028168,150.0,174.0,22.0,936.0,3678,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,474.54545454545456,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3678.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
937,1496572990.0,49.2561,16.4814,228.0,3682.0,126.76056338028168,150.0,172.0,22.0,937.0,3682,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,469.09090909090907,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3682.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
938,1496572991.0,49.256,16.4814,228.0,3686.0,126.76056338028168,150.0,172.0,22.0,938.0,3686,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,469.09090909090907,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3686.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
939,1496572992.0,49.256,16.4814,228.0,3690.0,126.76056338028168,150.0,174.0,22.0,939.0,3690,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,474.54545454545456,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3690.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
940,1496572993.0,49.256,16.4814,228.0,3694.0,126.76056338028168,150.0,174.0,22.0,940.0,3694,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,474.54545454545456,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3694.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
941,1496572994.0,49.2559,16.4815,228.0,3698.0,126.76056338028168,149.0,174.0,22.0,941.0,3698,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,474.54545454545456,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3698.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
942,1496572995.0,49.2559,16.4815,228.0,3702.0,125.87412587412587,149.0,176.0,21.0,942.0,3702,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,502.85714285714283,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3702.0,0.0,0.0,176.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
943,1496572996.0,49.2559,16.4815,228.0,3706.0,125.87412587412587,149.0,176.0,21.0,943.0,3706,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,502.85714285714283,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3706.0,0.0,0.0,176.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
944,1496572997.0,49.2558,16.4815,228.0,3710.0,125.87412587412587,149.0,176.0,21.0,944.0,3710,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,502.85714285714283,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3710.0,0.0,0.0,176.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
945,1496572998.0,49.2558,16.4815,228.0,3714.0,125.0,149.0,178.0,21.0,945.0,3714,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1.0,4.0,508.57142857142856,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3714.0,0.0,0.0,178.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
946,1496572999.0,49.2558,16.4815,228.0,3718.0,125.0,149.0,178.0,21.0,946.0,3718,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1.0,4.0,508.57142857142856,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3718.0,0.0,0.0,178.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
947,1496573000.0,49.2557,16.4816,228.0,3722.0,125.0,149.0,178.0,21.0,947.0,3722,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1.0,4.0,508.57142857142856,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3722.0,0.0,0.0,178.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
948,1496573001.0,49.2557,16.4816,228.0,3726.0,124.13793103448276,149.0,182.0,21.0,948.0,3726,0.0,0.0,0.0,0.0,0.0,0.0,4.027777777777778,0.0,0.0,0.0,0,1.0,4.0,520.0,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3726.0,0.0,0.0,182.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
949,1496573002.0,49.2557,16.4816,228.0,3730.0,124.13793103448276,150.0,182.0,21.0,949.0,3730,0.0,0.0,0.0,0.0,0.0,0.0,4.027777777777778,0.0,0.0,0.0,0,1.0,4.0,520.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3730.0,0.0,0.0,182.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
950,1496573003.0,49.2556,16.4816,228.0,3734.0,125.0,150.0,182.0,21.0,950.0,3734,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1.0,4.0,520.0,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3734.0,0.0,0.0,182.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
951,1496573004.0,49.2556,16.4816,228.0,3738.0,125.0,150.0,179.0,21.0,951.0,3738,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1.0,4.0,511.42857142857144,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3738.0,0.0,0.0,179.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
952,1496573005.0,49.2556,16.4816,228.0,3742.0,125.0,150.0,179.0,21.0,952.0,3742,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1.0,4.0,511.42857142857144,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,3742.0,0.0,0.0,179.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
953,1496573006.0,49.2555,16.4816,228.0,3746.0,126.76056338028168,149.0,172.0,21.0,953.0,3746,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,491.42857142857144,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3746.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
954,1496573007.0,49.2555,16.4816,228.0,3750.0,126.76056338028168,149.0,172.0,21.0,954.0,3750,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,491.42857142857144,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3750.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
955,1496573008.0,49.2554,16.4816,228.0,3754.0,126.76056338028168,149.0,172.0,21.0,955.0,3754,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,491.42857142857144,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3754.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
956,1496573009.0,49.2554,16.4816,228.0,3758.0,126.76056338028168,149.0,174.0,21.0,956.0,3758,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3758.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
957,1496573010.0,49.2554,16.4816,228.0,3762.0,126.76056338028168,149.0,174.0,21.0,957.0,3762,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3762.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
958,1496573011.0,49.2553,16.4816,228.0,3766.0,126.76056338028168,149.0,174.0,21.0,958.0,3766,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3766.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
959,1496573012.0,49.2553,16.4816,228.0,3770.0,126.76056338028168,149.0,173.0,21.0,959.0,3770,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3770.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
960,1496573013.0,49.2553,16.4816,228.0,3774.0,126.76056338028168,149.0,173.0,21.0,960.0,3774,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3774.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
961,1496573014.0,49.2552,16.4816,228.0,3778.0,126.76056338028168,149.0,173.0,21.0,961.0,3778,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3778.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
962,1496573015.0,49.2552,16.4816,228.0,3781.0,125.87412587412587,149.0,176.0,21.0,962.0,3781,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,502.85714285714283,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3781.0,0.0,0.0,176.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
963,1496573016.0,49.2552,16.4816,228.0,3785.0,125.87412587412587,149.0,176.0,21.0,963.0,3785,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,502.85714285714283,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3785.0,0.0,0.0,176.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
964,1496573017.0,49.2551,16.4816,228.0,3789.0,125.87412587412587,149.0,176.0,21.0,964.0,3789,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,502.85714285714283,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3789.0,0.0,0.0,176.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
965,1496573018.0,49.2551,16.4816,228.0,3793.0,125.87412587412587,149.0,174.0,21.0,965.0,3793,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3793.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
966,1496573019.0,49.2551,16.4816,228.0,3797.0,125.87412587412587,149.0,174.0,21.0,966.0,3797,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3797.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
967,1496573020.0,49.255,16.4816,228.0,3801.0,125.87412587412587,149.0,177.0,21.0,967.0,3801,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,505.7142857142857,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3801.0,0.0,0.0,177.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
968,1496573021.0,49.255,16.4816,228.0,3805.0,125.87412587412587,149.0,177.0,21.0,968.0,3805,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,505.7142857142857,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,3805.0,0.0,0.0,177.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
969,1496573022.0,49.255,16.4816,228.0,3809.0,125.87412587412587,148.0,177.0,21.0,969.0,3809,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,505.7142857142857,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3809.0,0.0,0.0,177.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
970,1496573023.0,49.2549,16.4816,228.0,3813.0,127.65957446808511,148.0,169.0,21.0,970.0,3813,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3813.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
971,1496573024.0,49.2549,16.4816,228.0,3817.0,127.65957446808511,148.0,169.0,21.0,971.0,3817,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3817.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
972,1496573025.0,49.2548,16.4816,228.0,3821.0,127.65957446808511,148.0,169.0,21.0,972.0,3821,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3821.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
973,1496573026.0,49.2548,16.4816,228.0,3825.0,125.87412587412587,148.0,174.0,21.0,973.0,3825,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3825.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
974,1496573027.0,49.2548,16.4816,228.0,3829.0,125.87412587412587,148.0,174.0,21.0,974.0,3829,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3829.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
975,1496573028.0,49.2547,16.4816,228.0,3833.0,125.87412587412587,148.0,174.0,21.0,975.0,3833,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3833.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
976,1496573029.0,49.2547,16.4816,228.0,3837.0,126.76056338028168,148.0,173.0,21.0,976.0,3837,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3837.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
977,1496573030.0,49.2547,16.4816,228.0,3841.0,126.76056338028168,148.0,173.0,21.0,977.0,3841,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3841.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
978,1496573031.0,49.2546,16.4815,228.0,3845.0,126.76056338028168,148.0,173.0,21.0,978.0,3845,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3845.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
979,1496573032.0,49.2546,16.4815,228.0,3849.0,126.76056338028168,148.0,173.0,21.0,979.0,3849,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3849.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
980,1496573033.0,49.2546,16.4815,228.0,3853.0,126.76056338028168,148.0,173.0,21.0,980.0,3853,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,494.2857142857143,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3853.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
981,1496573034.0,49.2545,16.4815,228.0,3857.0,125.87412587412587,148.0,175.0,21.0,981.0,3857,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,500.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3857.0,0.0,0.0,175.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
982,1496573035.0,49.2545,16.4815,228.0,3861.0,125.87412587412587,148.0,175.0,21.0,982.0,3861,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,500.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3861.0,0.0,0.0,175.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
983,1496573036.0,49.2545,16.4815,228.0,3865.0,125.87412587412587,148.0,175.0,21.0,983.0,3865,0.0,0.0,0.0,0.0,0.0,0.0,3.9722222222222223,0.0,0.0,0.0,0,1.0,4.0,500.0,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3865.0,0.0,0.0,175.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
984,1496573037.0,49.2545,16.4815,228.0,3869.0,126.76056338028168,148.0,174.0,21.0,984.0,3869,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3869.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
985,1496573038.0,49.2544,16.4816,228.0,3873.0,126.76056338028168,148.0,174.0,21.0,985.0,3873,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,497.14285714285717,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,3873.0,0.0,0.0,174.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
