To determine when a piece begins or ends look for the piece number to change.,,,,,,,,,,,,,,,,
Workout data for: sander    Club: CVK Brno    Date: 2017-09-25 17:22,,,,,,,,,,,,,,,,
DateTime,TOTAL Time Since Start BoatCoach,TOTAL Distance Since Start BoatCoach(m),Elapsed Time,Piece Number,Stroke Rate,Cumulative Stroke Count,Piece Stroke Count,Cumulative Distance(m),Piece Distance(km),Average Speed(/500m),Last 10 Stroke Speed(/500m),Heart Rate,Calories,Calories/hr,Latitude,Longitude
2017-09-25 17:30:46.3 GMT+02:00,0:08:23,1053,0:06:01,0,8.7,129,111,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:47.5 GMT+02:00,0:08:24,1053,0:06:02,0,8.7,129,111,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:48.0 GMT+02:00,0:08:24,1053,0:06:03,0,8.7,129,111,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:49.0 GMT+02:00,0:08:25,1053,0:06:04,0,8.7,129,111,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:50.1 GMT+02:00,0:08:26,1053,0:06:05,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:51.1 GMT+02:00,0:08:27,1053,0:06:06,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:52.1 GMT+02:00,0:08:28,1053,0:06:07,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:53.2 GMT+02:00,0:08:30,1053,0:06:08,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:54.2 GMT+02:00,0:08:31,1053,0:06:09,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:55.3 GMT+02:00,0:08:32,1053,0:06:10,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:56.3 GMT+02:00,0:08:33,1053,0:06:11,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:57.3 GMT+02:00,0:08:34,1053,0:06:12,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:58.4 GMT+02:00,0:08:35,1053,0:06:13,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:30:59.4 GMT+02:00,0:08:36,1053,0:06:14,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:00.5 GMT+02:00,0:08:37,1053,0:06:15,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:01.0 GMT+02:00,0:08:37,1053,0:06:16,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:02.0 GMT+02:00,0:08:38,1053,0:06:17,0,3.8,130,112,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:03.1 GMT+02:00,0:08:40,1053,0:06:18,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:04.1 GMT+02:00,0:08:41,1053,0:06:19,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:05.1 GMT+02:00,0:08:42,1053,0:06:20,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:06.3 GMT+02:00,0:08:43,1053,0:06:21,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:07.3 GMT+02:00,0:08:44,1053,0:06:22,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:08.4 GMT+02:00,0:08:45,1053,0:06:23,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245127,16.50174
2017-09-25 17:31:09.4 GMT+02:00,0:08:46,1053,0:06:24,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245155,16.501686
2017-09-25 17:31:10.4 GMT+02:00,0:08:47,1053,0:06:25,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245155,16.501686
2017-09-25 17:31:11.0 GMT+02:00,0:08:47,1053,0:06:26,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245155,16.501686
2017-09-25 17:31:12.0 GMT+02:00,0:08:48,1053,0:06:27,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245166,16.501658
2017-09-25 17:31:13.0 GMT+02:00,0:08:49,1053,0:06:28,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245166,16.501658
2017-09-25 17:31:14.1 GMT+02:00,0:08:50,1053,0:06:29,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245166,16.501658
2017-09-25 17:31:15.1 GMT+02:00,0:08:51,1053,0:06:30,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245166,16.501658
2017-09-25 17:31:16.2 GMT+02:00,0:08:53,1053,0:06:31,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245178,16.501632
2017-09-25 17:31:17.2 GMT+02:00,0:08:54,1053,0:06:32,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245178,16.501632
2017-09-25 17:31:18.2 GMT+02:00,0:08:55,1053,0:06:33,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245178,16.501632
2017-09-25 17:31:19.3 GMT+02:00,0:08:56,1053,0:06:34,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245178,16.501632
2017-09-25 17:31:20.3 GMT+02:00,0:08:57,1053,0:06:35,0,3.8,131,113,1094,1,0:02:59,0:03:53,0,93,303,49.245178,16.501632
2017-09-25 17:31:21.4 GMT+02:00,0:08:58,1065,0:06:36,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245193,16.5016
2017-09-25 17:31:22.0 GMT+02:00,0:08:58,1065,0:06:37,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245193,16.5016
2017-09-25 17:31:23.0 GMT+02:00,0:08:59,1065,0:06:38,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245193,16.5016
2017-09-25 17:31:24.1 GMT+02:00,0:09:00,1065,0:06:39,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245193,16.5016
2017-09-25 17:31:25.1 GMT+02:00,0:09:01,1065,0:06:40,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245193,16.5016
2017-09-25 17:31:26.1 GMT+02:00,0:09:02,1065,0:06:41,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245193,16.5016
2017-09-25 17:31:27.2 GMT+02:00,0:09:04,1065,0:06:42,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245193,16.5016
2017-09-25 17:31:28.2 GMT+02:00,0:09:05,1065,0:06:43,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245201,16.501559
2017-09-25 17:31:29.3 GMT+02:00,0:09:06,1065,0:06:44,0,3.8,131,113,1107,1.02,0:03:15,0:11:12,0,95,302,49.245201,16.501559
2017-09-25 17:31:30.3 GMT+02:00,0:09:07,1065,0:09:07,0,0,131,131,1107,1.11,0:04:06,0:11:12,0,95,302,49.245201,16.501559
2017-09-25 17:31:31.3 GMT+02:00,0:09:08,1065,0:09:08,0,0,131,131,1107,1.11,0:04:06,0:11:12,0,95,302,49.245201,16.501559
2017-09-25 17:31:32.4 GMT+02:00,0:09:09,1065,0:09:09,0,0,131,131,1107,1.11,0:04:06,0:11:12,0,95,302,49.245201,16.501559
2017-09-25 17:31:32.7 GMT+02:00,0:09:09,1065,0:00:00,2,0,131,0,1107,--,0:04:06,0:11:12,0,95,302,49.245201,16.501559
2017-09-25 17:31:33.4 GMT+02:00,0:09:10,1065,0:00:01,2,0,131,0,1107,--,0:04:06,0:11:12,0,95,302,49.245201,16.501559
2017-09-25 17:31:34.5 GMT+02:00,0:09:11,1065,0:00:02,2,0,132,1,1107,--,0:04:06,0:11:12,0,95,302,49.245223,16.501541
2017-09-25 17:31:35.0 GMT+02:00,0:09:11,1065,0:00:02,2,0,132,1,1107,--,0:04:06,0:11:12,0,95,302,49.245223,16.501541
2017-09-25 17:31:36.0 GMT+02:00,0:09:12,1065,0:00:03,2,38.4,133,2,1107,--,0:04:06,0:11:12,0,95,302,49.245223,16.501541
2017-09-25 17:31:37.1 GMT+02:00,0:09:14,1065,0:00:04,2,38.4,133,2,1107,--,0:04:06,0:11:12,0,95,302,49.245223,16.501541
2017-09-25 17:31:38.1 GMT+02:00,0:09:15,1065,0:00:05,2,38.4,134,3,1107,--,0:04:06,0:11:12,0,95,302,49.245241,16.501512
2017-09-25 17:31:39.1 GMT+02:00,0:09:16,1065,0:00:06,2,38.4,134,3,1107,--,0:04:06,0:11:12,0,95,302,49.245241,16.501512
2017-09-25 17:31:40.2 GMT+02:00,0:09:17,1065,0:00:07,2,38.4,134,3,1107,--,0:04:06,0:11:12,0,95,302,49.245253,16.501475
2017-09-25 17:31:41.2 GMT+02:00,0:09:18,1065,0:00:08,2,38.4,135,4,1107,--,0:04:06,0:11:12,0,95,302,49.245253,16.501475
2017-09-25 17:31:42.3 GMT+02:00,0:09:19,1065,0:00:09,2,38.4,135,4,1107,--,0:04:06,0:11:12,0,95,302,49.245264,16.501445
2017-09-25 17:31:43.4 GMT+02:00,0:09:20,1065,0:00:10,2,38.4,135,4,1107,--,0:04:06,0:11:12,0,95,302,49.245264,16.501445
2017-09-25 17:31:44.4 GMT+02:00,0:09:21,1077,0:00:11,2,38.4,135,4,1119,0.01,0:06:01,0:14:34,0,98,301,49.245282,16.501394
2017-09-25 17:31:45.0 GMT+02:00,0:09:21,1077,0:00:12,2,38.4,135,4,1119,0.01,0:06:01,0:14:34,0,98,301,49.245294,16.501362
2017-09-25 17:31:46.0 GMT+02:00,0:09:22,1077,0:00:13,2,16,136,5,1119,0.01,0:06:01,0:14:34,0,98,301,49.245304,16.501332
2017-09-25 17:31:47.0 GMT+02:00,0:09:23,1077,0:00:14,2,16,136,5,1119,0.01,0:06:01,0:14:34,0,98,301,49.245312,16.501304
2017-09-25 17:31:48.1 GMT+02:00,0:09:24,1077,0:00:15,2,16,136,5,1119,0.01,0:06:01,0:14:34,0,98,301,49.245312,16.501304
2017-09-25 17:31:49.1 GMT+02:00,0:09:25,1088,0:00:16,2,16,136,5,1131,0.02,0:04:46,0:15:37,0,100,302,49.245334,16.50125
2017-09-25 17:31:50.2 GMT+02:00,0:09:27,1088,0:00:17,2,16,136,5,1131,0.02,0:04:46,0:15:37,0,100,302,49.245346,16.501206
2017-09-25 17:31:51.2 GMT+02:00,0:09:28,1088,0:00:18,2,13.1,137,6,1131,0.02,0:04:46,0:15:37,0,100,302,49.24536,16.501167
2017-09-25 17:31:52.2 GMT+02:00,0:09:29,1098,0:00:19,2,13.1,137,6,1141,0.03,0:04:06,0:15:37,0,101,305,49.245373,16.501124
2017-09-25 17:31:53.3 GMT+02:00,0:09:30,1098,0:00:20,2,13.1,137,6,1141,0.03,0:04:06,0:15:37,0,101,305,49.245387,16.501075
2017-09-25 17:31:54.3 GMT+02:00,0:09:31,1098,0:00:21,2,13.1,137,6,1141,0.03,0:04:06,0:15:37,0,101,305,49.245402,16.501032
2017-09-25 17:31:55.4 GMT+02:00,0:09:32,1108,0:00:23,2,13.1,137,6,1152,0.05,0:03:41,0:15:37,0,101,305,49.245415,16.50099
2017-09-25 17:31:56.4 GMT+02:00,0:09:33,1108,0:00:24,2,12,138,7,1152,0.05,0:03:41,0:15:37,0,101,305,49.24543,16.500945
2017-09-25 17:31:57.4 GMT+02:00,0:09:34,1108,0:00:25,2,12,139,8,1152,0.05,0:03:41,0:15:37,0,101,305,49.245445,16.500904
2017-09-25 17:31:58.0 GMT+02:00,0:09:34,1118,0:00:25,2,12,139,8,1163,0.06,0:03:25,0:12:59,0,101,313,49.245461,16.500858
2017-09-25 17:31:59.0 GMT+02:00,0:09:35,1118,0:00:26,2,12,139,8,1163,0.06,0:03:25,0:12:59,0,101,313,49.245476,16.500814
2017-09-25 17:32:00.0 GMT+02:00,0:09:36,1118,0:00:27,2,27.1,140,9,1163,0.06,0:03:25,0:12:59,0,101,313,49.245492,16.500775
2017-09-25 17:32:01.1 GMT+02:00,0:09:38,1128,0:00:28,2,27.1,140,9,1174,0.07,0:03:15,0:12:59,0,101,321,49.245508,16.500732
2017-09-25 17:32:02.1 GMT+02:00,0:09:39,1128,0:00:29,2,27.1,140,9,1174,0.07,0:03:15,0:12:59,0,101,321,49.245523,16.500692
2017-09-25 17:32:03.2 GMT+02:00,0:09:40,1128,0:00:30,2,27.1,140,9,1174,0.07,0:03:15,0:12:59,0,101,321,49.245539,16.50065
2017-09-25 17:32:04.3 GMT+02:00,0:09:41,1138,0:00:31,2,27.1,141,10,1184,0.08,0:03:07,0:09:25,0,102,321,49.245556,16.500606
2017-09-25 17:32:05.3 GMT+02:00,0:09:42,1138,0:00:32,2,27.1,141,10,1184,0.08,0:03:07,0:09:25,0,102,321,49.24557,16.500569
2017-09-25 17:32:06.3 GMT+02:00,0:09:43,1138,0:00:33,2,27.1,141,10,1184,0.08,0:03:07,0:09:25,0,102,321,49.245587,16.500527
2017-09-25 17:32:07.4 GMT+02:00,0:09:44,1148,0:00:34,2,19.5,142,11,1194,0.09,0:03:03,0:08:04,0,102,332,49.245603,16.500485
2017-09-25 17:32:08.5 GMT+02:00,0:09:45,1148,0:00:36,2,19.5,142,11,1194,0.09,0:03:03,0:08:04,0,102,332,49.245618,16.500445
2017-09-25 17:32:09.0 GMT+02:00,0:09:45,1148,0:00:36,2,19.5,143,12,1194,0.09,0:03:03,0:08:04,0,102,332,49.245631,16.500412
2017-09-25 17:32:10.0 GMT+02:00,0:09:46,1148,0:00:37,2,19.5,143,12,1194,0.09,0:03:03,0:08:04,0,102,332,49.245646,16.500378
2017-09-25 17:32:11.1 GMT+02:00,0:09:47,1160,0:00:38,2,19.5,143,12,1207,0.1,0:03:00,0:08:04,0,102,666,49.245664,16.500341
2017-09-25 17:32:12.1 GMT+02:00,0:09:48,1160,0:00:39,2,19.7,144,13,1207,0.1,0:03:00,0:08:04,0,102,666,49.245681,16.500296
2017-09-25 17:32:13.1 GMT+02:00,0:09:49,1160,0:00:40,2,43.4,145,14,1207,0.1,0:03:00,0:08:04,0,102,666,49.245698,16.500257
2017-09-25 17:32:14.2 GMT+02:00,0:09:51,1170,0:00:41,2,43.4,145,14,1218,0.11,0:02:56,0:07:00,0,103,854,49.245716,16.500216
2017-09-25 17:32:15.2 GMT+02:00,0:09:52,1170,0:00:42,2,43.4,145,14,1218,0.11,0:02:56,0:07:00,0,103,854,49.245732,16.50017
2017-09-25 17:32:16.3 GMT+02:00,0:09:53,1170,0:00:43,2,43.4,145,14,1218,0.11,0:02:56,0:07:00,0,103,854,49.245746,16.500132
2017-09-25 17:32:17.3 GMT+02:00,0:09:54,1180,0:00:44,2,43.4,145,14,1228,0.12,0:02:53,0:03:07,0,104,854,49.245766,16.500092
2017-09-25 17:32:18.3 GMT+02:00,0:09:55,1180,0:00:45,2,19.7,146,15,1228,0.12,0:02:53,0:03:07,0,104,854,49.245786,16.50005
2017-09-25 17:32:19.4 GMT+02:00,0:09:56,1180,0:00:47,2,52.7,147,16,1228,0.12,0:02:53,0:03:07,0,104,854,49.245804,16.50001
2017-09-25 17:32:20.4 GMT+02:00,0:09:57,1190,0:00:48,2,52.7,147,16,1239,0.13,0:02:50,0:02:43,0,105,1108,49.245823,16.499969
2017-09-25 17:32:21.5 GMT+02:00,0:09:58,1190,0:00:49,2,31.6,148,17,1239,0.13,0:02:50,0:02:43,0,105,1108,49.245843,16.49993
2017-09-25 17:32:22.0 GMT+02:00,0:09:58,1190,0:00:49,2,31.6,148,17,1239,0.13,0:02:50,0:02:43,0,105,1108,49.245862,16.499896
2017-09-25 17:32:23.0 GMT+02:00,0:09:59,1200,0:00:50,2,31.6,148,17,1250,0.14,0:02:48,0:02:43,0,106,1104,49.245882,16.499855
2017-09-25 17:32:24.1 GMT+02:00,0:10:01,1200,0:00:51,2,31.6,149,18,1250,0.14,0:02:48,0:02:43,0,106,1104,49.245902,16.499812
2017-09-25 17:32:25.1 GMT+02:00,0:10:02,1200,0:00:52,2,31.6,149,18,1250,0.14,0:02:48,0:02:43,0,106,1104,49.245918,16.499772
2017-09-25 17:32:26.1 GMT+02:00,0:10:03,1210,0:00:53,2,31.6,149,18,1260,0.15,0:02:46,0:02:24,0,107,1112,49.245937,16.499734
2017-09-25 17:32:27.2 GMT+02:00,0:10:04,1210,0:00:54,2,20.5,150,19,1260,0.15,0:02:46,0:02:24,0,107,1112,49.245957,16.499689
2017-09-25 17:32:28.2 GMT+02:00,0:10:05,1210,0:00:55,2,20.5,151,20,1260,0.15,0:02:46,0:02:24,0,107,1112,49.245973,16.49965
2017-09-25 17:32:29.3 GMT+02:00,0:10:06,1220,0:00:56,2,20.5,151,20,1271,0.16,0:02:44,0:02:24,0,108,1105,49.245991,16.49961
2017-09-25 17:32:30.4 GMT+02:00,0:10:07,1220,0:00:57,2,33.3,152,21,1271,0.16,0:02:44,0:02:24,0,108,1105,49.246012,16.499569
2017-09-25 17:32:31.4 GMT+02:00,0:10:08,1220,0:00:58,2,48.4,153,22,1271,0.16,0:02:44,0:02:24,0,108,1105,49.246031,16.499529
2017-09-25 17:32:32.0 GMT+02:00,0:10:08,1231,0:00:59,2,48.4,153,22,1283,0.18,0:02:42,0:02:24,0,109,1154,49.24605,16.499484
2017-09-25 17:32:33.0 GMT+02:00,0:10:09,1231,0:01:00,2,39.4,154,23,1283,0.18,0:02:42,0:02:24,0,109,1154,49.246069,16.499442
2017-09-25 17:32:34.0 GMT+02:00,0:10:10,1231,0:01:01,2,39.4,154,23,1283,0.18,0:02:42,0:02:24,0,109,1154,49.246085,16.499403
2017-09-25 17:32:35.1 GMT+02:00,0:10:11,1241,0:01:02,2,39.4,154,23,1293,0.19,0:02:41,0:02:23,0,110,1187,49.246104,16.499362
2017-09-25 17:32:36.1 GMT+02:00,0:10:12,1241,0:01:03,2,39.4,155,24,1293,0.19,0:02:41,0:02:23,0,110,1187,49.246122,16.49932
2017-09-25 17:32:37.2 GMT+02:00,0:10:14,1241,0:01:04,2,39.4,155,24,1293,0.19,0:02:41,0:02:23,0,110,1187,49.24614,16.49928
2017-09-25 17:32:38.2 GMT+02:00,0:10:15,1251,0:01:05,2,39.4,155,24,1304,0.2,0:02:40,0:02:21,0,111,1190,49.246159,16.499237
2017-09-25 17:32:39.2 GMT+02:00,0:10:16,1251,0:01:06,2,21.7,156,25,1304,0.2,0:02:40,0:02:21,0,111,1190,49.246176,16.499199
2017-09-25 17:32:40.3 GMT+02:00,0:10:17,1251,0:01:07,2,21.7,157,26,1304,0.2,0:02:40,0:02:21,0,111,1190,49.246195,16.49916
2017-09-25 17:32:41.3 GMT+02:00,0:10:18,1261,0:01:08,2,21.7,157,26,1315,0.21,0:02:39,0:02:19,0,112,1192,49.246216,16.499119
2017-09-25 17:32:42.4 GMT+02:00,0:10:19,1261,0:01:10,2,21.7,157,26,1315,0.21,0:02:39,0:02:19,0,112,1192,49.246233,16.499075
2017-09-25 17:32:43.4 GMT+02:00,0:10:20,1261,0:01:11,2,21.7,157,26,1315,0.21,0:02:39,0:02:19,0,112,1192,49.24625,16.499039
2017-09-25 17:32:44.4 GMT+02:00,0:10:21,1261,0:01:12,2,21.7,157,26,1315,0.21,0:02:39,0:02:19,0,112,1192,49.246264,16.49901
2017-09-25 17:32:45.0 GMT+02:00,0:10:21,1273,0:01:12,2,21.7,157,26,1327,0.22,0:02:39,0:02:19,0,113,1192,49.246277,16.498981
2017-09-25 17:32:46.0 GMT+02:00,0:10:22,1273,0:01:13,2,21.7,157,26,1327,0.22,0:02:39,0:02:19,0,113,1192,49.246287,16.498953
2017-09-25 17:32:47.0 GMT+02:00,0:10:23,1273,0:01:14,2,21.7,157,26,1327,0.22,0:02:39,0:02:19,0,113,1192,49.246298,16.498927
2017-09-25 17:32:48.1 GMT+02:00,0:10:25,1273,0:01:15,2,21.7,157,26,1327,0.22,0:02:39,0:02:19,0,113,1192,49.246298,16.498927
2017-09-25 17:32:49.1 GMT+02:00,0:10:26,1273,0:01:16,2,21.7,157,26,1327,0.22,0:02:39,0:02:19,0,113,1192,49.246316,16.498884
2017-09-25 17:32:50.2 GMT+02:00,0:10:27,1273,0:01:17,2,21.7,157,26,1327,0.22,0:02:39,0:02:19,0,113,1192,49.246316,16.498884
2017-09-25 17:32:51.2 GMT+02:00,0:10:28,1284,0:01:18,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246333,16.498844
2017-09-25 17:32:52.2 GMT+02:00,0:10:29,1284,0:01:19,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246333,16.498844
2017-09-25 17:32:53.4 GMT+02:00,0:10:30,1284,0:01:20,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246347,16.498813
2017-09-25 17:32:54.4 GMT+02:00,0:10:31,1284,0:01:21,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246347,16.498813
2017-09-25 17:32:55.5 GMT+02:00,0:10:32,1284,0:01:23,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246362,16.49878
2017-09-25 17:32:56.0 GMT+02:00,0:10:32,1284,0:01:23,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246362,16.49878
2017-09-25 17:32:57.0 GMT+02:00,0:10:33,1284,0:01:23,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246378,16.498752
2017-09-25 17:32:58.1 GMT+02:00,0:10:34,1284,0:01:23,2,21.7,157,26,1339,0.23,0:02:44,0:02:19,0,114,1192,49.246378,16.498752
2017-09-25 17:32:59.1 GMT+02:00,0:10:35,1295,0:01:23,2,21.7,157,26,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246395,16.498725
2017-09-25 17:33:00.1 GMT+02:00,0:10:36,1295,0:01:24,2,21.7,157,26,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246395,16.498725
2017-09-25 17:33:01.2 GMT+02:00,0:10:38,1295,0:01:25,2,21.7,157,26,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246405,16.4987
2017-09-25 17:33:02.2 GMT+02:00,0:10:39,1295,0:01:26,2,21.7,157,26,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246405,16.4987
2017-09-25 17:33:03.3 GMT+02:00,0:10:40,1295,0:01:27,2,21.7,157,26,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246405,16.4987
2017-09-25 17:33:04.3 GMT+02:00,0:10:41,1295,0:01:28,2,21.7,157,26,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246422,16.498665
2017-09-25 17:33:05.3 GMT+02:00,0:10:42,1295,0:01:29,2,21.7,157,26,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246422,16.498665
2017-09-25 17:33:06.4 GMT+02:00,0:10:43,1295,0:01:30,2,21.7,158,27,1350,0.23,0:02:57,0:02:19,0,116,1192,49.246447,16.498623
2017-09-25 17:33:07.4 GMT+02:00,0:10:44,1306,0:01:31,2,21.7,158,27,1361,0.24,0:03:03,0:02:19,0,117,630,49.246461,16.498599
2017-09-25 17:33:08.5 GMT+02:00,0:10:45,1306,0:01:32,2,21.7,158,27,1361,0.24,0:03:03,0:02:19,0,117,630,49.246478,16.49857
2017-09-25 17:33:09.0 GMT+02:00,0:10:45,1306,0:01:33,2,21.7,158,27,1361,0.24,0:03:03,0:02:19,0,117,630,49.246496,16.498528
2017-09-25 17:33:10.0 GMT+02:00,0:10:46,1306,0:01:34,2,21.7,158,27,1361,0.24,0:03:03,0:02:19,0,117,630,49.246513,16.498493
2017-09-25 17:33:11.1 GMT+02:00,0:10:48,1319,0:01:35,2,21.7,158,27,1374,0.26,0:03:01,0:02:19,0,119,630,49.246531,16.498456
2017-09-25 17:33:12.1 GMT+02:00,0:10:49,1319,0:01:36,2,10,159,28,1374,0.26,0:03:01,0:02:19,0,119,630,49.246552,16.49841
2017-09-25 17:33:13.1 GMT+02:00,0:10:50,1319,0:01:37,2,10,159,28,1374,0.26,0:03:01,0:02:19,0,119,630,49.246571,16.498372
2017-09-25 17:33:14.2 GMT+02:00,0:10:51,1330,0:01:38,2,10,159,28,1385,0.27,0:02:59,0:03:12,0,119,636,49.24659,16.498335
2017-09-25 17:33:15.2 GMT+02:00,0:10:52,1330,0:01:39,2,10,160,29,1385,0.27,0:02:59,0:03:12,0,119,636,49.246614,16.498294
2017-09-25 17:33:16.3 GMT+02:00,0:10:53,1330,0:01:40,2,10,160,29,1385,0.27,0:02:59,0:03:12,0,119,636,49.246632,16.498255
2017-09-25 17:33:17.4 GMT+02:00,0:10:54,1341,0:01:41,2,10,160,29,1396,0.28,0:02:58,0:03:12,0,120,637,49.246652,16.498215
2017-09-25 17:33:18.4 GMT+02:00,0:10:55,1341,0:01:42,2,19.1,161,30,1396,0.28,0:02:58,0:03:12,0,120,637,49.246667,16.498171
2017-09-25 17:33:19.0 GMT+02:00,0:10:55,1341,0:01:42,2,19.1,161,30,1396,0.28,0:02:58,0:03:12,0,120,637,49.246685,16.498134
2017-09-25 17:33:20.0 GMT+02:00,0:10:56,1351,0:01:43,2,19.9,162,31,1407,0.29,0:02:56,0:03:12,0,121,644,49.246703,16.498093
2017-09-25 17:33:21.0 GMT+02:00,0:10:57,1351,0:01:44,2,19.9,162,31,1407,0.29,0:02:56,0:03:12,0,121,644,49.246719,16.498044
2017-09-25 17:33:22.1 GMT+02:00,0:10:58,1351,0:01:46,2,19.9,162,31,1407,0.29,0:02:56,0:03:12,0,121,644,49.246738,16.498005
2017-09-25 17:33:23.1 GMT+02:00,0:10:59,1362,0:01:47,2,19.9,162,31,1418,0.3,0:02:55,0:03:12,0,121,644,49.246757,16.497963
2017-09-25 17:33:24.2 GMT+02:00,0:11:01,1362,0:01:48,2,19.9,162,31,1418,0.3,0:02:55,0:03:12,0,121,644,49.246777,16.497919
2017-09-25 17:33:25.2 GMT+02:00,0:11:02,1362,0:01:49,2,19.9,163,32,1418,0.3,0:02:55,0:03:12,0,121,644,49.246796,16.497879
2017-09-25 17:33:26.2 GMT+02:00,0:11:03,1373,0:01:50,2,19.9,163,32,1429,0.31,0:02:53,0:03:11,0,122,679,49.246817,16.497838
2017-09-25 17:33:27.3 GMT+02:00,0:11:04,1373,0:01:51,2,19.9,163,32,1429,0.31,0:02:53,0:03:11,0,122,679,49.246843,16.497791
2017-09-25 17:33:28.3 GMT+02:00,0:11:05,1373,0:01:52,2,20.3,164,33,1429,0.31,0:02:53,0:03:11,0,122,679,49.246861,16.497751
2017-09-25 17:33:29.4 GMT+02:00,0:11:06,1384,0:01:53,2,20.3,164,33,1441,0.32,0:02:52,0:03:11,0,122,698,49.24688,16.49771
2017-09-25 17:33:30.4 GMT+02:00,0:11:07,1384,0:01:54,2,20.3,164,33,1441,0.32,0:02:52,0:03:11,0,122,698,49.246899,16.497671
