,index,index.2,index.1,index.1.1,index.1.1.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo,deltat,orig_dist,orig_time,orig_reltime,orig_idx,orig_state, LapIdx
618,618,618,618,618,618,584838963,1663506645.796,747286,8,0,1330.7969999313354,52.3480171,6.6188505,3.83,0.0,476.3100000000004,0.0,0.0,492,27.5,0.0,0.0,0.0,8.3,0.0,131.62993184874543,0.0,1147,23016822.0,584838963.0,45226.0,-57.0,2220.0,1030.0,82.0,47.0,58.47282733318047,117.82240986282152,-19.0,203.9,444.8727272727273,4.0,1663506645796.0,104.0,18.0,3.83,4134.31,1190.0,4134.31,4134.31,0.0,0.0,3.83,260.1,524.1,1.0,5.0,503,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,203.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.83,2.1949999332425705,4134.31,1330.7969999313354,1330.796,954864,4.0,954864
619,619,619,619,619,619,584838964,1663506648.023,747286,8,0,1333.023999929428,52.3480915,6.6188485,3.74,0.0,484.59000000000015,0.0,0.0,493,27.5,0.0,0.0,0.0,8.3,0.0,132.14347005320082,0.0,1149,23016823.0,584838964.0,45226.0,-57.0,2100.0,940.0,83.0,44.0,66.97060846810633,120.20538552499652,-29.0,227.6,496.58181818181816,5.0,1663506648023.0,101.0,13.0,3.74,4142.59,1160.0,4142.59,4142.59,0.0,0.0,3.74,297.9,534.7,1.0,5.0,504,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,227.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.226999998092652,4142.59,1333.023999929428,1333.023,954864,4.0,954864
620,620,620,620,620,620,584838965,1663506652.363088,747286,8,0,1337.364087820053,52.348166,6.6188464,3.77,0.0,500.0,0.0,0.0,494,28.0,0.0,0.0,0.0,8.3,0.0,132.98791018998293,0.0,1151,23016824.0,584838965.0,45226.0,-56.0,2190.0,970.0,83.0,44.0,64.11553385399102,127.4217552189415,-24.0,218.0,467.14285714285717,4.0,1663506650472.0,100.0,13.0,3.77,4150.89,1220.0,4150.89,4158.0,0.0,0.0,3.77,285.19999999999993,566.8,1.0,5.0,506,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,218.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,4.340087964645818,4150.89,1335.4729998111725,1335.472,954864,4.0,954864
621,621,621,621,621,621,584838966,1663506652.203,747286,9,0,1337.2039999961853,52.3482345,6.618843,3.75,0.0,0.5100000000002183,0.0,0.0,495,28.5,0.0,0.0,0.0,7.6,0.0,133.41033785734933,0.0,1153,23016825.0,584838966.0,45226.0,-56.0,2120.0,960.0,85.0,44.0,65.8016015394922,122.363552162438,-18.0,230.3,484.8421052631579,4.0,1663506652203.0,100.0,11.0,3.75,4158.51,1160.0,4158.51,4158.51,0.0,0.0,3.75,292.7,544.3,1.0,5.0,506,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,230.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,-0.1600878978886157,4158.51,1337.2039999961853,1337.203,954864,4.0,954864
622,622,622,622,622,622,584838967,1663506654.417,747286,9,0,1339.4179999828339,52.348309,6.6188376,3.74,0.0,8.819999999999709,0.0,0.0,496,28.0,0.0,0.0,0.0,8.3,0.0,132.6183805630829,0.0,1155,23016826.0,584838967.0,45226.0,-56.0,2160.0,990.0,82.0,43.0,61.7100772893427,121.77904869813096,-29.0,217.9,466.92857142857144,4.0,1663506654417.0,99.0,13.0,3.74,4166.82,1170.0,4166.82,4166.82,0.0,0.0,3.74,274.5,541.7,1.0,5.0,507,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,217.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.213999986648787,4166.82,1339.417999982834,1339.417,954864,4.0,954864
623,623,623,623,623,623,584838968,1663506656.484,747286,9,0,1341.4849998950958,52.3483733,6.6188328,3.78,0.0,15.979999999999563,0.0,0.0,497,28.5,0.0,0.0,0.0,7.2,0.0,131.21272365805189,0.0,1157,23016827.0,584838968.0,45226.0,-57.0,2110.0,980.0,81.0,44.0,60.78836028793539,118.85653137659558,-28.0,215.0,452.63157894736844,5.0,1663506656484.0,101.0,15.0,3.78,4173.98,1130.0,4173.98,4173.98,0.0,0.0,3.78,270.4,528.7,1.0,5.0,508,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,2.0669999122617355,4173.98,1341.4849998950958,1341.484,954864,4.0,954864
624,624,624,624,624,624,584838969,1663506658.609,747286,9,0,1343.6099998950958,52.3484529,6.6188273,3.87,0.0,24.850000000000364,0.0,0.0,498,28.0,0.0,0.0,0.0,8.9,0.0,130.6945481702765,0.0,1159,23016828.0,584838969.0,45226.0,-57.0,2160.0,990.0,83.0,42.0,61.46278736213586,123.0604601391118,-28.0,215.3,461.35714285714283,4.0,1663506658609.0,99.0,12.0,3.87,4182.85,1170.0,4182.85,4182.85,0.0,0.0,3.87,273.4,547.4,1.0,5.0,509,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.870000000000001,2.125,4182.85,1343.6099998950958,1343.609,954864,4.0,954864
625,625,625,625,625,625,584838970,1663506659.437,747286,9,2,1344.4379999637604,52.3484717,6.618826,3.87,0.0,26.949999999999815,0.0,0.0,498,28.0,0.0,0.0,0.0,2.1,0.0,130.4848840887525,0.0,1161,23016828.0,584838969.0,45226.0,-57.0,2160.0,990.0,83.0,42.0,61.46278736213586,123.0604601391118,-28.0,215.3,461.35714285714283,4.0,1663506658609.0,99.0,12.0,3.87,4184.95,1170.0,4184.95,4184.95,0.0,0.0,3.87,273.4,547.4,1.0,5.0,509,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.870000000000001,0.8280000686645508,4184.95,1344.4379999637604,1344.437,954864,4.0,954864
626,626,626,626,626,626,584838971,1663506660.812,747286,9,0,1345.8129999637604,52.3485277,6.6188214,3.83,0.0,33.1899999999996,0.0,0.0,499,27.5,0.0,0.0,0.0,6.2,0.0,130.87077219421013,0.0,1162,23016829.0,584838971.0,45226.0,-57.0,2170.0,1000.0,83.0,44.0,62.15969533880968,121.17206433135053,-27.0,216.5,472.3636363636364,4.0,1663506660812.0,101.0,14.0,3.83,4191.19,1170.0,4191.19,4191.19,0.0,0.0,3.83,276.5,539.0,1.0,5.0,510,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,216.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.83,1.375,4191.19,1345.8129999637604,1345.812,954864,4.0,954864
627,627,627,627,627,627,584838972,1663506663.007,747286,9,0,1348.0079998970032,52.3486028,6.6188145,3.75,0.0,41.5600000000004,0.0,0.0,500,27.5,0.0,0.0,0.0,8.4,0.0,131.65693963158873,0.0,1164,23016830.0,584838972.0,45226.0,-55.0,2200.0,1020.0,76.0,41.0,49.952565295781234,98.15162019864124,-18.0,171.7,374.6181818181818,5.0,1663506663007.0,96.0,15.0,3.75,4199.56,1180.0,4199.56,4199.56,0.0,0.0,3.75,222.2,436.6,1.0,5.0,511,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,171.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.194999933242798,4199.56,1348.0079998970032,1348.007,954864,4.0,954864
628,628,628,628,628,628,584838973,1663506663.16,747286,9,1,1348.1610000133514,52.3486081,6.618814,3.75,0.0,42.14999999999964,0.0,0.0,500,27.5,0.0,0.0,0.0,0.6,0.0,132.8166325521494,0.0,1165,23016830.0,584838972.0,45226.0,-55.0,2200.0,1020.0,76.0,41.0,49.952565295781234,98.15162019864124,-18.0,171.7,374.6181818181818,5.0,1663506663007.0,96.0,15.0,3.75,4200.15,1180.0,4200.15,4200.15,0.0,0.0,3.75,222.2,436.6,1.0,5.0,511,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,171.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,0.1530001163482666,4200.15,1348.1610000133514,1348.16,954864,4.0,954864
629,629,629,629,629,629,584838974,1663506665.0,747286,9,3,1350.0009999275208,52.3486705,6.6188091,3.75,0.0,49.10999999999967,0.0,0.0,500,27.5,0.0,0.0,0.0,7.0,0.0,133.739376114495,0.0,1167,23016830.0,584838972.0,45226.0,-55.0,2200.0,1020.0,76.0,41.0,49.952565295781234,98.15162019864124,-18.0,171.7,374.6181818181818,5.0,1663506663007.0,96.0,15.0,3.75,4207.11,1180.0,4207.11,4207.11,0.0,0.0,3.75,222.2,436.6,1.0,5.0,512,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,171.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,1.8399999141693115,4207.11,1350.0009999275208,1350.0,954864,4.0,954864
630,630,630,630,630,630,584838975,1663506665.488,747286,9,0,1350.4889998435974,52.3486755,6.6188088,3.76,0.0,49.659999999999854,0.0,0.0,501,29.5,0.0,0.0,0.0,0.6,0.0,134.4289388842982,0.0,1168,23016831.0,584838975.0,45226.0,-56.0,2030.0,970.0,81.0,41.0,60.85580299535544,111.3703908529704,-31.0,217.9,443.1864406779661,4.0,1663506665488.0,97.0,12.0,3.76,4207.66,1060.0,4207.66,4207.66,0.0,0.0,3.76,270.7,495.3999999999999,1.0,5.0,512,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,217.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.76,0.4879999160766601,4207.66,1350.4889998435974,1350.488,954864,4.0,954864
631,631,631,631,631,631,584838976,1663506667.218,747286,9,0,1352.218999862671,52.3487439,6.6188057,3.71,0.0,57.27999999999975,0.0,0.0,502,27.5,0.0,0.0,0.0,7.6,0.0,134.22272838200624,0.0,1170,23016832.0,584838976.0,45226.0,-56.0,2130.0,970.0,77.0,45.0,60.60851306814861,120.07050011015644,-21.0,205.1,447.4909090909091,7.0,1663506667218.0,101.0,17.0,3.71,4215.28,1160.0,4215.28,4215.28,0.0,0.0,3.71,269.6,534.1,1.0,5.0,513,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,205.1,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,1.7300000190734863,4215.28,1352.218999862671,1352.218,954864,4.0,954864
632,632,632,632,632,632,584838977,1663506669.402,747286,9,0,1354.4029998779297,52.3488173,6.618802,3.69,0.0,65.44999999999982,0.0,0.0,503,28.5,0.0,0.0,0.0,8.2,0.0,133.85407009085873,0.0,1172,23016833.0,584838977.0,45226.0,-56.0,2130.0,950.0,77.0,46.0,59.12477350490758,114.2704272720324,-19.0,200.6,422.3157894736842,8.0,1663506669402.0,102.0,17.0,3.69,4223.45,1180.0,4223.45,4223.45,0.0,0.0,3.69,263.0,508.3,1.0,5.0,514,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,200.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69,2.184000015258789,4223.45,1354.4029998779297,1354.402,954864,4.0,954864
633,633,633,633,633,633,584838978,1663506671.488,747286,9,0,1356.4889998435974,52.3488809,6.6187989,3.72,0.0,72.53999999999996,0.0,0.0,504,28.0,0.0,0.0,0.0,7.1,0.0,134.00160105809076,0.0,1174,23016834.0,584838978.0,45226.0,-56.0,2150.0,980.0,81.0,43.0,61.53023006955591,121.32943064866396,-22.0,211.9,454.07142857142856,6.0,1663506671488.0,99.0,12.0,3.72,4230.54,1170.0,4230.54,4230.54,0.0,0.0,3.72,273.7,539.7,1.0,5.0,515,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,211.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.72,2.0859999656677246,4230.54,1356.4889998435974,1356.488,954864,4.0,954864
634,634,634,634,634,634,584838979,1663506673.613,747286,9,0,1358.6139998435974,52.3489586,6.6187963,3.8,0.0,81.1899999999996,0.0,0.0,505,28.5,0.0,0.0,0.0,8.7,0.0,133.91459611125947,0.0,1176,23016835.0,584838979.0,45226.0,-56.0,2120.0,980.0,81.0,46.0,63.23877865753043,123.73488721331228,-24.0,218.9,460.8421052631579,5.0,1663506673613.0,102.0,16.0,3.8,4239.19,1140.0,4239.19,4239.19,0.0,0.0,3.8,281.3,550.4,1.0,5.0,516,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,218.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.8,2.125,4239.19,1358.6139998435974,1358.613,954864,4.0,954864
635,635,635,635,635,635,584838980,1663506675.808,747286,9,0,1360.8090000152588,52.3490315,6.6187952,3.76,0.0,89.30000000000018,0.0,0.0,506,27.5,0.0,0.0,0.0,8.1,0.0,133.5460820701379,0.0,1178,23016836.0,584838980.0,45226.0,-56.0,2180.0,1000.0,83.0,44.0,61.53023006955591,124.99381775181983,-26.0,214.6,468.2181818181818,5.0,1663506675808.0,100.0,12.0,3.76,4247.3,1180.0,4247.3,4247.3,0.0,0.0,3.76,273.7,556.0,1.0,5.0,517,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,214.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.76,2.195000171661377,4247.3,1360.8090000152588,1360.808,954864,4.0,954864
636,636,636,636,636,636,584838981,1663506678.003,747286,9,0,1363.0039999485016,52.3491053,6.6187923,3.68,0.0,97.52000000000044,0.0,0.0,507,27.5,0.0,0.0,0.0,8.2,0.0,133.62487852283792,0.0,1180,23016837.0,584838981.0,45226.0,-57.0,2160.0,1000.0,80.0,44.0,59.05733079748753,117.82240986282152,-27.0,207.9,453.6,7.0,1663506678003.0,101.0,14.0,3.68,4255.52,1160.0,4255.52,4255.52,0.0,0.0,3.68,262.7,524.1,1.0,5.0,518,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,207.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.68,2.194999933242798,4255.52,1363.0039999485016,1363.003,954864,4.0,954864
637,637,637,637,637,637,584838982,1663506680.007,747286,9,0,1365.0079998970032,52.3491744,6.6187914,3.75,0.0,105.21000000000004,0.0,0.0,508,28.5,0.0,0.0,0.0,7.7,0.0,134.1385517681902,0.0,1182,23016838.0,584838982.0,45226.0,-56.0,2130.0,990.0,83.0,43.0,61.7100772893427,129.01789929454927,-27.0,220.6,464.42105263157896,4.0,1663506680007.0,99.0,12.0,3.75,4263.21,1140.0,4263.21,4263.21,0.0,0.0,3.75,274.5,573.9,1.0,5.0,519,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,220.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.003999948501587,4263.21,1365.0079998970032,1365.007,954864,4.0,954864
638,638,638,638,638,638,584838983,1663506682.214,747286,9,0,1367.2149999141693,52.3492484,6.6187893,3.74,0.0,113.44999999999982,0.0,0.0,509,28.0,0.0,0.0,0.0,8.2,0.0,134.1432254767603,0.0,1184,23016839.0,584838983.0,45226.0,-55.0,2130.0,990.0,80.0,45.0,57.50614852682647,113.59600019783194,-25.0,201.5,431.7857142857143,5.0,1663506682214.0,100.0,15.0,3.74,4271.45,1140.0,4271.45,4271.45,0.0,0.0,3.74,255.8,505.3,1.0,5.0,520,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,201.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.2070000171661377,4271.45,1367.2149999141693,1367.214,954864,4.0,954864
639,639,639,639,639,639,584838984,1663506684.207,747286,9,0,1369.207999944687,52.3493169,6.6187879,3.73,0.0,121.07999999999991,0.0,0.0,510,28.5,0.0,0.0,0.0,7.6,0.0,132.92974864193005,0.0,1186,23016840.0,584838984.0,45226.0,-55.0,2050.0,940.0,78.0,45.0,62.294580753649775,123.35271187126536,-21.0,216.2,455.1578947368421,5.0,1663506684207.0,100.0,17.0,3.73,4279.08,1110.0,4279.08,4279.08,0.0,0.0,3.73,277.1,548.7,1.0,5.0,521,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,216.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.73,1.993000030517578,4279.08,1369.207999944687,1369.207,954864,4.0,954864
640,640,640,640,640,640,584838985,1663506686.484,747286,9,0,1371.4849998950958,52.3493868,6.6187873,3.77,0.0,128.85999999999967,0.0,0.0,511,28.5,0.0,0.0,0.0,7.8,0.0,131.46662113710107,0.0,1188,23016841.0,584838985.0,45226.0,-55.0,2130.0,950.0,79.0,45.0,60.42866584836182,118.27202791228852,-21.0,204.4,430.3157894736842,5.0,1663506686484.0,100.0,16.0,3.77,4286.86,1180.0,4286.86,4286.86,0.0,0.0,3.77,268.8,526.1,1.0,5.0,522,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,204.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,2.2769999504089355,4286.86,1371.4849998950958,1371.484,954864,4.0,954864
641,641,641,641,641,641,584838986,1663506688.609,747286,9,0,1373.6099998950958,52.3494652,6.6187874,3.85,0.0,137.59000000000017,0.0,0.0,512,28.5,0.0,0.0,0.0,8.7,0.0,131.29625208880418,0.0,1190,23016842.0,584838986.0,45226.0,-57.0,2190.0,1030.0,79.0,43.0,53.34718156925692,108.6052398487485,-16.0,187.0,393.6842105263158,6.0,1663506688609.0,100.0,15.0,3.85,4295.59,1160.0,4295.59,4295.59,0.0,0.0,3.85,237.3,483.1,1.0,5.0,523,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,187.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.850000000000001,2.125,4295.59,1373.6099998950958,1373.609,954864,4.0,954864
642,642,642,642,642,642,584838987,1663506689.765,747286,9,1,1374.766000032425,52.3495065,6.6187891,3.85,0.0,142.1899999999996,0.0,0.0,512,28.5,0.0,0.0,0.0,4.6,0.0,131.5999361939705,0.0,1192,23016842.0,584838986.0,45226.0,-57.0,2190.0,1030.0,79.0,43.0,53.34718156925692,108.6052398487485,-16.0,187.0,393.6842105263158,6.0,1663506688609.0,100.0,15.0,3.85,4300.19,1160.0,4300.19,4300.19,0.0,0.0,3.85,237.3,483.1,1.0,5.0,523,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,187.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.850000000000001,1.1560001373291016,4300.19,1374.766000032425,1374.765,954864,4.0,954864
643,643,643,643,643,643,584838988,1663506690.605,747286,9,0,1375.6059999465942,52.3495328,6.6187906,3.79,0.0,145.1199999999999,0.0,0.0,513,27.5,0.0,0.0,0.0,2.9,0.0,132.21305188933042,0.0,1193,23016843.0,584838988.0,45226.0,-57.0,2110.0,980.0,83.0,45.0,64.8349227331382,126.20778648538068,-28.0,227.9,497.23636363636365,5.0,1663506690605.0,102.0,14.0,3.79,4303.12,1130.0,4303.12,4303.12,0.0,0.0,3.79,288.40000000000003,561.4,1.0,5.0,524,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,227.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.79,0.8399999141693115,4303.12,1375.6059999465942,1375.605,954864,4.0,954864
644,644,644,644,644,644,584838989,1663506692.808,747286,9,0,1377.8090000152588,52.3496058,6.618796,3.69,0.0,153.25,0.0,0.0,514,27.5,0.0,0.0,0.0,8.1,0.0,133.46737849268547,0.0,1195,23016844.0,584838989.0,45226.0,-56.0,2140.0,970.0,79.0,45.0,59.05733079748753,117.97977618013496,-24.0,202.3,441.3818181818182,6.0,1663506692808.0,101.0,16.0,3.69,4311.25,1170.0,4311.25,4311.25,0.0,0.0,3.69,262.7,524.8,1.0,5.0,525,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,202.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69,2.203000068664551,4311.25,1377.8090000152588,1377.808,954864,4.0,954864
645,645,645,645,645,645,584838990,1663506695.0,747286,9,3,1380.0009999275208,52.349679,6.618799,3.69,0.0,161.39999999999964,0.0,0.0,514,27.5,0.0,0.0,0.0,8.1,0.0,134.88420978873998,0.0,1197,23016844.0,584838989.0,45226.0,-56.0,2140.0,970.0,79.0,45.0,59.05733079748753,117.97977618013496,-24.0,202.3,441.3818181818182,6.0,1663506692808.0,101.0,16.0,3.69,4319.4,1170.0,4319.4,4319.4,0.0,0.0,3.69,262.7,524.8,1.0,5.0,526,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,202.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69,2.191999912261963,4319.4,1380.0009999275208,1380.0,954864,4.0,954864
646,646,646,646,646,646,584838991,1663506695.003,747286,9,0,1380.0039999485016,52.349679,6.618799,3.73,0.0,161.39999999999964,0.0,0.0,515,28.5,0.0,0.0,0.0,0.0,0.0,135.09087931881467,0.0,1198,23016845.0,584838991.0,45226.0,-57.0,2100.0,940.0,84.0,46.0,66.45354771121933,124.74652782461298,-24.0,225.4,474.5263157894737,4.0,1663506695003.0,103.0,15.0,3.73,4319.4,1160.0,4319.4,4319.4,0.0,0.0,3.73,295.6,554.9,1.0,5.0,526,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,225.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.73,0.0030000209808349,4319.4,1380.0039999485016,1380.003,954864,4.0,954864
647,647,647,647,647,647,584838992,1663506697.21,747286,9,0,1382.2109999656677,52.3497533,6.6188052,3.71,0.0,169.6800000000003,0.0,0.0,516,27.5,0.0,0.0,0.0,8.3,0.0,134.4727619890328,0.0,1200,23016846.0,584838992.0,45226.0,-57.0,2240.0,1010.0,86.0,45.0,65.8915251493856,127.9612968783019,-22.0,229.9,501.6,4.0,1663506697210.0,102.0,12.0,3.71,4327.68,1230.0,4327.68,4327.68,0.0,0.0,3.71,293.1,569.2,1.0,5.0,527,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,229.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,2.2070000171659103,4327.68,1382.2109999656675,1382.21,954864,4.0,954864
648,648,648,648,648,648,584838993,1663506699.417,747286,9,0,1384.4179999828339,52.3498289,6.6188098,3.74,0.0,178.10000000000036,0.0,0.0,517,27.5,0.0,0.0,0.0,8.4,0.0,132.85788232587586,0.0,1202,23016847.0,584838993.0,45226.0,-57.0,2160.0,1000.0,85.0,45.0,61.46278736213586,117.68752444798145,-28.0,219.8,479.56363636363636,5.0,1663506699417.0,102.0,12.0,3.74,4336.1,1160.0,4336.1,4336.1,0.0,0.0,3.74,273.4,523.5,1.0,5.0,528,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,219.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.2070000171665924,4336.1,1384.417999982834,1384.417,954864,4.0,954864
649,649,649,649,649,649,584838994,1663506701.492,747286,9,0,1386.4930000305176,52.3498943,6.618813,3.81,0.0,185.39000000000036,0.0,0.0,518,27.0,0.0,0.0,0.0,7.3,0.0,131.52950018789946,0.0,1204,23016848.0,584838994.0,45226.0,-56.0,2200.0,980.0,79.0,44.0,58.382903723287065,118.27202791228852,-20.0,199.1,442.44444444444446,6.0,1663506701492.0,100.0,15.0,3.81,4343.39,1220.0,4343.39,4343.39,0.0,0.0,3.81,259.7,526.1,1.0,5.0,529,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,199.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.81,2.0750000476834884,4343.39,1386.4930000305176,1386.492,954864,4.0,954864
650,650,650,650,650,650,584838995,1663506701.96,747286,9,2,1386.9609999656677,52.3499171,6.6188136,3.81,0.0,187.92000000000007,0.0,0.0,518,27.0,0.0,0.0,0.0,2.5,0.0,131.1635512957371,0.0,1205,23016848.0,584838994.0,45226.0,-56.0,2200.0,980.0,79.0,44.0,58.382903723287065,118.27202791228852,-20.0,199.1,442.44444444444446,6.0,1663506701492.0,100.0,15.0,3.81,4345.92,1220.0,4345.92,4345.92,0.0,0.0,3.81,259.7,526.1,1.0,5.0,529,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,199.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.81,0.4679999351499191,4345.92,1386.9609999656675,1386.96,954864,4.0,954864
651,651,651,651,651,651,584838996,1663506703.605,747286,9,0,1388.6059999465942,52.3499731,6.6188168,3.87,0.0,194.15999999999983,0.0,0.0,519,28.5,0.0,0.0,0.0,6.2,0.0,131.00288092915656,0.0,1207,23016849.0,584838996.0,45226.0,-57.0,2160.0,990.0,83.0,42.0,61.35038284976911,118.92397408401564,-29.0,210.6,443.36842105263156,5.0,1663506703605.0,99.0,11.0,3.87,4352.16,1170.0,4352.16,4352.16,0.0,0.0,3.87,272.9,529.0,1.0,5.0,530,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,210.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.870000000000001,1.644999980926741,4352.16,1388.6059999465942,1388.605,954864,4.0,954864
