,id,timestamp,sessionId,sessionIntervalId,type,elapsedTime,latitude,longitude,gpsInstaSpeed,impellerInstaSpeed,gpsTotalDistance,impellerTotalDistance,heartRate,strokeCount,strokeRate,totalCaloriesBurned,caloriesPerHour,caloriesPerStroke,gpsDistStroke,impellerDistStroke,gpsPace,impellerPace,sessionStrokeIndex,oarlockStrokes,id,sessionStrokeId,oarlockSessionId,catchAngle,cycleTime,driveTime,effectiveLength,finishAngle,handleForceAvg,maxHandleForce,positionOfMaxForce,power,realWorkPerStroke,slip,ts,totalLength,wash
630,339642,1617104840625,469,622,0,2055625,52.2350382,6.8355167,3.26,0,6428.36,0,151,639,20.5,0,0,0,9.1,0,153374,0,1476,"[{'id': 8504, 'sessionStrokeId': 339642, 'oarlockSessionId': 69, 'catchAngle': -58, 'cycleTime': 2860, 'driveTime': 1110, 'effectiveLength': 84, 'finishAngle': 47, 'handleForceAvg': 271.5, 'maxHandleForce': 544.3, 'positionOfMaxForce': -16, 'power': 165.5, 'realWorkPerStroke': 473.3, 'slip': 6, 'timestamp': 1617104840625, 'totalLength': 105, 'wash': 15, 'seatIndex': 1}]",8504.0,339642.0,69.0,-58.0,2860.0,1110.0,84.0,47.0,271.5,544.3,-16.0,165.5,473.3,6.0,1617104840625.0,105.0,15.0
631,339644,1617104843625,469,622,0,2058625,52.2349689,6.8356145,3.28,0,6438.56,0,151,640,21.5,0,0,0,1.2,0,152439,0,1479,"[{'id': 8505, 'sessionStrokeId': 339644, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 2810, 'driveTime': 1090, 'effectiveLength': 88, 'finishAngle': 47, 'handleForceAvg': 264.7, 'maxHandleForce': 403.6, 'positionOfMaxForce': 1, 'power': 161, 'realWorkPerStroke': 452.6, 'slip': 6, 'timestamp': 1617104843625, 'totalLength': 108, 'wash': 14, 'seatIndex': 1}]",8505.0,339644.0,69.0,-61.0,2810.0,1090.0,88.0,47.0,264.7,403.6,1.0,161.0,452.6,6.0,1617104843625.0,108.0,14.0
632,339645,1617104846226,469,622,0,2061226,52.2349139,6.8357001,3.26,0,6447.01,0,150,641,22.0,0,0,0,8.4,0,153374,0,1481,"[{'id': 8506, 'sessionStrokeId': 339645, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 2740, 'driveTime': 1130, 'effectiveLength': 81, 'finishAngle': 39, 'handleForceAvg': 198.1, 'maxHandleForce': 345.7, 'positionOfMaxForce': -8, 'power': 123.2, 'realWorkPerStroke': 337.7, 'slip': 5, 'timestamp': 1617104846226, 'totalLength': 99, 'wash': 13, 'seatIndex': 1}]",8506.0,339645.0,69.0,-60.0,2740.0,1130.0,81.0,39.0,198.1,345.7,-8.0,123.2,337.7,5.0,1617104846226.0,99.0,13.0
633,339646,1617104850031,469,622,0,2065031,52.2348454,6.835816,3.15,0,6458.0,0,149,642,16.0,0,0,0,11.0,0,158730,0,1483,"[{'id': 8507, 'sessionStrokeId': 339646, 'oarlockSessionId': 69, 'catchAngle': -57, 'cycleTime': 3820, 'driveTime': 1280, 'effectiveLength': 76, 'finishAngle': 48, 'handleForceAvg': 226.2, 'maxHandleForce': 526.8, 'positionOfMaxForce': -19, 'power': 113, 'realWorkPerStroke': 431.8, 'slip': 11, 'timestamp': 1617104850031, 'totalLength': 105, 'wash': 18, 'seatIndex': 1}]",8507.0,339646.0,69.0,-57.0,3820.0,1280.0,76.0,48.0,226.2,526.8,-19.0,113.0,431.8,11.0,1617104850031.0,105.0,18.0
634,339647,1617104852632,469,622,0,2067632,52.234795,6.8359025,2.97,0,6466.13,0,148,643,22.0,0,0,0,8.1,0,168350,0,1485,"[{'id': 8508, 'sessionStrokeId': 339647, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 2640, 'driveTime': 1140, 'effectiveLength': 83, 'finishAngle': 50, 'handleForceAvg': 249.4, 'maxHandleForce': 524.2, 'positionOfMaxForce': -18, 'power': 176.6, 'realWorkPerStroke': 466.2, 'slip': 7, 'timestamp': 1617104852632, 'totalLength': 109, 'wash': 19, 'seatIndex': 1}]",8508.0,339647.0,69.0,-59.0,2640.0,1140.0,83.0,50.0,249.4,524.2,-18.0,176.6,466.2,7.0,1617104852632.0,109.0,19.0
635,339649,1617104855433,469,622,0,2070433,52.2347403,6.8359959,3.08,0,6474.94,0,147,644,22.0,0,0,0,1.0,0,162337,0,1488,"[{'id': 8509, 'sessionStrokeId': 339649, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 2750, 'driveTime': 1160, 'effectiveLength': 84, 'finishAngle': 46, 'handleForceAvg': 265.7, 'maxHandleForce': 536.2, 'positionOfMaxForce': -19, 'power': 175.6, 'realWorkPerStroke': 483.1, 'slip': 7, 'timestamp': 1617104855433, 'totalLength': 106, 'wash': 15, 'seatIndex': 1}]",8509.0,339649.0,69.0,-60.0,2750.0,1160.0,84.0,46.0,265.7,536.2,-19.0,175.6,483.1,7.0,1617104855433.0,106.0,15.0
636,339650,1617104858246,469,622,0,2073246,52.2346872,6.8360905,3.23,0,6483.69,0,146,645,21.5,0,0,0,8.8,0,154798,0,1490,"[{'id': 8510, 'sessionStrokeId': 339650, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 2700, 'driveTime': 1110, 'effectiveLength': 81, 'finishAngle': 39, 'handleForceAvg': 229.6, 'maxHandleForce': 427.8, 'positionOfMaxForce': -9, 'power': 145.6, 'realWorkPerStroke': 393.2, 'slip': 5, 'timestamp': 1617104858246, 'totalLength': 98, 'wash': 12, 'seatIndex': 1}]",8510.0,339650.0,69.0,-59.0,2700.0,1110.0,81.0,39.0,229.6,427.8,-9.0,145.6,393.2,5.0,1617104858246.0,98.0,12.0
637,339651,1617104861628,469,622,0,2076628,52.2346249,6.8361998,3.11,0,6493.87,0,146,646,17.0,0,0,0,10.2,0,160771,0,1492,"[{'id': 8511, 'sessionStrokeId': 339651, 'oarlockSessionId': 69, 'catchAngle': -58, 'cycleTime': 3710, 'driveTime': 1320, 'effectiveLength': 83, 'finishAngle': 45, 'handleForceAvg': 221.1, 'maxHandleForce': 497.2, 'positionOfMaxForce': -17, 'power': 119.1, 'realWorkPerStroke': 442.1, 'slip': 6, 'timestamp': 1617104861628, 'totalLength': 103, 'wash': 14, 'seatIndex': 1}]",8511.0,339651.0,69.0,-58.0,3710.0,1320.0,83.0,45.0,221.1,497.2,-17.0,119.1,442.1,6.0,1617104861628.0,103.0,14.0
638,339655,1617104864847,469,622,0,2079847,52.2345651,6.8362981,2.95,0,6503.31,0,146,647,20.0,0,0,0,2.7,0,169491,0,1497,"[{'id': 8512, 'sessionStrokeId': 339655, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 2940, 'driveTime': 1220, 'effectiveLength': 84, 'finishAngle': 46, 'handleForceAvg': 242.9, 'maxHandleForce': 485.5, 'positionOfMaxForce': -16, 'power': 153.7, 'realWorkPerStroke': 452, 'slip': 6, 'timestamp': 1617104864847, 'totalLength': 105, 'wash': 15, 'seatIndex': 1}]",8512.0,339655.0,69.0,-59.0,2940.0,1220.0,84.0,46.0,242.9,485.5,-16.0,153.7,452.0,6.0,1617104864847.0,105.0,15.0
639,339656,1617104867832,469,622,0,2082832,52.2345073,6.8363936,3.0,0,6512.47,0,146,648,19.5,0,0,0,9.2,0,166666,0,1499,"[{'id': 8513, 'sessionStrokeId': 339656, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3010, 'driveTime': 1230, 'effectiveLength': 85, 'finishAngle': 48, 'handleForceAvg': 242.1, 'maxHandleForce': 499.2, 'positionOfMaxForce': -17, 'power': 153.4, 'realWorkPerStroke': 461.9, 'slip': 6, 'timestamp': 1617104867832, 'totalLength': 108, 'wash': 17, 'seatIndex': 1}]",8513.0,339656.0,69.0,-60.0,3010.0,1230.0,85.0,48.0,242.1,499.2,-17.0,153.4,461.9,6.0,1617104867832.0,108.0,17.0
640,339657,1617104870843,469,622,0,2085843,52.2344515,6.8364893,3.1,0,6521.48,0,145,649,20.0,0,0,0,9.0,0,161290,0,1501,"[{'id': 8514, 'sessionStrokeId': 339657, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 2960, 'driveTime': 1150, 'effectiveLength': 87, 'finishAngle': 46, 'handleForceAvg': 286.3, 'maxHandleForce': 574.3, 'positionOfMaxForce': -24, 'power': 171.4, 'realWorkPerStroke': 507.3, 'slip': 7, 'timestamp': 1617104870843, 'totalLength': 108, 'wash': 14, 'seatIndex': 1}]",8514.0,339657.0,69.0,-62.0,2960.0,1150.0,87.0,46.0,286.3,574.3,-24.0,171.4,507.3,7.0,1617104870843.0,108.0,14.0
641,339658,1617104873824,469,622,0,2088824,52.2343933,6.8365916,3.09,0,6531.0,0,144,650,19.5,0,0,0,9.5,0,161812,0,1503,"[{'id': 8515, 'sessionStrokeId': 339658, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3050, 'driveTime': 1210, 'effectiveLength': 83, 'finishAngle': 47, 'handleForceAvg': 237.6, 'maxHandleForce': 521.6, 'positionOfMaxForce': -22, 'power': 146.6, 'realWorkPerStroke': 447.1, 'slip': 8, 'timestamp': 1617104873824, 'totalLength': 108, 'wash': 17, 'seatIndex': 1}]",8515.0,339658.0,69.0,-61.0,3050.0,1210.0,83.0,47.0,237.6,521.6,-22.0,146.6,447.1,8.0,1617104873824.0,108.0,17.0
642,339659,1617104876835,469,622,0,2091835,52.2343342,6.8366905,3.1,0,6540.42,0,144,651,20.0,0,0,0,9.4,0,161290,0,1505,"[{'id': 8516, 'sessionStrokeId': 339659, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 2950, 'driveTime': 1180, 'effectiveLength': 86, 'finishAngle': 47, 'handleForceAvg': 265.4, 'maxHandleForce': 533.9, 'positionOfMaxForce': -26, 'power': 164.2, 'realWorkPerStroke': 484.6, 'slip': 7, 'timestamp': 1617104876835, 'totalLength': 108, 'wash': 15, 'seatIndex': 1}]",8516.0,339659.0,69.0,-61.0,2950.0,1180.0,86.0,47.0,265.4,533.9,-26.0,164.2,484.6,7.0,1617104876835.0,108.0,15.0
643,339660,1617104879628,469,622,0,2094628,52.2342784,6.8367858,3.13,0,6549.41,0,144,652,20.0,0,0,0,9.0,0,159744,0,1507,"[{'id': 8517, 'sessionStrokeId': 339660, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 2960, 'driveTime': 1170, 'effectiveLength': 82, 'finishAngle': 45, 'handleForceAvg': 254, 'maxHandleForce': 474.6, 'positionOfMaxForce': -25, 'power': 151.8, 'realWorkPerStroke': 449.4, 'slip': 11, 'timestamp': 1617104879628, 'totalLength': 106, 'wash': 13, 'seatIndex': 1}]",8517.0,339660.0,69.0,-61.0,2960.0,1170.0,82.0,45.0,254.0,474.6,-25.0,151.8,449.4,11.0,1617104879628.0,106.0,13.0
644,339661,1617104882628,469,622,0,2097628,52.2342201,6.8368808,3.13,0,6558.57,0,145,653,20.0,0,0,0,9.2,0,159744,0,1509,"[{'id': 8518, 'sessionStrokeId': 339661, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 2970, 'driveTime': 1190, 'effectiveLength': 83, 'finishAngle': 47, 'handleForceAvg': 251.4, 'maxHandleForce': 486.1, 'positionOfMaxForce': -23, 'power': 149.8, 'realWorkPerStroke': 445.1, 'slip': 7, 'timestamp': 1617104882628, 'totalLength': 108, 'wash': 18, 'seatIndex': 1}]",8518.0,339661.0,69.0,-61.0,2970.0,1190.0,83.0,47.0,251.4,486.1,-23.0,149.8,445.1,7.0,1617104882628.0,108.0,18.0
645,339663,1617104885632,469,622,0,2100632,52.2341635,6.8369765,3.1,0,6567.65,0,146,654,20.0,0,0,0,1.5,0,161290,0,1512,"[{'id': 8519, 'sessionStrokeId': 339663, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3070, 'driveTime': 1280, 'effectiveLength': 84, 'finishAngle': 47, 'handleForceAvg': 225.1, 'maxHandleForce': 468.7, 'positionOfMaxForce': -23, 'power': 140, 'realWorkPerStroke': 430, 'slip': 6, 'timestamp': 1617104885632, 'totalLength': 107, 'wash': 17, 'seatIndex': 1}]",8519.0,339663.0,69.0,-60.0,3070.0,1280.0,84.0,47.0,225.1,468.7,-23.0,140.0,430.0,6.0,1617104885632.0,107.0,17.0
646,339664,1617104888632,469,622,0,2103632,52.2341067,6.8370709,3.06,0,6576.67,0,146,655,20.0,0,0,0,9.0,0,163398,0,1514,"[{'id': 8520, 'sessionStrokeId': 339664, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 2930, 'driveTime': 1230, 'effectiveLength': 83, 'finishAngle': 44, 'handleForceAvg': 233.5, 'maxHandleForce': 464.5, 'positionOfMaxForce': -21, 'power': 146.9, 'realWorkPerStroke': 430.6, 'slip': 7, 'timestamp': 1617104888632, 'totalLength': 103, 'wash': 13, 'seatIndex': 1}]",8520.0,339664.0,69.0,-59.0,2930.0,1230.0,83.0,44.0,233.5,464.5,-21.0,146.9,430.6,7.0,1617104888632.0,103.0,13.0
647,339665,1617104891636,469,622,0,2106636,52.2340492,6.8371674,3.04,0,6585.85,0,146,656,20.0,0,0,0,9.2,0,164473,0,1516,"[{'id': 8521, 'sessionStrokeId': 339665, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 2960, 'driveTime': 1190, 'effectiveLength': 77, 'finishAngle': 46, 'handleForceAvg': 229.3, 'maxHandleForce': 476.1, 'positionOfMaxForce': -17, 'power': 138, 'realWorkPerStroke': 408.7, 'slip': 8, 'timestamp': 1617104891636, 'totalLength': 106, 'wash': 21, 'seatIndex': 1}]",8521.0,339665.0,69.0,-60.0,2960.0,1190.0,77.0,46.0,229.3,476.1,-17.0,138.0,408.7,8.0,1617104891636.0,106.0,21.0
648,339666,1617104894425,469,622,0,2109425,52.2339924,6.8372589,3.08,0,6594.73,0,146,657,21.0,0,0,0,8.9,0,162337,0,1518,"[{'id': 8522, 'sessionStrokeId': 339666, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 2890, 'driveTime': 1220, 'effectiveLength': 84, 'finishAngle': 43, 'handleForceAvg': 244.8, 'maxHandleForce': 521.6, 'positionOfMaxForce': -21, 'power': 159.8, 'realWorkPerStroke': 461.9, 'slip': 7, 'timestamp': 1617104894425, 'totalLength': 103, 'wash': 12, 'seatIndex': 1}]",8522.0,339666.0,69.0,-60.0,2890.0,1220.0,84.0,43.0,244.8,521.6,-21.0,159.8,461.9,7.0,1617104894425.0,103.0,12.0
649,339669,1617104897449,469,622,0,2112449,52.2339351,6.8373523,3.14,0,6603.74,0,146,658,21.0,0,0,0,3.3,0,159235,0,1522,"[{'id': 8523, 'sessionStrokeId': 339669, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 2910, 'driveTime': 1270, 'effectiveLength': 82, 'finishAngle': 45, 'handleForceAvg': 226.6, 'maxHandleForce': 510.6, 'positionOfMaxForce': -22, 'power': 157.9, 'realWorkPerStroke': 459.5, 'slip': 8, 'timestamp': 1617104897449, 'totalLength': 104, 'wash': 14, 'seatIndex': 1}]",8523.0,339669.0,69.0,-59.0,2910.0,1270.0,82.0,45.0,226.6,510.6,-22.0,157.9,459.5,8.0,1617104897449.0,104.0,14.0
650,339670,1617104900230,469,622,0,2115230,52.2338795,6.8374418,3.09,0,6612.43,0,146,659,21.0,0,0,0,8.7,0,161812,0,1524,"[{'id': 8524, 'sessionStrokeId': 339670, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 2900, 'driveTime': 1240, 'effectiveLength': 84, 'finishAngle': 46, 'handleForceAvg': 227.5, 'maxHandleForce': 499.9, 'positionOfMaxForce': -21, 'power': 154.5, 'realWorkPerStroke': 448.2, 'slip': 9, 'timestamp': 1617104900230, 'totalLength': 107, 'wash': 14, 'seatIndex': 1}]",8524.0,339670.0,69.0,-61.0,2900.0,1240.0,84.0,46.0,227.5,499.9,-21.0,154.5,448.2,9.0,1617104900230.0,107.0,14.0
651,339671,1617104903441,469,622,0,2118441,52.2338163,6.8375422,3.06,0,6622.25,0,147,660,19.5,0,0,0,9.8,0,163398,0,1526,"[{'id': 8525, 'sessionStrokeId': 339671, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3030, 'driveTime': 1180, 'effectiveLength': 83, 'finishAngle': 45, 'handleForceAvg': 264.7, 'maxHandleForce': 534.4, 'positionOfMaxForce': -15, 'power': 158.7, 'realWorkPerStroke': 481.1, 'slip': 9, 'timestamp': 1617104903441, 'totalLength': 106, 'wash': 14, 'seatIndex': 1}]",8525.0,339671.0,69.0,-61.0,3030.0,1180.0,83.0,45.0,264.7,534.4,-15.0,158.7,481.1,9.0,1617104903441.0,106.0,14.0
652,339672,1617104906636,469,622,0,2121636,52.2337525,6.8376446,3.11,0,6632.21,0,144,661,18.5,0,0,0,10.0,0,160771,0,1528,"[{'id': 8526, 'sessionStrokeId': 339672, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3230, 'driveTime': 1200, 'effectiveLength': 84, 'finishAngle': 45, 'handleForceAvg': 262.3, 'maxHandleForce': 519.3, 'positionOfMaxForce': -13, 'power': 149.7, 'realWorkPerStroke': 483.8, 'slip': 8, 'timestamp': 1617104906636, 'totalLength': 105, 'wash': 13, 'seatIndex': 1}]",8526.0,339672.0,69.0,-60.0,3230.0,1200.0,84.0,45.0,262.3,519.3,-13.0,149.7,483.8,8.0,1617104906636.0,105.0,13.0
653,339673,1617104909648,469,622,0,2124648,52.2336915,6.8377431,3.1,0,6641.76,0,145,662,19.0,0,0,0,9.6,0,161290,0,1530,"[{'id': 8527, 'sessionStrokeId': 339673, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3160, 'driveTime': 1230, 'effectiveLength': 83, 'finishAngle': 45, 'handleForceAvg': 232.3, 'maxHandleForce': 471.3, 'positionOfMaxForce': -25, 'power': 135.5, 'realWorkPerStroke': 428.3, 'slip': 7, 'timestamp': 1617104909648, 'totalLength': 106, 'wash': 16, 'seatIndex': 1}]",8527.0,339673.0,69.0,-61.0,3160.0,1230.0,83.0,45.0,232.3,471.3,-25.0,135.5,428.3,7.0,1617104909648.0,106.0,16.0
654,339674,1617104912839,469,622,0,2127839,52.2336288,6.837844,3.07,0,6651.56,0,145,663,19.0,0,0,0,9.8,0,162866,0,1532,"[{'id': 8528, 'sessionStrokeId': 339674, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3210, 'driveTime': 1280, 'effectiveLength': 84, 'finishAngle': 43, 'handleForceAvg': 204.3, 'maxHandleForce': 399, 'positionOfMaxForce': -5, 'power': 120.4, 'realWorkPerStroke': 386.5, 'slip': 6, 'timestamp': 1617104912839, 'totalLength': 104, 'wash': 14, 'seatIndex': 1}]",8528.0,339674.0,69.0,-61.0,3210.0,1280.0,84.0,43.0,204.3,399.0,-5.0,120.4,386.5,6.0,1617104912839.0,104.0,14.0
655,339676,1617104916042,469,622,0,2131042,52.2335667,6.8379428,3.02,0,6661.21,0,143,664,18.0,0,0,0,2.7,0,165562,0,1535,"[{'id': 8529, 'sessionStrokeId': 339676, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3190, 'driveTime': 1230, 'effectiveLength': 88, 'finishAngle': 46, 'handleForceAvg': 207.2, 'maxHandleForce': 349.9, 'positionOfMaxForce': 6, 'power': 115.5, 'realWorkPerStroke': 368.6, 'slip': 6, 'timestamp': 1617104916042, 'totalLength': 106, 'wash': 12, 'seatIndex': 1}]",8529.0,339676.0,69.0,-60.0,3190.0,1230.0,88.0,46.0,207.2,349.9,6.0,115.5,368.6,6.0,1617104916042.0,106.0,12.0
656,339677,1617104919035,469,622,0,2134035,52.2335123,6.8380304,2.89,0,6669.71,0,142,665,19.5,0,0,0,8.5,0,173010,0,1537,"[{'id': 8530, 'sessionStrokeId': 339677, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 2980, 'driveTime': 1200, 'effectiveLength': 82, 'finishAngle': 45, 'handleForceAvg': 252.4, 'maxHandleForce': 499.1, 'positionOfMaxForce': -25, 'power': 150.7, 'realWorkPerStroke': 449.1, 'slip': 7, 'timestamp': 1617104919035, 'totalLength': 105, 'wash': 16, 'seatIndex': 1}]",8530.0,339677.0,69.0,-60.0,2980.0,1200.0,82.0,45.0,252.4,499.1,-25.0,150.7,449.1,7.0,1617104919035.0,105.0,16.0
657,339678,1617104922234,469,622,0,2137234,52.233447,6.8381321,2.92,0,6679.76,0,142,666,19.5,0,0,0,10.1,0,171232,0,1539,"[{'id': 8531, 'sessionStrokeId': 339678, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3070, 'driveTime': 1200, 'effectiveLength': 84, 'finishAngle': 45, 'handleForceAvg': 243, 'maxHandleForce': 471.3, 'positionOfMaxForce': -22, 'power': 142.1, 'realWorkPerStroke': 436.3, 'slip': 7, 'timestamp': 1617104922234, 'totalLength': 106, 'wash': 15, 'seatIndex': 1}]",8531.0,339678.0,69.0,-61.0,3070.0,1200.0,84.0,45.0,243.0,471.3,-22.0,142.1,436.3,7.0,1617104922234.0,106.0,15.0
658,339679,1617104925437,469,622,0,2140437,52.2333827,6.8382337,3.09,0,6689.72,0,141,667,19.0,0,0,0,10.0,0,161812,0,1541,"[{'id': 8532, 'sessionStrokeId': 339679, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3230, 'driveTime': 1290, 'effectiveLength': 83, 'finishAngle': 44, 'handleForceAvg': 211.4, 'maxHandleForce': 436.4, 'positionOfMaxForce': -13, 'power': 128.1, 'realWorkPerStroke': 413.9, 'slip': 7, 'timestamp': 1617104925437, 'totalLength': 104, 'wash': 14, 'seatIndex': 1}]",8532.0,339679.0,69.0,-60.0,3230.0,1290.0,83.0,44.0,211.4,436.4,-13.0,128.1,413.9,7.0,1617104925437.0,104.0,14.0
659,339680,1617104928441,469,622,0,2143441,52.2333212,6.8383307,3.08,0,6699.24,0,141,668,19.0,0,0,0,9.5,0,162337,0,1543,"[{'id': 8533, 'sessionStrokeId': 339680, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3100, 'driveTime': 1210, 'effectiveLength': 81, 'finishAngle': 45, 'handleForceAvg': 247.5, 'maxHandleForce': 525.8, 'positionOfMaxForce': -24, 'power': 145.4, 'realWorkPerStroke': 450.9, 'slip': 9, 'timestamp': 1617104928441, 'totalLength': 105, 'wash': 15, 'seatIndex': 1}]",8533.0,339680.0,69.0,-60.0,3100.0,1210.0,81.0,45.0,247.5,525.8,-24.0,145.4,450.9,9.0,1617104928441.0,105.0,15.0
660,339682,1617104931632,469,622,0,2146632,52.2332586,6.8384301,3.0,0,6708.96,0,142,669,19.0,0,0,0,8.8,0,166666,0,1546,"[{'id': 8534, 'sessionStrokeId': 339682, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3120, 'driveTime': 1190, 'effectiveLength': 85, 'finishAngle': 47, 'handleForceAvg': 247.5, 'maxHandleForce': 497.2, 'positionOfMaxForce': -22, 'power': 148.1, 'realWorkPerStroke': 462.2, 'slip': 8, 'timestamp': 1617104931632, 'totalLength': 108, 'wash': 15, 'seatIndex': 1}]",8534.0,339682.0,69.0,-61.0,3120.0,1190.0,85.0,47.0,247.5,497.2,-22.0,148.1,462.2,8.0,1617104931632.0,108.0,15.0
661,339683,1617104934835,469,622,0,2149835,52.2331976,6.8385286,3.0,0,6718.51,0,141,670,19.0,0,0,0,9.6,0,166666,0,1548,"[{'id': 8535, 'sessionStrokeId': 339683, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3150, 'driveTime': 1290, 'effectiveLength': 85, 'finishAngle': 47, 'handleForceAvg': 221, 'maxHandleForce': 475.6, 'positionOfMaxForce': -19, 'power': 140.3, 'realWorkPerStroke': 442, 'slip': 7, 'timestamp': 1617104934835, 'totalLength': 108, 'wash': 16, 'seatIndex': 1}]",8535.0,339683.0,69.0,-61.0,3150.0,1290.0,85.0,47.0,221.0,475.6,-19.0,140.3,442.0,7.0,1617104934835.0,108.0,16.0
662,339684,1617104937835,469,622,0,2152835,52.2331354,6.8386247,2.98,0,6728.04,0,142,671,19.5,0,0,0,9.5,0,167785,0,1550,"[{'id': 8536, 'sessionStrokeId': 339684, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3080, 'driveTime': 1240, 'effectiveLength': 79, 'finishAngle': 45, 'handleForceAvg': 215.7, 'maxHandleForce': 496.9, 'positionOfMaxForce': -21, 'power': 133.4, 'realWorkPerStroke': 411.1, 'slip': 11, 'timestamp': 1617104937835, 'totalLength': 105, 'wash': 15, 'seatIndex': 1}]",8536.0,339684.0,69.0,-60.0,3080.0,1240.0,79.0,45.0,215.7,496.9,-21.0,133.4,411.1,11.0,1617104937835.0,105.0,15.0
663,339685,1617104941269,469,622,0,2156269,52.2330698,6.8387232,3.01,0,6737.96,0,142,672,19.0,0,0,0,9.9,0,166112,0,1552,"[{'id': 8537, 'sessionStrokeId': 339685, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3140, 'driveTime': 1270, 'effectiveLength': 81, 'finishAngle': 47, 'handleForceAvg': 224.9, 'maxHandleForce': 505.7, 'positionOfMaxForce': -24, 'power': 139.6, 'realWorkPerStroke': 438.4, 'slip': 9, 'timestamp': 1617104941269, 'totalLength': 107, 'wash': 17, 'seatIndex': 1}]",8537.0,339685.0,69.0,-60.0,3140.0,1270.0,81.0,47.0,224.9,505.7,-24.0,139.6,438.4,9.0,1617104941269.0,107.0,17.0
664,339686,1617104944273,469,622,0,2159273,52.2330112,6.8388197,3.08,0,6747.23,0,141,673,19.0,0,0,0,9.3,0,162337,0,1554,"[{'id': 8538, 'sessionStrokeId': 339686, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3150, 'driveTime': 1310, 'effectiveLength': 86, 'finishAngle': 44, 'handleForceAvg': 197.4, 'maxHandleForce': 396, 'positionOfMaxForce': -7, 'power': 123.8, 'realWorkPerStroke': 390, 'slip': 6, 'timestamp': 1617104944273, 'totalLength': 105, 'wash': 13, 'seatIndex': 1}]",8538.0,339686.0,69.0,-61.0,3150.0,1310.0,86.0,44.0,197.4,396.0,-7.0,123.8,390.0,6.0,1617104944273.0,105.0,13.0
665,339690,1617104961441,469,622,0,2176441,52.2329042,6.8390148,0.27,0,6765.2,0,137,675,20.0,0,0,0,0.2,0,1851851,0,1561,"[{'id': 8541, 'sessionStrokeId': 339690, 'oarlockSessionId': 69, 'catchAngle': -43, 'cycleTime': 4790, 'driveTime': 1950, 'effectiveLength': 71, 'finishAngle': 38, 'handleForceAvg': 215.4, 'maxHandleForce': 340.6, 'positionOfMaxForce': -4, 'power': 63.2, 'realWorkPerStroke': 303.1, 'slip': 2, 'timestamp': 1617104961441, 'totalLength': 81, 'wash': 8, 'seatIndex': 1}]",8541.0,339690.0,69.0,-43.0,4790.0,1950.0,71.0,38.0,215.4,340.6,-4.0,63.2,303.1,2.0,1617104961441.0,81.0,8.0
