index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Workout type,Interval type,Workout state,Rowing state,Stroke state,Total work distance (m),Piece duration (s),Piece distance (m), DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance (m),Rest time (s),Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time (s),Last split distance (m), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), StrokeDistance (meters), PeakDriveForce (lbs), AverageDriveForce (lbs),Work per stroke (J),Stroke count,Stroke power (W),Stroke calories (cal/hr),Projected work time (s),Projected work distance (m),Split/interval time (s),Split/interval distance (m),Split/interval rest time (s),Split/interval rest distance (s),Split/interval type,Split/interval number,Split/interval ave. stroke rate (/min),Split/interval ave. pace (/500m,Split/interval total calories (cals),Split/interval average calories (cal/hr),Split/interval speed (m/s),Split/interval power (W),Split/interval ave. drag factor, lapIdx, ElapsedTime (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2232,1712903927.151406,2144.7,18.0,4.046,140.0,6,0,4,1,3,0.0,600.0,600.0,132.0,123.6,120.7,0.0,0.0,1,200,141,0.0,0.0,0,0.0,0,1.48,800.0,2460.0,13.51,162.5,106.9,6.2,359,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1115.4700000286102,4.045307443365696,475.514718,722.83575,1.0,4.0,357,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4625.7999999999965,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2233,1712903927.951406,2148.4,17.0,3.99,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2460.0,13.89,161.4,107.4,6.2,360,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1116.2699999809265,3.9904229848363926,477.738828,717.942708,1.0,4.0,357,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4629.499999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2234,1712903928.371406,2150.1,17.0,3.99,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2460.0,13.89,161.4,107.4,6.2,360,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1116.6900000572205,3.9904229848363926,477.738828,717.942708,1.0,4.0,357,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4631.199999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2235,1712903928.791406,2151.8,17.0,3.99,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2460.0,13.89,161.4,107.4,6.2,360,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1117.1099998950958,3.9904229848363926,477.738828,717.942708,1.0,4.0,358,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4632.899999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2236,1712903929.171406,2153.3,17.0,3.99,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2460.0,13.89,161.4,107.4,6.2,360,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1117.4900000095367,3.9904229848363926,477.738828,717.942708,1.0,4.0,358,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4634.399999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2237,1712903929.591406,2154.8,17.0,3.99,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2460.0,13.89,161.4,107.4,6.2,360,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1117.9100000858307,3.9904229848363926,477.738828,717.942708,1.0,4.0,358,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4635.899999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2238,1712903930.431406,2157.7,17.0,3.99,140.0,6,0,4,1,2,0.0,600.0,600.0,132.0,125.3,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2420.0,13.89,161.4,107.4,6.2,360,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1118.75,3.9904229848363926,477.738828,717.942708,1.0,4.0,358,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4638.7999999999965,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2239,1712903930.8314059,2159.6,17.0,3.99,140.0,6,0,4,1,3,0.0,600.0,600.0,132.0,125.3,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2420.0,13.74,161.4,107.4,6.2,360,179,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1119.1499998569489,3.9904229848363926,477.738828,717.942708,1.0,4.0,358,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4640.699999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2240,1712903931.251406,2161.5,17.0,3.986,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.4,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2420.0,13.74,164.5,105.0,6.2,361,179,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1119.5699999332428,3.987240829346092,467.0631,731.7321900000001,1.0,4.0,358,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4642.599999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2241,1712903931.641406,2163.2,17.0,3.986,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.4,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2420.0,13.74,164.5,105.0,6.2,361,179,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1119.960000038147,3.987240829346092,467.0631,731.7321900000001,1.0,4.0,358,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4644.299999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2242,1712903932.411406,2166.2,17.0,3.986,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.4,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2420.0,13.74,164.5,105.0,6.2,361,179,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1120.7300000190735,3.987240829346092,467.0631,731.7321900000001,1.0,4.0,359,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4647.299999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2243,1712903932.801406,2167.7,17.0,3.986,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.4,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2420.0,13.74,164.5,105.0,6.2,361,179,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1121.119999885559,3.987240829346092,467.0631,731.7321900000001,1.0,4.0,359,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4648.799999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2244,1712903933.171406,2169.0,17.0,3.986,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.4,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2420.0,13.74,164.5,105.0,6.2,361,179,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1121.4900000095367,3.987240829346092,467.0631,731.7321900000001,1.0,4.0,359,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4650.099999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2245,1712903933.931406,2171.7,17.0,3.986,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,125.4,120.7,0.0,0.0,1,200,142,0.0,0.0,0,0.0,0,1.51,820.0,2410.0,13.74,164.5,105.0,6.2,361,179,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1122.25,3.987240829346092,467.0631,731.7321900000001,1.0,4.0,359,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4652.799999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2246,1712903934.281406,2173.4,17.0,3.986,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.4,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2410.0,13.65,169.7,108.7,6.1,362,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1122.5999999046326,3.987240829346092,483.521514,754.862934,1.0,4.0,359,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4654.499999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2247,1712903934.671406,2175.2,18.0,3.972,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,125.9,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2410.0,13.65,169.7,108.7,6.1,362,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1122.9900000095367,3.9714058776806986,483.521514,754.862934,1.0,4.0,359,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4656.299999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2248,1712903935.131406,2177.1,18.0,3.972,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,125.9,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2410.0,13.65,169.7,108.7,6.1,362,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1123.4500000476837,3.9714058776806986,483.521514,754.862934,1.0,4.0,359,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4658.199999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2249,1712903935.931406,2180.3,18.0,3.972,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,125.9,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2410.0,13.65,169.7,108.7,6.1,362,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1124.25,3.9714058776806986,483.521514,754.862934,1.0,4.0,360,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4661.399999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2250,1712903936.351406,2181.8,18.0,3.972,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,125.9,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2410.0,13.65,169.7,108.7,6.1,362,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1124.670000076294,3.9714058776806986,483.521514,754.862934,1.0,4.0,360,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4662.899999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2251,1712903936.701406,2183.1,18.0,3.972,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,125.9,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2410.0,13.65,169.7,108.7,6.1,362,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1125.0199999809265,3.9714058776806986,483.521514,754.862934,1.0,4.0,360,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4664.199999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2252,1712903937.091406,2184.4,18.0,3.972,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,125.9,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2380.0,13.65,169.7,108.7,6.1,362,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1125.4100000858307,3.9714058776806986,483.521514,754.862934,1.0,4.0,360,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4665.4999999999945,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2253,1712903937.851406,2187.9,18.0,4.018,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.4,120.8,0.0,0.0,1,200,143,0.0,0.0,0,0.0,0,1.51,820.0,2380.0,13.65,169.7,108.7,6.1,363,178,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1126.170000076294,4.019292604501608,483.521514,754.862934,1.0,4.0,360,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4668.9999999999945,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2254,1712903938.321406,2190.0,18.0,4.018,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.4,120.8,0.0,0.0,1,200,144,0.0,0.0,0,0.0,0,1.48,790.0,2380.0,13.55,165.6,111.9,6.2,363,184,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1126.6399998664856,4.019292604501608,497.75581800000003,736.625232,1.0,4.0,360,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4671.099999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2255,1712903938.721406,2191.7,18.0,4.018,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.4,120.8,0.0,0.0,1,200,144,0.0,0.0,0,0.0,0,1.48,790.0,2380.0,13.55,165.6,111.9,6.2,363,184,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1127.039999961853,4.019292604501608,497.75581800000003,736.625232,1.0,4.0,360,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4672.799999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2256,1712903939.101406,2193.2,18.0,4.018,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.4,120.8,0.0,0.0,1,200,144,0.0,0.0,0,0.0,0,1.48,790.0,2380.0,13.55,165.6,111.9,6.2,363,184,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1127.420000076294,4.019292604501608,497.75581800000003,736.625232,1.0,4.0,361,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4674.299999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2257,1712903939.911406,2196.2,18.0,4.018,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.4,120.8,0.0,0.0,1,200,144,0.0,0.0,0,0.0,0,1.48,790.0,2380.0,13.55,165.6,111.9,6.2,363,184,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1128.2300000190735,4.019292604501608,497.75581800000003,736.625232,1.0,4.0,361,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4677.299999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2258,1712903940.271406,2197.4,18.0,4.018,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,124.4,120.8,0.0,0.0,1,200,144,0.0,0.0,0,0.0,0,1.48,790.0,2340.0,13.55,165.6,111.9,6.2,363,184,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1128.5899999141693,4.019292604501608,497.75581800000003,736.625232,1.0,4.0,361,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4678.499999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2259,1712903940.681406,2199.1,18.0,4.018,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,124.4,120.8,0.0,0.0,1,200,144,0.0,0.0,0,0.0,0,1.48,790.0,2340.0,13.55,165.6,111.9,6.2,363,184,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1129.0,4.019292604501608,497.75581800000003,736.625232,1.0,4.0,361,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4680.199999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2260,1712903941.091406,2201.0,18.0,4.047,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.5,120.8,0.0,0.0,1,200,145,0.0,0.0,0,0.0,0,1.48,800.0,2340.0,13.5,165.0,109.0,6.2,364,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1129.4100000858307,4.048582995951417,484.85598,733.9563,1.0,4.0,361,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4682.099999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2261,1712903941.921406,2204.7,18.0,4.047,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.5,120.8,0.0,0.0,1,200,145,0.0,0.0,0,0.0,0,1.48,800.0,2340.0,13.5,165.0,109.0,6.2,364,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1130.2400000095367,4.048582995951417,484.85598,733.9563,1.0,4.0,361,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4685.799999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2262,1712903942.321406,2206.3,18.0,4.047,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.5,120.8,0.0,0.0,1,200,145,0.0,0.0,0,0.0,0,1.48,800.0,2340.0,13.5,165.0,109.0,6.2,364,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1130.6399998664856,4.048582995951417,484.85598,733.9563,1.0,4.0,361,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4687.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2263,1712903942.741406,2207.9,18.0,4.047,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.5,120.8,0.0,0.0,1,200,145,0.0,0.0,0,0.0,0,1.48,800.0,2340.0,13.5,165.0,109.0,6.2,364,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1131.0599999427795,4.048582995951417,484.85598,733.9563,1.0,4.0,362,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4688.999999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2264,1712903943.111406,2209.2,18.0,4.047,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.5,120.8,0.0,0.0,1,200,145,0.0,0.0,0,0.0,0,1.48,800.0,2340.0,13.5,165.0,109.0,6.2,364,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1131.4300000667572,4.048582995951417,484.85598,733.9563,1.0,4.0,362,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4690.299999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2265,1712903943.561406,2210.7,18.0,4.047,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,123.5,120.8,0.0,0.0,1,200,145,0.0,0.0,0,0.0,0,1.48,800.0,2410.0,13.5,165.0,109.0,6.2,364,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1131.8799998760223,4.048582995951417,484.85598,733.9563,1.0,4.0,362,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4691.799999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2266,1712903944.401406,2214.3,18.0,4.024,139.0,6,0,4,1,3,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,145,0.0,0.0,0,0.0,0,1.48,800.0,2410.0,13.5,165.0,109.0,6.2,364,188,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1132.7200000286102,4.025764895330113,484.85598,733.9563,1.0,4.0,362,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4695.399999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2267,1712903944.791406,2216.1,18.0,4.024,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,146,0.0,0.0,0,0.0,0,1.51,810.0,2410.0,13.79,173.7,112.3,6.3,365,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1133.1099998950958,4.025764895330113,499.535106,772.655814,1.0,4.0,362,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4697.1999999999925,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2268,1712903945.201406,2217.9,18.0,4.024,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,146,0.0,0.0,0,0.0,0,1.51,810.0,2410.0,13.79,173.7,112.3,6.3,365,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1133.5199999809265,4.025764895330113,499.535106,772.655814,1.0,4.0,362,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4698.999999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2269,1712903945.641406,2219.8,18.0,4.024,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,146,0.0,0.0,0,0.0,0,1.51,810.0,2410.0,13.79,173.7,112.3,6.3,365,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1133.960000038147,4.025764895330113,499.535106,772.655814,1.0,4.0,362,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4700.899999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2270,1712903946.451406,2222.8,18.0,4.024,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,146,0.0,0.0,0,0.0,0,1.51,810.0,2410.0,13.79,173.7,112.3,6.3,365,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1134.7699999809265,4.025764895330113,499.535106,772.655814,1.0,4.0,363,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4703.899999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2271,1712903946.841406,2224.2,18.0,4.024,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,146,0.0,0.0,0,0.0,0,1.51,810.0,2410.0,13.79,173.7,112.3,6.3,365,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1135.1600000858307,4.025764895330113,499.535106,772.655814,1.0,4.0,363,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4705.299999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2272,1712903947.201406,2225.5,18.0,4.024,139.0,6,0,4,1,2,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,146,0.0,0.0,0,0.0,0,1.51,810.0,2350.0,13.79,173.7,112.3,6.3,365,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1135.5199999809265,4.025764895330113,499.535106,772.655814,1.0,4.0,363,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4706.599999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2273,1712903947.611406,2227.3,18.0,4.024,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,200,146,0.0,0.0,0,0.0,0,1.51,810.0,2350.0,13.58,173.7,112.3,6.3,366,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1135.9300000667572,4.025764895330113,499.535106,772.655814,1.0,4.0,363,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4708.399999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2274,1712903948.351406,2230.7,18.0,4.058,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.2,120.8,0.0,0.0,1,199,147,0.0,0.0,0,0.0,0,1.48,800.0,2350.0,13.58,168.2,107.6,6.3,366,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1136.670000076294,4.058441558441558,478.628472,748.190604,1.0,4.0,363,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4711.799999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2275,1712903948.751406,2232.4,18.0,4.058,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.2,120.8,0.0,0.0,1,199,147,0.0,0.0,0,0.0,0,1.48,800.0,2350.0,13.58,168.2,107.6,6.3,366,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1137.0699999332428,4.058441558441558,478.628472,748.190604,1.0,4.0,363,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4713.499999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
