index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
679,679,0.0,17.0,0.0,0.0,141.0,2144.3145809049697,0.0,0.0,1238.3628499700003,1.444933973092489,0.0,0.0,50.447853,14.322211,1458889792.0,682.0,0.0,0.4037588821500198,0.0,0.0,1.0,4.0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2144.3145809049697,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
680,680,0.0,17.0,0.0,0.0,141.0,2144.6687257049016,0.0,0.0,1221.305551129141,1.47851548545193,0.0,0.0,50.447853,14.322206,1458889793.0,683.0,0.0,0.4093979590428718,0.0,0.0,1.0,4.0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2144.6687257049016,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
681,681,0.0,17.0,0.0,0.0,141.0,2144.810383624852,0.0,0.0,1193.566046292395,1.414038039189343,0.0,0.0,50.447853,14.322204,1458889794.0,684.0,0.0,0.4189127208780469,0.0,0.0,1.0,4.0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2144.810383624852,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
682,682,0.0,17.0,0.0,0.0,141.0,2145.170600454893,0.0,0.0,1247.9903888332688,1.3868648209943188,0.0,0.0,50.447855,14.3222,1458889795.0,685.0,0.0,0.4006441111036472,0.0,0.0,1.0,4.0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2145.170600454893,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
683,683,0.0,17.0,0.0,0.0,141.0,2145.588819089932,0.0,0.0,1272.44260265231,1.34936713633142,0.0,0.0,50.447857,14.322195,1458889796.0,686.0,0.0,0.39294503261505703,0.0,0.0,1.0,4.0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2145.588819089932,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
684,684,0.0,17.0,0.0,0.0,141.0,2146.204088050449,0.0,0.0,1307.8026245330975,1.3118694516088891,0.0,0.0,50.447853,14.322189,1458889797.0,687.0,0.0,0.38232068862723567,0.0,0.0,1.0,4.0,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2146.204088050449,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
685,685,0.0,17.0,0.0,0.0,141.0,2146.558232850381,0.0,0.0,1345.184065524728,1.2618725386852694,0.0,0.0,50.447853,14.322184,1458889798.0,688.0,0.0,0.3716963446225186,0.0,0.0,1.0,4.0,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2146.558232850381,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
686,686,0.0,17.0,0.0,0.0,141.0,2146.9832066103445,0.0,0.0,1398.4818816895468,1.2368740822433366,0.0,0.0,50.447853,14.322178,1458889799.0,689.0,0.0,0.35753055262749306,0.0,0.0,1.0,4.0,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2146.9832066103445,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
687,687,0.0,17.0,0.0,0.0,141.0,2147.408180370083,0.0,0.0,1426.7465926299208,1.199376397540683,0.0,0.0,50.447853,14.322172,1458889800.0,690.0,0.0,0.3504476566356121,0.0,0.0,1.0,4.0,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2147.408180370083,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
688,688,0.0,17.0,0.0,0.0,141.0,2147.549838290033,0.0,0.0,1471.3528513413005,1.1493794846170633,0.0,0.0,50.447853,14.32217,1458889801.0,691.0,0.0,0.3398233126365269,0.0,0.0,1.0,4.0,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2147.549838290033,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
689,689,0.0,17.0,0.0,0.0,141.0,2148.0167645979977,0.0,0.0,1535.3552990732949,1.1697356322830057,0.0,0.0,50.447857,14.322168,1458889802.0,692.0,0.0,0.32565752064150133,0.0,0.0,1.0,4.0,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2148.0167645979977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
690,690,0.0,17.0,0.0,0.0,141.0,2148.632033558515,0.0,0.0,1508.6365103786022,1.1727456572145525,0.0,0.0,50.447853,14.322162,1458889803.0,693.0,0.0,0.3314250958135182,0.0,0.0,1.0,4.0,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2148.632033558515,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
691,691,0.0,17.0,0.0,0.0,141.0,2148.986178358334,0.0,0.0,1504.7643719648331,1.2563240849095445,0.0,0.0,50.447853,14.322157,1458889804.0,694.0,0.0,0.3322779362107898,0.0,0.0,1.0,4.0,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2148.986178358334,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
692,692,0.0,17.0,0.0,0.0,141.0,2149.340323158266,0.0,0.0,1404.6581638845205,1.2302541000422968,0.0,0.0,50.447853,14.322152,1458889805.0,695.0,0.0,0.3559584907243709,0.0,0.0,1.0,4.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2149.340323158266,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
693,693,0.0,17.0,0.0,0.0,141.0,2149.552810038248,0.0,0.0,1434.4238985200448,1.193948502548346,0.0,0.0,50.447853,14.322149,1458889806.0,696.0,0.0,0.3485719950119842,0.0,0.0,1.0,4.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2149.552810038248,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
694,694,0.0,17.0,0.0,0.0,141.0,2149.7652969181167,0.0,0.0,1478.041874156531,1.1493445043479042,0.0,0.0,50.447853,14.322146,1458889807.0,697.0,0.0,0.3382854090553647,0.0,0.0,1.0,4.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2149.7652969181167,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
695,695,0.0,17.0,0.0,0.0,141.0,2149.8361258780355,0.0,0.0,1535.4020275706375,1.133389540838445,0.0,0.0,50.447853,14.322145,1458889808.0,698.0,0.0,0.32564760956523947,0.0,0.0,1.0,4.0,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2149.8361258780355,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
696,696,0.0,17.0,0.0,0.0,141.0,2149.9069548381794,0.0,0.0,1557.01620560877,1.112106196625203,0.0,0.0,50.447853,14.322144,1458889809.0,699.0,0.0,0.32112703657089264,0.0,0.0,1.0,4.0,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2149.9069548381794,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
697,697,0.0,17.0,0.0,0.0,141.0,2150.1194417180486,0.0,0.0,1586.814179894075,1.1217599016922917,0.0,0.0,50.447853,14.322141,1458889810.0,700.0,0.0,0.3150967557104743,0.0,0.0,1.0,4.0,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2150.1194417180486,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
698,698,0.0,17.0,0.0,0.0,141.0,2150.402757557949,0.0,0.0,1573.1582843090566,1.150473473373103,0.0,0.0,50.447853,14.322137,1458889811.0,701.0,0.0,0.3178319721461492,0.0,0.0,1.0,4.0,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2150.402757557949,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
699,699,0.0,17.0,0.0,0.0,141.0,2150.94308282124,0.0,0.0,1533.8953250081934,1.1055724065437846,0.0,0.0,50.44785,14.322131,1458889812.0,702.0,0.0,0.32596748412237925,0.0,0.0,1.0,4.0,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2150.94308282124,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
700,700,0.0,17.0,0.0,0.0,141.0,2151.3142844291174,0.0,0.0,1596.1920466789911,1.0973469274654797,0.0,0.0,50.447849,14.322126,1458889813.0,703.0,0.0,0.3132455151874056,0.0,0.0,1.0,4.0,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2151.3142844291174,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
701,701,0.0,17.0,0.0,0.0,141.0,2151.929553439339,0.0,0.0,1608.1567626282483,1.0666346307911323,0.0,0.0,50.447845,14.32212,1458889814.0,704.0,0.0,0.31091496278188596,0.0,0.0,1.0,4.0,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2151.929553439339,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
702,702,0.0,17.0,0.0,0.0,141.0,2152.1420403551324,0.0,0.0,1654.4614541945284,1.064336801956159,0.0,0.0,50.447845,14.322117,1458889815.0,705.0,0.0,0.3022131453908209,0.0,0.0,1.0,4.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2152.1420403551324,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
703,703,0.0,17.0,0.0,0.0,141.0,2152.3545272710385,0.0,0.0,1658.033320946494,1.0518375795266188,0.0,0.0,50.447845,14.322114,1458889816.0,706.0,0.0,0.3015620938875784,0.0,0.0,1.0,4.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2152.3545272710385,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
704,704,0.0,17.0,0.0,0.0,141.0,2152.717040241753,0.0,0.0,1677.736103655043,1.0268391259704608,0.0,0.0,50.447848,14.322112,1458889817.0,707.0,0.0,0.29802064753254204,0.0,0.0,1.0,4.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2152.717040241753,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
705,705,0.0,17.0,0.0,0.0,141.0,2152.980773581798,0.0,0.0,1718.5806790183676,1.0518375911691031,0.0,0.0,50.447846,14.32211,1458889818.0,708.0,0.0,0.29093775235829716,0.0,0.0,1.0,4.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2152.980773581798,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
706,706,0.0,17.0,0.0,0.0,141.0,2153.2851417245533,0.0,0.0,1677.7360850846703,1.0893352874546092,0.0,0.0,50.447845,14.322106,1458889819.0,709.0,0.0,0.2980206508312459,0.0,0.0,1.0,4.0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2153.2851417245533,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
707,707,0.0,17.0,0.0,0.0,141.0,2153.764819813005,0.0,0.0,1619.984134064393,1.1018345273180596,0.0,0.0,50.447843,14.3221,1458889820.0,710.0,0.0,0.3086449981121392,0.0,0.0,1.0,4.0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2153.764819813005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
708,708,0.0,17.0,0.0,0.0,141.0,2154.06918797248,0.0,0.0,1601.606991431241,1.152189010701524,0.0,0.0,50.447842,14.322096,1458889821.0,711.0,0.0,0.3121864494067836,0.0,0.0,1.0,4.0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2154.06918797248,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
709,709,0.0,17.0,0.0,0.0,141.0,2154.281674901745,0.0,0.0,1531.6114508664505,1.119333654605999,0.0,0.0,50.447842,14.322093,1458889822.0,712.0,0.0,0.32645355303209844,0.0,0.0,1.0,4.0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2154.281674901745,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
710,710,0.0,17.0,0.0,0.0,141.0,2154.850332814152,0.0,0.0,1576.5682333335276,1.1038244173024951,0.0,0.0,50.447838,14.322088,1458889823.0,713.0,0.0,0.3171445354716998,0.0,0.0,1.0,4.0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2154.850332814152,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
711,711,0.0,17.0,0.0,0.0,141.0,2155.03044126615,0.0,0.0,1598.7197372073863,1.088329894582504,0.0,0.0,50.447839,14.322086,1458889824.0,714.0,0.0,0.31275025156904024,0.0,0.0,1.0,4.0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2155.03044126615,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
712,712,0.0,17.0,0.0,0.0,141.0,2155.371565036017,0.0,0.0,1621.4806660529189,1.075830670059639,0.0,0.0,50.447842,14.322085,1458889825.0,715.0,0.0,0.30836013679837604,0.0,0.0,1.0,4.0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2155.371565036017,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
713,713,0.0,17.0,0.0,0.0,141.0,2155.5132229888977,0.0,0.0,1640.3193657372813,1.084874160077549,0.0,0.0,50.447842,14.322083,1458889826.0,716.0,0.0,0.30481868985023103,0.0,0.0,1.0,4.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2155.5132229888977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
714,714,0.0,17.0,0.0,0.0,141.0,2155.584051965282,0.0,0.0,1626.645695226805,1.062100664387124,0.0,0.0,50.447842,14.322082,1458889827.0,717.0,0.0,0.30738101202197227,0.0,0.0,1.0,4.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2155.584051965282,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
715,715,0.0,17.0,0.0,0.0,141.0,2155.79653889466,0.0,0.0,1661.5241299855977,1.06210066666791,0.0,0.0,50.447842,14.322079,1458889828.0,718.0,0.0,0.30092852157635175,0.0,0.0,1.0,4.0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2155.79653889466,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
716,716,0.0,17.0,0.0,0.0,141.0,2156.079854800422,0.0,0.0,1661.5241264175922,1.062677086869792,0.0,0.0,50.447842,14.322075,1458889829.0,719.0,0.0,0.30092852222257443,0.0,0.0,1.0,4.0,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2156.079854800422,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
717,717,0.0,17.0,0.0,0.0,141.0,2156.363170706184,0.0,0.0,1660.622877972307,1.0604267751893448,0.0,0.0,50.447842,14.322071,1458889830.0,720.0,0.0,0.3010918412797744,0.0,0.0,1.0,4.0,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2156.363170706184,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
718,718,0.0,17.0,0.0,0.0,141.0,2156.9318286185903,0.0,0.0,1664.1468544943557,1.0317132114330376,0.0,0.0,50.447838,14.322066,1458889831.0,721.0,0.0,0.3004542529703143,0.0,0.0,1.0,4.0,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2156.9318286185903,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
719,719,0.0,17.0,0.0,0.0,141.0,2157.2859735306733,0.0,0.0,1710.461650386143,1.0479275511120227,0.0,0.0,50.447838,14.322061,1458889832.0,722.0,0.0,0.29231874323936063,0.0,0.0,1.0,4.0,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2157.2859735306733,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
720,720,0.0,17.0,0.0,0.0,141.0,2157.5692894604977,0.0,0.0,1683.9960744235605,1.0173879261243686,0.0,0.0,50.447838,14.322057,1458889833.0,723.0,0.0,0.2969128061484064,0.0,0.0,1.0,4.0,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2157.5692894604977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
721,721,0.0,17.0,0.0,0.0,141.0,2158.0967561753064,0.0,0.0,1734.545729351636,1.0491717750881722,0.0,0.0,50.447834,14.322053,1458889834.0,724.0,0.0,0.2882599124019044,0.0,0.0,1.0,4.0,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2158.0967561753064,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
722,722,0.0,17.0,0.0,0.0,141.0,2158.238414152137,0.0,0.0,1681.9990055533428,1.0355146448592605,0.0,0.0,50.447834,14.322051,1458889835.0,725.0,0.0,0.29726533627498214,0.0,0.0,1.0,4.0,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2158.238414152137,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
723,723,0.0,17.0,0.0,0.0,141.0,2158.502147511478,0.0,0.0,1704.1824479390025,1.0480138854952823,0.0,0.0,50.447836,14.322049,1458889836.0,726.0,0.0,0.2933958160434571,0.0,0.0,1.0,4.0,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2158.502147511478,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
724,724,0.0,17.0,0.0,0.0,141.0,2158.7356106732805,0.0,0.0,1683.8573484348024,1.0730123572778,0.0,0.0,50.447838,14.322048,1458889837.0,727.0,0.0,0.29693726755699673,0.0,0.0,1.0,4.0,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2158.7356106732805,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
725,725,0.0,17.0,0.0,0.0,141.0,2158.99934402625,0.0,0.0,1644.627734604983,1.0480138981744878,0.0,0.0,50.44784,14.322046,1458889838.0,728.0,0.0,0.3040201678953767,0.0,0.0,1.0,4.0,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2158.99934402625,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
726,726,0.0,17.0,0.0,0.0,141.0,2159.3069785501493,0.0,0.0,1683.8573280629605,0.9980169736282608,0.0,0.0,50.447842,14.322043,1458889839.0,729.0,0.0,0.2969372711494383,0.0,0.0,1.0,4.0,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2159.3069785501493,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
727,727,0.0,17.0,0.0,0.0,141.0,2159.7739048724115,0.0,0.0,1768.212293962702,0.9730185176748732,0.0,0.0,50.447838,14.322041,1458889840.0,730.0,0.0,0.28277147586134066,0.0,0.0,1.0,4.0,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2159.7739048724115,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
728,728,0.0,17.0,0.0,0.0,141.0,2159.9155628372678,0.0,0.0,1813.640593983644,1.5921844151286353,0.0,0.0,50.447838,14.322039,1458889841.0,731.0,0.0,0.2756885800078806,0.0,0.0,1.0,4.0,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2159.9155628372678,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
729,729,0.0,17.0,0.0,0.0,141.0,2160.2199310247133,0.0,0.0,1928.6578708364664,2.5530595711630992,0.0,0.0,50.447837,14.322035,1458889842.0,732.0,0.0,0.25924763928355427,0.0,0.0,1.0,4.0,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2160.2199310247133,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
730,730,0.0,17.0,0.0,0.0,141.0,2160.6155310621903,0.0,0.0,1933.5135660372655,2.503062642370593,0.0,0.0,50.447834,14.322032,1458889843.0,733.0,0.0,0.2585965822959027,0.0,0.0,1.0,4.0,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2160.6155310621903,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
731,731,0.0,17.0,0.0,0.0,141.0,2160.9757479916498,0.0,0.0,2045.5688441778964,3.4975192316825554,0.0,0.0,50.447832,14.322028,1458889844.0,734.0,0.0,0.2444307858046926,0.0,0.0,1.0,4.0,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2160.9757479916498,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
732,732,0.0,17.0,0.0,0.0,141.0,2161.2394813568862,0.0,0.0,2117.001604271026,4.012846126929992,0.0,0.0,50.44783,14.322026,1458889845.0,735.0,0.0,0.2361830992434091,0.0,0.0,1.0,4.0,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2161.2394813568862,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
733,733,0.0,17.0,0.0,0.0,141.0,2161.451968340038,0.0,0.0,2099.908408273576,5.445472032901938,0.0,0.0,50.44783,14.322023,1458889846.0,736.0,0.0,0.2381056230976623,0.0,0.0,1.0,4.0,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2161.451968340038,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
734,734,0.0,17.0,0.0,0.0,141.0,2161.66445532319,0.0,0.0,2003.4319597696704,6.1954727392597295,0.0,0.0,50.44783,14.32202,1458889847.0,737.0,0.0,0.24957173991448342,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2161.66445532319,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
735,735,0.0,17.0,0.0,0.0,141.0,2161.735284317649,0.0,0.0,1991.3555260180824,7.7792014192748,0.0,0.0,50.44783,14.322019,1458889848.0,738.0,0.0,0.2510852499552407,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2161.735284317649,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
736,736,0.0,17.0,0.0,0.0,141.0,2161.735284317649,0.0,0.0,1886.2959894115045,9.184675340241478,0.0,0.0,50.44783,14.322019,1458889849.0,739.0,0.0,0.26506974663928135,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2161.735284317649,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
737,737,0.0,1.0,0.0,0.0,108.0,2161.876942306342,0.0,0.0,1824.701688202792,10.723252918071005,0.0,0.0,50.44783,14.322017,1458889850.0,740.0,0.0,0.27401739321700647,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2161.876942306342,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
738,738,0.0,1.0,0.0,0.0,108.0,2162.116781404262,0.0,0.0,1800.5861664057788,11.778905382293726,0.0,0.0,50.447831,14.322014,1458889851.0,741.0,0.0,0.2776873494469136,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2162.116781404262,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
739,739,0.0,1.0,0.0,0.0,108.0,2162.457905176592,0.0,0.0,1732.409889480113,13.038414548345672,0.0,0.0,50.447834,14.322013,1458889852.0,742.0,0.0,0.2886153000142751,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2162.457905176592,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
740,740,0.0,1.0,0.0,0.0,108.0,2162.457905176592,0.0,0.0,1693.2856210739417,13.8817076579632,0.0,0.0,50.447834,14.322013,1458889853.0,743.0,0.0,0.2952839106274831,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2162.457905176592,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
741,741,0.0,1.0,0.0,0.0,108.0,2162.820418160175,0.0,0.0,1719.8541690596928,15.00494021480596,0.0,0.0,50.447837,14.322011,1458889854.0,744.0,0.0,0.2907223234359273,0.0,0.0,1.0,4.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2162.820418160175,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
