index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
1020,1020,0.0,26.0,0.0,0.0,163.0,2945.4435020149945,0.0,0.0,127.95025010198528,9.199821926402082,0.0,16.498183,1458985874.0,1069.0,0.0,3.907768836727284,0.0,0.0,0,1.0,4.0,345,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2945.4435020149945,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1021,1021,0.0,26.0,0.0,0.0,163.0,2948.8498406153094,0.0,0.0,127.47721676099354,9.108145567879054,0.0,16.498223,1458985875.0,1070.0,0.0,3.922269505910595,0.0,0.0,0,1.0,4.0,345,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2948.8498406153094,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1022,1022,0.0,26.0,0.0,0.0,163.0,2952.807557317655,0.0,0.0,127.7876306180666,9.060620966604407,0.0,16.498267,1458985876.0,1071.0,0.0,3.912741769932387,0.0,0.0,0,1.0,4.0,346,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2952.807557317655,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1023,1023,0.0,26.0,0.0,0.0,163.0,2957.014850103259,0.0,0.0,127.34735931444372,9.1248336962791,0.0,16.498313,1458985877.0,1072.0,0.0,3.9262690855285767,0.0,0.0,0,1.0,4.0,346,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2957.014850103259,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1024,1024,0.0,26.0,0.0,0.0,163.0,2960.7420471794226,0.0,0.0,127.32943519803732,9.52107796078033,0.0,16.498353,1458985878.0,1073.0,0.0,3.926821784941893,0.0,0.0,0,1.0,4.0,347,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2960.7420471794226,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1025,1025,0.0,25.0,0.0,0.0,163.0,2965.0748474426373,0.0,0.0,123.10784512564167,9.410160925123847,0.0,16.4984,1458985879.0,1074.0,0.0,4.061479587183976,0.0,0.0,0,1.0,4.0,347,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2965.0748474426373,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1026,1026,0.0,25.0,0.0,0.0,163.0,2968.483949540019,0.0,0.0,124.58216579272872,9.689672325060355,0.0,16.498438,1458985880.0,1075.0,0.0,4.013415538399499,0.0,0.0,0,1.0,4.0,347,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2968.483949540019,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1027,1027,0.0,26.0,0.0,0.0,163.0,2973.1149552535758,0.0,0.0,120.93252097154048,9.631749688471912,0.0,16.498489,1458985881.0,1076.0,0.0,4.134537145038653,0.0,0.0,0,1.0,4.0,348,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2973.1149552535758,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1028,1028,0.0,26.0,0.0,0.0,163.0,2977.081927795257,0.0,0.0,121.67115815054512,9.8583983903944,0.0,16.498532,1458985882.0,1077.0,0.0,4.109437335850328,0.0,0.0,0,1.0,4.0,348,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2977.081927795257,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1029,1029,0.0,26.0,0.0,0.0,163.0,2981.4147329046164,0.0,0.0,118.0658567487633,9.72579716012521,0.0,16.498579,1458985883.0,1078.0,0.0,4.234924590129122,0.0,0.0,0,1.0,4.0,349,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2981.4147329046164,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1030,1030,0.0,26.0,0.0,0.0,163.0,2985.6220341218896,0.0,0.0,118.63769466391987,9.678775277131342,0.0,16.498625,1458985884.0,1079.0,0.0,4.214512102720925,0.0,0.0,0,1.0,4.0,349,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2985.6220341218896,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1031,1031,0.0,26.0,0.0,0.0,163.0,2989.658572490665,0.0,0.0,120.06518642276886,9.8108926285986,0.0,16.498668,1458985885.0,1080.0,0.0,4.16440447807593,0.0,0.0,0,1.0,4.0,350,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2989.658572490665,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1032,1032,0.0,25.0,0.0,0.0,164.0,2994.18751576718,0.0,0.0,119.44223045576848,9.611301291797831,0.0,16.498716,1458985886.0,1081.0,0.0,4.186124104448624,0.0,0.0,0,1.0,4.0,350,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2994.18751576718,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1033,1033,0.0,25.0,0.0,0.0,164.0,2997.903950185637,0.0,0.0,121.96209123774872,9.721754924390549,0.0,16.498757,1458985887.0,1082.0,0.0,4.099634525168293,0.0,0.0,0,1.0,4.0,350,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2997.903950185637,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1034,1034,0.0,26.0,0.0,0.0,163.0,3002.34535342686,0.0,0.0,120.55461587077,9.44121894585606,0.0,16.498807,1458985888.0,1083.0,0.0,4.1474977659584695,0.0,0.0,0,1.0,4.0,351,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3002.34535342686,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1035,1035,0.0,26.0,0.0,0.0,163.0,3006.120206747731,0.0,0.0,125.13233527475684,9.55704336812137,0.0,16.498849,1458985889.0,1084.0,0.0,3.9957697496984688,0.0,0.0,0,1.0,4.0,351,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3006.120206747731,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1036,1036,0.0,25.0,0.0,0.0,163.0,3010.396061320457,0.0,0.0,123.63904550498124,9.412667171242486,0.0,16.498895,1458985890.0,1085.0,0.0,4.044029925642347,0.0,0.0,0,1.0,4.0,352,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3010.396061320457,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1037,1037,0.0,25.0,0.0,0.0,163.0,3014.1663645156727,0.0,0.0,125.5060032768652,9.371710698130714,0.0,16.498938,1458985891.0,1086.0,0.0,3.9838731769428124,0.0,0.0,0,1.0,4.0,352,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3014.1663645156727,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1038,1038,0.0,25.0,0.0,0.0,163.0,3018.1240998138487,0.0,0.0,126.97539924902318,9.445530084125966,0.0,16.498982,1458985892.0,1087.0,0.0,3.937770646575435,0.0,0.0,0,1.0,4.0,353,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3018.1240998138487,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1039,1039,0.0,25.0,0.0,0.0,164.0,3022.264719311574,0.0,0.0,127.0442197856851,9.236469588818784,0.0,16.499028,1458985893.0,1088.0,0.0,3.935637535052486,0.0,0.0,0,1.0,4.0,353,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3022.264719311574,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1040,1040,0.0,25.0,0.0,0.0,164.0,3025.8090599806087,0.0,0.0,129.0253629719462,9.35933716155731,0.0,16.499066,1458985894.0,1089.0,0.0,3.875207079314431,0.0,0.0,0,1.0,4.0,353,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3025.8090599806087,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1041,1041,0.0,26.0,0.0,0.0,165.0,3030.07424899572,0.0,0.0,126.25906880007405,9.13983664650836,0.0,16.499113,1458985895.0,1090.0,0.0,3.9601115765531985,0.0,0.0,0,1.0,4.0,354,0.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,3030.07424899572,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1042,1042,0.0,26.0,0.0,0.0,165.0,3033.5423999122454,0.0,0.0,128.2669712149179,9.262986704723424,0.0,16.499152,1458985896.0,1091.0,0.0,3.898119642680455,0.0,0.0,0,1.0,4.0,354,0.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,3033.5423999122454,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1043,1043,0.0,26.0,0.0,0.0,164.0,3037.924657696615,0.0,0.0,125.63321043730082,9.067928692701509,0.0,16.499201,1458985897.0,1092.0,0.0,3.979839393259258,0.0,0.0,0,1.0,4.0,355,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3037.924657696615,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1044,1044,0.0,26.0,0.0,0.0,164.0,3041.755317524977,0.0,0.0,127.24473172962294,9.298163476410236,0.0,16.499245,1458985898.0,1093.0,0.0,3.92943576683732,0.0,0.0,0,1.0,4.0,355,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3041.755317524977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1045,1045,0.0,26.0,0.0,0.0,164.0,3045.7082569469053,0.0,0.0,124.09398444902604,9.27534946681129,0.0,16.49929,1458985899.0,1094.0,0.0,4.029204173111102,0.0,0.0,0,1.0,4.0,356,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3045.7082569469053,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1046,1046,0.0,26.0,0.0,0.0,164.0,3049.721427829907,0.0,0.0,124.39921083025531,9.172068344888975,0.0,16.499336,1458985900.0,1095.0,0.0,4.019318102284892,0.0,0.0,0,1.0,4.0,356,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3049.721427829907,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1047,1047,0.0,26.0,0.0,0.0,164.0,3053.688420777801,0.0,0.0,126.68434156301126,9.394930456820171,0.0,16.499379,1458985901.0,1096.0,0.0,3.9468176874196095,0.0,0.0,0,1.0,4.0,356,0.0,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,3053.688420777801,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1048,1048,0.0,25.0,0.0,0.0,163.0,3058.02124820804,0.0,0.0,124.71099242647198,9.262954922379077,0.0,16.499426,1458985902.0,1097.0,0.0,4.009269674401747,0.0,0.0,0,1.0,4.0,357,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3058.02124820804,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1049,1049,0.0,25.0,0.0,0.0,163.0,3061.489405962075,0.0,0.0,126.5156487377458,9.467451092826982,0.0,16.499465,1458985903.0,1098.0,0.0,3.952080276143939,0.0,0.0,0,1.0,4.0,357,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3061.489405962075,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1050,1050,0.0,26.0,0.0,0.0,163.0,3065.7546053189144,0.0,0.0,123.74108041795924,9.3393822419814,0.0,16.499512,1458985904.0,1099.0,0.0,4.040695283338032,0.0,0.0,0,1.0,4.0,358,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3065.7546053189144,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1051,1051,0.0,26.0,0.0,0.0,163.0,3069.481829210627,0.0,0.0,126.45410139026684,9.546364685564903,0.0,16.499552,1458985905.0,1100.0,0.0,3.9540038203813053,0.0,0.0,0,1.0,4.0,358,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3069.481829210627,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1052,1052,0.0,25.0,0.0,0.0,163.0,3073.891897194492,0.0,0.0,123.75482519581765,9.543222792067851,0.0,16.499595,1458985906.0,1101.0,0.0,4.040246505207764,0.0,0.0,0,1.0,4.0,359,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3073.891897194492,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1053,1053,0.0,25.0,0.0,0.0,163.0,3077.7912673099463,0.0,0.0,123.79493728096614,9.622676391189367,0.0,16.499638,1458985907.0,1102.0,0.0,4.038937382917327,0.0,0.0,0,1.0,4.0,359,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3077.7912673099463,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1054,1054,0.0,25.0,0.0,0.0,163.0,3081.6906384881136,0.0,0.0,122.74856798745476,9.63715249445529,0.0,16.499681,1458985908.0,1103.0,0.0,4.073367275869983,0.0,0.0,0,1.0,4.0,359,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3081.6906384881136,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1055,1055,0.0,26.0,0.0,0.0,163.0,3085.9492922335007,0.0,0.0,122.5598260816399,9.450516912948284,0.0,16.499729,1458985909.0,1104.0,0.0,4.079640253951883,0.0,0.0,0,1.0,4.0,360,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3085.9492922335007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1056,1056,0.0,26.0,0.0,0.0,163.0,3089.848665589977,0.0,0.0,124.07071665297474,9.63180117648006,0.0,16.499772,1458985910.0,1105.0,0.0,4.029959796222487,0.0,0.0,0,1.0,4.0,360,0.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,3089.848665589977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1057,1057,0.0,26.0,0.0,0.0,162.0,3094.290098464251,0.0,0.0,120.78137005214758,9.29497218351232,0.0,16.499822,1458985911.0,1106.0,0.0,4.1397112798449305,0.0,0.0,0,1.0,4.0,361,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3094.290098464251,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1058,1058,0.0,26.0,0.0,0.0,162.0,3097.941066291059,0.0,0.0,123.26575277046403,9.365189095725803,0.0,16.499863,1458985912.0,1107.0,0.0,4.05627669293564,0.0,0.0,0,1.0,4.0,361,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3097.941066291059,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1059,1059,0.0,27.0,0.0,0.0,162.0,3102.389194887339,0.0,0.0,121.42201253643604,9.098937286520012,0.0,16.499912,1458985913.0,1108.0,0.0,4.117869483096906,0.0,0.0,0,1.0,4.0,362,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3102.389194887339,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1060,1060,0.0,27.0,0.0,0.0,162.0,3106.2306756981798,0.0,0.0,124.00113867392992,9.186867804083729,0.0,16.499954,1458985914.0,1109.0,0.0,4.032221037217946,0.0,0.0,0,1.0,4.0,362,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3106.2306756981798,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1061,1061,0.0,27.0,0.0,0.0,162.0,3110.438013005461,0.0,0.0,122.84033602184935,9.133660675613724,0.0,16.5,1458985915.0,1110.0,0.0,4.070324261495557,0.0,0.0,0,1.0,4.0,362,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3110.438013005461,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1062,1062,0.0,26.0,0.0,0.0,162.0,3114.4512036503406,0.0,0.0,123.54013123676845,9.11963886805508,0.0,16.500046,1458985916.0,1111.0,0.0,4.047267839158554,0.0,0.0,0,1.0,4.0,363,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3114.4512036503406,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1063,1063,0.0,26.0,0.0,0.0,162.0,3118.2926875985368,0.0,0.0,125.48579968542164,9.234808471250302,0.0,16.500088,1458985917.0,1112.0,0.0,3.9845145925151857,0.0,0.0,0,1.0,4.0,363,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3118.2926875985368,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1064,1064,0.0,25.0,0.0,0.0,162.0,3122.6255340831312,0.0,0.0,125.9391596690708,9.22982271599766,0.0,16.500135,1458985918.0,1113.0,0.0,3.970171004109012,0.0,0.0,0,1.0,4.0,364,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3122.6255340831312,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1065,1065,0.0,25.0,0.0,0.0,162.0,3126.153248660755,0.0,0.0,126.95887475734116,9.456607560663,0.0,16.500175,1458985919.0,1114.0,0.0,3.9382831720559843,0.0,0.0,0,1.0,4.0,364,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3126.153248660755,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1066,1066,0.0,26.0,0.0,0.0,162.0,3130.288868026006,0.0,0.0,123.86795205902315,9.383167823412782,0.0,16.500222,1458985920.0,1115.0,0.0,4.036556604744298,0.0,0.0,0,1.0,4.0,365,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3130.288868026006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1067,1067,0.0,26.0,0.0,0.0,162.0,3134.14261951062,0.0,0.0,125.86129635541856,9.499628106222756,0.0,16.500263,1458985921.0,1116.0,0.0,3.9726271258803387,0.0,0.0,0,1.0,4.0,365,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3134.14261951062,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1068,1068,0.0,25.0,0.0,0.0,161.0,3138.475470622258,0.0,0.0,124.34246944545328,9.53405818307822,0.0,16.50031,1458985922.0,1117.0,0.0,4.021152243717829,0.0,0.0,0,1.0,4.0,365,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3138.475470622258,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1069,1069,0.0,25.0,0.0,0.0,161.0,3142.488669712533,0.0,0.0,123.90044214757378,9.42370931977403,0.0,16.500356,1458985923.0,1118.0,0.0,4.03549810907427,0.0,0.0,0,1.0,4.0,366,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3142.488669712533,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1070,1070,0.0,25.0,0.0,0.0,161.0,3146.259009879344,0.0,0.0,126.26660640793489,9.35565474137182,0.0,16.500399,1458985924.0,1119.0,0.0,3.9598751738415205,0.0,0.0,0,1.0,4.0,366,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3146.259009879344,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1071,1071,0.0,25.0,0.0,0.0,162.0,3150.466358571377,0.0,0.0,128.26467341654424,9.141827165274613,0.0,16.500445,1458985925.0,1120.0,0.0,3.8981894755715913,0.0,0.0,0,1.0,4.0,367,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3150.466358571377,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1072,1072,0.0,25.0,0.0,0.0,162.0,3153.941995379828,0.0,0.0,130.28852687215257,9.279487911219064,0.0,16.500483,1458985926.0,1121.0,0.0,3.8376364519850004,0.0,0.0,0,1.0,4.0,367,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3153.941995379828,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1073,1073,0.0,26.0,0.0,0.0,161.0,3157.966418000116,0.0,0.0,127.3089981034806,9.159693866240582,0.0,16.500527,1458985927.0,1122.0,0.0,3.927452163228752,0.0,0.0,0,1.0,4.0,368,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3157.966418000116,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1074,1074,0.0,26.0,0.0,0.0,161.0,3161.676851972458,0.0,0.0,128.94780215175885,9.186289598236405,0.0,16.500569,1458985928.0,1123.0,0.0,3.877537977821051,0.0,0.0,0,1.0,4.0,368,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3161.676851972458,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1075,1075,0.0,25.0,0.0,0.0,161.0,3165.896270695488,0.0,0.0,128.58033442975895,9.240981429312091,0.0,16.500614,1458985929.0,1124.0,0.0,3.8886195328193107,0.0,0.0,0,1.0,4.0,368,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3165.896270695488,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1076,1076,0.0,25.0,0.0,0.0,161.0,3169.8540484604828,0.0,0.0,127.83121221495846,9.30948416131778,0.0,16.500658,1458985930.0,1125.0,0.0,3.911407795767514,0.0,0.0,0,1.0,4.0,369,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3169.8540484604828,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1077,1077,0.0,25.0,0.0,0.0,161.0,3173.3850930439244,0.0,0.0,127.83117936289048,9.529636453202135,0.0,16.5007,1458985931.0,1126.0,0.0,3.911408800982638,0.0,0.0,0,1.0,4.0,369,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3173.3850930439244,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1078,1078,0.0,25.0,0.0,0.0,162.0,3177.5234569789536,0.0,0.0,125.92295686125335,9.393347883777745,0.0,16.500749,1458985932.0,1127.0,0.0,3.97068185550089,0.0,0.0,0,1.0,4.0,370,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3177.5234569789536,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1079,1079,0.0,25.0,0.0,0.0,162.0,3181.233895977371,0.0,0.0,128.71655519840843,9.736407543652044,0.0,16.500791,1458985933.0,1128.0,0.0,3.8845042056111714,0.0,0.0,0,1.0,4.0,370,0.0,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,3181.233895977371,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1080,1080,0.0,24.0,0.0,0.0,161.0,3185.749679972992,0.0,0.0,125.20409165613104,9.706436030788344,0.0,16.50084,1458985934.0,1129.0,0.0,3.9934797128933592,0.0,0.0,0,1.0,4.0,370,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3185.749679972992,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1081,1081,0.0,24.0,0.0,0.0,161.0,3189.2765694885384,0.0,0.0,125.59684933616526,9.769347845505743,0.0,16.500881,1458985935.0,1130.0,0.0,3.980991582533483,0.0,0.0,0,1.0,4.0,371,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3189.2765694885384,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1082,1082,0.0,25.0,0.0,0.0,161.0,3193.3524916083907,0.0,0.0,124.77525360707124,9.558215821243198,0.0,16.500927,1458985936.0,1131.0,0.0,4.007204838665735,0.0,0.0,0,1.0,4.0,371,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3193.3524916083907,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1083,1083,0.0,25.0,0.0,0.0,161.0,3197.4284148916204,0.0,0.0,127.57597707172977,9.400394334762115,0.0,16.500973,1458985937.0,1132.0,0.0,3.919233161889674,0.0,0.0,0,1.0,4.0,372,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3197.4284148916204,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1084,1084,0.0,25.0,0.0,0.0,161.0,3201.269920170699,0.0,0.0,128.7708961746295,9.381969025406114,0.0,16.501015,1458985938.0,1133.0,0.0,3.8828649551521113,0.0,0.0,0,1.0,4.0,372,0.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,3201.269920170699,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
