index, lapIdx, Horizontal (meters),Distance (IMP),TimeStamp (sec), Stroke500mPace (sec/500m),GPS Speed,Split (IMP),Speed (IMP), Cadence (stokes/min),Total Strokes,Distance/Stroke (GPS),Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,GPSSpeed,GPSDistance,ImpellerSpeed,ImpellerDistance,cum_dist, ElapsedTime (sec), HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
0,0.0,0.8,0,1484811486.9,393.7007874015748,1.27,,0,8.0,1,0.82,,3.1,0.91,,3.1,0.65,,1.6,1.93,,,,,,,,1.27,0.8,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1,0.0,6.0,0,1484811488.9,480.7692307692308,1.04,,0,31.0,2,5.16,,6.9,2.29,,4.3,0.46,,5.8,1.9,,,,,,,,1.04,6.0,0,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2,0.0,10.8,0,1484811490.4,189.39393939393938,2.64,,0,40.0,3,4.86,,14.3,3.29,,11.9,1.24,,12.4,2.7,,,,,,,,2.64,10.8,0,0,10.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3,0.0,18.9,0,1484811492.1,135.8695652173913,3.68,,0,40.0,4,8.04,,20.7,4.03,,17.1,2.67,,19.1,3.43,,,,,,,,3.68,18.9,0,0,18.9,5.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6799999999999997,0.0,0.0,0.0,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4,0.0,25.4,0,1484811493.5,113.63636363636363,4.4,,0,38.0,5,6.54,,29.6,4.57,,26.2,3.62,,26.5,4.15,,,,,,,,4.4,25.4,0,0,25.4,6.599999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,1.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
5,0.0,34.9,0,1484811495.3,102.45901639344262,4.88,,0,38.0,6,9.5,,37.7,4.88,,34.2,4.35,,35.6,4.6,,,,,,,,4.88,34.9,0,0,34.9,8.399999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,1.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
6,0.0,43.6,0,1484811496.9,96.15384615384615,5.2,,0,36.0,7,8.67,,46.2,5.08,,42.7,4.84,,45.2,4.95,,,,,,,,5.2,43.6,0,0,43.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
7,0.0,52.6,0,1484811498.5,91.91176470588235,5.44,,0,37.0,8,8.97,,54.6,5.2,,52.4,5.22,,53.5,5.19,,,,,,,,5.44,52.6,0,0,52.6,11.599999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,1.0,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
8,0.0,61.7,0,1484811500.1,88.65248226950355,5.64,,0,36.0,9,9.12,,64.4,5.27,,61.3,5.44,,63.0,5.33,,,,,,,,5.64,61.7,0,0,61.7,13.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0,0.0,1.0,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
9,0.0,72.1,0,1484811501.9,86.20689655172414,5.8,,0,36.0,10,10.42,,73.0,5.4,,71.3,5.53,,71.3,5.39,,,,,,,,5.8,72.1,0,0,72.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,1.0,4.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
10,0.0,81.4,0,1484811503.5,83.89261744966443,5.96,,0,38.0,11,9.26,,82.7,5.47,,78.9,5.65,,80.0,5.44,,,,,,,,5.96,81.4,0,0,81.4,16.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,1.0,4.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
11,0.0,90.7,0,1484811505.3,83.05647840531562,6.02,,0,36.0,12,9.29,,91.4,5.49,,90.5,5.63,,88.7,5.49,,,,,,,,6.02,90.7,0,0,90.7,18.399999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,1.0,4.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
12,0.0,100.1,0,1484811506.7,83.75209380234506,5.97,,0,37.0,13,9.47,,98.7,5.5,,99.7,5.67,,98.5,5.46,,,,,,,,5.97,100.1,0,0,100.1,19.799999952316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,1.0,4.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
13,0.0,108.3,0,1484811508.3,83.19467554076539,6.01,,0,38.0,14,8.2,,109.7,5.39,,110.4,5.72,,106.9,5.44,,,,,,,,6.01,108.3,0,0,108.3,21.399999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,1.0,4.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
14,0.0,119.0,0,1484811509.9,84.31703204047218,5.93,,0,36.0,15,10.67,,118.2,5.39,,119.5,5.75,,116.9,5.42,,,,,,,,5.93,119.0,0,0,119.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.0,0.0,0.0,1.0,4.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
15,0.0,128.3,0,1484811511.5,84.7457627118644,5.9,,0,36.0,16,9.35,,126.6,5.34,,128.7,5.82,,125.4,5.49,,,,,,,,5.9,128.3,0,0,128.3,24.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,1.0,4.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
16,0.0,138.9,0,1484811513.3,85.17887563884156,5.87,,0,37.0,17,10.55,,136.3,5.31,,139.3,5.9,,135.1,5.44,,,,,,,,5.87,138.9,0,0,138.9,26.399999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,0.0,1.0,4.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
17,0.0,148.1,0,1484811514.9,85.76329331046313,5.83,,0,36.0,18,9.25,,144.8,5.33,,148.5,5.89,,142.4,5.44,,,,,,,,5.83,148.1,0,0,148.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.0,0.0,1.0,4.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
18,0.0,158.4,0,1484811516.7,86.35578583765113,5.79,,0,36.0,19,10.23,,154.5,5.42,,157.6,5.86,,158.2,5.5,,,,,,,,5.79,158.4,0,0,158.4,29.799999952316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,1.0,4.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
19,0.0,167.1,0,1484811518.3,86.35578583765113,5.79,,0,36.0,20,8.75,,162.9,5.43,,165.5,5.85,,171.5,5.42,,,,,,,,5.79,167.1,0,0,167.1,31.399999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,1.0,4.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
20,0.0,176.0,0,1484811519.9,87.56567425569177,5.71,,0,35.0,21,8.88,,172.3,5.32,,176.9,5.75,,179.8,5.36,,,,,,,,5.71,176.0,0,0,176.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,1.0,4.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
21,0.0,186.3,0,1484811521.7,87.26003490401395,5.73,,0,36.0,22,10.26,,179.6,5.31,,185.8,5.72,,188.1,5.29,,,,,,,,5.73,186.3,0,0,186.3,34.799999952316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,1.0,4.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
22,0.0,194.0,0,1484811523.3,86.20689655172414,5.8,,0,36.0,23,7.71,,190.7,5.32,,195.8,5.67,,197.4,5.24,,,,,,,,5.8,194.0,0,0,194.0,36.39999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,1.0,4.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
23,0.0,204.4,0,1484811524.9,87.41258741258741,5.72,,0,36.0,24,10.48,,199.2,5.37,,204.4,5.61,,205.7,5.29,,,,,,,,5.72,204.4,0,0,204.4,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,1.0,4.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
24,0.0,213.5,0,1484811526.5,87.26003490401395,5.73,,0,36.0,25,9.03,,208.9,5.3,,214.2,5.57,,215.1,5.29,,,,,,,,5.73,213.5,0,0,213.5,39.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,1.0,4.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
25,0.0,223.8,0,1484811528.3,88.02816901408451,5.68,,0,34.0,26,10.35,,217.3,5.34,,223.1,5.54,,223.3,5.32,,,,,,,,5.68,223.8,0,0,223.8,41.39999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,1.0,4.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
26,0.0,234.0,0,1484811530.1,88.18342151675485,5.67,,0,36.0,27,10.15,,226.8,5.39,,232.1,5.59,,231.5,5.32,,,,,,,,5.67,234.0,0,0,234.0,43.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,1.0,4.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
